APSIM output file, version = 5.3
Title = p80N175
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              76.221            468.355         63.075          3.367          2.236          2.070          1.151          1.116          1.108          1.107          1.108          1.103          0.000          0.054          3.892          0.364          0.324         15.573         37.685       1322.697         394.211          0.100          0.200          0.201          0.202          0.204          0.208          0.245          0.272          0.290          0.297        393.813         15.813          0.101          0.101                 0.447                 0.464                 0.979             43       5529.721      14074.108          1.370         14.994       1700.000        169.066          0.936          0.384          0.169          0.074          0.025          0.000          0.015          0.059          0.305          1.924         47.832         77.217              ?              ?              ?
           1953            108     18/04/1953        918.900              45.253            293.527         47.206          3.088          2.095          1.899          1.006          0.979          0.998          1.065          1.141          1.118          0.000          0.162          2.575          0.809          4.256        200.615         85.026       1322.723         396.062          0.227          0.279          0.287          0.291          0.291          0.285          0.285          0.294          0.299          0.300        488.118        100.118          0.132          0.132                 0.363                 0.342                 0.998             49       6137.572      14791.467          2.378         14.982       1700.000        165.993          1.284          0.415          0.244          0.192          0.093          0.047          0.051          0.048          0.051          0.150         60.116         15.871              ?              ?              ?
           1954             97     07/04/1954        668.500              47.572            182.394         51.736          3.241          2.291          2.229          1.341          1.275          1.246          1.193          1.137          1.110          0.000          0.331          3.598          0.803          5.063        279.750        119.053       1324.793         329.235          0.158          0.219          0.227          0.230          0.236          0.244          0.264          0.282          0.294          0.299        429.939         46.093          0.457          0.457                 0.384                 0.370                 1.000             36       6018.975      16193.910          2.206         16.611       1700.000        172.715          2.083          0.387          0.188          0.137          0.092          0.059          0.085          0.078          0.103          0.385         70.507         17.976              ?              ?              ?
           1955             93     03/04/1955       1006.700              83.453            421.646         49.276          3.169          2.290          2.231          1.329          1.277          1.245          1.194          1.139          1.104          0.000          0.323          4.892          1.083          6.217        355.748        146.896       1329.621         369.892          0.185          0.249          0.258          0.264          0.267          0.267          0.270          0.285          0.295          0.299        458.696         72.222          0.295          0.295                 0.388                 0.367                 1.000             33       6251.198      15361.328          2.506         15.518       1700.000        174.796          2.326          0.376          0.186          0.136          0.086          0.059          0.085          0.085          0.191          1.363         81.107         51.489              ?              ?              ?
           1956             97     06/04/1956       1000.800              99.863            302.125         52.055          3.258          2.281          2.254          1.351          1.302          1.264          1.204          1.144          1.107          0.000          0.321          3.870          1.099          4.526        262.688        152.109       1335.244         408.312          0.202          0.257          0.266          0.272          0.278          0.283          0.293          0.298          0.300          0.300        477.140         89.140          0.202          0.202                 0.369                 0.366                 1.000             39       6284.329      15929.008          2.613         19.311       1700.000        183.720          2.586          0.334          0.179          0.162          0.098          0.062          0.066          0.063          0.082          0.237         92.415         29.296              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.624            396.321         60.085          3.133          2.210          2.193          1.317          1.288          1.249          1.200          1.143          1.100          0.000          0.372         12.044          1.152          5.192        262.244        162.796       1341.567         440.514          0.153          0.219          0.228          0.232          0.240          0.251          0.277          0.291          0.298          0.300        437.736         54.465          0.199          0.199                 0.388                 0.386                 0.982             35       5706.399      14294.084          1.857         17.939       1700.000        147.864          3.649          0.813          0.609          0.977          0.823          0.611          0.795          0.903          1.162          1.703        103.313         50.766              ?              ?              ?
           1958            101     11/04/1958        815.700              80.712            307.568         62.444          3.339          2.317          2.276          1.336          1.286          1.254          1.204          1.151          1.121          0.000          0.222         17.092          0.991          4.441        211.459        167.008       1348.064         348.468          0.204          0.202          0.202          0.203          0.205          0.211          0.250          0.276          0.292          0.298        407.712         19.712          0.176          0.176                 0.345                 0.355                 0.985             43       5440.090      14626.309          1.468         18.682       1700.000        166.673          6.147          0.877          0.656          1.237          1.073          0.790          1.092          1.260          1.631          2.331        115.861         56.460              ?              ?              ?
           1959            116     26/04/1959        797.300              34.305            294.036         66.405          3.362          2.333          2.281          1.361          1.305          1.282          1.223          1.153          1.117          0.000          0.249         33.869          1.078          6.890        283.104        194.271       1355.329         401.695          0.100          0.200          0.202          0.203          0.206          0.213          0.249          0.275          0.291          0.298        396.927         18.927          0.152          0.152                 0.358                 0.358                 0.924             55       4314.231      11419.820          0.936         16.411       1700.000        145.820         12.693          3.000          2.432          3.380          2.073          1.268          1.633          1.850          2.342          3.198        127.556         53.687              ?              ?              ?
           1960            106     15/04/1960        663.400              30.963            239.913         65.898          3.086          2.184          2.130          1.296          1.320          1.276          1.198          1.148          1.107          0.000          0.190         52.390          1.533          6.389        217.326        203.108       1362.459         313.901          0.285          0.241          0.205          0.204          0.204          0.208          0.246          0.272          0.289          0.297        417.089         29.089          0.087          0.087                 0.392                 0.417                 0.949             46       5669.765      13243.586          1.370         17.332       1700.000        141.526          7.362          3.924          2.899          7.004          7.444          5.666          5.778          4.860          4.049          3.404        138.612         71.996              ?              ?              ?
           1961             86     27/03/1961        990.100              50.840            266.229         58.020          3.276          2.288          2.287          1.360          1.290          1.222          1.164          1.137          1.104          0.000          0.098         49.379          1.856          2.903        105.453        170.378       1371.453         396.172          0.266          0.283          0.287          0.289          0.290          0.292          0.297          0.299          0.300          0.300        497.063        109.063          0.010          0.010                 0.384                 0.382                 0.998             29       5844.215      15800.501          2.700         19.543       1700.000        179.857          8.460          4.627          4.109          6.853          5.976          4.745          4.145          3.710          3.474          3.279        150.134         68.586              ?              ?              ?
           1962             98     08/04/1962        872.600              43.846            328.833         60.631          3.195          2.245          2.256          1.326          1.270          1.227          1.175          1.134          1.096          0.000          0.255         30.925          1.354          3.598        145.737        173.275       1379.888         406.338          0.243          0.251          0.252          0.217          0.204          0.207          0.242          0.270          0.288          0.297        419.691         31.691          0.104          0.104                 0.353                 0.382                 0.995             40       5272.756      14273.111          1.987         17.770       1700.000        161.610          8.030          4.512          4.040          4.726          2.766          1.582          1.467          1.207          1.216          1.379        162.239         37.187              ?              ?              ?
           1963             95     05/04/1963       1051.300             182.178            411.893         58.676          3.115          2.231          2.254          1.268          1.242          1.206          1.163          1.113          1.087          0.000          0.199          8.903          1.352          4.416        175.291        184.974       1387.357         360.825          0.193          0.244          0.219          0.211          0.216          0.226          0.261          0.283          0.295          0.299        423.849         36.585          0.047          0.047                 0.387                 0.384                 0.994             33       5860.709      15842.039          2.153         19.277       1700.000        164.567          3.996          0.841          0.315          0.367          0.281          0.171          0.273          0.357          0.669          1.634        171.452         69.944              ?              ?              ?
           1964            102     11/04/1964        670.000              47.896            175.145         66.148          3.202          2.267          2.278          1.344          1.286          1.254          1.199          1.133          1.091          0.000          0.385         18.150          1.233          9.997        431.807        223.249       1394.401         309.318          0.100          0.200          0.201          0.202          0.203          0.210          0.247          0.274          0.290          0.297        394.760         16.760          1.790          1.790                 0.333                 0.349                 0.935             47       3860.193      10950.579          0.880         16.187       1700.000        165.327          6.816          1.636          1.508          2.474          1.614          0.891          0.898          0.765          0.714          0.833        181.129         23.898              ?              ?              ?
           1965            106     16/04/1965        903.200              90.271            467.559         66.435          3.096          2.096          2.049          1.200          1.241          1.238          1.190          1.118          1.086          0.000          0.247         35.144          1.495          8.927        279.112        223.677       1401.126         330.531          0.100          0.200          0.200          0.200          0.200          0.202          0.235          0.262          0.284          0.295        385.447          7.447          0.048          0.048                 0.290                 0.395                 0.997             46       2967.980       9841.271          1.070         14.803       1700.000        175.317         13.212          2.270          1.317          2.505          1.632          0.947          1.358          1.814          3.229          6.860        190.578         93.180              ?              ?              ?
           1966            104     14/04/1966        830.000              52.956            282.460         58.665          3.031          2.154          2.080          1.235          1.307          1.256          1.234          1.167          1.107          0.000          0.154         59.670          2.333          5.909        171.046        208.050       1407.943         316.403          0.250          0.286          0.292          0.295          0.295          0.286          0.272          0.288          0.296          0.299        489.320        101.320          0.019          0.019                 0.380                 0.413                 0.991             42       5687.837      14983.232          2.500         18.589       1700.000        143.295          5.382          3.311          3.541          8.232          9.629          8.867          7.192          5.762          4.418          3.336        200.282         65.375              ?              ?              ?
           1967            127     07/05/1967        841.400              50.625            366.438         70.738          3.374          2.346          2.378          1.425          1.361          1.314          1.217          1.144          1.109          0.000          0.218         54.166          1.435          4.114        148.312        194.830       1416.896         400.463          0.100          0.200          0.200          0.200          0.201          0.203          0.239          0.267          0.287          0.296        388.813         10.813          0.501          0.501                 0.310                 0.356                 0.979             67       4744.181      12282.507          1.175         17.047       1700.000        162.675          9.999          3.529          3.070          6.149          5.104          3.867          4.775          5.133          5.809          6.730        211.745        102.417              ?              ?              ?
           1968            109     18/04/1968        654.300              43.696            216.800         67.188          3.270          2.287          2.330          1.230          1.238          1.224          1.188          1.136          1.093          0.000          0.209         46.165          1.449          5.815        183.182        214.478       1422.849         320.416          0.100          0.200          0.200          0.200          0.200          0.202          0.237          0.266          0.286          0.296        387.503          9.503          0.170          0.170                 0.310                 0.392                 0.992             50       4244.115      11246.594          1.264         16.309       1700.000        168.105         14.758          5.204          4.273          6.144          3.954          2.452          2.511          2.347          2.295          2.227        221.374         43.064              ?              ?              ?
           1969             87     28/03/1969        654.000              20.896            191.867         56.427          3.133          2.250          2.205          1.183          1.252          1.222          1.174          1.106          1.080          0.000          0.143         56.238          1.788          5.365        147.401        195.960       1429.725         320.099          0.278          0.245          0.244          0.229          0.207          0.211          0.248          0.274          0.290          0.297        428.029         40.029          0.009          0.009                 0.385                 0.384                 0.997             31       6403.180      15441.739          2.654         19.408       1700.000        165.400         11.929          7.289          7.155         11.201          6.289          3.608          3.113          2.311          1.806          1.535        230.110         34.826              ?              ?              ?
           1970            105     15/04/1970        970.700              64.592            370.187         70.570          3.235          2.227          2.269          1.339          1.284          1.244          1.161          1.105          1.078          0.000          0.218         66.121          1.224          4.361        151.108        209.053       1437.904         434.891          0.215          0.201          0.200          0.200          0.200          0.201          0.234          0.261          0.283          0.295        396.308          8.308          0.086          0.086                 0.249                 0.350                 1.000             46       2276.873       8416.330          1.012         13.095       1700.000        171.327         49.555          6.465          1.079          1.056          0.810          0.587          0.917          1.089          1.688          2.875        239.578         70.737              ?              ?              ?
           1971             87     28/03/1971        706.200              52.524            192.270         63.896          2.955          2.077          1.998          1.111          1.198          1.154          1.177          1.124          1.079          0.000          0.172         27.770          1.480          5.928        150.753        208.382       1444.151         325.745          0.135          0.204          0.210          0.211          0.216          0.225          0.261          0.282          0.294          0.298        412.405         30.895          0.069          0.069                 0.381                 0.383                 0.995             29       6398.772      16584.998          1.920         20.505       1700.000        172.298          8.360          2.470          2.488          4.759          3.506          1.904          1.363          1.015          0.922          0.984        248.009         30.224              ?              ?              ?
           1972             91     31/03/1972        913.200              94.708            295.679         60.238          3.115          2.229          2.296          1.395          1.323          1.285          1.192          1.122          1.079          0.000          0.148         14.259          1.819          4.832        170.123        213.277       1453.289         374.028          0.294          0.302          0.306          0.306          0.304          0.234          0.249          0.275          0.291          0.298        481.631         93.631          0.199          0.199                 0.366                 0.366                 0.998             31       6626.344      16578.271          2.227         19.931       1700.000        179.220          2.826          1.932          1.517          1.784          0.924          0.473          0.662          0.681          1.082          2.379        256.256         63.213              ?              ?              ?
           1973            104     14/04/1973        636.100              15.143            147.658         66.599          3.126          2.243          2.293          1.370          1.319          1.272          1.211          1.145          1.093          0.000          0.164         80.456          1.145          5.020        201.511        210.641       1461.971         333.892          0.162          0.205          0.208          0.209          0.204          0.203          0.238          0.266          0.286          0.296        397.715         13.506          1.872          1.872                 0.318                 0.369                 0.970             49       4235.870      11318.176          1.345         13.748       1700.000        144.563         17.331         14.760         15.161         18.642          6.334          2.218          1.875          1.548          1.333          1.252        266.000         25.265              ?              ?              ?
           1974             98     08/04/1974       1186.900             103.641            500.010         59.418          3.058          2.158          2.176          1.231          1.248          1.205          1.149          1.113          1.085          0.000          0.101         30.925          2.306          3.102        121.310        193.839       1468.880         409.381          0.257          0.279          0.285          0.289          0.290          0.290          0.294          0.297          0.299          0.300        493.879        105.879          0.000          0.000                 0.391                 0.401                 1.000             38       5768.941      15169.572          2.629         18.900       1700.000        168.416          9.129          3.489          2.236          2.565          2.009          1.713          1.977          2.071          2.474          3.263        274.077         84.350              ?              ?              ?
           1975             87     28/03/1975       1165.200             177.613            425.679         62.264          3.077          2.177          2.236          1.339          1.312          1.254          1.160          1.113          1.078          0.000          0.216         11.069          1.497          3.208        132.296        188.801       1476.407         411.525          0.164          0.233          0.243          0.249          0.256          0.265          0.284          0.295          0.299          0.300        453.594         69.167          0.080          0.080                 0.379                 0.376                 1.000             29       6539.407      16456.881          2.339         20.587       1700.000        177.710          5.244          0.621          0.351          0.434          0.343          0.249          0.382          0.507          0.925          2.013        281.350         64.634              ?              ?              ?
           1976            103     12/04/1976        801.900              34.959            204.775         54.005          3.083          2.204          2.243          1.334          1.306          1.259          1.185          1.126          1.083          0.000          0.144         17.264          1.622          3.199        136.945        174.572       1482.892         367.993          0.282          0.291          0.285          0.264          0.262          0.249          0.257          0.277          0.291          0.298        465.476         77.476          0.071          0.071                 0.357                 0.354                 1.000             43       6409.148      16667.480          2.812         20.393       1700.000        197.683          6.328          3.113          1.588          1.263          0.682          0.436          0.653          0.699          0.943          1.560        289.637         32.869              ?              ?              ?
           1977            112     22/04/1977       1122.500             153.418            441.485         59.163          3.175          2.256          2.287          1.376          1.340          1.300          1.232          1.156          1.098          0.000          0.249         17.144          1.558          3.704        155.266        183.050       1490.291         404.474          0.159          0.227          0.234          0.236          0.242          0.252          0.277          0.291          0.298          0.299        441.038         57.144          0.033          0.033                 0.360                 0.357                 0.992             51       6025.398      15646.378          2.361         19.069       1700.000        150.484          6.506          0.702          0.395          0.519          0.442          0.393          0.784          1.312          2.255          3.836        297.506         83.678              ?              ?              ?
           1978             97     07/04/1978       1159.600             101.926            496.595         54.706          3.191          2.260          2.284          1.321          1.283          1.236          1.169          1.109          1.079          0.000          0.191         18.410          1.614          3.202        138.927        169.911       1495.760         384.184          0.235          0.277          0.279          0.267          0.261          0.268          0.285          0.295          0.299          0.300        474.165         86.165          0.020          0.020                 0.371                 0.369                 1.000             40       6667.391      15703.347          2.866         19.430       1700.000        171.967          5.908          1.817          0.892          1.067          0.898          0.850          1.198          1.498          1.881          2.402        305.208         69.557              ?              ?              ?
           1979            108     18/04/1979        678.800              17.230            178.399         62.193          3.091          2.194          2.225          1.281          1.243          1.216          1.173          1.111          1.075          0.000          0.476         29.610          1.035          5.838        255.127        195.363       1501.447         380.218          0.173          0.207          0.208          0.204          0.202          0.203          0.237          0.265          0.285          0.296        397.081         11.750          0.307          0.307                 0.324                 0.351                 0.988             49       3940.532      13538.628          1.811         16.554       1700.000        163.596         11.074          6.140          4.520          3.612          1.346          0.438          0.455          0.464          0.562          0.999        312.320         17.961              ?              ?              ?
           1980             82     22/03/1980        661.100              20.114            247.004         61.695          2.923          2.080          2.033          1.061          1.061          1.079          1.142          1.105          1.063          0.000          0.371         43.881          1.559          6.027        241.437        210.231       1508.236         304.427          0.167          0.221          0.226          0.226          0.204          0.204          0.238          0.266          0.286          0.296        405.264         20.592          0.143          0.143                 0.352                 0.377                 0.996             27       5003.978      13492.729          2.018         15.814       1700.000        180.865         13.319          9.385          7.902          6.839          1.188          0.571          0.795          0.904          1.182          1.795        318.703         36.078              ?              ?              ?
           1981             87     28/03/1981       1027.800             120.405            383.131         60.589          3.158          2.254          2.316          1.346          1.298          1.256          1.219          1.129          1.076          0.000          0.268         45.352          1.916          4.547        188.650        213.104       1516.200         380.800          0.182          0.252          0.260          0.266          0.271          0.278          0.291          0.297          0.299          0.300        469.936         83.691          0.050          0.050                 0.358                 0.356                 0.999             29       5571.711      14552.693          2.350         17.468       1700.000        165.149          8.231          2.789          2.337          3.706          3.835          4.347          5.283          5.469          5.040          4.315        325.541         56.852              ?              ?              ?
           1982             92     02/04/1982        781.000              66.690            203.343         66.060          3.123          2.226          2.264          1.374          1.345          1.296          1.189          1.110          1.072          0.000          0.256         37.942          1.373          3.879        164.525        203.054       1523.692         337.533          0.141          0.203          0.207          0.208          0.210          0.216          0.253          0.278          0.293          0.298        406.393         24.247          0.391          0.391                 0.337                 0.346                 1.000             35       5550.316      15268.289          1.841         18.965       1700.000        173.456         10.845          4.450          4.564          6.961          4.107          2.021          1.473          1.144          1.122          1.257        332.673         35.039              ?              ?              ?
           1983             99     09/04/1983        492.900               7.294             94.668         70.332          3.174          2.264          2.346          1.385          1.343          1.299          1.199          1.113          1.074          0.000          0.186        105.271          1.667          4.383        180.087        213.464       1531.623         318.213          0.109          0.200          0.202          0.202          0.201          0.204          0.240          0.268          0.287          0.296        391.029         12.106          2.307          2.307                 0.291                 0.325                 0.975             45       4484.404       9918.439          1.180         13.156       1700.000        110.995         35.376         22.234         17.690         16.178          5.353          2.485          2.071          1.610          1.254          1.018        340.862         12.104              ?              ?              ?
           1984            111     20/04/1984        627.200              17.372            121.254         65.060          3.003          2.131          2.162          1.314          1.308          1.268          1.189          1.099          1.073          0.000          0.098         70.301          1.517          2.456         94.429        175.811       1535.109         337.313          0.158          0.222          0.229          0.232          0.234          0.223          0.247          0.273          0.290          0.297        420.202         36.431          0.048          0.048                 0.355                 0.353                 0.985             53       6047.102      14626.804          2.143         17.981       1700.000        165.137         12.599          9.110         11.124         18.724          9.907          2.986          2.016          1.564          1.187          1.082        349.705         20.265              ?              ?              ?
