APSIM output file, version = 5.3
Title = p0N13
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            104     13/04/1952       1000.300              77.553            496.205          3.857          2.743          2.022          1.907          1.129          1.141          1.133          1.127          1.120          1.112          0.000          0.046          1.981          0.406          0.230         13.773         37.890       1322.852         429.459          0.155          0.241          0.262          0.275          0.284          0.290          0.295          0.299          0.300          0.300        474.563         91.106          0.148          0.148                 0.481                 0.382                 0.809             45       1172.545       3591.266          0.269          2.905       1700.000         58.053          1.061          0.475          0.171          0.067          0.025          0.004          0.006          0.009          0.020          0.142         39.969         12.507              ?              ?              ?
           1953            109     19/04/1953        918.900              40.089            393.631          2.883          2.523          1.973          1.917          1.147          1.126          1.135          1.131          1.124          1.116          0.000          0.061          1.626          0.442          1.123         59.244         46.597       1318.483         458.445          0.217          0.283          0.292          0.299          0.300          0.300          0.300          0.300          0.300          0.301        499.207        111.207          0.061          0.061                 0.367                 0.310                 0.844             49       1190.119       3284.722          0.274          2.982       1700.000         50.191          0.879          0.324          0.165          0.111          0.048          0.018          0.013          0.011          0.014          0.042         39.736          5.207              ?              ?              ?
           1954            100     10/04/1954        668.500              34.426            280.672          3.205          2.515          1.954          1.910          1.148          1.158          1.137          1.124          1.118          1.110          0.000          0.049          2.285          0.405          1.184         52.873         50.176       1314.008         363.090          0.202          0.264          0.276          0.287          0.294          0.298          0.300          0.300          0.300          0.300        489.919        101.919          0.059          0.059                 0.390                 0.360                 0.818             39       1140.220       3428.195          0.270          3.441       1700.000         52.087          1.394          0.430          0.184          0.101          0.049          0.016          0.013          0.012          0.019          0.068         39.464          4.247              ?              ?              ?
           1955             96     06/04/1955       1006.700              82.884            486.353          3.713          2.411          1.923          1.895          1.128          1.143          1.124          1.113          1.108          1.101          0.000          0.041          1.719          0.448          1.062         44.228         50.670       1308.867         430.125          0.190          0.267          0.280          0.289          0.295          0.299          0.300          0.300          0.300          0.300        490.389        103.360          0.011          0.011                 0.396                 0.344                 0.829             35       1296.142       3620.376          0.300          3.259       1700.000         55.830          1.064          0.271          0.122          0.065          0.029          0.009          0.008          0.008          0.016          0.129         39.270         12.482              ?              ?              ?
           1956            102     11/04/1956       1005.400              67.382            442.531          3.927          2.404          1.913          1.903          1.144          1.152          1.132          1.120          1.113          1.106          0.000          0.035          1.796          0.435          0.885         38.566         51.549       1303.783         471.035          0.196          0.271          0.282          0.291          0.296          0.299          0.300          0.300          0.300          0.300        492.371        104.789          0.017          0.017                 0.380                 0.352                 0.832             44       1337.917       3773.054          0.314          3.844       1700.000         58.310          1.081          0.323          0.148          0.097          0.049          0.019          0.016          0.013          0.016          0.034         39.105          7.325              ?              ?              ?
           1957             97     07/04/1957       1059.200              61.355            495.389          3.671          2.440          1.906          1.893          1.131          1.149          1.124          1.111          1.105          1.098          0.000          0.038          1.712          0.439          1.121         44.963         53.471       1298.988         484.717          0.187          0.263          0.277          0.288          0.295          0.299          0.300          0.300          0.300          0.300        488.932        102.215          0.029          0.029                 0.399                 0.368                 0.822             38       1160.479       3235.344          0.267          3.280       1700.000         48.997          1.066          0.304          0.129          0.075          0.038          0.015          0.012          0.011          0.015          0.045         38.964          9.455              ?              ?              ?
           1958            102     12/04/1958        811.400              67.282            351.553          4.436          2.558          1.975          1.939          1.149          1.157          1.132          1.119          1.113          1.105          0.000          0.025          3.284          0.567          0.691         27.312         50.737       1293.443         388.894          0.235          0.265          0.273          0.282          0.290          0.295          0.300          0.300          0.300          0.300        490.831        102.831          0.027          0.027                 0.362                 0.342                 0.840             44       1214.564       3560.325          0.279          3.909       1700.000         56.135          2.097          0.541          0.218          0.125          0.058          0.020          0.014          0.015          0.035          0.161         38.831         11.663              ?              ?              ?
           1959            118     28/04/1959        797.300              36.042            335.764          4.393          2.699          2.043          1.969          1.163          1.161          1.139          1.127          1.120          1.111          0.000          0.027          2.550          0.487          0.801         29.478         55.770       1289.962         425.829          0.149          0.232          0.253          0.266          0.276          0.283          0.290          0.296          0.300          0.300        465.589         82.680          0.023          0.023                 0.365                 0.335                 0.828             57        943.032       3511.839          0.230          3.589       1700.000         56.586          1.482          0.323          0.154          0.075          0.032          0.009          0.009          0.012          0.044          0.411         38.765         15.785              ?              ?              ?
           1960             99     08/04/1960        663.400              31.800            292.520          3.347          2.452          1.926          1.908          1.135          1.137          1.122          1.111          1.106          1.098          0.000          0.044          1.947          0.438          1.509         55.826         60.858       1287.239         330.243          0.187          0.267          0.280          0.291          0.297          0.300          0.300          0.300          0.300          0.300        490.916        104.234          0.195          0.195                 0.410                 0.380                 0.802             39       1067.540       3424.333          0.253          3.539       1700.000         53.446          1.281          0.293          0.125          0.072          0.034          0.014          0.008          0.009          0.018          0.091         38.615          5.825              ?              ?              ?
           1961             87     28/03/1961        991.100              42.371            448.479          4.525          2.347          1.877          1.889          1.123          1.142          1.115          1.102          1.096          1.089          0.000          0.027          4.303          0.644          0.831         30.386         55.321       1282.223         462.328          0.231          0.284          0.293          0.298          0.300          0.300          0.300          0.300          0.300          0.300        500.496        112.496          0.000          0.000                 0.379                 0.351                 0.841             30       1438.070       3952.873          0.341          4.129       1700.000         60.890          2.457          0.794          0.429          0.306          0.129          0.050          0.026          0.017          0.022          0.073         38.454          9.763              ?              ?              ?
           1962            100     10/04/1962        873.700              51.684            332.488          4.110          2.517          1.943          1.933          1.138          1.150          1.124          1.107          1.101          1.094          0.000          0.030          3.935          0.580          0.935         33.167         58.314       1278.356         476.083          0.224          0.280          0.290          0.297          0.300          0.300          0.300          0.300          0.300          0.300        498.769        110.769          0.022          0.022                 0.378                 0.365                 0.793             42       1143.610       3263.102          0.261          3.542       1700.000         49.264          2.106          0.699          0.369          0.238          0.092          0.037          0.023          0.018          0.050          0.303         38.290          8.464              ?              ?              ?
           1963            103     13/04/1963       1062.700             136.390            521.495          4.081          2.324          1.852          1.878          1.108          1.118          1.106          1.098          1.094          1.088          0.000          0.033          2.030          0.584          1.044         36.321         58.254       1274.915         413.036          0.230          0.279          0.286          0.290          0.291          0.293          0.297          0.300          0.300          0.300        493.847        105.847          0.000          0.000                 0.402                 0.356                 0.829             42       1321.834       3814.528          0.303          3.661       1700.000         59.582          1.477          0.266          0.103          0.063          0.030          0.005          0.006          0.007          0.013          0.061         38.150         13.120              ?              ?              ?
           1964            105     14/04/1964        656.500              37.809            260.234          2.813          2.652          2.017          1.993          1.156          1.129          1.119          1.107          1.100          1.093          0.000          0.083          2.006          0.438          2.586         98.471         69.318       1274.069         344.236          0.125          0.220          0.246          0.260          0.271          0.278          0.287          0.295          0.299          0.300        457.229         76.693          0.504          0.504                 0.365                 0.334                 0.821             50        705.115       2923.277          0.179          2.823       1700.000         49.724          1.226          0.312          0.162          0.093          0.041          0.015          0.013          0.011          0.021          0.114         37.973          3.848              ?              ?              ?
           1965            111     21/04/1965        903.200              92.713            475.529          3.260          2.519          1.984          1.962          1.142          1.140          1.118          1.103          1.098          1.091          0.000          0.062          2.820          0.421          2.011         77.197         70.197       1272.239         361.333          0.132          0.222          0.243          0.255          0.264          0.272          0.282          0.292          0.298          0.300        452.293         71.137          0.121          0.121                 0.398                 0.341                 0.797             51        781.997       3060.515          0.193          2.564       1700.000         54.135          1.739          0.298          0.137          0.075          0.036          0.013          0.010          0.008          0.029          0.475         37.745         15.289              ?              ?              ?
           1966            107     17/04/1966        830.000              32.126            405.408          3.674          2.354          1.902          1.903          1.116          1.130          1.114          1.103          1.098          1.091          0.000          0.056          3.872          0.534          1.703         71.926         69.340       1270.180         374.261          0.217          0.284          0.292          0.299          0.300          0.300          0.300          0.300          0.300          0.301        499.264        111.264          0.145          0.145                 0.391                 0.400                 0.803             46       1194.218       3161.212          0.268          3.335       1700.000         46.152          1.879          0.699          0.467          0.430          0.192          0.080          0.037          0.020          0.020          0.048         37.597          6.982              ?              ?              ?
           1967            130     10/05/1967        841.400              51.658            396.603          5.285          2.655          1.988          1.953          1.151          1.151          1.127          1.115          1.109          1.102          0.000          0.036          2.652          0.482          1.031         40.433         63.943       1267.205         417.330          0.149          0.236          0.255          0.267          0.274          0.279          0.285          0.294          0.299          0.300        463.474         80.579          0.063          0.063                 0.362                 0.342                 0.833             70       1041.511       3882.886          0.254          4.060       1700.000         64.181          1.466          0.268          0.105          0.053          0.025          0.008          0.008          0.013          0.068          0.639         37.598         23.823              ?              ?              ?
           1968            113     22/04/1968        683.800              43.530            246.781          2.903          2.641          2.004          2.007          1.151          1.114          1.114          1.104          1.098          1.091          0.000          0.072          2.363          0.648          2.482         91.530         74.186       1266.488         367.624          0.233          0.283          0.283          0.264          0.268          0.276          0.285          0.294          0.299          0.300        477.191         89.191          0.329          0.329                 0.399                 0.372                 0.781             54        737.571       2899.736          0.191          2.926       1700.000         51.121          1.277          0.449          0.172          0.089          0.038          0.017          0.010          0.010          0.032          0.269         37.498          7.449              ?              ?              ?
           1969             88     29/03/1969        635.700              19.846            234.295          3.873          2.404          1.896          1.903          1.103          1.123          1.096          1.085          1.081          1.076          0.000          0.048          5.936          0.655          1.686         62.106         70.227       1264.232         374.845          0.263          0.288          0.291          0.296          0.299          0.300          0.300          0.300          0.300          0.300        503.164        115.164          0.026          0.026                 0.393                 0.373                 0.815             33       1004.844       3269.911          0.255          3.546       1700.000         52.075          3.324          1.218          0.521          0.310          0.120          0.048          0.024          0.023          0.061          0.287         37.302          6.953              ?              ?              ?
           1970            112     22/04/1970        969.200              65.242            424.290          4.558          2.715          2.003          1.979          1.134          1.133          1.108          1.096          1.090          1.084          0.000          0.037          3.806          0.436          1.144         41.932         71.821       1262.542         484.687          0.191          0.223          0.235          0.245          0.255          0.265          0.278          0.290          0.298          0.300        451.235         64.120          0.000          0.000                 0.365                 0.345                 0.814             53        721.175       3003.089          0.182          3.294       1700.000         50.757          2.544          0.345          0.156          0.102          0.051          0.019          0.014          0.015          0.058          0.501         37.161         15.209              ?              ?              ?
           1971             89     30/03/1971        696.500              49.386            294.665          3.695          2.376          1.863          1.880          1.093          1.111          1.090          1.082          1.077          1.072          0.000          0.050          2.250          0.472          1.784         62.875         74.301       1261.296         346.759          0.180          0.262          0.277          0.288          0.295          0.299          0.300          0.300          0.300          0.300        488.439        102.403          0.165          0.165                 0.398                 0.374                 0.804             32        996.342       3185.502          0.239          3.463       1700.000         53.079          1.585          0.295          0.119          0.075          0.038          0.013          0.008          0.009          0.017          0.089         37.078          6.104              ?              ?              ?
           1972             93     02/04/1972        997.200              85.257            415.345          4.619          2.330          1.846          1.868          1.083          1.106          1.089          1.079          1.076          1.071          0.000          0.030          2.251          0.676          1.008         35.318         68.808       1258.959         434.095          0.290          0.299          0.304          0.303          0.304          0.305          0.305          0.305          0.306          0.306        515.939        127.939          0.015          0.015                 0.374                 0.350                 0.832             33       1182.527       3917.053          0.297          3.904       1700.000         58.784          0.760          0.453          0.324          0.325          0.160          0.073          0.036          0.020          0.020          0.080         36.988          9.952              ?              ?              ?
           1973            112     22/04/1973        552.200              12.482            192.857          4.228          2.509          1.936          1.934          1.140          1.147          1.115          1.102          1.095          1.088          0.000          0.035          3.744          0.487          1.247         45.582         68.242       1256.616         353.610          0.193          0.263          0.277          0.288          0.295          0.300          0.300          0.300          0.300          0.300        489.759        102.506          0.671          0.671                 0.364                 0.376                 0.796             56       1008.353       3149.667          0.233          3.808       1700.000         50.368          2.171          0.566          0.261          0.177          0.092          0.039          0.025          0.027          0.073          0.314         36.971          7.201              ?              ?              ?
           1974            110     20/04/1974       1186.800              73.162            603.911          4.480          2.240          1.789          1.828          1.077          1.115          1.090          1.081          1.078          1.073          0.000          0.027          1.902          0.441          0.899         30.081         62.109       1253.485         481.663          0.195          0.268          0.280          0.290          0.295          0.298          0.300          0.300          0.300          0.300        490.908        103.456          0.000          0.000                 0.421                 0.389                 0.829             47       1517.859       4020.348          0.347          3.755       1700.000         58.808          1.525          0.168          0.066          0.040          0.021          0.009          0.006          0.006          0.010          0.050         36.934         15.680              ?              ?              ?
           1975             94     04/04/1975       1165.200             151.616            549.900          3.833          2.275          1.810          1.863          1.091          1.110          1.087          1.077          1.073          1.069          0.000          0.043          1.696          0.417          1.178         48.669         62.756       1250.807         448.298          0.183          0.264          0.278          0.289          0.296          0.299          0.300          0.300          0.300          0.300        489.386        103.049          0.076          0.076                 0.404                 0.359                 0.821             34       1182.348       3392.388          0.271          3.209       1700.000         51.670          1.261          0.189          0.076          0.054          0.031          0.015          0.009          0.007          0.011          0.044         36.890         11.630              ?              ?              ?
           1976            109     18/04/1976        801.900              36.566            301.557          4.262          2.256          1.819          1.856          1.091          1.127          1.095          1.084          1.079          1.075          0.000          0.029          2.422          0.426          0.805         32.720         55.875       1246.522         435.566          0.211          0.281          0.290          0.297          0.299          0.300          0.300          0.300          0.300          0.300        497.465        109.465          0.021          0.021                 0.374                 0.352                 0.826             48       1254.875       3844.444          0.310          3.914       1700.000         58.066          1.539          0.391          0.149          0.087          0.042          0.020          0.011          0.009          0.022          0.152         36.825          8.541              ?              ?              ?
           1977            114     24/04/1977       1122.500             129.049            527.846          3.909          2.306          1.852          1.873          1.109          1.133          1.105          1.091          1.086          1.080          0.000          0.034          2.223          0.388          1.010         39.317         57.204       1243.222         458.304          0.192          0.266          0.278          0.288          0.294          0.298          0.300          0.300          0.300          0.300        489.380        102.202          0.000          0.000                 0.369                 0.341                 0.840             53       1338.661       3602.537          0.305          3.627       1700.000         52.915          1.477          0.317          0.143          0.090          0.054          0.024          0.018          0.013          0.021          0.066         36.733         11.166              ?              ?              ?
           1978             97     07/04/1978       1159.600              77.678            605.345          4.422          2.277          1.830          1.876          1.083          1.110          1.088          1.078          1.074          1.069          0.000          0.024          1.978          0.494          0.656         25.766         48.912       1237.838         442.492          0.227          0.287          0.294          0.299          0.300          0.300          0.301          0.301          0.301          0.301        501.467        113.467          0.000          0.000                 0.374                 0.346                 0.846             41       1418.132       4012.434          0.341          4.010       1700.000         62.101          1.299          0.350          0.135          0.081          0.034          0.014          0.011          0.011          0.016          0.028         36.743         11.734              ?              ?              ?
           1979            124     04/05/1979        678.800              20.496            227.899          3.258          2.365          1.843          1.866          1.102          1.135          1.106          1.090          1.085          1.079          0.000          0.050          1.917          0.335          1.499         58.937         58.301       1235.827         409.693          0.192          0.262          0.275          0.286          0.294          0.299          0.300          0.300          0.300          0.300        488.768        101.579          0.169          0.169                 0.380                 0.348                 0.811             63       1031.804       3155.825          0.242          3.068       1700.000         48.303          1.386          0.192          0.074          0.047          0.025          0.013          0.010          0.007          0.015          0.148         36.641          5.325              ?              ?              ?
           1980             94     03/04/1980        669.900              26.059            285.855          3.687          2.335          1.837          1.852          1.075          1.109          1.085          1.075          1.070          1.065          0.000          0.040          1.932          0.405          1.338         51.428         58.121       1233.260         353.823          0.189          0.263          0.276          0.287          0.294          0.298          0.300          0.300          0.300          0.300        488.638        101.767          0.064          0.064                 0.421                 0.392                 0.786             38       1015.581       3199.906          0.245          3.219       1700.000         51.784          1.319          0.182          0.076          0.045          0.023          0.010          0.008          0.007          0.022          0.239         36.523          9.097              ?              ?              ?
           1981             91     01/04/1981       1078.200              87.792            526.760          4.302          2.233          1.800          1.845          1.071          1.103          1.081          1.070          1.066          1.061          0.000          0.025          3.400          0.600          0.747         28.494         55.026       1229.680         434.237          0.252          0.291          0.297          0.300          0.301          0.301          0.302          0.302          0.303          0.303        506.568        118.568          0.000          0.000                 0.377                 0.357                 0.845             33       1412.979       3570.092          0.326          3.825       1700.000         51.111          1.278          0.663          0.473          0.478          0.244          0.119          0.061          0.034          0.024          0.027         36.451          5.629              ?              ?              ?
           1982             97     07/04/1982        723.800              52.477            277.321          4.031          2.357          1.847          1.867          1.083          1.109          1.084          1.074          1.070          1.065          0.000          0.031          1.792          0.384          0.967         35.664         56.273       1226.759         369.221          0.180          0.259          0.275          0.286          0.294          0.299          0.300          0.300          0.300          0.300        487.310        101.323          0.129          0.129                 0.361                 0.337                 0.832             40       1078.346       3441.970          0.249          3.562       1700.000         51.429          1.264          0.198          0.078          0.046          0.025          0.010          0.008          0.008          0.021          0.134         36.424          7.115              ?              ?              ?
