APSIM output file, version = 5.3
Title = p10N13
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            103     12/04/1952       1000.300              74.599            507.539         10.207          2.851          2.059          1.932          1.133          1.140          1.131          1.126          1.119          1.112          0.000          0.049          1.874          0.400          0.204         13.719         37.722       1322.734         412.338          0.149          0.234          0.254          0.266          0.275          0.283          0.291          0.297          0.300          0.300        466.133         83.248          0.122          0.122                 0.479                 0.297                 0.970             44       1570.915       4829.412          0.506          2.883       1700.000         80.046          1.031          0.462          0.177          0.064          0.022          0.003          0.004          0.008          0.016          0.087         40.891         10.747              ?              ?              ?
           1953            108     18/04/1953        918.900              40.009            404.837          8.601          2.671          2.037          1.968          1.137          1.098          1.107          1.130          1.123          1.115          0.000          0.198          1.394          0.432          2.431        210.238         47.055       1318.181         432.467          0.220          0.284          0.293          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.813        111.813          0.920          0.920                 0.364                 0.203                 0.984             49       1191.361       4102.084          0.542          2.480       1700.000         68.532          0.651          0.310          0.164          0.115          0.053          0.023          0.019          0.012          0.014          0.032         42.173          3.892              ?              ?              ?
           1954             97     07/04/1954        668.500              35.873            287.348          8.710          2.622          1.999          1.958          1.171          1.157          1.147          1.123          1.115          1.107          0.000          0.319          1.537          0.390          3.033        257.219         54.670       1313.890         342.622          0.203          0.262          0.273          0.283          0.290          0.294          0.298          0.300          0.300          0.300        486.724         98.724          1.043          1.043                 0.384                 0.222                 0.972             36       1358.743       4649.145          0.577          2.813       1700.000         76.622          0.962          0.273          0.111          0.064          0.035          0.015          0.014          0.008          0.012          0.044         43.235          2.573              ?              ?              ?
           1955             92     02/04/1955       1006.700              80.489            504.450          8.910          2.620          2.007          1.972          1.166          1.141          1.130          1.112          1.105          1.098          0.000          0.342          1.508          0.436          3.437        297.404         59.718       1309.625         408.156          0.198          0.270          0.281          0.290          0.295          0.298          0.300          0.300          0.300          0.300        491.527        103.689          0.824          0.824                 0.386                 0.215                 1.000             32       1114.220       4193.928          0.593          2.586       1700.000         68.469          0.893          0.255          0.117          0.071          0.038          0.018          0.017          0.010          0.014          0.075         44.323          8.423              ?              ?              ?
           1956             98     07/04/1956       1002.100              72.286            447.652          8.774          2.464          1.938          1.932          1.169          1.168          1.146          1.118          1.110          1.103          0.000          0.407          1.565          0.422          3.123        266.595         62.867       1305.381         443.506          0.216          0.273          0.284          0.292          0.296          0.298          0.300          0.300          0.300          0.300        494.435        106.435          0.529          0.529                 0.369                 0.230                 0.971             41       1581.255       4912.811          0.694          3.263       1700.000         81.713          1.017          0.235          0.110          0.076          0.042          0.021          0.017          0.012          0.013          0.022         45.512          4.521              ?              ?              ?
           1957             96     06/04/1957       1058.200              61.115            500.062          9.760          2.528          1.942          1.929          1.155          1.148          1.125          1.111          1.102          1.096          0.000          0.437          1.573          0.444          3.765        309.798         65.345       1301.399         471.976          0.200          0.257          0.271          0.281          0.288          0.293          0.298          0.300          0.300          0.300        484.534         96.566          1.037          1.037                 0.393                 0.261                 0.947             37       1510.111       4250.832          0.541          2.859       1700.000         64.866          0.919          0.303          0.127          0.079          0.047          0.024          0.019          0.011          0.013          0.031         46.643          7.807              ?              ?              ?
           1958            101     11/04/1958        815.700              70.706            356.443          9.767          2.671          2.020          1.985          1.185          1.186          1.151          1.120          1.112          1.105          0.000          0.248          2.175          0.549          2.479        206.414         66.696       1297.712         374.795          0.229          0.250          0.257          0.267          0.276          0.283          0.291          0.297          0.300          0.300        476.428         88.428          1.213          1.213                 0.359                 0.238                 0.961             43       1860.890       5045.936          0.532          3.342       1700.000         78.548          1.426          0.367          0.143          0.081          0.041          0.020          0.016          0.008          0.015          0.059         47.977          6.998              ?              ?              ?
           1959            117     27/04/1959        797.300              34.934            318.591         10.591          2.776          2.077          2.010          1.195          1.176          1.150          1.126          1.119          1.110          0.000          0.250          2.375          0.414          2.895        238.177         70.100       1294.947         419.333          0.150          0.227          0.244          0.256          0.265          0.274          0.285          0.295          0.299          0.300        457.022         74.006          1.359          1.359                 0.362                 0.235                 0.925             56       1825.576       4868.734          0.414          3.090       1700.000         76.564          1.455          0.321          0.161          0.087          0.043          0.020          0.019          0.013          0.023          0.234         49.301         11.189              ?              ?              ?
           1960            102     11/04/1960        663.400              30.339            285.313          9.889          2.575          1.987          1.956          1.156          1.148          1.141          1.121          1.110          1.100          0.000          0.301          1.875          0.448          3.818        318.187         73.694       1292.998         327.515          0.176          0.255          0.270          0.280          0.287          0.292          0.297          0.300          0.300          0.300        481.480         95.921          3.179          3.179                 0.414                 0.268                 0.940             42       1689.249       4573.156          0.467          2.880       1700.000         71.624          1.142          0.331          0.135          0.078          0.043          0.025          0.020          0.013          0.016          0.070         50.446          4.209              ?              ?              ?
           1961             85     26/03/1961        989.300              45.100            447.423          8.971          2.439          1.920          1.947          1.155          1.156          1.117          1.102          1.095          1.089          0.000          0.206          1.852          0.716          2.462        205.726         68.837       1289.098         425.200          0.267          0.290          0.296          0.299          0.300          0.300          0.300          0.300          0.300          0.301        505.321        117.321          0.512          0.512                 0.378                 0.240                 0.978             29       1589.008       5363.010          0.718          3.643       1700.000         88.029          1.147          0.301          0.151          0.111          0.054          0.024          0.011          0.009          0.011          0.033         51.552          4.581              ?              ?              ?
