Summary_file = RoseworthyMidTopDress.sum
Title = Roseworthy Mid Sowing TopDress
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     15/11/1987       319      1987        205.100          205.085          0.001       7932.021       2635.317          0.332          0.673        104.440          3.102          8.176         58.717         10.864            272
     04/11/1988       309      1988        240.900          238.871          0.001       8664.254       2623.549          0.303          0.608        122.168          2.662          6.984         67.047         22.617            267
     21/11/1989       325      1989        267.700          267.696          0.001      10755.662       3095.744          0.288          0.672        143.150          2.651          8.206         47.562          7.294            281
     07/11/1990       311      1990        258.200          256.816          0.001      10829.140       3859.731          0.356          0.742        146.670          2.516          9.711         47.518          4.294            269
     05/11/1991       309      1991        294.900          293.149          0.001      11343.347       4944.382          0.436          0.817        166.470          2.348         11.611         44.993         32.859            266
     17/11/1992       322      1992        389.600          386.406          0.001      14520.819       6518.739          0.449          0.823        194.661          1.940         12.648         26.479         85.361            277
     09/11/1993       313      1993        285.900          285.741          0.001      10298.312       4562.329          0.443          0.799        153.088          2.337         10.664         60.245         21.844            268
     11/11/1994       315      1994        175.600          173.120          0.001       6371.074       1546.378          0.243          0.434         79.490          3.071          4.748         67.702         15.719            271
     09/11/1995       313      1995        252.800          251.918          0.001       9659.833       3443.888          0.357          0.689        140.607          2.440          8.403         58.793          7.530            270
     10/11/1996       315      1996        334.400          332.840          0.001      13448.688       5907.577          0.439          0.833        195.506          2.124         12.548         33.452         27.405            270
     18/11/1997       322      1997        282.500          279.568          0.001       9938.893       2923.642          0.294          0.665        138.255          2.882          8.426         53.327         67.199            278
     16/11/1998       320      1998        245.100          245.025          0.001       8015.382       2461.776          0.307          0.556        114.679          2.643          6.508         64.966         23.383            275
     11/11/1999       315      1999        204.900          204.900          0.001       5790.538       1878.472          0.324          0.453         83.701          2.661          4.999         79.799         18.829            271
     14/11/2000       319      2000        296.200          296.035          0.001      12828.725       4649.230          0.362          0.791        179.841          2.306         10.721         42.493         15.657            274
     17/11/2001       321      2001        323.600          321.007          0.001      13959.141       6171.292          0.442          0.817        193.752          1.915         11.821         38.238         23.809            271
     12/11/2002       316      2002        156.100          156.100          0.001       4268.655        866.123          0.203          0.391         57.936          3.829          3.316         97.895          0.198            273
