Summary_file = Walgett750.sum
Title = Walgett 750mm wet soil
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw
     19/10/1970       292      1970        151.600          151.600          0.000       6003.151       2425.913          0.404          0.614        104.775          2.502          6.068        108.984         51.104
     18/10/1971       291      1971        161.000          160.980          0.000       8665.121       3196.494          0.369          0.584        143.563          2.362          7.549         67.556         17.847
     08/10/1972       282      1972         69.500           69.500          0.000       4477.333       1279.025          0.286          0.725         86.899          2.473          3.163        161.472          5.971
     07/10/1973       280      1973        162.100          162.100          0.000       8147.621       3022.630          0.371          0.548        132.548          2.300          6.953         72.016         12.297
     20/10/1974       293      1974        117.500          117.500          0.000       5250.902       1624.377          0.309          0.655         90.331          2.342          3.805        147.961         10.487
     09/10/1975       282      1975        127.000          127.000          0.000       7437.183       2008.014          0.270          0.464        125.019          2.518          5.057         77.594          5.160
     16/10/1976       290      1976        120.100          120.100          0.000       5780.733       1894.087          0.328          0.598        102.335          2.329          4.411        123.722          5.828
     13/10/1977       286      1977         99.600           99.057          0.001       6648.370       1544.598          0.232          0.637        121.308          2.825          4.363        115.985          4.525
     22/10/1978       295      1978        282.300          279.258          0.001      12671.694       5470.335          0.432          0.825        194.083          2.131         11.656         41.477         46.760
     12/10/1979       285      1979        154.300          154.300          0.000       7358.375       2653.547          0.361          0.546        122.490          2.539          6.738         65.102         22.888
     10/10/1980       284      1980         67.400           67.400          0.000       5672.052       1436.988          0.253          0.686         98.143          2.533          3.640        146.106          4.492
     12/10/1981       285      1981        280.600          269.844          0.001      10213.367       3092.108          0.303          0.605        160.134          2.403          7.430         53.956         79.764
     13/10/1982       286      1982         79.900           79.900          0.000       3904.787       1145.409          0.293          0.663         82.496          1.751          2.006        180.372         26.783
     14/10/1983       287      1983        297.300          274.081          0.001      12706.397       4604.500          0.362          0.796        203.162          2.391         11.009         35.862         53.807
     15/10/1984       289      1984        166.800          166.425          0.000       8501.679       3772.098          0.444          0.691        129.621          2.255          8.505         74.851         29.111
     14/10/1985       287      1985        195.400          195.400          0.000       9379.651       2950.711          0.315          0.535        150.376          2.326          6.864         61.394         38.300
     14/10/1986       287      1986        255.400          249.639          0.000       8663.403       3218.075          0.371          0.660        138.683          2.780          8.947         60.273         90.196
     12/10/1987       285      1987        113.500          113.500          0.000       7396.887       1792.311          0.242          0.456        115.712          2.648          4.745         78.141          3.840
     09/10/1988       283      1988        237.800          234.327          0.001      11846.098       4372.167          0.369          0.774        192.967          2.383         10.420         44.921         19.829
     17/10/1989       290      1989        180.600          169.617          0.000      10206.652       3013.110          0.295          0.585        168.914          2.435          7.337         47.039         13.732
     18/10/1990       291      1990        178.300          177.671          0.000      10853.932       3092.660          0.285          0.568        162.522          2.370          7.330         43.144         13.252
     06/10/1991       279      1991        152.300          107.835          0.000       7867.401       2456.293          0.312          0.666        135.896          2.428          5.963         97.918         10.862
     15/10/1992       289      1992         90.000           90.000          0.000       5782.764       1801.117          0.311          0.642         96.977          2.467          4.444        128.059          5.406
     18/10/1993       291      1993        304.500          301.576          0.001      13074.957       5464.918          0.418          0.805        206.079          2.045         11.178         43.888         72.670
     19/10/1994       292      1994         18.600           18.600          0.000       3772.306       1003.091          0.266          0.618         80.329          1.612          1.617        189.423          7.050
     14/10/1995       287      1995        199.300          141.520          0.000       8057.399       2263.182          0.281          0.527        139.427          2.329          5.270         80.779          9.688
     16/10/1996       290      1996        201.700          201.700          0.000      10066.471       3213.770          0.319          0.604        158.310          2.456          7.894         55.700         17.944
     17/10/1997       290      1997        167.600          165.979          0.000       5367.132       1417.785          0.264          0.661        101.830          2.296          3.255        150.955         55.370
     17/10/1998       290      1998        310.600          309.455          0.000      12816.119       5811.253          0.453          0.830        174.942          2.095         12.173         36.175        119.800
     11/10/1999       284      1999        150.000          150.000          0.000       6594.171       1707.647          0.259          0.435        113.290          2.577          4.400         85.683         11.775
     18/10/2000       292      2000         65.800           65.800          0.001       4850.016       1001.023          0.206          0.550         90.861          2.754          2.757        144.096          2.867
     18/10/2001       291      2001        112.200          112.200          0.000       5676.293       1466.444          0.258          0.501        111.574          2.642          3.874        116.444          4.528
     15/10/2002       288      2002         88.600           88.600          0.000       4427.590       1250.874          0.283          0.527         97.476          2.492          3.117        144.126          5.615
