ApsimVersion = 6.1
Title = 
           date           year      wht_yield         wht_ep     wht_laimax      sor_yield         sor_ep     sor_laimax    avg_residue    max_residue    min_residue annual_rainfall  annual_runoff      annual_es   annual_drain
             ()         (year)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)            (?)        (m2/m2)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)           (mm)           (mm)           (mm)
     27/05/1958           1958            0.0          0.000          0.000            0.0          0.000          0.000          790.4          965.3            0.0         117.000          0.066         91.389         14.414
     15/11/1958           1958         1660.8        153.020          2.938            0.0          0.000          0.000          158.0          413.4            0.0         411.200          6.901        153.892        146.692
     03/06/1959           1959            0.0          0.000          0.000            0.0          0.000          0.000         9049.9        10266.4            0.0         161.200          2.988         94.140          0.000
     07/11/1959           1959         1120.0        126.841          2.113            0.0          0.000          0.000         6580.1         7880.7            0.0         336.300          4.422         50.166        185.153
     24/11/1959           1959            0.0          0.000          0.000            0.0          0.000          0.000        12795.2        12935.0            0.0          68.300         12.041          4.705          0.414
     23/04/1960           1960            0.0          0.000          0.000         1599.6         65.681          0.977        10933.4        12636.2            0.0         148.400          6.260         40.350        100.676
     29/05/1960           1960            0.0          0.000          0.000            0.0          0.000          0.000         2821.3         3031.7            0.0         107.400          0.000         37.522         31.497
     14/11/1960           1960          693.1        105.208          1.919            0.0          0.000          0.000         1423.5         2589.7            0.0         326.700          2.870        122.460        188.102
     21/01/1961           1961            0.0          0.000          0.000            0.0          0.000          0.000         7265.0         7395.0            0.0          65.500          0.000         27.416          0.000
     21/06/1961           1961            0.0          0.000          0.000         1530.9         56.852          0.982         5868.9         7094.2            0.0         311.000         20.803         74.612        111.636
     02/07/1961           1961            0.0          0.000          0.000            0.0          0.000          0.000         1685.2         1735.7            0.0          25.200          0.000         14.242         14.192
     23/11/1961           1961         1244.8         78.315          0.929            0.0          0.000          0.000          844.5         1630.0            0.0         275.500         14.263        130.229        143.598
     17/12/1961           1961            0.0          0.000          0.000            0.0          0.000          0.000         3659.6         3661.4            0.0          34.600          0.000          5.568          0.000
     09/05/1962           1962            0.0          0.000          0.000          824.3         27.413          0.596         2373.2         3565.3            0.0          89.000          0.000         90.083          0.000
     16/05/1962           1962            0.0          0.000          0.000            0.0          0.000          0.000          840.6          851.5            0.0          30.700          0.000          5.989          0.000
     26/10/1962           1962         3048.9        151.312          2.305            0.0          0.000          0.000          285.3          793.5            0.0         373.900          1.337        160.133         41.766
     04/06/1963           1963            0.0          0.000          0.000            0.0          0.000          0.000         5816.5         7096.1            0.0         234.200          0.898        142.097         37.420
     09/11/1963           1963          743.0         96.196          1.611            0.0          0.000          0.000         2634.5         4103.7            0.0         295.400          4.563        113.212        170.295
     30/01/1964           1964            0.0          0.000          0.000            0.0          0.000          0.000         6891.5         6908.5            0.0          38.300          0.000         11.397          0.000
     29/06/1964           1964            0.0          0.000          0.000          575.9         29.614          0.586         5595.4         6829.0            0.0         135.300          0.059         56.915          0.000
     18/07/1964           1964            0.0          0.000          0.000            0.0          0.000          0.000         1293.6         1443.1            0.0          61.900          1.826         23.517         19.291
     12/12/1964           1964         2698.2        191.589          3.982            0.0          0.000          0.000          535.0         1135.4            0.0         311.500          7.721        125.658         86.809
     30/05/1965           1965            0.0          0.000          0.000            0.0          0.000          0.000         9816.1        10833.8            0.0         164.400          5.492         55.766          3.426
     06/11/1965           1965          337.1         70.712          1.174            0.0          0.000          0.000         6809.4         8541.4            0.0         439.300          8.149         58.445        302.300
     07/11/1965           1965            0.0          0.000          0.000            0.0          0.000          0.000         9023.0         9023.0            0.0           1.000          0.000          0.678          1.021
     25/03/1966           1966            0.0          0.000          0.000         1914.7         78.773          0.863         7154.8         8966.1            0.0         112.100          3.197         59.692         45.244
     31/05/1966           1966            0.0          0.000          0.000            0.0          0.000          0.000         1741.2         2210.4            0.0         108.400          0.000         64.543          0.000
     15/11/1966           1966         2818.0        161.425          2.774            0.0          0.000          0.000          548.1         1116.2            0.0         413.100         45.824        150.131        105.519
     15/05/1967           1967            0.0          0.000          0.000            0.0          0.000          0.000         8083.4         8809.8            0.0         148.800          3.016         53.141         10.734
     25/10/1967           1967          938.5        119.060          2.059            0.0          0.000          0.000         4305.2         6313.7            0.0         332.700          1.118         77.870        203.363
     28/01/1968           1968            0.0          0.000          0.000            0.0          0.000          0.000         9994.2        10459.0            0.0          54.700          0.000         28.880          0.000
