Summary_file = lupin.sum
Title = lupin Sample Simulation
       day      year            lai        biomass  green_biomass
       235      1988          2.557       3637.423       3511.224
       236      1988          2.615       3722.717       3584.361
       237      1988          2.655       3815.097       3669.090
       238      1988          2.696       3932.567       3778.677
       239      1988          2.734       4044.746       3876.090
       240      1988          2.764       4122.906       3930.137
       241      1988          2.792       4213.506       3997.292
       242      1988          2.817       4343.432       4111.698
       243      1988          2.844       4473.349       4225.067
       244      1988          2.876       4544.979       4277.262
       245      1988          2.894       4611.754       4314.654
       246      1988          2.912       4717.553       4389.393
       247      1988          2.923       4846.364       4488.496
       248      1988          2.930       4954.967       4565.709
       249      1988          2.936       5027.092       4598.377
       250      1988          2.864       5120.756       4649.046
       251      1988          2.783       5202.796       4686.773
       252      1988          2.741       5337.844       4783.944
       253      1988          2.685       5460.174       4866.498
       254      1988          2.617       5578.701       4941.279
       255      1988          2.547       5694.931       5014.355
       256      1988          2.445       5780.053       5044.399
       257      1988          2.385       5910.790       5135.686
       258      1988          2.322       5959.552       5150.656
       259      1988          2.238       6073.695       5219.435
       260      1988          2.158       6191.859       5294.223
       261      1988          2.106       6342.572       5409.307
       262      1988          2.047       6493.579       5523.247
       263      1988          1.971       6633.355       5620.632
       264      1988          1.897       6765.093       5712.741
       265      1988          1.823       6904.989       5812.537
       266      1988          1.749       7042.161       5909.994
       267      1988          1.672       7171.857       5998.222
       268      1988          1.591       7296.374       6079.603
       269      1988          1.517       7422.892       6166.195
       270      1988          1.443       7541.955       6245.394
       271      1988          1.361       7629.974       6289.633
       272      1988          1.289       7731.636       6352.736
       273      1988          1.229       7854.731       6443.141
       274      1988          1.176       7953.001       6513.075
       275      1988          1.097       8044.366       6562.230
       276      1988          1.022       8156.347       6633.609
       277      1988          0.961       8266.244       6711.188
       278      1988          0.905       8352.776       6767.505
       279      1988          0.865       8416.971       6810.194
       280      1988          0.820       8485.987       6854.841
       281      1988          0.763       8570.479       6906.416
       282      1988          0.716       8649.365       6947.882
       283      1988          0.673       8717.883       6982.998
       284      1988          0.613       8795.823       7017.722
       285      1988          0.560       8870.522       7053.626
       286      1988          0.500       8921.040       7071.846
       287      1988          0.447       8961.753       7083.730
       288      1988          0.394       8996.412       7090.292
       289      1988          0.346       9026.774       7095.394
       290      1988          0.292       9059.722       7099.570
       291      1988          0.251       9059.722       7078.837
       292      1988          0.000       9059.722       6951.933
       293      1988          0.000          0.000          0.000
       294      1988          0.000          0.000          0.000
       295      1988          0.000          0.000          0.000
       296      1988          0.000          0.000          0.000
       297      1988          0.000          0.000          0.000
       298      1988          0.000          0.000          0.000
       299      1988          0.000          0.000          0.000
       300      1988          0.000          0.000          0.000
