ApsimVersion = 5.4
Title = stock lablab SAMPLE Simulation
           Date           rain        paddock         number            sex            age         weight     cond_score         intake      wt_change      trampling
     09/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     10/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     11/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     12/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     13/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     14/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     15/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     16/11/1988         17.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     17/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     18/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     19/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     20/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     21/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     22/11/1988          2.200              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     23/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     24/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     25/11/1988          0.000          0.000             20          steer        366.000        251.225          2.221          8.307          1.225            0.0
     26/11/1988          0.000          0.000             20          steer        367.000        252.425          2.230          8.288          1.200            0.0
     27/11/1988          1.800          0.000             20          steer        368.000        253.601          2.239          8.268          1.176            0.0
     28/11/1988          0.000          0.000             20          steer        369.000        254.747          2.247          8.238          1.146            0.0
     29/11/1988          0.000          0.000             20          steer        370.000        255.857          2.255          8.195          1.110            0.0
     30/11/1988          0.000          0.000             20          steer        371.000        256.889          2.263          8.072          1.032            0.0
     01/12/1988          0.000          0.000             20          steer        372.000        257.790          2.270          7.843          0.901            0.0
     02/12/1988          0.000          0.000             20          steer        373.000        258.544          2.275          7.575          0.754            0.0
     03/12/1988          4.000          0.000             20          steer        374.000        259.155          2.278          7.299          0.610            0.0
     04/12/1988          0.000          0.000             20          steer        375.000        259.656          2.281          7.079          0.501            0.0
     05/12/1988          0.000          0.000             20          steer        376.000        260.078          2.281          6.909          0.423            0.0
     06/12/1988          0.000          0.000             20          steer        377.000        260.467          2.282          6.825          0.388            0.0
     07/12/1988          0.000          0.000             20          steer        378.000        260.826          2.281          6.742          0.359            0.0
     08/12/1988          4.800          0.000             20          steer        379.000        261.150          2.281          6.627          0.325            0.0
     09/12/1988          4.400          0.000             20          steer        380.000        261.409          2.280          6.385          0.259            0.0
     10/12/1988         40.000          0.000             20          steer        381.000        261.540          2.278          5.829          0.131            0.0
     11/12/1988          0.000          0.000             20          steer        382.000        261.369          2.275          4.657         -0.171            0.0
     12/12/1988         19.000          0.000             20          steer        383.000        260.688          2.267          3.240         -0.681            0.0
     13/12/1988          0.000          0.000             20          steer        384.000        259.649          2.248          2.204         -1.039            0.0
     14/12/1988          0.000          0.000             20          steer        385.000        258.395          2.220          1.583         -1.254            0.0
     15/12/1988          0.000          0.000             20          steer        386.000        257.017          2.187          1.221         -1.379            0.0
     16/12/1988          0.000          0.000             20          steer        387.000        255.557          2.152          0.988         -1.459            0.0
     17/12/1988          4.800          0.000             20          steer        388.000        254.040          2.115          0.818         -1.517            0.0
     18/12/1988         17.000          0.000             20          steer        389.000        252.483          2.076          0.695         -1.557            0.0
     19/12/1988          5.000          0.000             20          steer        390.000        250.906          2.037          0.623         -1.577            0.0
     20/12/1988          0.000          0.000             20          steer        391.000        249.342          1.997          0.628         -1.564            0.0
     21/12/1988          0.000          0.000             20          steer        392.000        247.792          1.958          0.635         -1.550            0.0
     22/12/1988          0.000          0.000             20          steer        393.000        246.241          1.919          0.610         -1.551            0.0
     23/12/1988          0.000          0.000             20          steer        394.000        244.715          1.880          0.641         -1.526            0.0
     24/12/1988          0.000          0.000             20          steer        395.000        243.181          1.842          0.604         -1.534            0.0
     25/12/1988          0.000          0.000             20          steer        396.000        241.671          1.804          0.636         -1.510            0.0
     26/12/1988          0.000          0.000             20          steer        397.000        240.170          1.766          0.634         -1.501            0.0
     27/12/1988         12.000          0.000             20          steer        398.000        238.676          1.729          0.628         -1.495            0.0
     28/12/1988          0.000          0.000             20          steer        399.000        237.181          1.691          0.608         -1.495            0.0
     29/12/1988          0.000          0.000             20          steer        400.000        235.702          1.654          0.624         -1.479            0.0
     30/12/1988          0.000          0.000             20          steer        401.000        234.232          1.617          0.623         -1.470            0.0
     31/12/1988          0.000          0.000             20          steer        402.000        232.767          1.581          0.615         -1.465            0.0
     01/01/1989          0.000          0.000             20          steer        403.000        231.308          1.544          0.610         -1.459            0.0
     02/01/1989          2.600          0.000             20          steer        404.000        229.855          1.508          0.604         -1.453            0.0
     03/01/1989         10.000          0.000             20          steer        405.000        228.396          1.472          0.574         -1.459            0.0
     04/01/1989          0.000          0.000             20          steer        406.000        226.948          1.436          0.579         -1.448            0.0
     05/01/1989          0.000          0.000             20          steer        407.000        225.519          1.400          0.600         -1.429            0.0
     06/01/1989         20.800          0.000             20          steer        408.000        224.101          1.365          0.608         -1.417            0.0
     07/01/1989          0.200          0.000             20          steer        409.000        222.677          1.330          0.575         -1.424            0.0
     08/01/1989          0.000          0.000             20          steer        410.000        221.261          1.295          0.577         -1.416            0.0
     09/01/1989          0.000          0.000             20          steer        411.000        219.862          1.260          0.592         -1.400            0.0
     10/01/1989          0.000          0.000             20          steer        412.000        218.474          1.226          0.602         -1.387            0.0
     11/01/1989         31.600          0.000             20          steer        413.000        217.103          1.192          0.618         -1.372            0.0
     12/01/1989          0.000          0.000             20          steer        414.000        215.736          1.158          0.613         -1.366            0.0
     13/01/1989          0.000          0.000             20          steer        415.000        214.383          1.125          0.623         -1.353            0.0
     14/01/1989          0.000          0.000             20          steer        416.000        213.039          1.091          0.626         -1.344            0.0
     15/01/1989          0.000          0.000             20          steer        417.000        211.699          1.058          0.616         -1.341            0.0
     16/01/1989          0.000          0.000             20          steer        418.000        210.367          1.026          0.618         -1.332            0.0
     17/01/1989          0.000          0.000             20          steer        419.000        209.043          0.993          0.619         -1.324            0.0
     18/01/1989          0.000          0.000             20          steer        420.000        207.730          0.961          0.624         -1.314            0.0
     19/01/1989          0.000          0.000             20          steer        421.000        206.427          0.929          0.631         -1.302            0.0
     20/01/1989          5.000          0.000             20          steer        422.000        205.133          0.897          0.632         -1.294            0.0
     21/01/1989          0.000          0.000             20          steer        423.000        203.841          0.865          0.619         -1.292            0.0
     22/01/1989          0.000          0.000             20          steer        424.000        202.557          0.834          0.621         -1.284            0.0
     23/01/1989          2.600          0.000             20          steer        425.000        201.266          0.803          0.589         -1.291            0.0
     24/01/1989          0.400          0.000             20          steer        426.000        199.969          0.771          0.561         -1.296            0.0
     25/01/1989          0.000          0.000             20          steer        427.000        198.673          0.740          0.545         -1.296            0.0
     26/01/1989          0.000          0.000             20          steer        428.000        197.400          0.709          0.579         -1.273            0.0
     27/01/1989          1.600          0.000             20          steer        429.000        196.147          0.678          0.604         -1.253            0.0
     28/01/1989          0.000          0.000             20          steer        430.000        194.897          0.648          0.596         -1.249            0.0
     29/01/1989          0.000          0.000             20          steer        431.000        193.661          0.617          0.608         -1.237            0.0
     30/01/1989          0.000          0.000             20          steer        432.000        192.436          0.587          0.618         -1.224            0.0
     31/01/1989          0.000          0.000             20          steer        433.000        191.226          0.558          0.633         -1.210            0.0
     01/02/1989          0.000          0.000             20          steer        434.000        190.027          0.529          0.640         -1.199            0.0
     02/02/1989          0.000          0.000             20          steer        435.000        188.829          0.500          0.628         -1.198            0.0
     03/02/1989          0.000          0.000             20          steer        436.000        187.623          0.471          0.595         -1.206            0.0
     04/02/1989          1.000          0.000             20          steer        437.000        186.410          0.442          0.563         -1.213            0.0
     05/02/1989          4.000          0.000             20          steer        438.000        185.172          0.413          0.496         -1.237            0.0
     06/02/1989         20.900          0.000             20          steer        439.000        183.917          0.383          0.444         -1.255            0.0
     07/02/1989          0.000          0.000             20          steer        440.000        182.681          0.353          0.467         -1.236            0.0
     08/02/1989          0.000          0.000             20          steer        441.000        181.469          0.324          0.503         -1.212            0.0
     09/02/1989          0.000          0.000             20          steer        442.000        180.286          0.295          0.549         -1.183            0.0
     10/02/1989          0.000          0.000             20          steer        443.000        179.128          0.267          0.586         -1.158            0.0
     11/02/1989          3.400          0.000             19          steer        444.000        178.880          0.259          0.613         -1.144            0.0
     12/02/1989          1.000          0.000             19          steer        445.000        177.736          0.231          0.598         -1.144            0.0
     13/02/1989          0.000          0.000             19          steer        446.000        176.596          0.204          0.591         -1.140            0.0
     14/02/1989          0.000          0.000             19          steer        447.000        175.476          0.177          0.619         -1.120            0.0
     15/02/1989          0.000          0.000             19          steer        448.000        174.372          0.150          0.637         -1.104            0.0
     16/02/1989          0.000          0.000             19          steer        449.000        173.278          0.124          0.646         -1.094            0.0
     17/02/1989          0.000          0.000             19          steer        450.000        172.192          0.098          0.649         -1.086            0.0
     18/02/1989          0.000          0.000             19          steer        451.000        171.112          0.072          0.645         -1.081            0.0
     19/02/1989          0.000          0.000             19          steer        452.000        170.036          0.046          0.641         -1.076            0.0
     20/02/1989          0.000          0.000             19          steer        453.000        168.967          0.021          0.642         -1.069            0.0
     21/02/1989         99.000          0.000             18          steer        454.000        168.792          0.015          0.647         -1.065            0.0
     22/02/1989          0.000          0.000             17          steer        455.000        168.657          0.010          0.628         -1.073            0.0
     23/02/1989          0.000          0.000             17          steer        456.000        167.594         -0.016          0.636         -1.063            0.0
     24/02/1989          0.200          0.000             16          steer        457.000        167.518         -0.019          0.635         -1.062            0.0
     25/02/1989          0.000          0.000             16          steer        458.000        166.457         -0.045          0.623         -1.061            0.0
     26/02/1989          0.000          0.000             15          steer        459.000        166.448         -0.047          0.649         -1.049            0.0
     27/02/1989          0.000          0.000             14          steer        460.000        166.521         -0.048          0.675         -1.037            0.0
     28/02/1989          0.000          0.000             14          steer        461.000        165.498         -0.072          0.690         -1.023            0.0
     01/03/1989          0.000          0.000             14          steer        462.000        164.470         -0.097          0.667         -1.027            0.0
     02/03/1989          0.000          0.000             14          steer        463.000        163.451         -0.121          0.671         -1.020            0.0
     03/03/1989          0.000          0.000             13          steer        464.000        163.606         -0.120          0.688         -1.012            0.0
     04/03/1989          0.000          0.000             13          steer        465.000        162.596         -0.144          0.680         -1.010            0.0
     05/03/1989          2.800          0.000             12          steer        466.000        162.841         -0.140          0.689         -1.007            0.0
     06/03/1989          0.000          0.000             11          steer        467.000        163.196         -0.135          0.704         -1.001            0.0
     07/03/1989          0.000          0.000             11          steer        468.000        162.222         -0.158          0.749         -0.974            0.0
     08/03/1989          0.000          0.000             11          steer        469.000        161.273         -0.181          0.790         -0.949            0.0
     09/03/1989          0.000          0.000             10          steer        470.000        161.807         -0.172          0.833         -0.932            0.0
     10/03/1989          0.000          0.000             10          steer        471.000        160.902         -0.194          0.880         -0.905            0.0
     11/03/1989          0.000          0.000             10          steer        472.000        160.026         -0.216          0.931         -0.876            0.0
     12/03/1989          0.000          0.000              9          steer        473.000        160.772         -0.202          0.986         -0.854            0.0
     13/03/1989          0.000          0.000              9          steer        474.000        159.946         -0.222          1.036         -0.827            0.0
     14/03/1989          0.000          0.000              9          steer        475.000        159.144         -0.242          1.079         -0.802            0.0
     15/03/1989          0.000          0.000              8          steer        476.000        160.085         -0.223          1.037         -0.827            0.0
     16/03/1989         13.000          0.000              8          steer        477.000        159.307         -0.243          1.133         -0.778            0.0
     17/03/1989          2.400          0.000              7          steer        478.000        160.504         -0.219          1.112         -0.794            0.0
     18/03/1989          0.000          0.000              6          steer        479.000        161.982         -0.189          1.082         -0.816            0.0
     19/03/1989          0.000          0.000              5          steer        480.000        163.850         -0.150          1.074         -0.831            0.0
     20/03/1989          0.000          0.000              5          steer        481.000        163.049         -0.170          1.128         -0.801            0.0
     21/03/1989          0.000          0.000              5          steer        482.000        162.293         -0.189          1.216         -0.756            0.0
     22/03/1989          0.000          0.000              4          steer        483.000        164.821         -0.138          1.334         -0.718            0.0
     23/03/1989          0.000          0.000              3          steer        484.000        168.273         -0.067          1.488         -0.668            0.0
     24/03/1989          0.000          0.000              3          steer        485.000        167.647         -0.084          1.569         -0.627            0.0
     25/03/1989          5.000          0.000              3          steer        486.000        167.186         -0.099          1.925         -0.461            0.0
     26/03/1989         45.000          0.000              3          steer        487.000        166.809         -0.111          2.108         -0.376            0.0
     27/03/1989         28.000          0.000              3          steer        488.000        166.454         -0.120          2.151         -0.355            0.0
     28/03/1989          1.200          0.000              3          steer        489.000        166.160         -0.130          2.281         -0.295            0.0
     29/03/1989          0.000          0.000              3          steer        490.000        165.963         -0.138          2.495         -0.197            0.0
     30/03/1989          0.000          0.000              2          steer        491.000        171.363         -0.027          2.713         -0.131            0.0
     31/03/1989          0.000          0.000              2          steer        492.000        171.326         -0.032          2.923         -0.037            0.0
     01/04/1989          0.000          0.000              2          steer        493.000        171.348         -0.034          3.113          0.022            0.0
     02/04/1989          2.600          0.000              2          steer        494.000        171.410         -0.036          3.315          0.062            0.0
     03/04/1989          3.200          0.000              2          steer        495.000        171.481         -0.036          3.360          0.071            0.0
     04/04/1989          0.400          0.000              2          steer        496.000        171.568         -0.037          3.441          0.087            0.0
     05/04/1989          0.400          0.000              2          steer        497.000        171.697         -0.037          3.651          0.129            0.0
     06/04/1989          0.200          0.000              2          steer        498.000        171.898         -0.036          4.007          0.201            0.0
     07/04/1989          0.000          0.000              2          steer        499.000        172.178         -0.034          4.399          0.280            0.0
     08/04/1989          0.000          0.000              2          steer        500.000        172.541         -0.030          4.805          0.363            0.0
     09/04/1989          0.000          0.000              2          steer        501.000        173.007         -0.024          5.307          0.466            0.0
     10/04/1989          0.000          0.000              2          steer        502.000        173.584         -0.016          5.846          0.578            0.0
     11/04/1989          0.300          0.000              2          steer        503.000        174.268         -0.006          6.350          0.684            0.0
     12/04/1989          3.400          0.000              2          steer        504.000        175.015          0.007          6.647          0.747            0.0
     13/04/1989          0.000          0.000              2          steer        505.000        175.851          0.020          7.050          0.836            0.0
     14/04/1989          0.000          0.000              2          steer        506.000        176.775          0.036          7.436          0.925            0.0
     15/04/1989          0.000          0.000              2          steer        507.000        177.792          0.054          7.816          1.017            0.0
     16/04/1989          0.000          0.000              2          steer        508.000        178.878          0.073          8.088          1.087            0.0
     17/04/1989          0.000          0.000              2          steer        509.000        180.018          0.094          8.282          1.139            0.0
     18/04/1989          0.000          0.000              2          steer        510.000        181.197          0.116          8.423          1.179            0.0
     19/04/1989          0.000          0.000              2          steer        511.000        182.403          0.139          8.517          1.206            0.0
     20/04/1989          0.000          0.000              2          steer        512.000        183.626          0.162          8.580          1.223            0.0
     21/04/1989          0.000          0.000              2          steer        513.000        184.862          0.186          8.630          1.236            0.0
     22/04/1989          0.400          0.000              2          steer        514.000        186.108          0.210          8.671          1.246            0.0
     23/04/1989          0.000          0.000              2          steer        515.000        187.361          0.234          8.704          1.254            0.0
     24/04/1989         26.000          0.000              2          steer        516.000        188.616          0.258          8.716          1.255            0.0
     25/04/1989          3.100          0.000              2          steer        517.000        189.872          0.283          8.726          1.256            0.0
     26/04/1989         60.600          0.000              2          steer        518.000        191.130          0.307          8.738          1.257            0.0
     27/04/1989          2.400          0.000              2          steer        519.000        192.394          0.331          8.766          1.265            0.0
     28/04/1989          0.400          0.000              2          steer        520.000        193.667          0.356          8.797          1.273            0.0
     29/04/1989          0.000          0.000              2          steer        521.000        194.951          0.380          8.830          1.283            0.0
     30/04/1989          0.000          0.000              2          steer        522.000        196.245          0.405          8.864          1.295            0.0
     01/05/1989          0.000          0.000              2          steer        523.000        197.549          0.430          8.891          1.304            0.0
     02/05/1989          0.000          0.000              2          steer        524.000        198.862          0.455          8.918          1.313            0.0
     03/05/1989          0.000          0.000              2          steer        525.000        200.184          0.481          8.945          1.322            0.0
     04/05/1989          0.000          0.000              2          steer        526.000        201.511          0.506          8.960          1.327            0.0
     05/05/1989          0.000          0.000              2          steer        527.000        202.844          0.532          8.980          1.333            0.0
     06/05/1989          0.000          0.000              2          steer        528.000        204.184          0.557          9.001          1.341            0.0
     07/05/1989          3.600          0.000              2          steer        529.000        205.527          0.583          9.011          1.343            0.0
     08/05/1989         18.400          0.000              2          steer        530.000        206.870          0.609          9.016          1.343            0.0
     09/05/1989          1.000          0.000              2          steer        531.000        208.213          0.635          9.022          1.343            0.0
     10/05/1989          0.000          0.000              2          steer        532.000        209.558          0.661          9.030          1.345            0.0
     11/05/1989          0.000          0.000              2          steer        533.000        210.903          0.687          9.036          1.346            0.0
     12/05/1989          0.000          0.000              2          steer        534.000        212.250          0.712          9.044          1.347            0.0
     13/05/1989          0.000          0.000              2          steer        535.000        213.599          0.738          9.053          1.349            0.0
     14/05/1989          0.000          0.000              2          steer        536.000        214.949          0.764          9.060          1.350            0.0
     15/05/1989          0.200          0.000              2          steer        537.000        216.299          0.790          9.065          1.350            0.0
     16/05/1989          1.600          0.000              2          steer        538.000        217.649          0.816          9.068          1.350            0.0
     17/05/1989          2.200          0.000              2          steer        539.000        218.998          0.842          9.071          1.349            0.0
     18/05/1989          1.400          0.000              2          steer        540.000        220.346          0.867          9.074          1.348            0.0
     19/05/1989          0.000          0.000              2          steer        541.000        221.694          0.893          9.079          1.348            0.0
     20/05/1989          0.000          0.000              2          steer        542.000        223.042          0.919          9.082          1.348            0.0
     21/05/1989          0.000          0.000              2          steer        543.000        224.389          0.945          9.086          1.347            0.0
     22/05/1989          0.000          0.000              2          steer        544.000        225.736          0.970          9.089          1.347            0.0
     23/05/1989          8.400          0.000              2          steer        545.000        227.082          0.996          9.092          1.346            0.0
     24/05/1989          0.000          0.000              2          steer        546.000        228.428          1.022          9.095          1.346            0.0
     25/05/1989          0.000          0.000              2          steer        547.000        229.773          1.047          9.097          1.345            0.0
     26/05/1989          0.000          0.000              2          steer        548.000        231.117          1.073          9.100          1.344            0.0
     27/05/1989          1.000          0.000              2          steer        549.000        232.460          1.098          9.102          1.343            0.0
     28/05/1989          0.000          0.000              2          steer        550.000        233.802          1.124          9.104          1.342            0.0
     29/05/1989          0.000          0.000              2          steer        551.000        235.143          1.149          9.107          1.341            0.0
     30/05/1989          0.000          0.000              2          steer        552.000        236.484          1.174          9.109          1.341            0.0
     31/05/1989          0.000          0.000              2          steer        553.000        237.824          1.200          9.112          1.340            0.0
     01/06/1989          3.000          0.000              2          steer        554.000        239.163          1.225          9.114          1.339            0.0
     02/06/1989          0.000          0.000              2          steer        555.000        240.501          1.250          9.116          1.338            0.0
     03/06/1989          0.000          0.000              2          steer        556.000        241.838          1.276          9.118          1.337            0.0
     04/06/1989          0.000          0.000              2          steer        557.000        243.175          1.301          9.121          1.337            0.0
     05/06/1989          1.000          0.000              2          steer        558.000        244.511          1.326          9.123          1.336            0.0
     06/06/1989         13.200          0.000              2          steer        559.000        245.846          1.351          9.125          1.335            0.0
     07/06/1989          0.400          0.000              2          steer        560.000        247.180          1.376          9.127          1.334            0.0
     08/06/1989          0.000          0.000              2          steer        561.000        248.507          1.401          9.117          1.327            0.0
     09/06/1989          0.400          0.000              2          steer        562.000        249.834          1.426          9.120          1.327            0.0
     10/06/1989          1.000          0.000              2          steer        563.000        251.136          1.451          9.072          1.301            0.0
     11/06/1989          0.000          0.000              2          steer        564.000        252.316          1.476          8.833          1.181            0.0
     12/06/1989          0.600          0.000              2          steer        565.000        253.495          1.497          8.831          1.178            0.0
     13/06/1989          0.200          0.000              2          steer        566.000        254.673          1.519          8.834          1.178            0.0
     14/06/1989          0.000          0.000              2          steer        567.000        255.852          1.541          8.839          1.179            0.0
     15/06/1989          0.000          0.000              2          steer        568.000        257.031          1.563          8.844          1.179            0.0
     16/06/1989          0.000          0.000              2          steer        569.000        258.211          1.585          8.848          1.180            0.0
     17/06/1989          0.000          0.000              2          steer        570.000        259.392          1.606          8.854          1.181            0.0
     18/06/1989          0.000          0.000              2          steer        571.000        260.577          1.628          8.864          1.184            0.0
     19/06/1989          0.000          0.000              2          steer        572.000        261.762          1.650          8.869          1.185            0.0
     20/06/1989          0.000          0.000              2          steer        573.000        262.947          1.670          8.875          1.185            0.0
     21/06/1989          0.000          0.000              2          steer        574.000        264.038          1.680          8.701          1.091            0.0
     22/06/1989          0.000          0.000              2          steer        575.000        265.124          1.689          8.707          1.086            0.0
     23/06/1989          0.000          0.000              2          steer        576.000        266.183          1.698          8.668          1.059            0.0
     24/06/1989          0.000          0.000              2          steer        577.000        267.229          1.707          8.655          1.046            0.0
     25/06/1989          0.000          0.000              2          steer        578.000        268.069          1.715          8.243          0.840            0.0
     26/06/1989          0.000          0.000              2          steer        579.000        268.529          1.722          7.424          0.459            0.0
     27/06/1989          0.000          0.000              2          steer        580.000        268.979          1.724          7.408          0.451            0.0
     28/06/1989          0.000          0.000              2          steer        581.000        269.496          1.727          7.564          0.517            0.0
     29/06/1989          5.400          0.000              2          steer        582.000        270.013          1.730          7.570          0.517            0.0
     30/06/1989          0.800          0.000              2          steer        583.000        270.529          1.733          7.574          0.516            0.0
