Summary_file = Warra1500HighN.sum
Title = Warra 1500mm wet soil High N
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     13/10/1957       286      1957        122.700          117.692          0.001      11137.642       3151.997          0.283          0.710        206.129          2.854          8.995         23.376         67.598            243
     07/10/1958       280      1958        253.000          168.609          0.001      10631.054       4220.943          0.397          0.813        198.944          2.213          9.343         38.007         81.035            232
     11/10/1959       284      1959        142.500          118.235          0.001       9681.624       2749.524          0.284          0.696        181.077          2.752          7.568         33.059         75.279            242
     16/10/1960       290      1960        106.000          106.000          0.001      10752.460       2767.024          0.257          0.656        198.711          2.882          7.975         23.753         65.408            250
     13/10/1961       286      1961        187.000          186.745          0.001      11968.191       3180.276          0.266          0.699        227.038          2.833          9.011         23.158        101.448            245
     11/10/1962       284      1962        146.900          146.863          0.001      11446.829       3447.956          0.301          0.692        217.583          2.509          8.651         25.381         66.308            242
     12/10/1963       285      1963        137.700          136.478          0.001      11115.483       3246.177          0.292          0.735        208.545          2.654          8.616         26.643         66.724            242
     11/10/1964       285      1964        345.100          295.461          0.001      11974.056       4053.003          0.338          0.779        227.946          2.332          9.451         24.766        178.696            244
     13/10/1965       286      1965        180.000          179.086          0.001      13220.345       4089.486          0.309          0.766        239.655          2.508         10.258         22.349         69.586            246
     17/10/1966       290      1966        197.900          191.034          0.001      13439.383       4064.399          0.302          0.746        242.610          2.389          9.708         22.209         76.363            246
     12/10/1967       285      1967        246.400          161.519          0.001      11723.882       3458.555          0.295          0.769        214.936          2.621          9.063         23.606         71.813            244
     19/10/1968       293      1968        146.800          144.264          0.001      13319.531       3794.607          0.285          0.748        229.921          2.561          9.716         20.560         69.569            251
     11/10/1969       284      1969        146.300          133.616          0.001      10185.062       3548.365          0.348          0.795        190.557          2.517          8.931         32.364         66.603            238
     13/10/1970       286      1970         91.600           91.600          0.001       8644.262       2375.457          0.275          0.590        170.175          2.458          5.839         44.960         74.277            245
     12/10/1971       285      1971        231.200          214.373          0.001      14665.803       5117.606          0.349          0.744        266.520          1.915          9.800         22.305         87.329            246
     10/10/1972       284      1972         67.400           67.400          0.001       8464.357       2008.192          0.237          0.589        167.149          3.027          6.078         38.709         65.278            244
     02/10/1973       275      1973        352.500          269.436          0.001      10808.234       4449.098          0.412          0.781        192.478          2.292         10.195         22.481        211.031            231
     18/10/1974       291      1974        260.000          209.147          0.001      12180.586       4049.629          0.332          0.757        211.491          2.213          8.964         27.504        106.333            246
     11/10/1975       284      1975        224.000          208.850          0.001      14151.424       5203.407          0.368          0.771        253.386          1.980         10.303         21.496        101.743            241
     14/10/1976       288      1976        163.400          163.400          0.001      11175.611       3594.426          0.322          0.784        201.747          2.646          9.512         27.715         90.726            242
     13/10/1977       286      1977        141.400           63.076          0.001       8831.868       2075.228          0.235          0.651        167.669          3.100          6.433         33.518         63.926            245
     18/10/1978       291      1978        352.000          297.406          0.001      14376.574       5916.296          0.412          0.779        236.539          1.708         10.107         18.326        162.846            247
     10/10/1979       283      1979        138.000          133.231          0.001      10230.163       2752.427          0.269          0.641        191.319          2.658          7.315         25.897         83.809            241
     04/10/1980       278      1980         99.000           81.660          0.001       9631.598       2522.868          0.262          0.592        181.799          2.713          6.845         28.832         65.943            238
     11/10/1981       284      1981        240.000          185.234          0.001      13024.284       3654.029          0.281          0.743        225.663          2.532          9.253         21.416         70.850            244
     15/10/1982       288      1982        174.800          161.507          0.001      10347.344       3154.202          0.305          0.756        195.422          2.617          8.255         26.943        100.889            245
     07/10/1983       280      1983        267.900          166.189          0.001      11929.566       3991.668          0.335          0.776        193.985          2.329          9.297         23.837         91.936            242
     14/10/1984       288      1984        351.000          216.436          0.001      13440.858       5468.349          0.407          0.787        234.433          1.779          9.728         18.529        114.769            241
     14/10/1985       287      1985        312.600          255.338          0.001      12859.619       4047.758          0.315          0.759        237.234          2.381          9.639         22.777        139.518            243
     08/10/1986       281      1986        115.000          115.000          0.001      11072.043       3167.102          0.286          0.681        196.631          2.686          8.508         26.212         67.462            241
     08/10/1987       281      1987        105.400           81.785          0.001      10051.713       2806.825          0.279          0.659        182.466          2.789          7.828         28.995         65.793            238
     03/10/1988       277      1988        226.200          194.095          0.001      13333.797       4786.853          0.359          0.772        233.285          2.080          9.956         22.590         89.090            235
     13/10/1989       286      1989        135.600          133.167          0.001      11115.786       3320.476          0.299          0.737        195.476          2.725          9.047         27.986         67.668            245
     12/10/1990       285      1990        179.200          138.192          0.001      10942.498       2989.001          0.273          0.672        189.473          2.715          8.116         26.505         67.479            244
     03/10/1991       276      1991         29.500           29.500          0.001       8181.645       2280.214          0.279          0.589        164.683          2.670          6.089         52.722         64.716            234
     12/10/1992       286      1992        121.300          107.528          0.001      10068.125       3193.131          0.317          0.746        193.774          2.577          8.229         29.890         65.493            243
     02/10/1993       275      1993        105.100          105.100          0.001       9542.788       3352.020          0.351          0.811        181.598          2.737          9.173         40.098         70.628            232
     15/10/1994       288      1994         60.600           60.600          0.001       8145.609       1903.491          0.234          0.539        167.034          2.994          5.698         36.626         63.302            246
