Summary_file = RoseworthyEarly.sum
Title = Roseworthy Early Sowing
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     22/10/1985       295      1985        303.600          303.422          0.001      11444.520       4443.496          0.388          0.810        142.684          2.208          9.811         34.692         60.279            242
     21/10/1986       294      1986        321.800          321.663          0.001       9771.204       3718.144          0.381          0.695        106.654          2.414          8.977         30.339        110.076            240
     22/10/1987       295      1987        271.400          270.753          0.001       9657.283       4194.823          0.434          0.840        118.812          2.244          9.412         42.931         51.388            243
     09/10/1988       283      1988        281.400          275.213          0.001       8495.994       3514.442          0.414          0.661        111.899          2.289          8.045         43.304         56.707            233
     29/10/1989       302      1989        295.300          292.603          0.001      11579.283       5112.408          0.442          0.823        143.345          1.899          9.709         33.971         29.891            251
     15/10/1990       288      1990        246.000          245.999          0.001       9339.346       3739.452          0.400          0.725        112.405          2.399          8.972         37.303         52.647            237
     14/10/1991       287      1991        271.600          270.286          0.001       7710.097       3168.244          0.411          0.625         91.650          2.324          7.363         47.563         88.423            235
     25/10/1992       299      1992        410.700          407.339          0.001      11671.569       4773.861          0.409          0.827        130.475          2.256         10.771         23.278        165.235            243
     12/10/1993       285      1993        235.600          235.600          0.001       8669.315       3823.203          0.441          0.844        111.486          2.244          8.579         58.320         29.641            236
     17/10/1994       290      1994        163.100          161.054          0.001       6603.682       1851.899          0.280          0.680         79.672          2.953          5.470         66.424          0.769            239
     18/10/1995       291      1995        253.200          251.810          0.001       8669.241       3752.917          0.433          0.688        114.601          2.212          8.300         39.872         48.059            241
     16/10/1996       290      1996        333.300          332.899          0.001       9316.622       3660.296          0.393          0.652        107.283          2.291          8.386         30.680        134.755            237
     28/10/1997       301      1997        225.200          224.835          0.001      10282.186       4339.124          0.422          0.801        130.227          1.883          8.170         51.164         11.779            250
     25/10/1998       298      1998        217.300          217.300          0.001       8645.642       3174.254          0.367          0.813        107.779          2.503          7.944         54.548         14.695            247
     14/10/1999       287      1999        226.800          226.800          0.001       7590.256       2685.808          0.354          0.730         99.092          2.423          6.509         60.979         24.008            242
     24/10/2000       298      2000        327.000          325.754          0.001      11932.407       5043.707          0.423          0.802        149.165          1.859          9.379         33.377         74.248            248
     23/10/2001       296      2001        346.300          344.787          0.001      10730.496       4359.583          0.406          0.786        131.199          2.342         10.209         27.248        107.848            241
     19/10/2002       292      2002        208.300          207.000          0.001       8274.238       2724.570          0.329          0.740        106.687          2.528          6.889         56.079          1.263            241
