Summary_file = oryza-fp.sum
Title = oryza Sample Simulation
      year       day   plant_status      crop_type   cropsta       dae            dvs            dvr             hu         lrstrs         ldstrs         lestrs           pcew         tnsoil           nflv           fnlv           nacr           ancr           anso           anlv         rnstrs           wagt            wso            wst           wlvg           wlvd           dtga            gcr           rlai           ssga            zrt            eff            etd           etrd           etae            trc
      1992        24          alive           rice         2        10          0.125          0.013         17.050          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000        100.410          0.000         40.166         60.244          0.000         68.997         33.836          0.360          0.000          0.100          0.540          5.757          4.318          1.439          0.000
      1992        25          alive           rice         2        11          0.139          0.013         17.217          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000        122.099          0.000         48.842         73.258          0.000         77.719         37.863          0.413          0.000          0.110          0.540          5.250          3.937          1.312          0.000
      1992        26          alive           rice         3        12          0.153          0.014         18.678          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         40.264          0.000         16.106         24.158          0.000         89.318         43.065          0.052          0.000          0.060          0.540          5.824          4.368          1.456          0.000
      1992        27          alive           rice         4        13          0.153          0.000         17.498          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         43.258          0.000         17.303         25.955          0.000         11.817          5.084          0.052          0.000          0.070          0.540          7.344          5.508          1.836          0.235
      1992        28          alive           rice         4        14          0.153          0.000         18.382          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         46.292          0.000         18.517         27.775          0.000         11.956          5.151          0.052          0.000          0.080          0.540          5.868          4.401          1.467          0.188
      1992        29          alive           rice         4        15          0.153          0.000         17.151          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         48.874          0.000         19.550         29.324          0.000         10.420          4.385          0.059          0.000          0.090          0.540          3.538          2.653          0.884          0.113
      1992        30          alive           rice         4        16          0.167          0.014         17.738          1.000          1.000          1.000          1.000      10000.000          0.579          0.025          0.000          0.000          0.000          0.000          1.000         52.389          0.000         20.956         31.433          0.000         13.532          5.967          0.068          0.000          0.100          0.540          6.832          5.124          1.708          0.250
      1992        31          alive           rice         4        17          0.180          0.014         17.795          1.000          1.000          1.000          1.000      10000.000          0.659          0.025          0.000          0.000          0.000          0.000          1.000         56.639          0.000         22.656         33.983          0.000         15.931          7.120          0.078          0.000          0.110          0.540          6.818          5.114          1.705          0.287
      1992        32          alive           rice         4        18          0.194          0.014         17.750          1.000          1.000          1.000          1.000      10000.000          0.739          0.025          0.000          0.000          0.000          0.000          1.000         60.969          0.000         24.388         36.581          0.000         16.147          7.158          0.090          0.000          0.120          0.540          3.241          2.431          0.810          0.157
      1992        33          alive           rice         4        19          0.207          0.013         17.050          1.000          1.000          1.000          1.000      10000.000          0.816          0.025          0.000          0.000          0.000          0.000          1.000         65.588          0.000         26.235         39.352          0.000         16.932          7.536          0.103          0.000          0.130          0.540          2.459          1.844          0.615          0.137
      1992        34          alive           rice         4        20          0.221          0.013         17.368          1.000          1.000          1.000          1.000      10000.000          0.894          0.025          0.000          0.000          0.000          0.000          1.000         72.041          0.000         28.816         43.224          0.000         22.725         10.399          0.118          0.000          0.140          0.540          3.251          2.438          0.813          0.207
      1992        35          alive           rice         4        21          0.234          0.013         16.500          1.000          1.000          1.000          1.000      10000.000          0.968          0.025          0.000          0.000          0.000          0.000          1.000         81.822          0.000         32.729         49.093          0.000         32.845         15.567          0.135          0.000          0.150          0.540          5.963          4.472          1.491          0.434
      1992        36          alive           rice         4        22          0.247          0.013         17.400          1.000          1.000          1.000          1.000      10000.000          1.047          0.025          0.000          0.000          0.000          0.000          1.000         93.401          0.000         37.361         56.040          0.000         38.508         18.212          0.155          0.000          0.160          0.540          6.361          4.771          1.590          0.526
      1992        37          alive           rice         4        23          0.260          0.013         16.888          1.000          1.000          1.000          1.000      10000.000          1.123          0.025          0.000          0.000          0.000          0.000          1.000        107.266          0.000         42.907         64.359          0.000         45.362         21.542          0.177          0.000          0.170          0.540          6.483          4.862          1.621          0.614
      1992        38          alive           rice         4        24          0.273          0.013         17.217          1.000          1.000          1.000          1.000      10000.000          1.200          0.025          0.000          0.000          0.000          0.000          1.000        123.563          0.000         49.425         74.137          0.000         52.736         25.026          0.203          0.000          0.180          0.540          7.196          5.397          1.799          0.777
      1992        39          alive           rice         4        25          0.288          0.014         18.652          1.000          1.000          1.000          1.000      10000.000          1.284          0.025          0.000          0.000          0.000          0.000          1.000        136.885          0.000         54.754         82.131          0.000         44.355         20.218          0.235          0.000          0.190          0.540          2.806          2.105          0.702          0.346
      1992        40          alive           rice         4        26          0.301          0.013         16.700          1.000          1.000          1.000          1.000      10000.000          1.359          0.025          0.000          0.000          0.000          0.000          1.000        155.352          0.000         62.141         93.211          0.000         58.616         27.674          0.269          0.000          0.200          0.540          3.215          2.411          0.804          0.457
      1992        41          alive           rice         4        27          0.315          0.015         18.786          1.000          1.000          1.000          1.000      10000.000          1.444          0.025          0.000          0.000          0.000          0.000          1.000        175.353          0.000         70.142        105.212          0.000         63.940         29.640          0.312          0.000          0.210          0.540          3.127          2.346          0.782          0.505
      1992        42          alive           rice         4        28          0.330          0.015         19.063          1.000          1.000          1.000          1.000      10000.000          1.530          0.025          0.000          0.000          0.000          0.000          1.000        208.232          0.000         83.293        124.939          0.000        100.893         48.120          0.362          0.000          0.220          0.540          6.235          4.676          1.559          1.161
      1992        43          alive           rice         4        29          0.345          0.015         18.925          1.000          1.000          1.000          1.000      10000.000          1.516          0.025          0.000          0.000          0.000          0.000          1.000        234.999          0.000         94.000        140.999          0.000         84.461         38.690          0.421          0.000          0.230          0.540          3.109          2.332          0.777          0.668
      1992        44          alive           rice         4        30          0.358          0.014         17.839          1.000          1.000          1.000          1.000      10000.000          1.503          0.025          0.000          0.000          0.000          0.000          1.000        269.241          0.000        107.697        161.545          0.000        104.274         48.895          0.484          0.000          0.240          0.540          3.291          2.468          0.823          0.814
      1992        45          alive           rice         4        31          0.372          0.013         17.206          1.000          1.000          1.000          1.000      10000.000          1.490          0.025          0.000          0.000          0.000          0.000          1.000        310.714          0.000        124.286        186.428          0.000        123.914         58.547          0.555          0.000          0.250          0.540          3.485          2.613          0.871          0.984
      1992        46          alive           rice         4        32          0.385          0.014         17.500          1.000          1.000          1.000          1.000      10000.000          1.477          0.025          0.000          0.000          0.000          0.000          1.000        370.529          0.000        148.212        222.317          0.000        173.453         83.531          0.638          0.000          0.250          0.540          6.371          4.778          1.593          2.043
      1992        47          alive           rice         4        33          0.399          0.013         17.350          1.000          1.000          1.000          1.000      10000.000          1.464          0.025          0.000          0.000          0.000          0.000          1.000        438.864          0.000        175.546        263.318          0.000        196.437         94.393          0.732          0.000          0.250          0.540          5.992          4.494          1.498          2.183
      1992        48          alive           rice         4        34          0.412          0.014         17.879          1.000          1.000          1.000          1.000      10000.000          1.450          0.025          0.000          0.000          0.000          0.000          1.000        515.963          0.000        206.386        309.578          0.000        220.655        105.364          0.843          0.000          0.250          0.540          6.348          4.761          1.587          2.621
      1992        49          alive           rice         4        35          0.425          0.013         16.550          1.000          1.000          1.000          1.000      10000.000          1.438          0.025          0.000          0.000          0.000          0.000          1.000        585.450          0.000        234.180        351.270          0.000        199.335         93.929          0.962          0.000          0.250          0.540          3.192          2.394          0.798          1.497
      1992        50          alive           rice         4        36          0.439          0.014         17.930          1.000          1.000          1.000          1.000      10000.000          1.425          0.025          0.000          0.000          0.000          0.000          1.000        653.936          0.000        261.575        392.361          0.000        199.716         91.672          1.108          0.000          0.250          0.540          2.838          2.128          0.709          1.495
      1992        51          alive           rice         4        37          0.451          0.013         16.700          1.000          1.000          1.000          1.000      10000.000          1.413          0.025          0.000          0.000          0.000          0.000          1.000        766.692          0.000        306.677        460.015          0.000        312.016        149.593          1.349          0.000          0.250          0.540          5.889          4.417          1.472          3.512
      1992        52          alive           rice         4        38          0.465          0.014         18.000          1.000          1.000          1.000          1.000      10000.000          1.399          0.025          0.000          0.000          0.000          0.000          1.000        872.355          0.000        348.942        523.413          0.000        297.480        139.158          1.546          0.000          0.250          0.540          3.380          2.535          0.845          2.384
      1992        53          alive           rice         4        39          0.479          0.014         18.538          1.000          1.000          1.000          1.000      10000.000          1.386          0.025          0.000          0.000          0.000          0.000          1.000        998.505          0.000        399.402        599.103          0.000        352.341        164.840          1.764          0.000          0.250          0.540          3.836          2.877          0.959          3.032
      1992        54          alive           rice         4        40          0.494          0.015         19.300          1.000          1.000          1.000          1.000      10000.000          1.372          0.025          0.000          0.000          0.000          0.000          1.000       1137.495          0.000        454.998        682.497          0.000        388.184        180.167          1.995          0.000          0.250          0.540          3.895          2.921          0.974          3.429
      1992        55          alive           rice         4        41          0.509          0.015         19.928          1.000          1.000          1.000          1.000      10000.000          1.357          0.025          0.000          0.000          0.000          0.000          1.000       1270.648          0.000        508.259        762.388          0.000        379.104        171.177          2.208          0.000          0.250          0.540          3.357          2.518          0.839          3.263
      1992        56          alive           rice         4        42          0.523          0.015         19.150          1.000          1.000          1.000          1.000      10000.000          1.343          0.025          0.000          0.000          0.000          0.000          1.000       1396.609          0.000        559.950        836.658          0.000        359.356        160.563          2.399          0.000          0.250          0.540          2.709          2.031          0.677          2.712
      1992        57          alive           rice         4        43          0.536          0.013         16.600          1.000          1.000          1.000          1.000      10000.000          1.331          0.025          0.000          0.000          0.000          0.000          1.000       1531.577          0.000        617.689        913.889          0.000        375.083        170.661          2.596          0.000          0.250          0.540          2.419          1.814          0.605          2.477
      1992        58          alive           rice         4        44          0.548          0.013         16.550          1.000          1.000          1.000          1.000      10000.000          1.319          0.025          0.000          0.000          0.000          0.000          1.000       1694.786          0.000        689.972       1004.814          0.000        445.532        204.939          2.832          0.000          0.250          0.540          2.873          2.155          0.718          3.003
      1992        59          alive           rice         4        45          0.560          0.012         15.800          1.000          1.000          1.000          1.000      10000.000          1.307          0.025          0.000          0.000          0.000          0.000          1.000       1926.664          0.000        796.160       1130.505          0.000        611.442        289.168          3.161          0.000          0.250          0.540          5.773          4.330          1.443          6.165
      1992        60          alive           rice         4        46          0.572          0.012         16.100          1.000          1.000          1.000          1.000      10000.000          1.295          0.025          0.000          0.000          0.000          0.000          1.000       2176.226          0.000        914.032       1262.194          0.000        657.870        309.195          3.504          0.000          0.250          0.540          5.541          4.156          1.385          6.071
      1992        61          alive           rice         4        47          0.584          0.012         15.850          1.000          1.000          1.000          1.000      10000.000          1.283          0.025          0.000          0.000          0.000          0.000          1.000       2369.756          0.000       1008.273       1361.483          0.000        525.588        238.196          3.753          0.000          0.250          0.540          2.745          2.059          0.686          3.075
      1992        62          alive           rice         4        48          0.596          0.012         15.800          1.000          1.000          1.000          1.000      10000.000          1.272          0.025          0.000          0.000          0.000          0.000          1.000       2581.228          0.000       1114.301       1466.927          0.000        570.246        258.600          4.017          0.000          0.250          0.540          2.933          2.200          0.733          3.330
      1992        63          alive           rice         4        49          0.608          0.012         15.700          1.000          1.000          1.000          1.000      10000.000          1.260          0.025          0.000          0.000          0.000          0.000          1.000       2786.506          0.000       1220.173       1566.333          0.000        557.524        249.424          4.262          0.000          0.250          0.540          2.684          2.013          0.671          3.085
      1992        64          alive           rice         4        50          0.620          0.011         15.050          1.000          1.000          1.000          1.000      10000.000          1.249          0.025          0.000          0.000          0.000          0.000          1.000       3001.433          0.000       1334.091       1666.851          0.491        579.082        259.503          4.508          0.000          0.250          0.540          2.664          1.998          0.666          3.092
      1992        65          alive           rice         4        51          0.632          0.012         16.150          1.000          1.000          1.000          1.000      10000.000          1.237          0.025          0.000          0.000          0.000          0.000          1.000       3213.082          0.000       1449.168       1762.187          1.727        580.027        254.009          4.739          0.000          0.250          0.540          2.682          2.012          0.671          3.142
      1992        66          alive           rice         4        52          0.645          0.013         16.550          1.000          1.000          1.000          1.000      10000.000          1.225          0.025          0.000          0.000          0.000          0.000          1.000       3518.477          0.000       1619.704       1894.931          3.842        802.392        364.173          5.067          0.000          0.250          0.540          5.825          4.369          1.456          6.873
      1992        67          alive           rice         4        53          0.657          0.013         16.550          1.000          1.000          1.000          1.000      10000.000          1.237          0.025          0.000          0.000          0.000          0.000          1.000       3791.148          0.000       1776.071       2008.070          7.008        730.511        323.031          5.339          0.000          0.250          0.540          3.594          2.695          0.898          4.278
      1992        68          alive           rice         4        54          0.670          0.012         15.900          1.000          1.000          1.000          1.000      10000.000          1.268          0.025          0.000          0.000          0.000          0.000          1.000       4042.006          0.000       1923.705       2106.993         11.307        678.783        295.264          5.573          0.000          0.250          0.540          3.001          2.250          0.750          3.595
      1992        69          alive           rice         4        55          0.682          0.013         16.000          1.000          1.000          1.000          1.000      10000.000          1.298          0.025          0.000          0.000          0.000          0.000          1.000       4279.982          0.000       2067.318       2195.860         16.804        652.657        278.312          5.778          0.000          0.250          0.540          2.750          2.063          0.688          3.310
      1992        70          alive           rice         4        56          0.695          0.013         16.200          1.000          1.000          1.000          1.000      10000.000          1.329          0.025          0.000          0.000          0.000          0.000          1.000       4622.675          0.000       2279.283       2319.826         23.565        893.111        398.214          6.075          0.000          0.250          0.540          5.653          4.240          1.413          6.831
      1992        71          alive           rice         4        57          0.707          0.013         16.050          1.000          1.000          1.000          1.000      10000.000          1.359          0.025          0.000          0.000          0.000          0.000          1.000       4976.176          0.000       2503.322       2441.042         31.812        919.329        408.132          6.363          0.000          0.250          0.540          5.612          4.209          1.403          6.814
      1992        72          alive           rice         4        58          0.719          0.012         15.300          1.000          1.000          1.000          1.000      10000.000          1.389          0.025          0.000          0.000          0.000          0.000          1.000       5340.438          0.000       2739.681       2559.114         41.643        939.757        417.892          6.642          0.000          0.250          0.540          5.694          4.271          1.424          6.940
      1992        73          alive           rice         4        59          0.731          0.012         15.400          1.000          1.000          1.000          1.000      10000.000          1.418          0.025          0.000          0.000          0.000          0.000          1.000       5713.446          0.000       2987.084       2673.262         53.100        963.078        425.360          6.911          0.000          0.250          0.540          5.608          4.206          1.402          6.858
      1992        74          alive           rice         4        60          0.744          0.013         16.350          1.000          1.000          1.000          1.000      10000.000          1.449          0.025          0.000          0.000          0.000          0.000          1.000       6002.274          0.000       3182.838       2753.158         66.279        790.238        327.388          7.091          0.000          0.250          0.540          3.204          2.403          0.801          3.930
      1992        75          alive           rice         4        61          0.756          0.011         14.600          1.000          1.000          1.000          1.000      10000.000          1.477          0.025          0.000          0.000          0.000          0.000          1.000       6362.219          0.000       3432.328       2848.717         81.175        929.853        405.415          7.309          0.000          0.250          0.540          3.968          2.976          0.992          4.874
      1992        76          alive           rice         4        62          0.768          0.012         15.250          1.000          1.000          1.000          1.000      10000.000          1.506          0.025          0.000          0.000          0.000          0.000          1.000       6633.787          3.731       3620.559       2911.686         97.810        747.262        304.154          7.446          0.000          0.250          0.540          2.773          2.080          0.693          3.412
      1992        77          alive           rice         4        63          0.781          0.013         16.400          1.000          1.000          1.000          1.000      10000.000          1.537          0.025          0.000          0.000          0.000          0.000          1.000       6947.960         17.063       3833.815       2980.963        116.119        856.033        349.818          7.599          0.000          0.250          0.540          3.468          2.601          0.867          4.273
      1992        78          alive           rice         4        64          0.792          0.012         15.150          1.000          1.000          1.000          1.000      10000.000          1.557          0.025          0.000          0.000          0.000          0.000          1.000       7353.950         46.820       4103.130       3067.700        136.301       1043.651        449.231          7.794          0.000          0.250          0.540          5.655          4.242          1.414          6.974
      1992        79          alive           rice         4        65          0.804          0.012         14.950          1.000          1.000          1.000          1.000      10000.000          1.542          0.025          0.000          0.000          0.000          0.000          1.000       7764.989         88.663       4369.936       3147.955        158.436       1056.421        452.211          7.975          0.000          0.250          0.540          5.635          4.226          1.409          6.958
      1992        80          alive           rice         4        66          0.816          0.012         14.800          1.000          1.000          1.000          1.000      10000.000          1.527          0.025          0.000          0.000          0.000          0.000          1.000       8175.963        142.061       4630.918       3220.450        182.534       1058.326        449.596          8.137          0.000          0.250          0.540          5.617          4.213          1.404          6.943
      1992        81          alive           rice         4        67          0.828          0.013         15.976          1.000          1.000          1.000          1.000      10000.000          1.511          0.025          0.000          0.000          0.000          0.000          1.000       8434.675        182.879       4791.607       3251.600        208.588        754.471        281.458          8.195          0.000          0.250          0.540          2.846          2.135          0.712          3.521
      1992        82          alive           rice         4        68          0.841          0.012         15.900          1.000          1.000          1.000          1.000      10000.000          1.495          0.025          0.000          0.000          0.000          0.000          1.000       8656.281        224.505       4925.919       3269.435        236.422        670.860        239.658          8.218          0.000          0.250          0.540          2.401          1.801          0.600          2.971
      1992        83          alive           rice         4        69          0.853          0.012         15.500          1.000          1.000          1.000          1.000      10000.000          1.479          0.025          0.000          0.000          0.000          0.000          1.000       8832.771        262.936       5030.246       3273.652        265.936        569.624        189.744          8.209          0.000          0.250          0.540          1.950          1.462          0.487          2.413
      1992        84          alive           rice         4        70          0.865          0.012         15.700          1.000          1.000          1.000          1.000      10000.000          1.463          0.025          0.000          0.000          0.000          0.000          1.000       9235.329        362.336       5262.337       3313.676        296.981       1053.096        430.325          8.290          0.000          0.250          0.540          5.714          4.286          1.429          7.072
      1992        85          alive           rice         4        71          0.878          0.013         15.950          1.000          1.000          1.000          1.000      10000.000          1.447          0.025          0.000          0.000          0.000          0.000          1.000       9635.029        472.837       5486.876       3345.382        329.934       1052.576        424.818          8.351          0.000          0.250          0.540          5.751          4.313          1.438          7.120
      1992        86          alive           rice         4        72          0.890          0.013         16.250          1.000          1.000          1.000          1.000      10000.000          1.431          0.025          0.000          0.000          0.000          0.000          1.000      10031.814        594.440       5703.825       3368.778        364.772       1052.408        419.276          8.392          0.000          0.250          0.540          5.814          4.361          1.454          7.201
      1992        87          alive           rice         4        73          0.903          0.013         16.300          1.000          1.000          1.000          1.000      10000.000          1.414          0.025          0.000          0.000          0.000          0.000          1.000      10423.120        726.328       5911.794       3383.535        401.462       1042.791        411.058          8.412          0.000          0.250          0.540          5.797          4.348          1.449          7.181
      1992        88          alive           rice         4        74          0.916          0.013         16.850          1.000          1.000          1.000          1.000      10000.000          1.397          0.025          0.000          0.000          0.000          0.000          1.000      10658.054        812.718       6033.053       3372.348        439.935        722.988        245.349          8.368          0.000          0.250          0.540          2.794          2.095          0.698          3.461
      1992        89          alive           rice         4        75          0.930          0.014         17.750          1.000          1.000          1.000          1.000      10000.000          1.380          0.025          0.000          0.000          0.000          0.000          1.000      10854.279        891.095       6131.223       3352.011        479.951        655.228        203.692          8.302          0.000          0.250          0.540          2.545          1.909          0.636          3.152
      1992        90          alive           rice         4        76          0.943          0.013         16.100          1.000          1.000          1.000          1.000      10000.000          1.363          0.025          0.000          0.000          0.000          0.000          1.000      11162.899       1024.672       6280.468       3336.284        521.475        862.147        318.346          8.247          0.000          0.250          0.540          3.583          2.687          0.896          4.437
      1992        91          alive           rice         4        77          0.956          0.013         16.250          1.000          1.000          1.000          1.000      10000.000          1.347          0.025          0.000          0.000          0.000          0.000          1.000      11391.673       1130.620       6387.635       3309.033        564.384        696.547        234.643          8.167          0.000          0.250          0.540          2.636          1.977          0.659          3.263
      1992        92          alive           rice         4        78          0.969          0.013         16.450          1.000          1.000          1.000          1.000      10000.000          1.330          0.025          0.000          0.000          0.000          0.000          1.000      11771.717       1318.244       6559.854       3285.095        608.523       1012.347        387.574          8.096          0.000          0.250          0.540          5.798          4.348          1.449          7.174
      1992        93          alive           rice         4        79          0.981          0.013         16.100          1.000          1.000          1.000          1.000      10000.000          1.314          0.025          0.000          0.000          0.000          0.000          1.000      12075.555       1477.651       6692.837       3251.135        653.931        847.334        308.080          8.000          0.000          0.250          0.540          3.563          2.673          0.891          4.408
      1992        94          alive           rice         4        80          0.993          0.011         14.400          1.000          1.000          1.000          1.000      10000.000          1.300          0.025          0.000          0.000          0.000          0.000          1.000      12254.477       1576.941       6768.438       3208.689        700.409        562.319        180.408          7.885          0.000          0.250          0.540          1.882          1.411          0.470          2.326
      1992        95          alive           rice         4        81          1.004          0.012         15.250          1.000          1.000          1.000          1.000      10000.000          1.291          0.025          0.000          0.000          0.000          0.000          1.000      12504.860       1722.672       6870.840       3163.709        747.639        718.684        251.209          7.766          0.000          0.250          0.540          2.692          2.019          0.673          3.325
      1992        96          alive           rice         4        82          1.030          0.026         14.400          1.000          1.000          1.000          1.000      10000.000          1.295          0.025          0.000          0.000          0.000          0.000          1.000      12797.416       1900.821       6985.248       3116.017        795.330        792.366        292.556          7.640          0.000          0.250          0.540          3.076          2.307          0.769          3.797
      1992        97          alive           rice         4        83          1.056          0.026         14.500          1.000          1.000          1.000          1.000      10000.000          1.300          0.025          0.000          0.000          0.000          0.000          1.000      12899.151       1967.998       7019.806       3067.711        843.636        398.850        101.735          7.504          0.000          0.250          0.540          1.242          0.932          0.311          1.533
      1992        98          alive           rice         4        84          1.081          0.025         14.050          1.000          1.000          1.000          1.000      10000.000          1.304          0.025          0.000          0.000          0.000          0.000          1.000      13235.096       2207.209       7116.540       3018.831        892.517        879.844        335.944          7.370          0.000          0.250          0.540          3.859          2.894          0.965          4.756
      1992        99          alive           rice         4        85          1.107          0.026         14.600          1.000          1.000          1.000          1.000      10000.000          1.309          0.025          0.000          0.000          0.000          0.000          1.000      13571.166       2463.356       7196.462       2969.468        941.879        888.597        336.070          7.236          0.000          0.250          0.540          4.136          3.102          1.034          5.092
