APSIM output file, version = 5.3
Title = p0N25
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            104     13/04/1952       1000.300              77.570            492.779          3.855          2.740          2.019          1.905          1.128          1.141          1.133          1.127          1.120          1.112          0.000          0.046          2.193          0.421          0.252         13.870         37.910       1322.865         429.443          0.156          0.244          0.264          0.278          0.287          0.292          0.297          0.300          0.300          0.300        477.131         93.487          0.148          0.148                 0.481                 0.439                 0.792             45       1170.258       3697.771          0.270          3.654       1700.000         59.808          1.055          0.476          0.168          0.067          0.025          0.004          0.006          0.011          0.039          0.342         39.969         20.984              ?              ?              ?
           1953            109     19/04/1953        918.900              41.291            390.757          2.965          2.523          1.973          1.918          1.151          1.133          1.139          1.131          1.124          1.116          0.000          0.046          4.680          0.470          1.107         43.349         47.826       1318.701         458.459          0.217          0.283          0.292          0.298          0.300          0.300          0.300          0.300          0.300          0.301        499.147        111.147          0.015          0.015                 0.367                 0.355                 0.832             49       1160.201       3458.802          0.275          4.155       1700.000         52.182          1.750          1.051          0.687          0.576          0.260          0.107          0.057          0.037          0.043          0.111         39.722          9.257              ?              ?              ?
           1954            100     10/04/1954        668.500              34.759            278.191          3.195          2.513          1.954          1.912          1.150          1.160          1.139          1.125          1.118          1.110          0.000          0.043          6.896          0.422          1.501         47.873         51.756       1314.432         363.319          0.201          0.264          0.276          0.286          0.293          0.298          0.300          0.300          0.300          0.300        489.556        101.556          0.020          0.020                 0.390                 0.386                 0.813             39       1106.287       3540.464          0.268          4.623       1700.000         53.154          3.394          1.402          0.703          0.484          0.234          0.090          0.070          0.081          0.142          0.297         39.437          9.822              ?              ?              ?
           1955             96     06/04/1955       1006.700              83.090            483.337          3.799          2.411          1.924          1.896          1.129          1.143          1.124          1.113          1.108          1.101          0.000          0.038          4.175          0.467          1.393         42.109         52.322       1309.518         430.012          0.190          0.267          0.279          0.289          0.295          0.298          0.300          0.300          0.300          0.300        490.077        103.095          0.000          0.000                 0.396                 0.379                 0.818             35       1264.310       3869.073          0.302          4.187       1700.000         58.634          1.748          0.933          0.493          0.324          0.142          0.046          0.027          0.026          0.066          0.370         39.244         21.417              ?              ?              ?
           1956            102     11/04/1956       1005.400              69.458            438.483          4.285          2.406          1.914          1.904          1.145          1.158          1.135          1.120          1.113          1.106          0.000          0.031          6.282          0.459          1.019         33.558         54.582       1305.002         469.816          0.195          0.271          0.282          0.291          0.296          0.299          0.300          0.300          0.300          0.300        492.019        104.493          0.000          0.000                 0.380                 0.375                 0.829             44       1373.933       4039.068          0.328          4.953       1700.000         61.880          1.978          1.094          0.824          1.015          0.601          0.309          0.161          0.091          0.078          0.131         39.083         14.561              ?              ?              ?
           1957             97     07/04/1957       1059.200              62.274            492.090          4.056          2.444          1.908          1.897          1.134          1.152          1.127          1.111          1.105          1.098          0.000          0.032          5.560          0.470          1.165         36.520         57.640       1300.916         484.209          0.187          0.263          0.276          0.287          0.294          0.298          0.300          0.300          0.300          0.300        488.251        101.583          0.010          0.010                 0.399                 0.394                 0.818             38       1179.809       3438.210          0.276          4.380       1700.000         51.481          1.882          1.262          0.753          0.692          0.378          0.176          0.098          0.064          0.079          0.175         38.934         15.805              ?              ?              ?
           1958            102     12/04/1958        811.400              68.077            348.517          5.069          2.559          1.975          1.939          1.150          1.158          1.134          1.119          1.113          1.105          0.000          0.020          6.106          0.627          0.672         21.090         57.139       1296.635         387.715          0.236          0.267          0.274          0.283          0.291          0.296          0.300          0.300          0.300          0.300        491.682        103.682          0.000          0.000                 0.362                 0.359                 0.840             44       1285.536       3833.205          0.301          5.321       1700.000         60.504          3.055          1.207          0.534          0.335          0.164          0.062          0.054          0.077          0.172          0.447         38.781         19.074              ?              ?              ?
           1959            118     28/04/1959        797.300              36.064            336.294          4.904          2.714          2.052          1.978          1.169          1.164          1.142          1.128          1.120          1.111          0.000          0.022          4.697          0.553          0.790         23.114         64.128       1294.191         425.208          0.145          0.229          0.251          0.264          0.274          0.281          0.289          0.296          0.300          0.300        463.243         80.786          0.000          0.000                 0.365                 0.359                 0.826             57        944.145       3750.209          0.236          4.890       1700.000         60.250          1.787          0.774          0.462          0.263          0.123          0.039          0.039          0.061          0.212          0.938         38.723         23.904              ?              ?              ?
           1960             99     08/04/1960        663.400              31.692            288.083          3.891          2.456          1.930          1.913          1.140          1.150          1.125          1.112          1.106          1.098          0.000          0.038          5.942          0.489          1.682         47.955         69.845       1292.335         329.854          0.187          0.267          0.280          0.291          0.297          0.300          0.300          0.300          0.300          0.300        490.922        104.229          0.085          0.085                 0.410                 0.407                 0.800             39       1089.575       3681.420          0.264          5.001       1700.000         56.915          2.469          1.308          0.682          0.464          0.207          0.084          0.055          0.075          0.166          0.432         38.606         13.488              ?              ?              ?
           1961             86     27/03/1961        990.100              44.649            443.526          5.413          2.357          1.878          1.890          1.124          1.144          1.118          1.101          1.095          1.089          0.000          0.020          8.697          0.794          0.735         21.185         65.072       1289.082         456.515          0.245          0.287          0.294          0.299          0.300          0.300          0.300          0.300          0.300          0.300        502.328        114.328          0.000          0.000                 0.377                 0.371                 0.843             30       1574.424       4395.498          0.385          5.644       1700.000         68.418          3.622          1.801          1.228          1.033          0.426          0.169          0.080          0.054          0.080          0.204         38.424         18.560              ?              ?              ?
