APSIM output file, version = 5.4
Title = p10N100
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1986            107     17/04/1986        931.300              60.330            407.353         10.884          2.643          2.005          1.996          1.205          1.210          1.160          1.136          1.105          1.097          0.000          0.041         15.317          0.645          1.501         43.874         93.825       1316.476         390.818          0.200          0.265          0.277          0.286          0.292          0.296          0.299          0.300          0.300          0.300        488.753        100.784          0.000          0.000                 0.355                 0.353                 0.895             49       2782.631       8259.908          0.664         11.018       1700.000        130.542          6.208          1.632          1.049          0.927          0.473          0.259          0.287          0.463          1.028          2.990         54.322         70.736              ?              ?              ?
           1987             95     05/04/1987        650.000              30.960            252.343         12.215          2.749          2.061          2.091          1.262          1.245          1.199          1.145          1.108          1.093          0.000          0.045         36.348          0.834          1.841         51.583        114.506       1319.045         304.681          0.215          0.279          0.287          0.288          0.259          0.255          0.273          0.288          0.297          0.300        470.008         82.008          0.072          0.072                 0.357                 0.354                 0.866             43       1821.476       6164.178          0.472         10.271       1700.000        101.233          6.912          3.622          3.474          6.411          4.457          2.846          2.668          2.242          1.946          1.770         55.380         35.290              ?              ?              ?
           1988             96     05/04/1988        919.200             107.595            450.302         10.875          2.583          1.999          2.001          1.208          1.217          1.189          1.156          1.108          1.095          0.000          0.043         38.897          0.657          2.280         52.184         98.539       1318.602         301.859          0.219          0.267          0.278          0.287          0.293          0.296          0.299          0.300          0.300          0.300        491.337        103.337          0.022          0.022                 0.344                 0.342                 0.897             40       3102.626       7101.769          0.680         10.034       1700.000        102.798          5.148          2.058          1.926          3.983          4.265          4.308          4.244          4.230          4.288          4.446         56.948         77.055              ?              ?              ?
           1989            104     14/04/1989        826.400              42.737            334.259         10.892          2.475          1.953          1.975          1.180          1.190          1.165          1.128          1.097          1.088          0.000          0.036         15.386          0.751          1.473         36.654        102.829       1319.872         372.416          0.193          0.267          0.275          0.276          0.268          0.272          0.283          0.294          0.299          0.300        471.648         84.378          0.000          0.000                 0.364                 0.361                 0.910             44       3563.833       8091.752          0.740         11.723       1700.000        110.287          5.971          1.872          0.912          0.703          0.474          0.379          0.647          0.953          1.411          2.063         57.829         48.849              ?              ?              ?
           1990             86     27/03/1990        812.500              58.132            397.065         11.092          2.566          1.979          1.997          1.185          1.198          1.162          1.122          1.091          1.083          0.000          0.053         12.532          1.038          2.227         55.496        111.490       1321.425         297.955          0.288          0.280          0.265          0.273          0.278          0.282          0.288          0.295          0.299          0.300        486.263         98.263          0.054          0.054                 0.378                 0.380                 0.884             29       2876.093       7593.272          0.638         11.359       1700.000        102.538          3.084          1.606          0.628          0.478          0.318          0.251          0.436          0.810          1.646          3.277         58.724         70.523              ?              ?              ?
           1991             84     25/03/1991        811.400              58.512            255.364         12.901          2.601          1.982          1.993          1.179          1.184          1.146          1.114          1.089          1.081          0.000          0.032         36.928          1.142          1.111         29.489        115.141       1324.734         380.574          0.275          0.294          0.299          0.301          0.302          0.302          0.303          0.303          0.303          0.303        509.993        121.993          0.000          0.000                 0.342                 0.339                 0.917             31       3435.655       8388.878          0.790         12.102       1700.000        126.933          6.735          4.400          3.551          5.775          4.880          3.622          2.717          2.078          1.683          1.486         59.636         35.025              ?              ?              ?
           1992             68     08/03/1992         87.100               2.585             29.240         13.649          3.152          2.168          2.146          1.219          1.184          1.158          1.112          1.081          1.071          0.000          0.056         88.832          0.667          2.409         62.408        116.128       1326.423         119.095          0.158          0.200          0.204          0.205          0.209          0.219          0.254          0.278          0.293          0.298        407.190         23.410         41.139         41.139                 0.298                 0.307                 0.881             23        904.016       4070.277          0.232          6.730       1700.000         74.902         67.948         11.325          3.100          1.991          1.033          0.740          0.851          0.677          0.568          0.600         61.237          0.797              ?              ?              ?
           1993             91     01/04/1993        775.000              99.593            322.964         12.643          2.600          1.962          1.970          1.192          1.208          1.160          1.110          1.090          1.083          0.000          0.055         57.870          0.793          2.612         63.052        111.000       1327.175         297.354          0.161          0.246          0.265          0.277          0.286          0.291          0.296          0.300          0.300          0.300        477.115         93.052          0.144          0.144                 0.326                 0.324                 0.875             33       2103.967       5519.420          0.462          8.306       1700.000         77.748          7.659          4.541          4.729          8.902          7.198          5.351          4.903          5.003          4.968          4.614         62.802         59.468              ?              ?              ?
           1994             82     23/03/1994        439.400              39.763            165.320         11.978          2.835          2.023          2.039          1.177          1.170          1.117          1.082          1.073          1.068          0.000          0.100         59.396          0.676          5.492        130.181        112.465       1327.429         259.954          0.115          0.200          0.220          0.231          0.241          0.253          0.271          0.287          0.296          0.300        429.140         49.623          1.832          1.832                 0.362                 0.360                 0.828             23        712.570       4000.831          0.204          6.958       1700.000         67.622         27.003          7.300          5.157          6.290          4.208          2.715          2.291          1.766          1.445          1.221         64.064         20.581              ?              ?              ?
           1995            118     28/04/1995        584.500              29.303            193.767         12.182          2.701          2.044          2.043          1.204          1.195          1.158          1.121          1.104          1.096          0.000          0.070         78.729          0.644          4.183         95.002        112.253       1327.884         292.570          0.200          0.258          0.270          0.280          0.288          0.293          0.298          0.300          0.300          0.300        484.541         96.554          0.430          0.430                 0.340                 0.347                 0.851             59       1401.649       4087.084          0.342          6.319       1700.000         61.829         16.535          9.085          8.905         15.181         11.179          6.954          4.419          2.896          2.038          1.536         65.539         29.780              ?              ?              ?
           1996             82     22/03/1996        574.700              40.304            241.224         11.903          2.645          1.956          1.967          1.152          1.153          1.109          1.090          1.081          1.075          0.000          0.051         85.520          0.649          3.006         67.508         97.166       1326.839         263.057          0.203          0.273          0.282          0.290          0.294          0.297          0.299          0.300          0.300          0.300        491.755        103.755          0.193          0.193                 0.374                 0.371                 0.879             32       2049.149       4911.820          0.513          6.379       1700.000         64.283          4.745          3.493          5.333         16.390         17.277         14.458         10.300          6.712          4.191          2.622         66.796         47.829              ?              ?              ?
           1997            101     11/04/1997        748.800              45.984            227.798         11.586          2.485          1.919          1.939          1.131          1.137          1.095          1.083          1.080          1.075          0.000          0.033         32.199          0.624          1.514         38.241         86.689       1325.535         391.336          0.196          0.270          0.281          0.289          0.294          0.297          0.299          0.300          0.300          0.300        490.578        103.014          0.011          0.011                 0.348                 0.345                 0.896             39       3077.405       7587.206          0.701         10.701       1700.000        112.674          4.213          2.712          3.079          6.169          5.267          3.780          2.588          1.823          1.395          1.174         67.931         32.486              ?              ?              ?
           1998            102     12/04/1998       1164.300             172.405            529.209         11.173          2.547          1.953          1.988          1.156          1.162          1.124          1.091          1.076          1.072          0.000          0.041          5.251          0.589          1.769         47.020         86.848       1324.394         360.449          0.186          0.265          0.278          0.289          0.295          0.298          0.300          0.300          0.300          0.300        489.250        102.667          0.000          0.000                 0.372                 0.361                 0.873             44       2418.036       7874.588          0.574          9.498       1700.000        133.961          1.987          0.592          0.298          0.269          0.170          0.098          0.081          0.092          0.278          1.386         68.889         84.412              ?              ?              ?
           1999            108     18/04/1999       1329.100             164.544            736.697          8.766          2.305          1.810          1.886          1.137          1.160          1.114          1.088          1.076          1.069          0.000          0.062          2.830          0.583          2.514         73.203         92.989       1324.122         389.631          0.200          0.265          0.277          0.287          0.293          0.297          0.300          0.300          0.300          0.300        489.861        101.861          0.000          0.000                 0.402                 0.374                 0.884             42       3180.133       8400.127          0.716          8.601       1700.000        120.286          2.008          0.180          0.070          0.059          0.042          0.029          0.032          0.023          0.033          0.354         69.456         85.058              ?              ?              ?
