APSIM output file, version = 5.3
Title = p50N200
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.457            470.668         37.700          3.200          2.181          2.034          1.142          1.116          1.109          1.108          1.109          1.103          0.000          0.054          6.563          0.360          0.322         15.532         37.701       1322.708         396.402          0.100          0.200          0.201          0.202          0.204          0.208          0.245          0.273          0.290          0.297        394.022         16.022          0.103          0.103                 0.456                 0.477                 0.961             43       5579.987      13735.164          1.251         16.771       1700.000        161.341          1.225          0.437          0.213          0.144          0.074          0.028          0.115          0.255          0.812          3.260         44.720         95.037              ?              ?              ?
           1953            108     18/04/1953        918.900              45.369            291.324         27.955          2.932          2.046          1.885          1.015          0.996          1.031          1.132          1.139          1.118          0.000          0.136          3.048          0.832          4.303        164.079         83.958       1322.680         396.614          0.226          0.279          0.286          0.289          0.285          0.265          0.280          0.293          0.298          0.300        481.103         93.103          0.041          0.041                 0.363                 0.360                 0.988             49       6144.021      15358.242          1.682         18.279       1700.000        166.341          1.363          0.428          0.256          0.210          0.103          0.055          0.067          0.076          0.133          0.356         51.729         26.042              ?              ?              ?
           1954             97     07/04/1954        668.500              47.616            181.667         29.470          3.051          2.228          2.177          1.322          1.270          1.240          1.184          1.138          1.109          0.000          0.188          4.709          0.817          5.520        243.849        122.261       1325.228         327.966          0.156          0.215          0.221          0.224          0.230          0.238          0.261          0.280          0.293          0.298        423.958         40.378          0.150          0.150                 0.384                 0.381                 0.993             36       6024.898      16532.477          1.649         19.488       1700.000        173.022          2.355          0.428          0.221          0.192          0.130          0.083          0.180          0.192          0.275          0.653         57.518         26.590              ?              ?              ?
           1955             92     02/04/1955       1006.700              83.537            420.823         27.015          2.886          2.180          2.142          1.298          1.268          1.243          1.193          1.138          1.104          0.000          0.211          5.834          1.224          6.260        286.305        152.254       1330.726         366.335          0.182          0.243          0.251          0.256          0.258          0.253          0.265          0.283          0.295          0.299        449.261         63.075          0.088          0.088                 0.386                 0.382                 0.999             32       6176.001      16464.385          2.038         18.346       1700.000        176.416          2.435          0.388          0.197          0.146          0.094          0.070          0.100          0.114          0.324          1.964         63.249         64.168              ?              ?              ?
           1956             97     06/04/1956       1000.800              99.646            305.341         27.242          2.912          2.164          2.169          1.332          1.309          1.266          1.204          1.145          1.107          0.000          0.170         29.730          1.162          4.676        227.925        161.631       1337.549         409.299          0.202          0.257          0.266          0.272          0.278          0.284          0.294          0.298          0.300          0.300        477.565         89.565          0.103          0.103                 0.368                 0.365                 0.998             39       6220.342      15577.496          2.344         19.407       1700.000        178.166          4.567          1.621          1.712          3.782          3.958          3.654          3.369          2.798          2.290          1.979         69.303         49.331              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.248            400.174         34.671          2.919          2.133          2.131          1.297          1.290          1.249          1.202          1.142          1.099          0.000          0.193         46.703          1.192          4.689        213.899        166.614       1344.479         443.273          0.153          0.220          0.229          0.234          0.241          0.252          0.277          0.292          0.298          0.300        438.774         55.447          0.143          0.143                 0.388                 0.386                 0.979             35       5610.403      13834.814          1.741         17.465       1700.000        140.710          4.620          2.124          2.336          5.908          6.525          5.990          5.833          5.084          4.392          3.891         75.109         75.579              ?              ?              ?
           1958            101     11/04/1958        815.700              80.813            307.421         37.834          3.159          2.251          2.221          1.309          1.272          1.241          1.193          1.146          1.118          0.000          0.147         43.787          1.000          4.024        180.561        166.656       1350.914         348.686          0.209          0.202          0.203          0.203          0.206          0.213          0.252          0.277          0.292          0.298        409.774         21.774          0.161          0.161                 0.354                 0.355                 0.974             43       5657.818      14470.480          1.338         18.660       1700.000        166.916          7.262          1.834          1.900          4.883          5.219          4.673          5.056          4.713          4.300          3.949         82.324         73.157              ?              ?              ?
           1959            117     27/04/1959        797.300              34.233            295.575         40.864          3.239          2.289          2.245          1.349          1.310          1.278          1.217          1.150          1.116          0.000          0.192         61.401          1.091          6.278        245.225        192.292       1358.044         403.191          0.100          0.200          0.204          0.206          0.209          0.218          0.252          0.277          0.292          0.298        400.813         22.810          0.122          0.122                 0.362                 0.360                 0.914             56       3840.221      11018.340          0.868         16.352       1700.000        148.558         16.265          5.813          5.483          8.347          5.490          3.612          3.966          4.011          4.140          4.275         89.237         63.789              ?              ?              ?
           1960            106     15/04/1960        663.400              30.956            240.762         41.667          2.987          2.178          2.157          1.326          1.331          1.280          1.200          1.153          1.109          0.000          0.160         97.378          1.554          6.350        201.752        201.458       1365.092         314.460          0.286          0.271          0.234          0.232          0.224          0.233          0.262          0.282          0.294          0.299        444.158         56.158          0.079          0.079                 0.401                 0.418                 0.915             46       5116.381      11418.610          1.093         15.625       1700.000        139.166          8.633          6.853          6.184         16.146         16.000         13.063         11.387          8.605          6.191          4.316         95.864         84.783              ?              ?              ?
           1961             85     26/03/1961        989.300              51.578            276.819         33.131          2.934          2.160          2.180          1.317          1.273          1.208          1.160          1.137          1.103          0.000          0.075         76.798          1.799          2.551         83.780        164.515       1373.456         396.723          0.271          0.287          0.290          0.291          0.291          0.294          0.298          0.300          0.300          0.300        499.419        111.419          0.000          0.000                 0.383                 0.380                 0.997             29       5747.748      15723.549          2.603         19.528       1700.000        181.661          8.131          5.286          5.284         11.301         11.660         10.177          8.405          6.740          5.443          4.371        102.806         93.903              ?              ?              ?
