APSIM output file, version = 5.4
Title = p0N0
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1976            108     17/04/1976        733.700              35.825            280.567          4.153          2.591          1.983          1.883          1.131          1.150          1.141          1.133          1.127          1.118          0.000          0.034          1.355          0.438          0.151          9.559         35.111       1320.853         404.075          0.215          0.283          0.292          0.298          0.300          0.300          0.300          0.300          0.300          0.300        498.513        110.513          0.077          0.077                 0.481                 0.349                 0.827             47       1458.307       3760.052          0.339          2.767       1700.000         57.217          0.754          0.286          0.116          0.051          0.019          0.004          0.005          0.007          0.014          0.099         39.982          5.281              ?              ?              ?
           1977            114     24/04/1977       1122.500             125.584            538.397          3.203          2.557          2.003          1.933          1.173          1.148          1.152          1.144          1.136          1.126          0.000          0.069          1.491          0.377          1.041         64.710         41.560       1314.925         457.971          0.187          0.262          0.275          0.284          0.291          0.295          0.299          0.300          0.300          0.300        486.136         99.420          0.093          0.093                 0.368                 0.245                 0.915             53       1137.516       3402.532          0.306          2.315       1700.000         48.305          0.892          0.306          0.129          0.064          0.032          0.011          0.010          0.010          0.014          0.025         39.802          5.235              ?              ?              ?
           1978             98     08/04/1978       1159.600              68.634            620.017          3.623          2.471          1.955          1.934          1.151          1.153          1.136          1.125          1.119          1.111          0.000          0.067          1.469          0.443          0.938         71.252         42.296       1307.480         445.117          0.220          0.284          0.293          0.298          0.300          0.300          0.300          0.300          0.300          0.300        499.516        111.516          0.253          0.253                 0.375                 0.242                 0.907             41       1261.996       3586.670          0.323          2.447       1700.000         54.987          0.867          0.299          0.130          0.075          0.030          0.010          0.009          0.011          0.015          0.023         39.596          5.181              ?              ?              ?
           1979            122     02/05/1979        678.800              20.980            234.255          3.202          2.597          1.994          1.941          1.177          1.168          1.153          1.141          1.133          1.124          0.000          0.165          1.529          0.331          2.443        189.692         48.476       1303.935         406.800          0.184          0.254          0.268          0.279          0.286          0.292          0.297          0.300          0.300          0.300        481.272         94.879          1.834          1.834                 0.378                 0.245                 0.897             61        769.434       3142.754          0.255          1.995       1700.000         44.747          0.824          0.314          0.125          0.067          0.031          0.012          0.008          0.008          0.016          0.123         39.403          3.891              ?              ?              ?
           1980             93     02/04/1980        669.900              25.590            297.077          3.237          2.522          1.960          1.911          1.139          1.148          1.127          1.118          1.111          1.102          0.000          0.190          1.500          0.368          3.094        246.889         51.963       1300.143         353.537          0.186          0.260          0.274          0.284          0.291          0.295          0.299          0.300          0.300          0.300        485.827         99.253          1.441          1.441                 0.417                 0.242                 0.893             37        833.835       2860.632          0.254          1.822       1700.000         44.977          0.800          0.286          0.120          0.064          0.029          0.010          0.007          0.008          0.018          0.159         39.205          5.133              ?              ?              ?
           1981             91     01/04/1981       1078.200              81.630            534.062          3.443          2.406          1.911          1.898          1.128          1.134          1.119          1.110          1.104          1.097          0.000          0.156          1.356          0.544          2.422        193.637         53.057       1295.452         435.719          0.251          0.291          0.297          0.300          0.301          0.301          0.302          0.302          0.303          0.303        506.321        118.321          0.424          0.424                 0.376                 0.264                 0.930             33        751.339       3266.333          0.306          2.281       1700.000         45.715          0.563          0.282          0.180          0.161          0.077          0.032          0.018          0.013          0.012          0.017         39.004          3.355              ?              ?              ?
           1982             97     07/04/1982        723.800              51.707            288.970          3.386          2.558          1.974          1.930          1.147          1.148          1.126          1.117          1.110          1.102          0.000          0.160          1.661          0.389          2.676        199.098         57.231       1291.631         368.876          0.171          0.249          0.265          0.276          0.284          0.290          0.296          0.299          0.300          0.300        477.538         92.487          1.698          1.698                 0.361                 0.241                 0.904             40        804.242       3274.587          0.245          2.099       1700.000         47.762          0.969          0.334          0.133          0.067          0.031          0.009          0.007          0.008          0.016          0.087         38.820          3.857              ?              ?              ?
           1983            101     11/04/1983        490.900               7.559            115.028          3.596          2.721          2.034          1.975          1.173          1.151          1.135          1.125          1.118          1.109          0.000          0.144          2.077          0.406          2.402        186.883         61.051       1288.298         340.395          0.175          0.256          0.272          0.284          0.292          0.297          0.300          0.300          0.300          0.300        485.021         99.476          5.914          5.914                 0.336                 0.278                 0.844             47        895.906       2770.237          0.216          2.288       1700.000         45.166          1.244          0.318          0.124          0.067          0.031          0.010          0.007          0.009          0.033          0.236         38.645          2.940              ?              ?              ?
           1984            115     24/04/1984        627.200              16.468            214.316          4.216          2.522          1.957          1.927          1.157          1.157          1.137          1.126          1.118          1.110          0.000          0.064          1.802          0.462          1.226         81.764         57.954       1284.453         372.709          0.183          0.263          0.277          0.287          0.294          0.298          0.300          0.300          0.300          0.300        488.113        101.768          0.191          0.191                 0.364                 0.322                 0.841             57       1232.718       3278.345          0.283          3.003       1700.000         49.597          1.227          0.248          0.100          0.055          0.026          0.010          0.008          0.008          0.016          0.105         38.566          5.068              ?              ?              ?
           1985             99     09/04/1985       1049.700              47.901            543.969          3.879          2.430          1.895          1.899          1.131          1.139          1.117          1.107          1.102          1.095          0.000          0.059          1.776          0.425          1.313         73.391         55.223       1280.218         442.327          0.192          0.271          0.283          0.292          0.297          0.300          0.300          0.300          0.300          0.300        492.213        105.045          0.020          0.020                 0.386                 0.276                 0.851             42       1275.758       3509.226          0.293          2.553       1700.000         56.999          1.262          0.250          0.103          0.064          0.032          0.012          0.008          0.008          0.012          0.025         38.479          5.240              ?              ?              ?
