APSIM output file, version = 5.3
Title = p70N100
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              76.303            472.640         55.645          3.343          2.233          2.057          1.156          1.130          1.120          1.114          1.113          1.108          0.000          0.053          2.614          0.358          0.271         15.241         37.626       1322.657         395.326          0.122          0.207          0.220          0.226          0.234          0.245          0.271          0.288          0.297          0.299        427.107         46.924          0.102          0.102                 0.477                 0.384                 0.982             43       5107.467      11414.725          1.231          8.911       1700.000        160.589          0.939          0.409          0.180          0.065          0.017          0.001          0.001          0.003          0.086          0.912         46.867         55.685              ?              ?              ?
           1953            108     18/04/1953        918.900              48.335            333.681         43.327          3.067          2.186          1.997          1.079          1.003          1.014          1.056          1.124          1.117          0.000          0.198          1.948          0.654          3.032        227.085         67.711       1320.657         399.772          0.230          0.283          0.290          0.296          0.298          0.299          0.300          0.300          0.300          0.301        498.921        110.921          0.937          0.937                 0.363                 0.284                 0.998             49       4837.837      10735.115          2.080          8.233       1700.000        155.343          0.979          0.368          0.204          0.153          0.075          0.034          0.030          0.029          0.025          0.051         57.912          9.044              ?              ?              ?
           1954             97     07/04/1954        668.500              49.083            204.652         47.768          3.202          2.263          2.187          1.276          1.192          1.172          1.157          1.127          1.110          0.000          0.490          2.571          0.712          3.615        263.793         89.383       1319.861         330.293          0.179          0.244          0.255          0.262          0.269          0.277          0.289          0.296          0.299          0.300        466.384         80.459          0.859          0.859                 0.384                 0.310                 1.000             36       5088.871      12085.876          1.912          9.734       1700.000        165.567          1.605          0.342          0.150          0.103          0.066          0.041          0.049          0.042          0.034          0.138         67.308         11.235              ?              ?              ?
           1955             92     02/04/1955       1006.700              85.874            448.965         47.146          3.251          2.291          2.220          1.301          1.233          1.214          1.166          1.123          1.102          0.000          0.462          3.125          0.752          4.783        354.024        104.650       1320.425         373.420          0.198          0.263          0.273          0.281          0.286          0.291          0.297          0.299          0.300          0.300        484.169         96.330          0.681          0.681                 0.386                 0.306                 1.000             32       4752.291      11222.792          1.993          9.002       1700.000        159.085          1.707          0.308          0.145          0.101          0.064          0.043          0.050          0.050          0.073          0.583         77.069         42.191              ?              ?              ?
           1956             97     06/04/1956       1000.800             102.072            340.263         46.172          3.208          2.252          2.214          1.320          1.265          1.234          1.189          1.134          1.105          0.000          0.444          2.902          0.767          3.760        273.041        111.407       1321.490         411.947          0.209          0.266          0.275          0.282          0.287          0.291          0.297          0.299          0.300          0.300        486.431         98.431          0.400          0.400                 0.368                 0.318                 1.000             39       5397.441      12830.325          2.265         11.204       1700.000        177.646          1.994          0.285          0.147          0.124          0.078          0.051          0.053          0.045          0.037          0.089         87.334         19.390              ?              ?              ?
           1957             94     04/04/1957       1059.500              77.801            417.389         51.816          3.070          2.182          2.162          1.292          1.254          1.218          1.169          1.121          1.098          0.000          0.619          2.920          0.845          5.256        359.023        121.192       1323.132         444.441          0.164          0.238          0.251          0.259          0.267          0.275          0.288          0.296          0.299          0.300        461.938         77.506          0.857          0.857                 0.388                 0.341                 0.982             35       5331.006      11601.056          1.716         10.400       1700.000        144.640          1.728          0.356          0.169          0.129          0.088          0.061          0.065          0.063          0.064          0.196         96.825         29.791              ?              ?              ?
           1958            101     11/04/1958        815.700              80.965            313.281         52.746          3.277          2.280          2.234          1.332          1.295          1.255          1.203          1.150          1.120          0.000          0.349          4.012          0.733          4.091        279.511        125.619       1325.285         351.624          0.219          0.213          0.216          0.219          0.226          0.238          0.267          0.287          0.296          0.299        431.324         43.324          0.964          0.964                 0.358                 0.307                 0.988             43       5549.803      12842.579          1.475         11.208       1700.000        165.395          2.628          0.406          0.181          0.134          0.089          0.062          0.065          0.056          0.077          0.314        107.743         24.904              ?              ?              ?
           1959            117     27/04/1959        797.300              33.790            296.523         56.798          3.300          2.300          2.240          1.326          1.272          1.250          1.205          1.152          1.117          0.000          0.455          4.645          0.706          6.903        468.449        143.380       1328.330         406.440          0.100          0.200          0.208          0.211          0.216          0.226          0.257          0.280          0.293          0.299        407.446         29.439          1.565          1.565                 0.362                 0.321                 0.927             56       4237.573      10477.868          0.909          9.787       1700.000        148.814          2.585          0.346          0.178          0.131          0.088          0.061          0.082          0.084          0.153          0.937        117.908         35.201              ?              ?              ?
           1960            106     15/04/1960        663.400              30.629            241.579         54.552          3.020          2.184          2.082          1.215          1.220          1.224          1.195          1.148          1.109          0.000          0.352          4.666          1.039          6.685        380.647        156.891       1332.096         313.980          0.286          0.266          0.225          0.225          0.222          0.230          0.260          0.281          0.293          0.299        439.738         51.738          0.642          0.642                 0.401                 0.376                 0.942             46       5790.841      11643.654          1.255         10.754       1700.000        139.751          2.326          0.814          0.228          0.186          0.126          0.085          0.097          0.083          0.143          0.578        127.354         26.449              ?              ?              ?
           1961             86     27/03/1961        990.100              51.264            295.082         47.207          3.173          2.239          2.237          1.325          1.273          1.211          1.163          1.138          1.103          0.000          0.183          4.034          1.430          3.073        181.643        134.644       1336.018         398.213          0.268          0.286          0.290          0.293          0.293          0.295          0.299          0.300          0.300          0.300        500.362        112.362          0.117          0.117                 0.384                 0.352                 0.997             29       5582.235      14009.254          2.514         13.555       1700.000        179.830          2.477          0.444          0.223          0.174          0.091          0.054          0.046          0.044          0.091          0.392        136.997         34.921              ?              ?              ?
           1962             97     07/04/1962        868.500              42.791            330.201         51.043          3.132          2.218          2.238          1.330          1.279          1.223          1.175          1.134          1.097          0.000          0.404          4.414          1.172          4.065        233.506        140.358       1340.150         408.024          0.255          0.270          0.271          0.252          0.219          0.221          0.252          0.277          0.291          0.298        441.692         53.692          0.414          0.414                 0.369                 0.339                 0.995             39       5456.551      12654.962          1.873         11.393       1700.000        155.368          2.444          0.431          0.230          0.184          0.099          0.078          0.100          0.091          0.147          0.609        147.042         21.338              ?              ?              ?
           1963             95     05/04/1963       1055.400             181.787            425.443         49.123          3.042          2.190          2.201          1.256          1.232          1.193          1.157          1.110          1.087          0.000          0.291          3.980          1.039          4.299        265.069        144.867       1343.886         365.326          0.213          0.267          0.265          0.246          0.250          0.260          0.279          0.292          0.298          0.300        459.773         71.773          0.463          0.463                 0.386                 0.330                 0.993             33       5365.682      12375.374          2.063         10.880       1700.000        158.894          2.585          0.532          0.209          0.163          0.108          0.059          0.059          0.042          0.038          0.184        155.121         34.034              ?              ?              ?
           1964            102     11/04/1964        670.000              47.136            190.209         58.466          3.156          2.231          2.243          1.316          1.260          1.229          1.169          1.117          1.090          0.000          0.602          3.661          0.902          7.448        477.207        167.213       1347.576         323.424          0.100          0.200          0.204          0.206          0.210          0.220          0.255          0.279          0.293          0.298        402.665         24.663          4.469          4.469                 0.351                 0.322                 0.928             47       3728.501      10214.376          0.844          9.756       1700.000        157.865          2.252          0.368          0.192          0.180          0.114          0.067          0.083          0.078          0.079          0.248        163.499         11.285              ?              ?              ?
