Summary_file = p50N0c_h.sum
Title = p50N0
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.138            513.802         36.426          3.126          2.223          2.085          1.392          1.366          1.350          1.337          1.324          1.310          0.000          0.046          1.919          0.384          0.183         12.359         37.691       1322.722         417.105          0.151          0.232          0.250          0.262          0.271          0.279          0.289          0.297          0.300          0.300        462.781         79.647          0.134          0.134                 0.477                 0.273                 0.477             43          0.000       3961.081          0.381          1.966       1700.000         57.081          1.074          0.466          0.185          0.070          0.026          0.005          0.007          0.009          0.015          0.062         54.997          6.582              ?              ?              ?
           1953            108     18/04/1953        918.900              38.332            404.413         35.970          3.273          2.319          2.193          1.429          1.349          1.345          1.333          1.320          1.308          0.000          0.674          1.174          0.372          4.173        297.674         49.344       1318.484         448.104          0.220          0.284          0.292          0.298          0.299          0.300          0.300          0.300          0.301          0.301        499.231        111.231          0.608          0.608                 0.363                 0.187                 1.000             49          0.000       2929.386          0.303          1.501       1700.000         42.650          0.490          0.290          0.154          0.106          0.048          0.018          0.012          0.010          0.012          0.033         77.801          3.217              ?              ?              ?
           1954             97     07/04/1954        668.500              33.152            297.476         37.021          3.203          2.274          2.158          1.408          1.346          1.323          1.306          1.294          1.282          0.000          0.688          1.410          0.385          4.162        291.745         58.054       1314.576         352.566          0.195          0.257          0.269          0.278          0.285          0.291          0.296          0.299          0.300          0.300        482.018         94.499          0.493          0.493                 0.384                 0.208                 1.000             36          0.000       3636.334          0.371          1.798       1700.000         50.830          0.861          0.279          0.112          0.058          0.027          0.007          0.007          0.007          0.011          0.039         97.885          2.005              ?              ?              ?
           1955             92     02/04/1955       1006.700              82.078            495.193         39.529          3.301          2.306          2.182          1.373          1.298          1.285          1.271          1.261          1.251          0.000          0.759          1.419          0.427          4.504        320.167         65.723       1311.200         432.031          0.193          0.267          0.278          0.287          0.292          0.296          0.299          0.300          0.300          0.300        488.620        101.280          0.428          0.428                 0.386                 0.193                 1.000             32          0.000       2984.048          0.289          1.638       1700.000         36.873          0.842          0.259          0.119          0.068          0.032          0.011          0.007          0.007          0.011          0.063        117.631          5.476              ?              ?              ?
           1956             97     06/04/1956       1000.800              72.825            448.884         38.757          3.215          2.261          2.154          1.362          1.307          1.286          1.274          1.264          1.253          0.000          0.496          1.529          0.461          3.078        212.326         67.411       1307.468         446.862          0.199          0.271          0.281          0.289          0.293          0.296          0.299          0.300          0.300          0.300        490.570        102.708          0.120          0.120                 0.368                 0.218                 1.000             39         17.952       4391.997          0.451          2.475       1700.000         62.155          1.015          0.235          0.110          0.073          0.034          0.011          0.010          0.010          0.011          0.019        137.901          3.320              ?              ?              ?
           1957             91     01/04/1957       1059.200              58.843            513.279         41.467          3.112          2.202          2.114          1.320          1.257          1.253          1.243          1.234          1.225          0.000          0.727          1.504          0.445          4.698        308.719         73.178       1304.251         475.500          0.184          0.259          0.272          0.281          0.288          0.292          0.297          0.299          0.300          0.300        483.012         96.629          0.552          0.552                 0.383                 0.213                 0.996             33          0.000       3202.221          0.314          1.739       1700.000         42.541          0.933          0.272          0.117          0.070          0.037          0.015          0.010          0.010          0.012          0.027        155.923          5.212              ?              ?              ?
           1958            101     11/04/1958        816.000              67.283            367.294         39.312          3.137          2.233          2.129          1.343          1.301          1.272          1.259          1.249          1.238          0.000          0.470          2.238          0.548          3.022        201.731         73.969       1301.419         375.769          0.228          0.247          0.254          0.263          0.272          0.280          0.290          0.297          0.300          0.300        473.050         85.050          0.433          0.433                 0.355                 0.207                 1.000             43        241.950       4557.303          0.491          2.469       1700.000         66.691          1.557          0.358          0.139          0.071          0.030          0.010          0.006          0.008          0.013          0.047        175.433          5.556              ?              ?              ?
           1959            116     26/04/1959        797.300              34.900            324.293         40.403          3.133          2.246          2.128          1.340          1.285          1.269          1.262          1.251          1.241          0.000          0.691          2.302          0.385          4.369        305.022         80.362       1299.609         417.485          0.159          0.229          0.245          0.255          0.265          0.274          0.286          0.295          0.299          0.300        458.340         74.427          1.128          1.128                 0.361                 0.202                 0.988             55          0.000       3999.090          0.378          1.986       1700.000         56.172          1.500          0.320          0.155          0.079          0.038          0.015          0.013          0.008          0.017          0.156        192.632          7.375              ?              ?              ?
           1960             92     01/04/1960        663.400              30.180            299.542         42.379          3.135          2.226          2.125          1.302          1.253          1.236          1.219          1.211          1.202          0.000          0.945          1.683          0.444          5.996        425.465         85.112       1298.369         320.795          0.190          0.266          0.278          0.287          0.292          0.295          0.299          0.300          0.300          0.300        487.758        100.797          2.386          2.386                 0.396                 0.213                 0.998             32          0.000       3603.370          0.364          1.886       1700.000         49.008          1.087          0.269          0.117          0.066          0.034          0.018          0.010          0.008          0.013          0.059        206.925          2.787              ?              ?              ?
           1961             85     26/03/1961        989.300              41.005            455.324         42.672          3.329          2.283          2.196          1.310          1.241          1.211          1.200          1.194          1.186          0.000          0.572          1.990          0.762          3.584        249.608         80.987       1295.922         438.816          0.259          0.288          0.294          0.297          0.298          0.299          0.300          0.300          0.300          0.300        503.079        115.079          0.192          0.192                 0.368                 0.222                 1.000             29         88.613       4637.594          0.482          2.819       1700.000         66.814          1.313          0.310          0.153          0.104          0.044          0.015          0.008          0.007          0.009          0.028        222.287          3.377              ?              ?              ?
           1962             97     07/04/1962        869.300              45.491            351.277         42.819          3.232          2.246          2.174          1.307          1.238          1.213          1.202          1.194          1.186          0.000          0.619          2.170          0.607          4.156        269.069         84.038       1293.960         451.748          0.246          0.281          0.290          0.296          0.298          0.300          0.300          0.300          0.300          0.300        500.651        112.651          0.523          0.523                 0.372                 0.208                 0.994             39          0.000       3962.075          0.391          2.209       1700.000         51.830          1.307          0.309          0.156          0.095          0.037          0.018          0.010          0.008          0.023          0.207        238.297          4.135              ?              ?              ?
           1963             95     05/04/1963       1055.400             133.846            536.233         44.843          3.248          2.236          2.169          1.272          1.205          1.187          1.178          1.173          1.167          0.000          0.692          2.036          0.525          4.578        301.107         85.466       1292.502         395.432          0.218          0.280          0.285          0.285          0.282          0.286          0.293          0.298          0.300          0.300        487.114         99.114          0.368          0.368                 0.386                 0.215                 1.000             33          0.000       3842.315          0.386          2.104       1700.000         51.147          1.403          0.327          0.129          0.079          0.038          0.008          0.006          0.006          0.011          0.029        250.581          5.312              ?              ?              ?
           1964            102     11/04/1964        670.000              38.105            259.161         43.855          3.083          2.195          2.122          1.269          1.212          1.198          1.189          1.182          1.174          0.000          1.170          1.765          0.364          7.637        503.191         94.978       1292.431         346.823          0.142          0.224          0.244          0.256          0.267          0.275          0.287          0.296          0.299          0.300        457.149         74.916          2.914          2.914                 0.352                 0.190                 0.996             47          0.000       3207.492          0.310          1.498       1700.000         49.236          1.055          0.313          0.152          0.088          0.039          0.012          0.009          0.008          0.014          0.074        263.445          2.195              ?              ?              ?
           1965            106     16/04/1965        903.200              91.364            477.710         45.694          3.174          2.236          2.141          1.262          1.202          1.188          1.177          1.171          1.165          0.000          1.090          2.326          0.391          6.881        478.640         95.661       1291.875         359.636          0.153          0.230          0.247          0.257          0.266          0.274          0.285          0.294          0.299          0.300        458.155         74.851          1.923          1.923                 0.386                 0.203                 1.000             46          0.000       2889.644          0.275          1.406       1700.000         40.080          1.470          0.310          0.136          0.074          0.041          0.016          0.009          0.006          0.017          0.246        274.462          7.144              ?              ?              ?
           1966            103     13/04/1966        830.000              37.474            399.632         45.318          3.195          2.225          2.143          1.236          1.198          1.179          1.170          1.164          1.158          0.000          0.960          1.588          0.765          6.029        425.998         93.316       1291.098         352.696          0.251          0.292          0.298          0.300          0.301          0.302          0.303          0.303          0.304          0.304        507.508        119.508          1.043          1.043                 0.378                 0.243                 1.000             41          0.000       3958.312          0.388          2.216       1700.000         50.362          0.811          0.287          0.184          0.160          0.063          0.024          0.012          0.008          0.010          0.030        285.119          4.790              ?              ?              ?
           1967            127     07/05/1967        841.400              47.732            402.421         43.946          3.172          2.205          2.105          1.250          1.209          1.191          1.183          1.177          1.170          0.000          0.674          2.432          0.486          4.352        295.809         92.691       1290.305         413.225          0.156          0.234          0.251          0.263          0.272          0.279          0.288          0.295          0.299          0.300        463.474         79.893          1.456          1.456                 0.353                 0.212                 0.994             68        372.822       4745.910          0.474          2.460       1700.000         74.389          1.760          0.264          0.105          0.053          0.024          0.007          0.005          0.006          0.017          0.191        297.427          9.955              ?              ?              ?
           1968            108     17/04/1968        654.300              41.353            252.019         44.992          3.257          2.250          2.155          1.230          1.163          1.159          1.161          1.156          1.149          0.000          1.192          2.086          0.371          7.961        587.816         98.454       1290.266         351.953          0.153          0.229          0.246          0.258          0.267          0.276          0.287          0.295          0.300          0.300        459.242         75.944          5.972          5.972                 0.387                 0.202                 0.996             50          0.000       3025.563          0.292          1.468       1700.000         43.903          1.328          0.285          0.126          0.093          0.047          0.023          0.014          0.008          0.018          0.144        306.969          2.478              ?              ?              ?
           1969             87     28/03/1969        654.000              19.069            245.327         46.714          3.346          2.268          2.176          1.227          1.173          1.146          1.133          1.129          1.124          0.000          0.962          2.179          0.564          6.177        449.128         95.182       1289.532         367.040          0.283          0.288          0.287          0.293          0.296          0.298          0.300          0.300          0.300          0.300        503.136        115.136          0.547          0.547                 0.386                 0.229                 0.997             31        199.744       3950.857          0.417          2.319       1700.000         54.149          1.524          0.289          0.102          0.056          0.026          0.012          0.008          0.006          0.016          0.142        315.498          3.889              ?              ?              ?
