Summary_file = p70N200c_h.sum
Title = p70N200
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              76.026            468.947         54.461          3.323          2.222          2.061          1.148          1.115          1.108          1.107          1.108          1.103          0.000          0.054          5.647          0.362          0.323         15.563         37.689       1322.699         394.585          0.100          0.200          0.201          0.202          0.203          0.208          0.245          0.272          0.290          0.297        393.410         15.410          0.102          0.102                 0.442                 0.477                 0.977             43       5407.175      14052.521          1.344         16.856       1700.000        167.241          1.060          0.408          0.192          0.110          0.050          0.014          0.070          0.177          0.643          2.925         46.788         92.689              ?              ?              ?
           1953            108     18/04/1953        918.900              45.096            291.737         40.953          3.063          2.086          1.902          1.012          0.984          1.013          1.102          1.141          1.118          0.000          0.145          3.021          0.819          4.534        178.578         86.835       1322.969         396.165          0.221          0.275          0.282          0.284          0.273          0.257          0.277          0.292          0.298          0.300        473.765         85.765          0.053          0.053                 0.363                 0.359                 0.998             49       6143.333      15886.955          2.104         17.996       1700.000        166.303          1.378          0.433          0.260          0.211          0.107          0.057          0.067          0.074          0.119          0.316         57.263         24.788              ?              ?              ?
           1954             97     07/04/1954        668.500              47.436            181.206         42.180          3.156          2.272          2.208          1.332          1.276          1.246          1.192          1.138          1.110          0.000          0.209          4.239          0.817          5.744        277.204        127.253       1325.945         325.696          0.155          0.212          0.217          0.219          0.225          0.233          0.259          0.279          0.293          0.298        419.625         36.089          0.268          0.268                 0.384                 0.381                 1.000             36       6023.670      16896.762          2.123         19.066       1700.000        172.954          2.254          0.405          0.202          0.155          0.104          0.068          0.131          0.138          0.205          0.578         65.983         24.848              ?              ?              ?
           1955             93     03/04/1955       1006.700              83.449            420.982         40.278          3.055          2.234          2.164          1.295          1.261          1.240          1.195          1.139          1.104          0.000          0.235          5.897          1.234          6.598        325.181        157.967       1331.899         369.474          0.178          0.239          0.248          0.253          0.255          0.250          0.264          0.283          0.294          0.299        446.014         60.214          0.136          0.136                 0.388                 0.382                 1.000             33       6255.225      16364.598          2.469         18.029       1700.000        175.071          2.465          0.400          0.206          0.153          0.100          0.076          0.106          0.116          0.322          1.953         74.668         63.452              ?              ?              ?
           1956             97     06/04/1956       1000.800              99.820            302.024         43.303          3.184          2.263          2.242          1.357          1.314          1.271          1.205          1.143          1.107          0.000          0.241         26.136          1.182          4.698        239.848        164.920       1338.993         407.519          0.202          0.257          0.265          0.272          0.278          0.283          0.293          0.298          0.300          0.300        477.111         89.111          0.116          0.116                 0.369                 0.366                 1.000             39       6290.337      15951.920          2.583         19.835       1700.000        184.009          4.580          1.553          1.600          3.347          3.345          2.990          2.753          2.304          1.928          1.736         84.025         46.782              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.692            396.415         52.103          3.089          2.197          2.181          1.315          1.294          1.254          1.205          1.145          1.101          0.000          0.285         42.543          1.224          4.823        224.708        170.714       1346.373         441.076          0.153          0.219          0.228          0.233          0.240          0.251          0.277          0.291          0.298          0.300        437.785         54.514          0.144          0.144                 0.388                 0.386                 0.982             35       5695.000      14242.009          1.839         17.910       1700.000        146.982          4.625          2.043          2.196          5.376          5.829          5.274          5.148          4.507          3.954          3.591         93.212         72.437              ?              ?              ?
           1958            101     11/04/1958        815.700              80.778            307.406         54.621          3.301          2.304          2.263          1.328          1.279          1.248          1.199          1.149          1.121          0.000          0.183         44.293          1.032          4.161        189.205        171.305       1353.292         348.450          0.205          0.202          0.202          0.203          0.205          0.211          0.250          0.276          0.292          0.298        407.942         19.942          0.166          0.166                 0.347                 0.355                 0.982             43       5486.292      14622.218          1.433         18.706       1700.000        166.921          7.314          1.854          1.925          4.947          5.281          4.720          5.120          4.776          4.356          4.000        104.061         73.626              ?              ?              ?
           1959            117     27/04/1959        797.300              34.277            294.544         58.146          3.336          2.324          2.272          1.359          1.310          1.280          1.221          1.152          1.117          0.000          0.220         59.125          1.103          6.517        261.214        197.356       1360.746         402.047          0.100          0.200          0.203          0.204          0.207          0.214          0.250          0.275          0.291          0.298        397.881         19.880          0.143          0.143                 0.360                 0.360                 0.919             56       4068.908      11325.682          0.907         16.477       1700.000        151.231         16.148          5.652          5.260          7.945          5.175          3.360          3.707          3.779          3.949          4.149        114.238         62.501              ?              ?              ?
           1960            106     15/04/1960        663.400              30.947            240.094         57.906          3.063          2.183          2.135          1.304          1.324          1.280          1.202          1.153          1.109          0.000          0.176         83.197          1.550          6.393        209.530        206.006       1368.038         314.004          0.285          0.244          0.209          0.208          0.207          0.213          0.250          0.275          0.291          0.298        422.055         34.055          0.085          0.085                 0.401                 0.418                 0.937             46       5832.305      12790.505          1.274         16.915       1700.000        141.068          8.280          5.430          4.824         12.808         13.433         10.829          9.976          7.740          5.735          4.141        123.830         83.474              ?              ?              ?
           1961             86     27/03/1961        990.100              51.091            266.026         49.580          3.191          2.259          2.261          1.352          1.287          1.221          1.165          1.139          1.105          0.000          0.087         76.116          1.852          2.716         94.087        168.962       1376.803         397.229          0.266          0.283          0.287          0.289          0.290          0.292          0.297          0.299          0.300          0.300        497.075        109.075          0.000          0.000                 0.384                 0.382                 0.997             29       5871.094      15836.411          2.709         19.556       1700.000        180.823          8.877          5.337          5.291         11.140         11.370          9.850          8.132          6.530          5.300          4.289        133.871         86.734              ?              ?              ?
