APSIM output file, version = 5.4
Title = p80N250
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1976            103     12/04/1976        733.700              39.389            197.658         49.378          3.294          2.244          2.055          1.161          1.120          1.114          1.112          1.113          1.110          0.000          0.041         46.722          0.517          0.243         11.916         34.840       1320.566         348.882          0.282          0.291          0.284          0.264          0.262          0.249          0.257          0.277          0.291          0.298        465.151         77.151          0.047          0.047                 0.472                 0.472                 1.000             43       6420.711      16714.346          2.776         20.468       1700.000        198.330          2.947          4.244          5.821         12.121          8.417          3.838          2.867          2.405          2.152          1.909         48.452         41.043              ?              ?              ?
           1977            112     22/04/1977       1122.500             152.948            442.898         48.610          3.297          2.312          2.219          1.332          1.279          1.253          1.222          1.176          1.136          0.000          0.311         28.302          0.819          4.077        170.098         94.373       1320.734         402.699          0.159          0.227          0.234          0.236          0.242          0.252          0.277          0.291          0.298          0.299        441.145         57.246          0.054          0.054                 0.360                 0.357                 0.992             51       6021.160      15621.543          2.343         19.153       1700.000        150.207          3.283          0.941          0.590          0.995          1.277          1.561          2.881          4.165          5.579          7.032         61.322        113.317              ?              ?              ?
           1978             97     07/04/1978       1159.600             101.515            496.717         46.058          3.279          2.320          2.267          1.327          1.272          1.233          1.183          1.138          1.115          0.000          0.225         41.410          1.202          3.662        158.316        120.537       1323.777         383.743          0.235          0.277          0.279          0.267          0.261          0.268          0.285          0.295          0.299          0.300        474.129         86.129          0.023          0.023                 0.371                 0.369                 1.000             40       6675.836      15733.213          2.861         19.473       1700.000        172.339          4.797          2.049          1.251          2.138          2.761          3.597          5.118          6.129          6.694          6.876         73.314        106.439              ?              ?              ?
           1979            108     18/04/1979        678.800              17.079            178.299         57.692          3.211          2.273          2.235          1.308          1.252          1.230          1.196          1.143          1.110          0.000          0.543         90.766          0.803          6.645        289.921        158.487       1328.807         379.900          0.173          0.207          0.208          0.204          0.202          0.203          0.237          0.265          0.285          0.296        397.087         11.747          0.349          0.349                 0.324                 0.351                 0.988             49       3954.448      13553.652          1.778         16.706       1700.000        163.702         20.081         20.403         20.903         19.140          4.865          1.146          1.028          0.955          1.001          1.244         84.804         23.776              ?              ?              ?
           1980             82     22/03/1980        661.100              20.109            246.936         57.316          3.033          2.148          2.043          1.088          1.137          1.135          1.172          1.132          1.092          0.000          0.377        108.971          1.341          6.308        251.356        184.762       1335.907         303.817          0.169          0.221          0.226          0.226          0.204          0.203          0.238          0.266          0.286          0.296        405.476         20.581          0.135          0.135                 0.352                 0.378                 0.995             27       5009.591      13515.539          2.021         15.882       1700.000        181.051         22.249         24.449         23.808         21.905          3.992          2.187          2.544          2.535          2.612          2.690         95.487         48.508              ?              ?              ?
           1981             87     28/03/1981       1027.800             121.355            381.315         58.593          3.285          2.332          2.334          1.383          1.351          1.290          1.244          1.159          1.108          0.000          0.242        106.590          1.878          4.064        167.141        200.944       1345.700         382.419          0.182          0.252          0.260          0.265          0.271          0.278          0.291          0.297          0.299          0.300        469.859         83.625          0.035          0.035                 0.358                 0.356                 0.999             29       5575.627      14590.150          2.352         17.523       1700.000        165.560          8.531          3.585          3.204          6.702          9.721         13.669         16.940         17.194         15.081         11.963        106.768        123.655              ?              ?              ?
           1982             92     02/04/1982        781.000              66.664            203.047         62.630          3.237          2.303          2.283          1.405          1.357          1.314          1.215          1.142          1.104          0.000          0.252        109.113          1.325          3.805        160.824        194.199       1354.631         337.251          0.141          0.203          0.207          0.208          0.210          0.216          0.253          0.278          0.293          0.298        406.304         24.172          0.392          0.392                 0.337                 0.346                 1.000             35       5555.113      15307.679          1.842         19.027       1700.000        174.214         15.404         11.758         15.108         27.854         17.732          9.026          5.155          3.173          2.226          1.678        118.785         53.195              ?              ?              ?
           1983             98     08/04/1983        492.900               7.335             94.628         67.943          3.297          2.347          2.368          1.420          1.359          1.319          1.226          1.146          1.107          0.000          0.167        184.713          1.684          3.774        154.756        208.195       1364.465         317.786          0.112          0.200          0.203          0.202          0.202          0.204          0.240          0.268          0.287          0.296        391.620         12.419          1.874          1.874                 0.290                 0.323                 0.976             45       4396.911       9921.169          1.185         13.198       1700.000        112.387         51.690         38.951         34.598         34.441         11.623          5.140          3.349          2.273          1.552          1.096        131.854         14.949              ?              ?              ?
           1984            110     19/04/1984        627.200              17.362            121.091         61.714          3.137          2.224          2.191          1.353          1.328          1.291          1.218          1.134          1.109          0.000          0.092        146.179          1.524          2.286         87.200        171.355       1369.603         337.074          0.161          0.224          0.232          0.235          0.237          0.224          0.248          0.273          0.290          0.297        422.505         38.427          0.049          0.049                 0.352                 0.350                 0.985             52       5923.058      14501.993          2.138         17.879       1700.000        162.102         16.190         16.353         23.672         46.640         26.434          7.479          3.875          2.609          1.692          1.237        145.560         24.883              ?              ?              ?
           1985             95     05/04/1985       1049.100              50.571            427.886         53.908          3.123          2.264          2.290          1.396          1.341          1.272          1.171          1.133          1.103          0.000          0.110         59.395          1.520          2.772        114.634        174.837       1376.573         380.993          0.188          0.250          0.258          0.262          0.268          0.275          0.289          0.294          0.293          0.298        465.312         78.546          0.026          0.026                 0.367                 0.370                 1.000             38       6567.073      17277.018          2.770         21.088       1700.000        185.959          8.193          2.980          2.746          5.500          5.601          5.183          5.846          6.587          7.709          9.050        156.443        131.362              ?              ?              ?
