Summary_file = p70N125c_h.sum
Title = p70N125
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              76.201            469.001         55.007          3.330          2.228          2.056          1.153          1.126          1.116          1.111          1.112          1.106          0.000          0.054          3.299          0.357          0.292         15.419         37.651       1322.674         395.176          0.116          0.201          0.212          0.216          0.222          0.232          0.263          0.283          0.294          0.299        414.754         35.197          0.102          0.102                 0.477                 0.403                 0.454             43       5658.531      12473.183          1.295         10.487       1700.000        165.032          0.923          0.393          0.176          0.064          0.017          0.001          0.001          0.014          0.173          1.537         46.833         74.320              ?              ?              ?
           1953            108     18/04/1953        918.900              47.376            315.785         41.698          3.029          2.147          1.947          1.049          0.994          1.009          1.057          1.136          1.118          0.000          0.193          2.092          0.690          3.212        225.487         71.532       1321.166         398.623          0.230          0.282          0.290          0.295          0.297          0.298          0.300          0.300          0.300          0.300        498.137        110.137          0.774          0.774                 0.363                 0.304                 0.567             49       5635.490      12236.274          2.205         10.213       1700.000        163.713          1.038          0.379          0.214          0.164          0.080          0.037          0.035          0.034          0.031          0.082         57.673         12.772              ?              ?              ?
           1954             97     07/04/1954        668.500              48.376            190.439         45.124          3.164          2.257          2.193          1.302          1.223          1.199          1.169          1.129          1.110          0.000          0.372          2.859          0.754          3.881        265.554         96.861       1321.120         329.739          0.174          0.238          0.249          0.255          0.263          0.271          0.286          0.295          0.299          0.300        460.083         74.649          0.725          0.725                 0.384                 0.331                 1.000             36       5829.755      13619.813          2.095         11.897       1700.000        171.895          1.735          0.358          0.164          0.114          0.073          0.046          0.055          0.048          0.051          0.215         66.787         15.109              ?              ?              ?
           1955             92     02/04/1955       1006.700              85.148            435.185         44.445          3.189          2.279          2.213          1.312          1.259          1.234          1.183          1.132          1.104          0.000          0.365          3.670          0.822          5.170        360.393        114.710       1322.729         370.298          0.196          0.260          0.271          0.278          0.284          0.289          0.296          0.299          0.300          0.300        481.670         94.070          0.567          0.567                 0.386                 0.326                 1.000             32       5386.202      12709.853          2.216         10.900       1700.000        170.714          1.851          0.321          0.152          0.105          0.066          0.045          0.054          0.057          0.108          0.912         76.155         54.455              ?              ?              ?
           1956             97     06/04/1956       1000.800             101.069            322.720         43.993          3.155          2.238          2.210          1.326          1.280          1.246          1.198          1.142          1.106          0.000          0.393          3.169          0.854          4.035        276.767        122.360       1325.041         410.336          0.207          0.263          0.273          0.280          0.285          0.289          0.296          0.299          0.300          0.300        483.915         95.915          0.343          0.343                 0.368                 0.338                 1.000             39       6139.754      14309.743          2.491         13.599       1700.000        183.055          2.151          0.299          0.157          0.135          0.085          0.056          0.058          0.051          0.049          0.128         86.091         24.352              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.523            404.948         50.695          3.055          2.180          2.166          1.305          1.280          1.240          1.191          1.136          1.100          0.000          0.537          3.252          0.949          5.448        350.161        133.060       1327.948         442.936          0.159          0.232          0.244          0.251          0.259          0.268          0.285          0.295          0.299          0.300        454.664         70.717          0.700          0.700                 0.388                 0.363                 0.982             35       5686.174      12966.178          1.824         12.837       1700.000        146.609          1.864          0.366          0.182          0.143          0.096          0.066          0.071          0.071          0.088          0.306         95.324         38.237              ?              ?              ?
           1958            101     11/04/1958        815.700              80.463            310.173         52.675          3.280          2.285          2.237          1.330          1.293          1.257          1.205          1.153          1.121          0.000          0.320          4.424          0.797          4.532        288.344        139.409       1331.455         350.237          0.212          0.205          0.206          0.208          0.212          0.222          0.258          0.281          0.294          0.299        417.105         29.105          0.782          0.782                 0.358                 0.326                 0.983             43       5736.365      14037.321          1.456         13.430       1700.000        166.548          2.796          0.393          0.179          0.136          0.092          0.064          0.073          0.068          0.119          0.505        106.091         34.401              ?              ?              ?
           1959            117     27/04/1959        797.300              33.749            295.798         56.413          3.308          2.306          2.248          1.313          1.256          1.241          1.214          1.153          1.117          0.000          0.424          5.651          0.760          7.648        474.271        161.165       1335.797         402.526          0.100          0.200          0.205          0.206          0.210          0.219          0.253          0.277          0.292          0.298        401.540         23.537          1.145          1.145                 0.362                 0.345                 0.609             56       4105.248      11010.588          0.905         11.873       1700.000        150.768          2.961          0.384          0.199          0.165          0.112          0.073          0.106          0.116          0.240          1.295        116.192         45.181              ?              ?              ?
           1960            106     15/04/1960        663.400              30.590            240.982         54.743          3.039          2.176          2.075          1.209          1.229          1.242          1.199          1.152          1.109          0.000          0.310          5.761          1.186          7.294        355.946        175.797       1340.882         314.024          0.285          0.250          0.215          0.213          0.211          0.219          0.254          0.277          0.292          0.298        427.558         39.558          0.338          0.338                 0.401                 0.410                 0.365             46       5735.186      12459.822          1.236         13.785       1700.000        140.326          2.743          0.829          0.244          0.218          0.151          0.100          0.131          0.132          0.258          0.956        125.554         41.148              ?              ?              ?
           1961             86     27/03/1961        990.100              50.676            268.095         47.007          3.163          2.242          2.249          1.343          1.289          1.220          1.165          1.139          1.103          0.000          0.147          4.988          1.624          3.167        155.873        150.886       1347.077         397.283          0.266          0.283          0.287          0.289          0.290          0.293          0.298          0.300          0.300          0.300        497.410        109.410          0.026          0.026                 0.384                 0.378                 0.417             29       5707.674      15637.062          2.658         17.113       1700.000        180.836          2.861          0.486          0.245          0.193          0.103          0.061          0.054          0.060          0.166          0.759        135.208         49.522              ?              ?              ?
