APSIM output file, version = 5.4
Title = p10N25
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1976            104     13/04/1976        733.700              37.086            261.064          9.016          2.646          1.998          1.889          1.126          1.142          1.133          1.128          1.123          1.115          0.000          0.035          1.294          0.511          0.157         10.155         34.764       1320.555         372.889          0.260          0.293          0.299          0.300          0.300          0.298          0.299          0.300          0.300          0.300        504.548        116.548          0.058          0.058                 0.474                 0.338                 0.934             43       2804.801       6945.763          0.723          4.745       1700.000        108.127          0.610          0.316          0.130          0.053          0.015          0.001          0.001          0.004          0.017          0.148         40.968          9.293              ?              ?              ?
           1977            113     23/04/1977       1122.500             128.504            534.448          7.615          2.612          2.035          1.963          1.133          1.079          1.093          1.122          1.136          1.126          0.000          0.164          1.531          0.423          2.399        179.457         50.632       1315.360         441.245          0.187          0.262          0.274          0.283          0.289          0.293          0.298          0.300          0.300          0.300        484.624         97.939          0.441          0.441                 0.363                 0.248                 0.960             52       2321.896       5325.200          0.619          3.593       1700.000         76.998          0.869          0.299          0.129          0.075          0.045          0.022          0.026          0.021          0.015          0.029         42.233          6.565              ?              ?              ?
           1978             97     07/04/1978       1159.600             104.487            584.077          7.918          2.542          1.987          1.977          1.194          1.185          1.165          1.136          1.120          1.111          0.000          0.102          1.728          0.615          1.330        106.195         53.835       1309.294         403.502          0.236          0.287          0.294          0.299          0.300          0.300          0.300          0.300          0.300          0.301        501.669        113.669          0.332          0.332                 0.372                 0.251                 0.970             40       2663.522       6458.124          0.733          4.378       1700.000        101.556          1.009          0.336          0.148          0.092          0.044          0.022          0.017          0.014          0.017          0.028         43.390          8.372              ?              ?              ?
           1979            117     27/04/1979        678.800              18.846            213.970          9.283          2.674          2.037          2.010          1.224          1.191          1.156          1.146          1.131          1.121          0.000          0.239          1.947          0.431          3.406        269.491         66.527       1307.065         400.863          0.188          0.254          0.267          0.277          0.284          0.289          0.295          0.299          0.300          0.300        479.725         92.881          2.490          2.490                 0.369                 0.272                 0.901             56       1873.025       5301.456          0.449          3.818       1700.000         71.505          1.116          0.312          0.128          0.081          0.047          0.028          0.028          0.019          0.021          0.168         44.528          5.338              ?              ?              ?
           1980             88     28/03/1980        663.500              25.848            270.782          9.334          2.611          2.004          1.973          1.186          1.187          1.155          1.122          1.107          1.099          0.000          0.223          2.237          0.488          3.582        280.429         72.654       1304.853         337.061          0.224          0.262          0.274          0.284          0.290          0.294          0.298          0.300          0.300          0.300        489.350        101.350          1.608          1.608                 0.402                 0.292                 0.884             32       2246.767       5336.934          0.497          3.879       1700.000         80.248          1.261          0.311          0.134          0.080          0.043          0.024          0.019          0.013          0.033          0.320         45.645          9.782              ?              ?              ?
           1981             89     30/03/1981       1084.600             105.509            495.853          8.474          2.487          1.942          1.942          1.167          1.169          1.135          1.118          1.103          1.096          0.000          0.162          2.093          0.672          2.588        194.699         74.896       1302.416         413.935          0.291          0.298          0.302          0.302          0.303          0.304          0.305          0.305          0.305          0.306        515.229        127.229          0.304          0.304                 0.367                 0.276                 0.960             31       2359.316       5956.756          0.688          4.523       1700.000         85.183          0.787          0.444          0.297          0.274          0.131          0.061          0.036          0.023          0.017          0.022         46.767          4.892              ?              ?              ?
           1982             93     03/04/1982        721.800              62.832            258.750          9.756          2.637          2.020          1.994          1.199          1.186          1.157          1.122          1.109          1.100          0.000          0.164          2.316          0.510          2.584        195.048         78.731       1300.302         353.421          0.171          0.249          0.264          0.275          0.282          0.288          0.294          0.299          0.300          0.300        475.944         90.862          2.308          2.308                 0.352                 0.257                 0.914             36       2262.714       5981.657          0.496          4.364       1700.000         91.824          1.439          0.367          0.153          0.086          0.049          0.024          0.024          0.013          0.023          0.140         47.849          6.641              ?              ?              ?
           1983             99     09/04/1983        492.900               7.601            105.442         10.606          2.826          2.100          2.070          1.239          1.184          1.162          1.128          1.116          1.107          0.000          0.143          2.888          0.563          2.481        178.537         83.961       1298.797         334.815          0.168          0.249          0.264          0.273          0.274          0.272          0.278          0.290          0.297          0.300        464.760         79.954          4.943          4.943                 0.329                 0.300                 0.872             45       1647.227       4876.447          0.383          4.677       1700.000         78.710          1.814          0.367          0.149          0.095          0.061          0.033          0.032          0.015          0.047          0.275         49.237          4.432              ?              ?              ?
           1984            114     23/04/1984        627.200              18.422            184.983         10.429          2.607          2.005          1.986          1.215          1.217          1.185          1.136          1.119          1.110          0.000          0.079          2.322          0.647          1.770        100.347         80.336       1296.964         361.244          0.177          0.257          0.271          0.281          0.287          0.292          0.297          0.299          0.300          0.300        481.961         96.237          0.173          0.173                 0.361                 0.343                 0.879             55       2473.572       5925.323          0.551          5.884       1700.000         77.742          1.559          0.285          0.116          0.069          0.039          0.022          0.027          0.016          0.024          0.162         50.741          7.911              ?              ?              ?
           1985             96     06/04/1985       1049.100              57.031            522.287          9.253          2.528          1.935          1.950          1.175          1.180          1.138          1.109          1.102          1.094          0.000          0.076          2.355          0.580          1.846         95.389         78.061       1294.861         410.780          0.198          0.271          0.281          0.289          0.293          0.296          0.299          0.300          0.300          0.300        490.489        102.719          0.025          0.025                 0.379                 0.277                 0.910             38       2792.619       6869.484          0.647          4.976       1700.000        101.922          1.746          0.264          0.111          0.079          0.045          0.022          0.014          0.009          0.015          0.049         51.884         10.005              ?              ?              ?
