Summary_file = p70N25c_h.sum
Title = p70N25
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              73.768            505.983         46.877          3.085          2.204          2.067          1.383          1.362          1.347          1.334          1.323          1.310          0.000          0.048          1.908          0.385          0.198         13.280         37.559       1322.625         401.517          0.147          0.232          0.250          0.262          0.271          0.279          0.289          0.296          0.300          0.300        462.410         79.697          0.112          0.112                 0.477                 0.299                 0.475             43       2250.697       6151.651          0.747          3.781       1700.000        102.783          1.046          0.457          0.180          0.063          0.021          0.001          0.001          0.005          0.018          0.116         60.759         14.865              ?              ?              ?
           1953            108     18/04/1953        918.900              42.496            397.921         44.115          3.085          2.261          2.142          1.381          1.306          1.303          1.323          1.322          1.309          0.000          0.205          1.511          0.468          2.560        220.334         50.833       1318.505         422.780          0.219          0.284          0.292          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.545        111.545          1.088          1.088                 0.363                 0.213                 1.000             49       1664.311       5096.940          0.857          3.144       1700.000         85.193          0.718          0.323          0.171          0.121          0.060          0.028          0.025          0.020          0.016          0.030         91.708          3.902              ?              ?              ?
           1954             97     07/04/1954        668.500              40.701            273.478         45.544          3.085          2.239          2.156          1.421          1.363          1.345          1.316          1.295          1.282          0.000          0.466          1.709          0.459          3.018        253.303         60.973       1314.816         336.681          0.198          0.260          0.272          0.281          0.288          0.292          0.297          0.300          0.300          0.300        484.498         96.727          1.036          1.036                 0.384                 0.231                 1.000             36       1898.405       5971.712          0.972          3.724       1700.000         98.306          1.091          0.278          0.114          0.070          0.041          0.021          0.022          0.011          0.013          0.049        118.617          2.928              ?              ?              ?
           1955             92     02/04/1955       1006.700              81.160            501.564         48.741          3.236          2.295          2.202          1.400          1.323          1.306          1.276          1.264          1.252          0.000          0.643          1.744          0.481          3.738        319.404         68.028       1311.478         396.335          0.201          0.269          0.280          0.289          0.294          0.297          0.300          0.300          0.300          0.300        491.043        103.043          0.874          0.874                 0.386                 0.231                 1.000             32       1692.469       5405.718          0.877          3.461       1700.000         88.434          1.059          0.263          0.121          0.078          0.045          0.025          0.026          0.017          0.016          0.094        145.034         11.322              ?              ?              ?
           1956             97     06/04/1956       1000.800              89.474            424.054         47.388          3.159          2.258          2.186          1.412          1.349          1.322          1.282          1.265          1.253          0.000          0.578          1.825          0.486          3.308        278.955         71.968       1308.177         427.795          0.209          0.273          0.283          0.291          0.295          0.298          0.299          0.300          0.300          0.300        493.285        105.284          0.532          0.532                 0.368                 0.235                 1.000             39       2181.618       6433.338          1.086          4.314       1700.000        105.720          1.219          0.241          0.116          0.087          0.051          0.029          0.026          0.014          0.014          0.027        171.873          6.347              ?              ?              ?
           1957             94     04/04/1957       1059.500              72.312            485.312         52.055          3.015          2.180          2.124          1.352          1.307          1.279          1.244          1.239          1.229          0.000          0.747          1.728          0.520          4.299        351.226         75.736       1305.151         456.844          0.178          0.256          0.270          0.280          0.287          0.292          0.297          0.299          0.300          0.300        481.315         95.515          1.223          1.223                 0.388                 0.254                 0.982             35       2009.659       5726.604          0.847          3.806       1700.000         90.477          1.031          0.297          0.127          0.086          0.054          0.031          0.029          0.020          0.015          0.038        195.721          9.852              ?              ?              ?
           1958            101     11/04/1958        815.700              79.959            346.239         47.895          3.103          2.235          2.166          1.394          1.348          1.312          1.276          1.251          1.240          0.000          0.459          2.491          0.648          3.107        257.437         78.952       1302.739         360.612          0.237          0.247          0.253          0.262          0.270          0.278          0.289          0.296          0.300          0.300        472.668         84.668          1.386          1.386                 0.358                 0.229                 1.000             43       2304.484       6601.962          1.092          4.319       1700.000        107.076          1.648          0.382          0.152          0.094          0.053          0.030          0.029          0.017          0.016          0.069        221.641          8.271              ?              ?              ?
           1959            117     27/04/1959        797.300              34.122            310.604         51.973          3.107          2.251          2.166          1.383          1.337          1.309          1.273          1.253          1.242          0.000          0.639          2.665          0.500          4.059        332.767         84.891       1301.252         412.355          0.140          0.220          0.237          0.247          0.256          0.266          0.281          0.293          0.298          0.300        448.122         66.100          1.654          1.654                 0.362                 0.233                 0.985             56       2410.274       6375.740          0.734          4.025       1700.000        101.272          1.653          0.321          0.165          0.105          0.058          0.033          0.035          0.023          0.023          0.249        244.576         13.361              ?              ?              ?
           1960            106     15/04/1960        663.400              29.906            271.133         51.823          2.963          2.194          2.121          1.342          1.308          1.291          1.257          1.232          1.220          0.000          0.543          2.310          0.632          4.941        417.174         91.234       1300.566         325.484          0.292          0.298          0.289          0.275          0.282          0.287          0.294          0.299          0.300          0.300        495.282        107.282          3.853          3.853                 0.401                 0.282                 0.889             46       2351.422       5928.779          0.924          3.739       1700.000         93.628          1.197          0.577          0.190          0.091          0.052          0.034          0.034          0.020          0.018          0.096        264.537          5.440              ?              ?              ?
           1961             85     26/03/1961        989.300              52.390            425.537         52.202          3.269          2.279          2.217          1.343          1.280          1.251          1.216          1.200          1.189          0.000          0.361          2.204          0.855          3.023        255.239         84.250       1298.457         412.010          0.271          0.291          0.296          0.299          0.299          0.300          0.300          0.300          0.300          0.301        505.651        117.651          0.662          0.662                 0.383                 0.254                 1.000             29       2198.335       6936.456          1.147          4.919       1700.000        113.090          1.371          0.337          0.170          0.126          0.065          0.034          0.023          0.016          0.017          0.046        283.703          6.645              ?              ?              ?
