Summary_file = p60N175c_h.sum
Title = p60N175
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.579            470.310         35.515          2.952          2.156          2.051          1.353          1.330          1.317          1.310          1.304          1.293          0.000          0.054          4.119          0.360          0.322         15.527         37.698       1322.706         396.037          0.100          0.200          0.202          0.202          0.204          0.209          0.246          0.273          0.290          0.297        394.361         16.361          0.103          0.103                 0.460                 0.467                 0.437             43       5688.283      13743.028          1.256         14.963       1700.000        162.617          0.949          0.386          0.171          0.076          0.027          0.000          0.020          0.071          0.340          2.078         56.839         79.765              ?              ?              ?
           1953            108     18/04/1953        918.900              45.379            292.604         27.152          2.749          2.056          1.935          1.261          1.247          1.251          1.295          1.335          1.311          0.000          0.151          2.565          0.796          4.057        183.321         82.275       1322.436         396.547          0.226          0.279          0.286          0.291          0.290          0.282          0.284          0.294          0.299          0.300        486.969         98.969          0.097          0.097                 0.363                 0.344                 0.466             49       6138.370      14913.883          1.688         15.273       1700.000        166.043          1.268          0.413          0.243          0.190          0.091          0.046          0.049          0.045          0.053          0.167         79.254         16.946              ?              ?              ?
           1954             97     07/04/1954        668.500              47.569            182.342         29.494          2.866          2.196          2.167          1.487          1.446          1.414          1.362          1.311          1.282          0.000          0.215          3.543          0.794          5.101        277.951        117.659       1324.418         329.218          0.159          0.219          0.227          0.231          0.237          0.244          0.264          0.282          0.294          0.299        430.560         46.678          0.445          0.445                 0.384                 0.370                 0.858             36       6018.794      16152.148          1.680         16.519       1700.000        172.706          2.051          0.386          0.188          0.135          0.090          0.058          0.083          0.075          0.100          0.376         97.581         17.734              ?              ?              ?
           1955             93     03/04/1955       1006.700              83.459            421.679         27.683          2.777          2.175          2.155          1.454          1.427          1.394          1.345          1.293          1.258          0.000          0.261          4.859          1.073          6.194        353.579        145.755       1329.148         369.945          0.185          0.249          0.258          0.264          0.268          0.267          0.271          0.285          0.295          0.299        458.943         72.459          0.302          0.302                 0.388                 0.366                 0.828             33       6251.195      15341.370          2.113         15.475       1700.000        174.787          2.307          0.375          0.186          0.135          0.085          0.058          0.083          0.084          0.190          1.357        115.020         51.383              ?              ?              ?
           1956             97     06/04/1956       1000.800              99.795            303.568         27.814          2.775          2.142          2.156          1.461          1.446          1.408          1.351          1.294          1.258          0.000          0.198          4.097          1.092          4.489        260.009        151.412       1334.698         408.909          0.202          0.257          0.266          0.272          0.278          0.284          0.294          0.298          0.300          0.300        477.328         89.328          0.204          0.204                 0.369                 0.366                 0.999             39       6255.449      15767.844          2.404         19.257       1700.000        181.116          2.640          0.355          0.197          0.185          0.112          0.070          0.075          0.076          0.106          0.282        132.539         29.833              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.293            399.129         35.478          2.824          2.134          2.138          1.422          1.415          1.377          1.331          1.275          1.233          0.000          0.246         15.820          1.142          5.078        254.422        161.649       1340.917         442.121          0.153          0.219          0.228          0.233          0.241          0.252          0.277          0.292          0.298          0.300        438.320         55.022          0.189          0.189                 0.388                 0.386                 0.980             35       5646.959      13994.212          1.765         17.631       1700.000        142.929          3.780          1.026          0.842          1.508          1.362          1.072          1.286          1.362          1.572          2.010        148.405         53.395              ?              ?              ?
           1958            101     11/04/1958        815.700              80.744            307.556         38.055          3.018          2.234          2.214          1.438          1.408          1.376          1.329          1.280          1.249          0.000          0.171         17.625          0.979          4.311        204.534        164.776       1347.167         348.593          0.209          0.202          0.203          0.203          0.206          0.213          0.251          0.277          0.292          0.298        409.578         21.578          0.170          0.170                 0.354                 0.355                 0.975             43       5642.879      14475.240          1.342         18.644       1700.000        166.679          6.236          0.898          0.673          1.277          1.121          0.840          1.164          1.341          1.706          2.367        167.660         56.637              ?              ?              ?
           1959            117     27/04/1959        797.300              34.214            295.426         41.803          3.090          2.265          2.232          1.460          1.424          1.399          1.343          1.278          1.243          0.000          0.211         35.462          1.069          6.617        266.359        190.848       1354.187         402.927          0.100          0.200          0.204          0.205          0.209          0.218          0.252          0.277          0.291          0.298        400.335         22.333          0.128          0.128                 0.362                 0.360                 0.470             56       3866.048      11062.027          0.873         16.357       1700.000        148.886         12.845          3.101          2.570          3.614          2.252          1.405          1.799          2.016          2.511          3.350        185.675         55.475              ?              ?              ?
           1960            106     15/04/1960        663.400              30.961            240.499         43.403          2.922          2.186          2.169          1.433          1.436          1.389          1.314          1.267          1.224          0.000          0.169         68.997          1.528          6.471        211.628        200.984       1361.275         314.312          0.286          0.265          0.230          0.227          0.221          0.230          0.260          0.281          0.293          0.298        440.254         52.254          0.079          0.079                 0.401                 0.418                 0.352             46       5260.530      11677.622          1.121         15.931       1700.000        139.878          7.922          5.636          4.448         10.359         10.058          8.064          7.698          6.234          4.860          3.718        202.545         73.765              ?              ?              ?
           1961             85     26/03/1961        989.300              51.488            273.215         35.158          2.891          2.171          2.186          1.410          1.371          1.310          1.261          1.236          1.202          0.000          0.080         53.001          1.801          2.636         88.958        164.853       1369.728         396.724          0.271          0.287          0.290          0.291          0.291          0.294          0.298          0.300          0.300          0.300        499.422        111.422          0.000          0.000                 0.383                 0.380                 0.397             29       5741.981      15704.141          2.670         19.506       1700.000        181.348          7.803          4.704          4.283          7.505          6.802          5.541          4.808          4.227          3.838          3.490        219.164         76.113              ?              ?              ?
           1962             98     08/04/1962        873.400              44.002            330.901         40.277          2.994          2.197          2.223          1.394          1.351          1.312          1.268          1.226          1.190          0.000          0.241         31.504          1.382          3.462        136.470        169.736       1377.919         407.734          0.248          0.256          0.256          0.221          0.204          0.207          0.243          0.270          0.288          0.297        422.111         34.111          0.097          0.097                 0.353                 0.381                 0.989             40       5290.412      14093.258          1.619         17.703       1700.000        160.251          8.157          4.501          4.078          4.955          2.851          1.623          1.494          1.233          1.228          1.384        234.252         38.074              ?              ?              ?
           1963             95     05/04/1963       1051.300             179.683            418.936         40.085          2.952          2.191          2.221          1.351          1.326          1.290          1.247          1.198          1.172          0.000          0.168         12.161          1.340          4.246        164.367        181.290       1385.173         362.412          0.194          0.246          0.221          0.213          0.218          0.228          0.262          0.284          0.295          0.299        425.930         38.565          0.043          0.043                 0.387                 0.384                 0.962             33       5776.327      15342.576          1.774         18.997       1700.000        157.517          4.781          1.186          0.432          0.569          0.470          0.314          0.509          0.657          1.083          2.160        245.923         75.503              ?              ?              ?
           1964            102     11/04/1964        670.000              45.490            181.776         44.250          3.054          2.231          2.238          1.394          1.353          1.324          1.273          1.207          1.169          0.000          0.318         30.798          1.231          9.514        400.584        218.736       1391.990         313.566          0.100          0.200          0.202          0.203          0.206          0.214          0.251          0.276          0.291          0.298        397.903         19.903          1.619          1.619                 0.343                 0.349                 0.922             47       3504.006      10241.577          0.806         15.282       1700.000        150.970          7.922          2.826          2.934          5.286          3.803          2.294          1.981          1.506          1.178          1.067        258.636         28.367              ?              ?              ?
           1965            106     16/04/1965        903.200              90.346            467.482         45.105          2.992          2.140          2.112          1.304          1.322          1.299          1.234          1.181          1.158          0.000          0.217         34.660          1.447          8.286        259.271        216.853       1398.285         330.581          0.100          0.200          0.200          0.200          0.200          0.202          0.235          0.262          0.284          0.295        385.460          7.460          0.045          0.045                 0.290                 0.395                 0.407             46       2974.636       9829.104          1.018         14.759       1700.000        174.848         13.037          2.250          1.292          2.463          1.601          0.918          1.311          1.734          3.182          6.871        271.000         93.643              ?              ?              ?
           1966            104     14/04/1966        830.000              52.868            285.045         40.492          2.885          2.124          2.086          1.306          1.360          1.313          1.282          1.229          1.178          0.000          0.141         58.643          2.271          5.690        163.519        202.905       1404.812         317.681          0.250          0.286          0.292          0.295          0.295          0.288          0.273          0.288          0.296          0.299        489.774        101.774          0.019          0.019                 0.380                 0.413                 0.985             43       5654.710      14687.919          2.040         18.412       1700.000        140.926          5.232          3.206          3.421          8.002          9.413          8.731          7.128          5.730          4.424          3.356        283.946         66.413              ?              ?              ?
           1967            127     07/05/1967        841.400              50.211            367.950         46.676          3.161          2.278          2.309          1.442          1.397          1.355          1.269          1.210          1.179          0.000          0.125         54.081          1.396          3.986        142.460        190.154       1413.293         401.289          0.100          0.200          0.200          0.200          0.201          0.203          0.239          0.267          0.287          0.296        388.863         10.863          0.473          0.473                 0.316                 0.356                 0.971             68       4847.587      12164.340          1.126         16.873       1700.000        164.817          9.930          3.500          3.036          6.111          5.093          3.863          4.785          5.145          5.843          6.775        297.851        102.859              ?              ?              ?
           1968            109     18/04/1968        654.300              43.724            216.786         46.468          3.133          2.250          2.290          1.292          1.296          1.278          1.242          1.196          1.154          0.000          0.158         45.422          1.420          5.636        175.993        209.271       1418.987         320.501          0.100          0.200          0.200          0.200          0.200          0.202          0.237          0.266          0.286          0.296        387.503          9.503          0.159          0.159                 0.316                 0.392                 0.511             50       4243.858      11243.644          1.098         16.304       1700.000        168.023         14.521          5.126          4.203          6.041          3.877          2.397          2.458          2.308          2.276          2.215        309.628         42.954              ?              ?              ?
           1969             87     28/03/1969        654.000              20.883            191.961         39.638          2.984          2.209          2.196          1.242          1.299          1.269          1.221          1.158          1.131          0.000          0.120         54.728          1.761          5.306        144.973        192.477       1425.661         320.178          0.278          0.245          0.244          0.229          0.207          0.211          0.248          0.274          0.290          0.297        428.036         40.036          0.009          0.009                 0.385                 0.384                 0.668             31       6401.471      15429.348          2.255         19.394       1700.000        165.118         11.637          7.062          6.921         10.888          6.132          3.505          3.028          2.255          1.777          1.523        318.901         34.586              ?              ?              ?
           1970            105     15/04/1970        970.700              64.576            370.257         48.748          3.147          2.214          2.247          1.359          1.316          1.280          1.204          1.152          1.126          0.000          0.129         66.717          1.215          4.333        149.987        206.394       1433.702         435.089          0.214          0.201          0.200          0.200          0.200          0.201          0.234          0.261          0.283          0.295        396.262          8.262          0.088          0.088                 0.250                 0.350                 0.998             46       2300.307       8394.423          0.938         13.031       1700.000        168.830         50.104          6.519          1.062          1.035          0.797          0.583          0.923          1.104          1.710          2.880        328.422         69.930              ?              ?              ?
           1971             87     28/03/1971        706.200              52.495            192.305         45.606          2.887          2.080          2.030          1.183          1.256          1.212          1.215          1.162          1.122          0.000          0.128         28.283          1.464          5.860        149.292        206.170       1439.853         325.816          0.135          0.205          0.211          0.212          0.218          0.227          0.262          0.282          0.294          0.298        413.927         32.408          0.068          0.068                 0.384                 0.383                 0.988             29       6463.680      16422.383          1.674         20.354       1700.000        172.045          8.247          2.509          2.557          4.901          3.650          2.015          1.426          1.052          0.941          0.986        336.910         29.969              ?              ?              ?
           1972             91     31/03/1972        913.200              94.335            296.406         41.469          2.956          2.178          2.242          1.392          1.341          1.307          1.222          1.156          1.117          0.000          0.127         15.502          1.802          4.724        164.876        210.413       1448.769         375.759          0.293          0.302          0.306          0.306          0.304          0.236          0.250          0.275          0.291          0.298        482.047         94.047          0.186          0.186                 0.366                 0.366                 0.730             31       6584.063      16401.188          2.115         19.837       1700.000        175.726          2.896          2.018          1.606          1.941          1.044          0.567          0.792          0.818          1.254          2.568        344.290         65.119              ?              ?              ?
           1973            105     15/04/1973        636.100              15.161            149.848         46.442          3.014          2.212          2.253          1.374          1.336          1.294          1.240          1.178          1.130          0.000          0.147         81.883          1.124          4.926        196.145        208.069       1457.268         334.843          0.159          0.204          0.207          0.208          0.204          0.203          0.238          0.266          0.286          0.296        397.028         13.178          1.779          1.779                 0.321                 0.371                 0.964             50       4337.761      11161.263          1.233         13.655       1700.000        140.023         17.418         14.551         15.028         18.864          6.895          2.540          2.135          1.723          1.437          1.292        353.351         25.940              ?              ?              ?
           1974             98     08/04/1974       1186.900             103.437            501.298         39.454          2.887          2.106          2.130          1.247          1.276          1.234          1.177          1.143          1.116          0.000          0.091         31.730          2.261          2.951        115.042        189.676       1463.771         409.427          0.257          0.279          0.285          0.289          0.290          0.290          0.294          0.297          0.299          0.300        493.985        105.985          0.000          0.000                 0.392                 0.402                 0.877             38       5751.272      15029.146          2.609         18.755       1700.000        165.707          9.013          3.479          2.249          2.650          2.137          1.851          2.127          2.220          2.618          3.385        360.999         85.673              ?              ?              ?
           1975             87     28/03/1975       1165.200             177.534            425.947         43.126          2.925          2.132          2.187          1.332          1.322          1.268          1.181          1.137          1.105          0.000          0.210         10.649          1.467          3.144        129.623        185.439       1471.010         412.129          0.164          0.233          0.243          0.249          0.257          0.266          0.285          0.295          0.299          0.300        453.726         69.293          0.080          0.080                 0.379                 0.376                 1.000             29       6528.646      16397.859          2.262         20.484       1700.000        176.786          5.076          0.593          0.333          0.408          0.320          0.231          0.357          0.478          0.887          1.966        365.869         64.209              ?              ?              ?
           1976            103     12/04/1976        801.900              34.959            204.779         36.727          2.891          2.140          2.186          1.327          1.318          1.272          1.203          1.148          1.109          0.000          0.139         15.790          1.600          3.172        136.179        172.306       1477.309         368.033          0.282          0.291          0.285          0.264          0.262          0.249          0.257          0.277          0.291          0.298        465.482         77.482          0.073          0.073                 0.357                 0.354                 1.000             43       6408.900      16666.451          2.622         20.390       1700.000        197.668          6.049          2.849          1.378          1.036          0.558          0.372          0.574          0.618          0.857          1.499        371.609         32.573              ?              ?              ?
