Summary_file = p60N75c_h.sum
Title = p60N75
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              76.149            480.790         47.867          3.314          2.224          2.049          1.157          1.132          1.123          1.117          1.115          1.109          0.000          0.052          2.195          0.358          0.248         14.924         37.610       1322.648         396.296          0.129          0.213          0.229          0.237          0.246          0.257          0.277          0.291          0.298          0.300        438.240         57.381          0.103          0.103                 0.477                 0.362                 0.462             43       4392.609      10028.449          1.122          7.275       1700.000        149.574          0.962          0.431          0.183          0.067          0.018          0.001          0.001          0.001          0.043          0.487         45.857         39.319              ?              ?              ?
           1953            108     18/04/1953        918.900              48.722            354.119         38.640          3.069          2.204          2.038          1.106          1.014          1.026          1.066          1.122          1.116          0.000          0.205          1.807          0.607          2.868        229.661         62.719       1319.991         402.610          0.230          0.283          0.291          0.297          0.298          0.299          0.300          0.300          0.300          0.301        499.555        111.555          1.117          1.117                 0.363                 0.262                 0.713             49       3872.748       9028.388          1.718          6.398       1700.000        138.690          0.902          0.356          0.193          0.142          0.070          0.031          0.027          0.026          0.022          0.038         55.326          6.648              ?              ?              ?
           1954             97     07/04/1954        668.500              49.529            222.461         41.597          3.161          2.240          2.157          1.249          1.177          1.159          1.149          1.124          1.109          0.000          0.488          2.296          0.651          3.350        260.260         81.009       1318.355         331.584          0.184          0.249          0.261          0.269          0.276          0.282          0.292          0.298          0.300          0.300        472.505         86.064          0.998          0.998                 0.384                 0.286                 1.000             36       4315.669      10280.251          1.659          7.626       1700.000        150.479          1.455          0.321          0.137          0.092          0.058          0.036          0.043          0.034          0.023          0.096         63.433          7.743              ?              ?              ?
           1955             92     02/04/1955       1006.700              85.382            465.487         41.551          3.230          2.272          2.197          1.273          1.204          1.191          1.148          1.113          1.101          0.000          0.470          2.656          0.670          4.246        332.667         92.944       1317.692         377.568          0.201          0.265          0.276          0.284          0.289          0.293          0.298          0.299          0.300          0.300        486.647         98.647          0.767          0.767                 0.386                 0.285                 1.000             32       3944.945       9568.102          1.697          7.162       1700.000        142.186          1.555          0.295          0.137          0.095          0.060          0.040          0.045          0.042          0.047          0.342         71.823         30.583              ?              ?              ?
           1956             97     06/04/1956       1000.800             102.346            361.310         40.177          3.165          2.231          2.191          1.299          1.243          1.215          1.174          1.121          1.103          0.000          0.459          2.598          0.674          3.481        267.122         98.843       1317.349         414.752          0.211          0.268          0.278          0.285          0.290          0.293          0.298          0.299          0.300          0.300        488.828        100.828          0.458          0.458                 0.368                 0.295                 1.000             39       4654.372      11038.377          1.969          8.867       1700.000        161.426          1.788          0.272          0.137          0.113          0.071          0.046          0.046          0.037          0.026          0.063         80.655         14.897              ?              ?              ?
           1957             94     04/04/1957       1059.500              78.972            434.346         44.965          3.038          2.164          2.138          1.266          1.225          1.191          1.145          1.104          1.096          0.000          0.626          2.561          0.743          4.804        349.154        106.333       1317.447         447.243          0.169          0.243          0.257          0.266          0.273          0.280          0.291          0.297          0.300          0.300        468.266         83.395          0.998          0.998                 0.388                 0.317                 0.981             35       4573.212       9915.831          1.501          8.138       1700.000        133.156          1.541          0.343          0.155          0.116          0.079          0.053          0.056          0.053          0.042          0.123         88.789         22.435              ?              ?              ?
           1958            101     11/04/1958        815.700              82.202            320.221         45.024          3.223          2.255          2.209          1.317          1.279          1.238          1.189          1.138          1.114          0.000          0.348          3.496          0.742          3.626        264.855        110.037       1318.120         352.956          0.227          0.223          0.227          0.232          0.241          0.252          0.275          0.290          0.297          0.300        445.086         57.086          1.104          1.104                 0.358                 0.286                 0.993             43       4772.381      11234.027          1.369          8.946       1700.000        159.106          2.332          0.402          0.175          0.128          0.082          0.052          0.053          0.043          0.046          0.181         98.116         17.059              ?              ?              ?
           1959            117     27/04/1959        797.300              33.849            298.467         48.636          3.246          2.278          2.215          1.306          1.251          1.224          1.180          1.141          1.115          0.000          0.452          3.888          0.622          6.120        444.107        124.756       1319.893         408.300          0.113          0.200          0.215          0.220          0.226          0.238          0.264          0.283          0.295          0.299        417.776         38.486          1.790          1.790                 0.362                 0.290                 0.842             56       4111.164       9584.940          0.869          7.779       1700.000        141.471          2.290          0.324          0.173          0.123          0.083          0.059          0.074          0.063          0.088          0.612        106.797         26.005              ?              ?              ?
           1960            106     15/04/1960        663.400              30.915            244.644         46.569          2.966          2.172          2.091          1.243          1.230          1.220          1.184          1.133          1.108          0.000          0.373          3.844          0.928          5.890        389.232        136.231       1322.280         315.929          0.289          0.284          0.241          0.241          0.242          0.248          0.270          0.287          0.296          0.299        458.129         70.129          1.271          1.271                 0.401                 0.346                 0.390             46       4878.876      10290.772          1.173          8.198       1700.000        134.781          2.000          0.784          0.214          0.159          0.107          0.071          0.072          0.054          0.072          0.311        114.860         15.281              ?              ?              ?
           1961             86     27/03/1961        990.100              52.231            338.160         40.717          3.128          2.214          2.207          1.299          1.246          1.198          1.155          1.130          1.099          0.000          0.220          3.335          1.245          3.039        213.729        119.964       1324.371         399.374          0.270          0.287          0.292          0.295          0.296          0.297          0.299          0.300          0.300          0.300        502.325        114.325          0.508          0.508                 0.384                 0.321                 0.591             29       4657.678      11953.058          2.146         10.332       1700.000        170.554          2.129          0.402          0.201          0.154          0.080          0.046          0.038          0.036          0.056          0.193        122.987         22.116              ?              ?              ?
