Summary_file = p60N250c_h.sum
Title = p60N250
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.811            469.604         45.915          3.266          2.203          2.049          1.145          1.114          1.108          1.107          1.108          1.103          0.000          0.054         30.234          0.361          0.323         15.562         37.693       1322.702         395.119          0.100          0.200          0.201          0.202          0.203          0.208          0.245          0.272          0.290          0.297        393.495         15.495          0.102          0.102                 0.446                 0.477                 0.449             43       5445.270      13953.335          1.313         18.506       1700.000        165.257          2.969          1.469          1.302          2.310          2.020          1.636          2.643          3.490          4.988          7.407         45.748        122.843              ?              ?              ?
           1953            108     18/04/1953        918.900              45.569            290.655         34.808          3.019          2.075          1.938          1.140          1.204          1.198          1.182          1.140          1.118          0.000          0.128         43.092          0.842          4.588        154.808         87.667       1323.279         396.624          0.221          0.274          0.281          0.283          0.271          0.256          0.277          0.291          0.298          0.300        472.824         84.823          0.020          0.020                 0.363                 0.360                 0.585             49       6153.909      15979.318          1.898         19.916       1700.000        166.858          2.987          2.051          2.376          7.183          8.336          6.428          5.260          3.787          2.679          2.006         54.438         52.644              ?              ?              ?
           1954             97     07/04/1954        668.500              47.499            180.696         35.955          3.114          2.251          2.196          1.331          1.285          1.252          1.190          1.139          1.110          0.000          0.178         44.740          0.844          5.735        233.879        129.528       1326.697         325.378          0.155          0.211          0.217          0.219          0.225          0.232          0.259          0.279          0.293          0.298        419.354         35.818          0.115          0.115                 0.384                 0.381                 1.000             36       6034.761      16942.820          1.883         20.690       1700.000        173.537          5.712          2.559          2.905          7.952          8.266          6.000          4.572          3.062          2.113          1.598         61.672         43.628              ?              ?              ?
           1955             92     02/04/1955       1006.700              83.873            420.262         33.379          2.972          2.215          2.198          1.335          1.287          1.250          1.192          1.138          1.104          0.000          0.176         36.278          1.306          5.722        241.022        160.706       1333.266         366.276          0.182          0.241          0.250          0.254          0.257          0.252          0.264          0.283          0.295          0.299        448.053         61.890          0.057          0.057                 0.386                 0.383                 1.000             32       6184.389      16559.533          2.361         20.440       1700.000        176.711          6.405          2.590          2.289          3.824          3.082          2.080          2.499          3.050          4.289          6.170         68.840         91.250              ?              ?              ?
           1956             97     06/04/1956       1000.800             100.234            301.291         36.010          3.075          2.223          2.208          1.339          1.302          1.262          1.200          1.144          1.107          0.000          0.168         84.182          1.222          4.343        185.104        166.039       1341.073         407.718          0.202          0.257          0.265          0.272          0.277          0.283          0.293          0.298          0.300          0.300        477.067         89.067          0.034          0.034                 0.368                 0.365                 1.000             39       6300.578      15988.419          2.551         19.892       1700.000        184.467          5.434          2.386          2.996          9.615         13.089         14.294         13.220         10.428          7.507          5.213         76.535         90.697              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.599            397.462         43.605          3.020          2.171          2.160          1.304          1.284          1.247          1.201          1.146          1.101          0.000          0.239         89.924          1.233          4.567        197.004        170.575       1348.496         441.551          0.153          0.219          0.228          0.233          0.241          0.251          0.277          0.291          0.298          0.300        437.936         54.662          0.140          0.140                 0.388                 0.386                 0.981             35       5675.717      14134.641          1.805         17.811       1700.000        145.079          5.165          2.938          3.772         11.665         14.295         14.060         12.980         10.583          8.198          6.270         84.132        108.080              ?              ?              ?
           1958            101     11/04/1958        815.700              80.827            307.284         46.364          3.241          2.282          2.246          1.319          1.274          1.243          1.195          1.149          1.120          0.000          0.161         90.305          1.037          3.970        172.022        170.609       1355.344         348.372          0.207          0.202          0.202          0.203          0.205          0.212          0.250          0.277          0.292          0.298        408.351         20.351          0.160          0.160                 0.350                 0.355                 0.979             43       5555.969      14613.011          1.392         18.732       1700.000        167.310          8.175          2.934          3.748         11.462         13.439         12.926         12.521         10.522          8.264          6.314         93.178        102.582              ?              ?              ?
           1959            117     27/04/1959        797.300              34.252            295.046         49.659          3.297          2.310          2.262          1.355          1.309          1.278          1.219          1.152          1.117          0.000          0.201        107.837          1.112          6.207        241.995        196.743       1362.791         402.471          0.100          0.200          0.203          0.205          0.208          0.216          0.251          0.276          0.291          0.298        399.043         21.041          0.133          0.133                 0.361                 0.360                 0.544             56       3961.183      11208.755          0.889         16.501       1700.000        150.210         21.633         10.496         10.897         17.577         12.008          8.175          7.882          7.229          6.428          5.512        101.735         78.051              ?              ?              ?
           1960            106     15/04/1960        663.400              30.952            240.243         49.835          3.032          2.181          2.145          1.314          1.327          1.280          1.201          1.153          1.109          0.000          0.166        137.648          1.544          6.319        200.566        205.108       1370.007         314.083          0.285          0.255          0.220          0.218          0.215          0.223          0.256          0.279          0.292          0.298        432.359         44.359          0.081          0.081                 0.401                 0.418                 0.359             46       5537.280      12171.925          1.184         16.399       1700.000        140.759          9.338          7.582          8.114         24.122         25.174         20.825         17.047         12.120          8.116          5.212        109.861        104.534              ?              ?              ?
           1961             85     26/03/1961        989.300              51.330            265.769         41.240          3.074          2.215          2.226          1.337          1.280          1.214          1.163          1.138          1.104          0.000          0.080        123.491          1.835          2.605         86.435        167.954       1378.676         396.129          0.271          0.287          0.290          0.291          0.291          0.294          0.298          0.300          0.300          0.300        499.410        111.410          0.000          0.000                 0.383                 0.380                 0.402             29       5750.638      15751.338          2.678         19.568       1700.000        181.938          8.654          6.116          6.875         18.486         21.602         20.058         15.825         11.600          8.349          5.925        118.333        122.169              ?              ?              ?
           1962             98     08/04/1962        873.400              44.124            330.661         45.443          3.113          2.214          2.243          1.318          1.268          1.226          1.173          1.135          1.097          0.000          0.239        105.744          1.378          3.407        133.472        172.122       1387.058         407.425          0.245          0.253          0.253          0.219          0.204          0.207          0.242          0.270          0.288          0.297        420.579         32.579          0.094          0.094                 0.352                 0.381                 0.992             40       5278.558      14233.237          1.706         17.783       1700.000        161.177         12.039         11.426         15.992         27.337         16.540          8.528          5.654          3.754          2.615          1.860        126.931         64.455              ?              ?              ?
           1963             95     05/04/1963       1051.300             180.126            417.405         43.902          3.029          2.199          2.235          1.265          1.243          1.207          1.163          1.115          1.088          0.000          0.161         74.493          1.378          4.040        157.173        186.145       1394.863         361.851          0.193          0.246          0.221          0.212          0.218          0.228          0.262          0.284          0.295          0.299        425.331         38.038          0.043          0.043                 0.387                 0.384                 0.992             33       5795.679      15449.551          1.843         19.183       1700.000        158.806          8.986          3.780          2.321          6.297          8.086          8.492          9.844          9.625          8.930          8.133        133.577        130.692              ?              ?              ?
           1964            102     11/04/1964        670.000              45.673            180.798         49.455          3.142          2.246          2.258          1.336          1.289          1.257          1.200          1.130          1.090          0.000          0.290        106.723          1.364          8.685        363.895        225.956       1402.309         313.609          0.100          0.200          0.202          0.203          0.205          0.213          0.250          0.276          0.291          0.298        397.303         19.303          1.355          1.355                 0.341                 0.349                 0.924             47       3560.285      10368.195          0.818         15.473       1700.000        153.426         13.457          8.884         11.122         23.024         18.752         12.683          8.603          5.235          3.074          1.888        140.577         51.871              ?              ?              ?
           1965            106     16/04/1965        903.200              90.323            467.514         48.965          3.030          2.110          2.078          1.224          1.257          1.237          1.167          1.111          1.086          0.000          0.211         94.899          1.489          8.136        250.781        221.676       1408.705         330.444          0.100          0.200          0.200          0.200          0.200          0.202          0.235          0.262          0.284          0.295        385.450          7.450          0.045          0.045                 0.290                 0.395                 0.407             46       2970.310       9844.642          1.033         15.387       1700.000        175.279         24.539          8.527          6.103          9.961          7.018          5.045          6.039          7.069          9.025         11.573        147.556        125.651              ?              ?              ?
           1966            104     14/04/1966        830.000              52.907            284.511         44.116          2.934          2.106          2.045          1.212          1.300          1.240          1.217          1.162          1.107          0.000          0.137        131.673          2.313          5.728        159.400        206.211       1415.315         317.282          0.250          0.286          0.292          0.295          0.295          0.287          0.273          0.288          0.296          0.299        489.608        101.608          0.019          0.019                 0.380                 0.413                 0.989             43       5669.209      14764.937          2.128         18.482       1700.000        142.260          5.668          3.942          4.913         16.975         25.155         26.181         19.581         14.117          9.309          5.832        154.724        111.067              ?              ?              ?
           1967            127     07/05/1967        841.400              50.369            367.366         52.495          3.288          2.312          2.353          1.412          1.352          1.305          1.206          1.142          1.109          0.000          0.137        125.446          1.431          3.908        137.657        192.710       1423.977         401.068          0.100          0.200          0.200          0.200          0.201          0.203          0.239          0.267          0.287          0.296        388.841         10.841          0.458          0.458                 0.313                 0.356                 0.974             68       4808.123      12208.144          1.144         16.956       1700.000        165.956         14.716          7.863          8.428         17.434         15.469         13.098         13.742         12.881         11.644         10.171        163.147        140.377              ?              ?              ?
           1968            109     18/04/1968        654.300              43.712            216.578         50.235          3.200          2.262          2.312          1.221          1.233          1.220          1.187          1.140          1.094          0.000          0.164        118.001          1.448          5.631        174.481        211.777       1429.725         320.296          0.100          0.200          0.200          0.200          0.200          0.202          0.237          0.266          0.286          0.296        387.489          9.489          0.161          0.161                 0.314                 0.392                 0.547             50       4242.901      11276.156          1.130         16.375       1700.000        168.905         22.372         13.374         13.348         21.294         15.289         10.342          8.225          6.127          4.472          3.158        170.223         61.131              ?              ?              ?
           1969             87     28/03/1969        654.000              20.901            191.872         41.138          3.009          2.205          2.180          1.173          1.249          1.219          1.174          1.108          1.080          0.000          0.123        128.643          1.776          5.316        144.228        194.317       1436.420         319.835          0.278          0.245          0.244          0.229          0.206          0.211          0.247          0.274          0.290          0.297        427.832         39.832          0.009          0.009                 0.385                 0.384                 0.717             31       6414.195      15477.432          2.325         19.470       1700.000        165.740         16.261         14.671         18.982         32.685         18.031         10.693          7.515          4.825          3.030          1.950        176.605         46.894              ?              ?              ?
           1970            105     15/04/1970        970.700              64.621            369.888         52.349          3.191          2.212          2.260          1.336          1.284          1.244          1.161          1.106          1.078          0.000          0.139        134.084          1.263          4.292        147.498        208.446       1444.561         435.065          0.215          0.201          0.200          0.200          0.200          0.201          0.234          0.261          0.283          0.295        396.295          8.295          0.085          0.085                 0.250                 0.350                 0.999             46       2295.818       8409.717          0.953         13.651       1700.000        169.620         98.619         13.498          2.451          2.592          2.230          1.827          2.572          2.821          3.405          4.068        183.336        118.870              ?              ?              ?
           1971             87     28/03/1971        706.200              52.505            192.156         47.284          2.869          2.043          1.979          1.113          1.231          1.164          1.175          1.123          1.079          0.000          0.131        103.750          1.485          6.059        148.766        207.736       1450.704         325.690          0.135          0.205          0.210          0.212          0.217          0.227          0.262          0.282          0.294          0.298        413.339         31.830          0.068          0.068                 0.384                 0.383                 0.989             29       6462.218      16489.807          1.696         20.446       1700.000        172.507         10.837          6.558          9.308         24.546         22.385         14.376          7.655          4.052          2.440          1.591        189.437         51.536              ?              ?              ?
           1972             91     31/03/1972        913.200              94.451            296.143         43.411          2.981          2.181          2.260          1.385          1.320          1.283          1.191          1.121          1.079          0.000          0.119         85.263          1.837          4.403        150.790        212.839       1459.948         375.598          0.293          0.302          0.306          0.306          0.304          0.235          0.250          0.275          0.291          0.298        481.831         93.831          0.170          0.170                 0.366                 0.366                 0.751             31       6595.995      16446.146          2.130         20.121       1700.000        176.346          3.799          3.815          4.509         12.086         14.590         11.087         10.623          9.590          8.279          6.885        195.360        105.805              ?              ?              ?
           1973            105     15/04/1973        636.100              15.227            148.688         49.371          3.042          2.217          2.274          1.364          1.316          1.269          1.210          1.145          1.093          0.000          0.139        158.371          1.158          4.682        182.115        210.550       1468.635         335.445          0.158          0.204          0.207          0.208          0.204          0.203          0.238          0.266          0.286          0.296        396.881         13.048          1.559          1.559                 0.320                 0.371                 0.966             50       4322.302      11204.765          1.274         13.691       1700.000        141.591         25.091         25.553         29.524         42.285         17.174          7.079          4.795          3.187          2.159          1.525        202.403         42.684              ?              ?              ?
           1974             98     08/04/1974       1186.900             103.816            500.179         41.752          2.888          2.090          2.118          1.207          1.241          1.199          1.146          1.113          1.085          0.000          0.085         95.912          2.291          2.718        104.517        191.277       1475.210         408.972          0.257          0.279          0.285          0.289          0.290          0.290          0.294          0.297          0.299          0.300        493.902        105.902          0.000          0.000                 0.392                 0.402                 0.941             38       5770.888      15138.839          2.626         18.886       1700.000        167.496         11.478          5.791          4.668          9.383         11.667         12.442         12.062         10.589          9.387          8.445        208.341        139.062              ?              ?              ?
           1975             87     28/03/1975       1165.200             177.856            425.520         44.617          2.931          2.124          2.194          1.324          1.308          1.250          1.157          1.113          1.078          0.000          0.189         76.817          1.493          2.812        115.111        186.996       1482.658         411.719          0.164          0.233          0.243          0.249          0.256          0.265          0.284          0.295          0.299          0.300        453.623         69.194          0.072          0.072                 0.379                 0.376                 1.000             29       6539.475      16438.885          2.289         20.773       1700.000        177.292          7.656          3.219          3.136          8.987         11.228         10.712          9.683          8.167          7.279          6.749        213.439        115.405              ?              ?              ?
           1976            103     12/04/1976        801.900              35.001            204.687         37.402          2.900          2.137          2.193          1.318          1.302          1.256          1.183          1.125          1.083          0.000          0.128         90.872          1.618          3.003        126.702        173.500       1489.069         367.635          0.282          0.291          0.284          0.264          0.262          0.249          0.257          0.277          0.291          0.298        465.121         77.121          0.063          0.063                 0.357                 0.354                 1.000             43       6424.122      16727.494          2.652         20.489       1700.000        198.496         10.150          9.810         11.601         22.366         15.143          7.120          4.869          3.942          3.265          2.606        219.226         47.163              ?              ?              ?
           1977            112     22/04/1977       1122.500             151.911            444.319         42.439          3.020          2.201          2.245          1.362          1.338          1.299          1.232          1.156          1.098          0.000          0.177         78.673          1.592          3.160        131.549        184.751       1497.041         406.208          0.159          0.227          0.234          0.236          0.243          0.252          0.277          0.292          0.298          0.299        441.479         57.565          0.028          0.028                 0.360                 0.357                 0.991             51       5988.438      15424.051          2.291         18.975       1700.000        146.927          9.474          2.483          1.981          4.327          5.684          7.278         10.266         12.077         12.721         12.384        224.701        152.960              ?              ?              ?
           1978             97     07/04/1978       1159.600             102.161            496.146         38.464          3.010          2.195          2.236          1.302          1.275          1.231          1.164          1.109          1.079          0.000          0.146         71.759          1.614          2.780        119.236        168.794       1502.400         383.746          0.235          0.277          0.279          0.267          0.261          0.268          0.285          0.295          0.299          0.300        474.101         86.101          0.016          0.016                 0.371                 0.369                 1.000             40       6683.591      15760.865          2.739         19.519       1700.000        172.700          7.848          3.101          1.947          3.846          5.282          7.134          9.572         10.947         11.280         10.802        230.251        138.997              ?              ?              ?
