APSIM output file, version = 5.3
Title = p10N250
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            103     12/04/1952       1000.300              74.626            481.253          9.821          2.807          2.043          1.917          1.120          1.126          1.120          1.120          1.117          1.110          0.000          0.048         99.052          0.445          0.309         15.058         37.782       1322.769         409.759          0.136          0.233          0.255          0.269          0.276          0.282          0.287          0.293          0.298          0.300        463.524         81.876          0.117          0.117                 0.479                 0.479                 0.846             44       2357.794       7512.968          0.544         11.899       1700.000        115.287          5.545          5.394          5.764         12.533         12.532         11.173         11.527         11.602         11.616         11.367         40.876        139.483              ?              ?              ?
           1953            108     18/04/1953        918.900              48.615            358.792          9.124          2.577          2.004          1.959          1.186          1.193          1.176          1.146          1.129          1.116          0.000          0.044        143.352          0.730          1.450         37.612         65.029       1321.290         423.983          0.228          0.285          0.293          0.299          0.300          0.300          0.300          0.300          0.301          0.301        500.915        112.915          0.000          0.000                 0.364                 0.361                 0.884             49       2859.030       7561.135          0.663         11.955       1700.000        113.590          3.946          3.561          5.023         19.422         26.153         26.720         22.586         16.831         11.552          7.559         42.009        114.115              ?              ?              ?
           1954             97     07/04/1954        668.500              40.561            252.380          8.593          2.598          1.998          1.979          1.211          1.217          1.192          1.147          1.121          1.109          0.000          0.064        180.158          0.595          3.254         73.348         78.018       1319.699         345.376          0.208          0.264          0.276          0.285          0.292          0.296          0.299          0.300          0.300          0.300        489.420        101.420          0.013          0.013                 0.384                 0.381                 0.857             36       2403.297       6528.957          0.552          9.963       1700.000         94.504          8.683          5.891          8.725         30.328         36.629         33.269         24.691         16.185          9.896          5.862         42.935        108.777              ?              ?              ?
           1955             92     02/04/1955       1006.700              84.538            463.329          9.226          2.496          1.963          1.951          1.176          1.185          1.161          1.130          1.108          1.098          0.000          0.055        124.079          0.612          2.559         60.638         77.695       1317.428         396.823          0.202          0.270          0.281          0.289          0.294          0.297          0.300          0.300          0.300          0.300        491.333        103.333          0.000          0.000                 0.386                 0.383                 0.887             32       3153.614       8129.624          0.722         12.027       1700.000        116.691          8.110          6.326          8.014         20.358         19.543         15.838         13.043         11.553         10.882         10.411         44.013        132.007              ?              ?              ?
           1956             98     07/04/1956       1002.100              84.990            395.931         10.401          2.493          1.963          1.974          1.204          1.217          1.184          1.138          1.113          1.104          0.000          0.041        144.747          0.632          1.661         41.514         84.595       1316.836         436.813          0.217          0.272          0.282          0.290          0.295          0.297          0.299          0.300          0.300          0.300        493.518        105.518          0.000          0.000                 0.369                 0.367                 0.904             40       3393.394       8379.435          0.796         11.745       1700.000        118.090          3.470          2.160          3.010         12.538         19.912         24.696         25.171         22.360         17.969         13.461         45.119        157.761              ?              ?              ?
           1957             95     05/04/1957       1058.200              71.907            460.970         11.088          2.549          1.959          1.968          1.198          1.216          1.182          1.138          1.105          1.097          0.000          0.045        170.202          0.710          1.846         49.239         92.748       1316.918         469.346          0.180          0.258          0.272          0.282          0.289          0.294          0.298          0.300          0.300          0.300        483.656         97.698          0.010          0.010                 0.391                 0.388                 0.870             37       2714.441       6193.577          0.584          8.631       1700.000         81.430          4.709          4.216          6.214         21.957         28.353         29.300         25.992         21.155         16.237         12.067         46.177        155.896              ?              ?              ?
           1958            101     11/04/1958        815.700              78.220            323.672         12.166          2.700          2.037          2.008          1.201          1.206          1.173          1.133          1.113          1.105          0.000          0.031        152.683          0.803          0.990         28.203         91.695       1317.041         369.742          0.229          0.246          0.256          0.267          0.275          0.282          0.290          0.296          0.300          0.300        475.161         87.161          0.000          0.000                 0.358                 0.356                 0.896             43       2923.956       8070.459          0.664         12.380       1700.000        116.494          7.198          4.728          6.397         21.235         26.138         25.566         22.035         17.375         12.869          9.142         47.552        131.260              ?              ?              ?
           1959            117     27/04/1959        797.300              35.193            309.799         12.564          2.837          2.113          2.068          1.239          1.229          1.199          1.160          1.125          1.111          0.000          0.039        166.779          0.765          1.537         40.838        104.904       1318.545         416.097          0.122          0.215          0.237          0.249          0.258          0.268          0.279          0.290          0.297          0.300        445.680         65.485          0.012          0.012                 0.362                 0.360                 0.862             56       1786.269       6673.029          0.440         11.014       1700.000        105.896         24.080         15.326         17.663         30.515         22.269         16.019         13.472         11.363          9.127          6.945         49.002         96.306              ?              ?              ?
           1960            105     14/04/1960        663.400              30.149            258.545         11.213          2.599          2.026          2.009          1.215          1.228          1.184          1.150          1.123          1.104          0.000          0.071        181.798          0.767          3.781         88.915        119.221       1320.502         328.026          0.180          0.260          0.275          0.285          0.290          0.291          0.292          0.296          0.300          0.300        482.194         96.241          0.075          0.075                 0.399                 0.416                 0.845             45       1980.107       6135.496          0.455         10.221       1700.000         94.895          9.164          7.183          9.961         32.217         37.333         31.511         22.870         15.412          9.957          6.190         50.157        113.805              ?              ?              ?
           1961             85     26/03/1961        989.300              51.438            396.332         11.173          2.434          1.924          1.946          1.170          1.179          1.139          1.121          1.105          1.091          0.000          0.034        143.373          1.200          1.476         35.377        105.598       1322.340         414.046          0.272          0.292          0.297          0.300          0.300          0.300          0.300          0.301          0.301          0.301        506.673        118.673          0.000          0.000                 0.382                 0.379                 0.910             29       4040.310       9581.567          0.943         14.019       1700.000        141.438          6.267          4.931          6.045         18.633         23.330         23.989         21.143         16.967         12.801          9.266         51.246        167.282              ?              ?              ?
