APSIM output file, version = 5.3
Title = p50N25
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              73.770            505.801         42.783          3.336          2.229          2.047          1.162          1.137          1.128          1.123          1.119          1.111          0.000          0.048          1.910          0.384          0.200         13.359         37.562       1322.626         401.946          0.147          0.231          0.250          0.262          0.271          0.279          0.289          0.296          0.300          0.300        462.356         79.649          0.112          0.112                 0.477                 0.301                 0.995             43       2264.376       6141.100          0.743          3.785       1700.000        102.325          1.046          0.458          0.180          0.063          0.021          0.001          0.002          0.005          0.018          0.116         44.974         14.864              ?              ?              ?
           1953            108     18/04/1953        918.900              42.548            397.762         39.482          3.278          2.277          2.123          1.156          1.069          1.078          1.116          1.123          1.115          0.000          0.203          1.511          0.468          2.537        218.089         50.768       1318.500         422.714          0.219          0.284          0.292          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.542        111.542          1.075          1.075                 0.363                 0.213                 1.000             49       1670.833       5108.981          0.859          3.152       1700.000         85.382          0.719          0.323          0.171          0.121          0.060          0.027          0.025          0.019          0.016          0.030         53.331          3.919              ?              ?              ?
           1954             97     07/04/1954        668.500              40.688            273.518         39.764          3.247          2.242          2.137          1.231          1.166          1.156          1.131          1.116          1.107          0.000          0.466          1.709          0.459          3.010        252.526         60.921       1314.807         336.693          0.198          0.260          0.272          0.281          0.288          0.292          0.297          0.300          0.300          0.300        484.505         96.734          1.037          1.037                 0.384                 0.231                 1.000             36       1896.852       5968.649          0.966          3.722       1700.000         98.265          1.091          0.278          0.114          0.070          0.041          0.021          0.022          0.011          0.013          0.048         60.756          2.924              ?              ?              ?
           1955             92     02/04/1955       1006.700              81.161            501.568         41.346          3.376          2.294          2.186          1.233          1.151          1.140          1.114          1.106          1.098          0.000          0.636          1.743          0.481          3.731        318.807         67.979       1311.465         396.336          0.201          0.269          0.280          0.289          0.294          0.297          0.300          0.300          0.300          0.300        491.044        103.044          0.874          0.874                 0.386                 0.231                 1.000             32       1692.238       5405.251          0.875          3.461       1700.000         88.431          1.058          0.263          0.121          0.078          0.045          0.025          0.025          0.016          0.016          0.094         68.416         11.322              ?              ?              ?
           1956             97     06/04/1956       1000.800              89.465            424.073         39.797          3.260          2.244          2.165          1.253          1.187          1.164          1.124          1.110          1.102          0.000          0.573          1.824          0.486          3.305        278.644         71.929       1308.161         427.798          0.209          0.273          0.283          0.291          0.295          0.298          0.299          0.300          0.300          0.300        493.286        105.286          0.532          0.532                 0.368                 0.235                 1.000             39       2181.119       6432.346          1.080          4.313       1700.000        105.709          1.219          0.241          0.116          0.087          0.051          0.029          0.026          0.014          0.014          0.027         76.492          6.346              ?              ?              ?
           1957             94     04/04/1957       1059.500              72.176            485.337         42.535          3.072          2.155          2.096          1.210          1.161          1.135          1.101          1.102          1.094          0.000          0.738          1.725          0.519          4.298        351.182         75.713       1305.134         457.055          0.178          0.256          0.270          0.280          0.287          0.292          0.297          0.299          0.300          0.300        481.302         95.503          1.226          1.226                 0.388                 0.256                 0.981             36       2019.061       5715.663          0.844          3.802       1700.000         91.621          1.030          0.296          0.127          0.085          0.054          0.031          0.029          0.020          0.015          0.038         83.976          9.849              ?              ?              ?
           1958            101     11/04/1958        815.700              79.980            346.201         40.074          3.187          2.222          2.149          1.257          1.206          1.171          1.137          1.114          1.105          0.000          0.450          2.493          0.649          3.095        256.516         78.863       1302.713         360.610          0.237          0.247          0.253          0.262          0.270          0.278          0.289          0.296          0.300          0.300        472.648         84.648          1.385          1.385                 0.358                 0.229                 1.000             43       2306.084       6605.315          1.010          4.322       1700.000        107.118          1.647          0.383          0.153          0.095          0.053          0.030          0.029          0.017          0.017          0.069         92.356          8.275              ?              ?              ?
           1959            117     27/04/1959        797.300              34.133            310.761         43.042          3.192          2.244          2.152          1.250          1.196          1.171          1.136          1.119          1.110          0.000          0.554          2.671          0.501          4.053        332.194         84.854       1301.224         412.540          0.140          0.220          0.237          0.247          0.256          0.266          0.281          0.293          0.298          0.300        448.035         66.021          1.659          1.659                 0.362                 0.234                 0.981             56       2399.894       6358.060          0.695          4.022       1700.000        100.601          1.652          0.322          0.165          0.105          0.059          0.033          0.036          0.023          0.023          0.252        100.133         13.389              ?              ?              ?
           1960            106     15/04/1960        663.400              29.935            271.046         41.325          2.965          2.164          2.090          1.218          1.181          1.170          1.137          1.112          1.103          0.000          0.504          2.315          0.633          4.929        415.628         91.241       1300.542         325.727          0.292          0.297          0.289          0.275          0.281          0.287          0.294          0.299          0.300          0.300        495.193        107.192          3.844          3.844                 0.401                 0.283                 0.974             45       2364.428       5924.845          0.866          3.750       1700.000         91.012          1.198          0.578          0.190          0.092          0.052          0.034          0.034          0.021          0.019          0.098        107.097          5.488              ?              ?              ?
           1961             85     26/03/1961        989.300              52.428            425.285         40.162          3.237          2.231          2.179          1.234          1.178          1.149          1.114          1.099          1.090          0.000          0.321          2.200          0.853          2.994        252.478         84.154       1298.424         411.989          0.271          0.291          0.296          0.299          0.299          0.300          0.300          0.300          0.300          0.301        505.654        117.654          0.658          0.658                 0.383                 0.254                 1.000             29       2204.737       6948.168          1.149          4.928       1700.000        113.289          1.372          0.337          0.169          0.125          0.064          0.033          0.022          0.016          0.017          0.046        114.065          6.688              ?              ?              ?
