APSIM output file, version = 5.3
Title = p40N13
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              73.184            512.588         35.507          3.313          2.218          2.042          1.162          1.139          1.130          1.125          1.119          1.111          0.000          0.048          1.865          0.404          0.192         13.021         37.688       1322.716         406.926          0.151          0.236          0.255          0.268          0.277          0.284          0.292          0.298          0.300          0.300        468.046         84.916          0.119          0.119                 0.477                 0.277                 0.995             43       1568.693       4839.611          0.583          2.854       1700.000         82.265          1.027          0.464          0.173          0.063          0.022          0.003          0.004          0.008          0.016          0.085         43.968         10.621              ?              ?              ?
           1953            108     18/04/1953        918.900              39.674            405.206         33.204          3.296          2.270          2.129          1.176          1.093          1.102          1.130          1.122          1.114          0.000          0.198          1.398          0.434          2.412        210.346         46.913       1318.144         433.275          0.220          0.284          0.293          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.825        111.825          0.957          0.957                 0.363                 0.200                 1.000             49       1163.807       4095.365          0.647          2.472       1700.000         68.608          0.651          0.310          0.164          0.115          0.055          0.024          0.021          0.013          0.014          0.031         50.700          3.811              ?              ?              ?
           1954             97     07/04/1954        668.500              36.084            288.506         33.319          3.234          2.230          2.120          1.223          1.161          1.151          1.123          1.115          1.107          0.000          0.471          1.531          0.390          3.054        259.104         54.552       1313.820         340.687          0.203          0.262          0.273          0.283          0.290          0.294          0.298          0.300          0.300          0.300        486.816         98.816          1.007          1.007                 0.384                 0.214                 1.000             36       1292.697       4709.292          0.730          2.799       1700.000         79.019          0.957          0.272          0.110          0.064          0.035          0.016          0.015          0.008          0.012          0.042         56.695          2.411              ?              ?              ?
           1955             92     02/04/1955       1006.700              80.391            504.707         34.888          3.359          2.281          2.167          1.219          1.139          1.129          1.112          1.104          1.097          0.000          0.631          1.505          0.437          3.578        309.609         60.128       1309.601         408.408          0.198          0.270          0.281          0.290          0.295          0.298          0.300          0.300          0.300          0.300        491.535        103.697          0.844          0.844                 0.386                 0.215                 1.000             32       1094.396       4158.170          0.626          2.561       1700.000         67.830          0.887          0.255          0.118          0.072          0.040          0.020          0.018          0.009          0.013          0.073         62.924          8.293              ?              ?              ?
           1956             97     06/04/1956       1000.800              75.985            448.273         33.621          3.226          2.225          2.136          1.229          1.172          1.146          1.116          1.109          1.102          0.000          0.562          1.521          0.438          3.169        270.919         63.208       1305.386         435.435          0.204          0.274          0.285          0.293          0.296          0.298          0.300          0.300          0.300          0.300        493.721        105.721          0.493          0.493                 0.368                 0.217                 1.000             39       1492.832       5074.349          0.798          3.237       1700.000         85.514          0.971          0.231          0.110          0.079          0.044          0.022          0.018          0.012          0.013          0.022         69.471          4.534              ?              ?              ?
           1957             94     04/04/1957       1059.500              63.363            504.511         35.665          3.058          2.143          2.075          1.192          1.142          1.119          1.109          1.101          1.094          0.000          0.708          1.530          0.449          4.048        338.547         66.172       1301.438         464.553          0.181          0.259          0.272          0.283          0.289          0.294          0.298          0.300          0.300          0.300        484.020         97.951          1.248          1.248                 0.388                 0.232                 0.980             35       1281.529       4373.394          0.618          2.760       1700.000         70.141          0.899          0.286          0.122          0.077          0.046          0.024          0.020          0.012          0.013          0.031         75.562          7.675              ?              ?              ?
           1958            101     11/04/1958        815.700              71.541            360.154         33.365          3.136          2.194          2.113          1.228          1.186          1.152          1.121          1.112          1.104          0.000          0.460          2.159          0.579          2.877        243.352         68.172       1297.788         366.101          0.237          0.254          0.259          0.268          0.277          0.284          0.292          0.298          0.300          0.300        478.445         90.445          1.254          1.254                 0.358                 0.212                 1.000             43       1623.834       5238.131          0.813          3.247       1700.000         86.892          1.407          0.369          0.139          0.082          0.042          0.022          0.018          0.009          0.014          0.055         82.425          6.806              ?              ?              ?
           1959            117     27/04/1959        797.300              34.451            321.954         35.471          3.152          2.221          2.116          1.225          1.174          1.150          1.127          1.118          1.110          0.000          0.590          2.340          0.423          3.638        304.965         72.791       1295.225         415.173          0.150          0.228          0.245          0.256          0.266          0.275          0.286          0.295          0.299          0.300        457.704         74.715          1.570          1.570                 0.362                 0.217                 0.985             56       1661.468       5010.279          0.585          2.994       1700.000         81.711          1.443          0.321          0.162          0.089          0.047          0.024          0.024          0.011          0.019          0.200         88.727         10.600              ?              ?              ?
           1960            101     10/04/1960        663.400              30.125            286.046         34.739          2.974          2.145          2.069          1.191          1.157          1.149          1.118          1.108          1.099          0.000          0.533          1.873          0.451          4.668        402.464         77.017       1293.502         325.980          0.177          0.257          0.271          0.282          0.288          0.293          0.298          0.300          0.300          0.300        482.680         96.958          4.046          4.046                 0.413                 0.246                 0.971             41       1488.373       4529.389          0.649          2.797       1700.000         72.282          1.125          0.330          0.136          0.083          0.047          0.029          0.026          0.012          0.016          0.068         94.269          4.084              ?              ?              ?
           1961             85     26/03/1961        989.300              45.308            450.345         33.969          3.205          2.210          2.161          1.221          1.165          1.124          1.100          1.095          1.088          0.000          0.389          1.880          0.729          3.057        259.679         72.556       1290.051         422.996          0.267          0.291          0.296          0.299          0.300          0.300          0.300          0.300          0.300          0.301        505.455        117.455          0.502          0.502                 0.377                 0.230                 1.000             29       1497.927       5422.662          0.845          3.627       1700.000         90.284          1.164          0.303          0.153          0.113          0.056          0.026          0.013          0.009          0.011          0.032         99.999          4.582              ?              ?              ?
