Summary_file = p70N13c_h.sum
Title = p70N13
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              73.110            512.838         48.362          3.100          2.207          2.069          1.385          1.364          1.349          1.336          1.324          1.310          0.000          0.048          1.864          0.404          0.192         12.988         37.687       1322.715         406.686          0.151          0.236          0.255          0.268          0.277          0.284          0.292          0.298          0.300          0.300        468.070         84.937          0.119          0.119                 0.477                 0.276                 0.477             43       1560.680       4844.572          0.589          2.851       1700.000         82.486          1.027          0.464          0.173          0.063          0.022          0.003          0.004          0.008          0.016          0.085         60.905         10.622              ?              ?              ?
           1953            108     18/04/1953        918.900              39.657            405.259         46.386          3.168          2.282          2.165          1.401          1.324          1.321          1.334          1.321          1.308          0.000          0.199          1.398          0.433          2.426        211.709         46.946       1318.147         433.312          0.220          0.284          0.293          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.826        111.826          0.963          0.963                 0.363                 0.200                 1.000             49       1160.735       4089.995          0.646          2.469       1700.000         68.519          0.651          0.310          0.164          0.115          0.055          0.024          0.021          0.013          0.014          0.031         92.572          3.802              ?              ?              ?
           1954             97     07/04/1954        668.500              36.088            288.492         47.769          3.150          2.259          2.163          1.421          1.357          1.340          1.309          1.295          1.282          0.000          0.472          1.531          0.390          3.060        259.699         54.583       1313.824         340.683          0.203          0.262          0.273          0.283          0.290          0.294          0.298          0.300          0.300          0.300        486.814         98.814          1.006          1.006                 0.384                 0.214                 1.000             36       1293.333       4710.526          0.733          2.800       1700.000         79.038          0.957          0.272          0.110          0.064          0.035          0.016          0.015          0.008          0.012          0.042        120.240          2.412              ?              ?              ?
           1955             92     02/04/1955       1006.700              80.391            504.706         51.118          3.279          2.304          2.200          1.392          1.312          1.295          1.274          1.262          1.252          0.000          0.635          1.506          0.437          3.582        310.017         60.157       1309.607         408.407          0.198          0.270          0.281          0.290          0.295          0.298          0.300          0.300          0.300          0.300        491.534        103.697          0.844          0.844                 0.386                 0.215                 1.000             32       1094.516       4158.415          0.629          2.561       1700.000         67.832          0.887          0.255          0.118          0.072          0.040          0.020          0.018          0.010          0.013          0.073        147.536          8.293              ?              ?              ?
           1956             97     06/04/1956       1000.800              75.989            448.264         49.965          3.198          2.266          2.178          1.397          1.335          1.307          1.275          1.264          1.253          0.000          0.566          1.521          0.438          3.172        271.141         63.231       1305.395         435.432          0.204          0.274          0.285          0.293          0.296          0.298          0.300          0.300          0.300          0.300        493.721        105.721          0.492          0.492                 0.368                 0.217                 1.000             39       1493.113       5074.920          0.805          3.237       1700.000         85.521          0.971          0.231          0.110          0.079          0.044          0.022          0.018          0.012          0.013          0.022        175.156          4.534              ?              ?              ?
           1957             94     04/04/1957       1059.500              63.480            504.467         54.142          3.052          2.187          2.117          1.340          1.290          1.264          1.249          1.239          1.229          0.000          0.718          1.530          0.448          4.046        338.415         66.180       1301.444         464.187          0.181          0.259          0.273          0.283          0.289          0.294          0.298          0.300          0.300          0.300        484.066         97.993          1.242          1.242                 0.388                 0.229                 0.983             35       1259.340       4385.626          0.621          2.756       1700.000         70.729          0.900          0.286          0.121          0.077          0.046          0.024          0.020          0.012          0.013          0.031        199.831          7.677              ?              ?              ?
           1958            101     11/04/1958        815.700              71.475            360.240         50.363          3.132          2.238          2.155          1.377          1.329          1.295          1.263          1.250          1.239          0.000          0.474          2.159          0.579          2.909        245.877         68.296       1297.807         366.176          0.237          0.254          0.259          0.268          0.277          0.284          0.292          0.298          0.300          0.300        478.468         90.468          1.259          1.259                 0.358                 0.211                 1.000             43       1618.340       5227.606          0.855          3.240       1700.000         86.714          1.406          0.369          0.140          0.082          0.043          0.022          0.019          0.009          0.014          0.055        226.608          6.793              ?              ?              ?
           1959            117     27/04/1959        797.300              34.432            321.925         52.957          3.113          2.246          2.145          1.365          1.319          1.292          1.265          1.253          1.242          0.000          0.641          2.342          0.423          3.646        305.579         72.882       1295.250         414.925          0.150          0.228          0.245          0.256          0.266          0.275          0.286          0.295          0.299          0.300        457.811         74.802          1.565          1.565                 0.362                 0.215                 0.986             56       1683.162       5024.069          0.649          2.999       1700.000         82.306          1.446          0.321          0.161          0.088          0.047          0.024          0.024          0.011          0.019          0.200        250.225         10.619              ?              ?              ?
           1960            100     09/04/1960        663.400              30.418            286.156         54.903          3.034          2.203          2.118          1.319          1.281          1.267          1.235          1.224          1.213          0.000          0.557          1.871          0.453          4.639        400.279         76.988       1293.514         324.634          0.179          0.258          0.272          0.283          0.289          0.294          0.298          0.300          0.300          0.300        483.710         97.835          4.057          4.057                 0.411                 0.239                 0.975             39       1431.394       4496.103          0.656          2.794       1700.000         71.061          1.129          0.325          0.135          0.083          0.048          0.029          0.027          0.012          0.016          0.068        270.181          4.046              ?              ?              ?
           1961             85     26/03/1961        989.300              45.365            450.844         54.912          3.311          2.285          2.214          1.337          1.270          1.228          1.203          1.195          1.187          0.000          0.414          1.879          0.728          3.038        258.009         72.473       1290.048         423.206          0.267          0.291          0.296          0.299          0.300          0.300          0.300          0.300          0.300          0.301        505.460        117.460          0.504          0.504                 0.376                 0.230                 1.000             29       1503.212       5433.467          0.848          3.635       1700.000         90.468          1.165          0.303          0.153          0.113          0.056          0.026          0.013          0.009          0.010          0.032        290.451          4.620              ?              ?              ?
