Summary_file = p50N50c_h.sum
Title = p50N50
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.477            491.395         40.623          3.288          2.216          2.040          1.157          1.135          1.126          1.120          1.117          1.110          0.000          0.051          1.976          0.366          0.226         14.397         37.589       1322.637         398.113          0.137          0.221          0.239          0.249          0.258          0.268          0.283          0.294          0.299          0.300        449.929         68.237          0.106          0.106                 0.477                 0.337                 0.989             43       3462.906       8330.333          0.961          5.589       1700.000        131.332          0.999          0.445          0.186          0.067          0.019          0.001          0.001          0.003          0.024          0.232         44.871         25.164              ?              ?              ?
           1953            108     18/04/1953        918.900              48.612            375.544         34.595          3.109          2.229          2.073          1.121          1.036          1.047          1.085          1.125          1.116          0.000          0.208          1.665          0.555          2.738        228.723         57.189       1319.243         407.875          0.227          0.284          0.292          0.297          0.299          0.300          0.300          0.300          0.300          0.301        499.871        111.871          1.153          1.153                 0.363                 0.238                 0.999             49       2744.576       7147.146          1.293          4.699       1700.000        115.859          0.816          0.341          0.183          0.131          0.065          0.029          0.025          0.025          0.019          0.032         52.824          4.740              ?              ?              ?
           1954             97     07/04/1954        668.500              48.080            244.840         36.257          3.148          2.219          2.132          1.234          1.168          1.154          1.148          1.118          1.108          0.000          0.479          2.011          0.582          3.160        256.362         72.012       1316.678         333.442          0.190          0.255          0.267          0.275          0.282          0.288          0.294          0.299          0.300          0.300        478.726         91.726          1.050          1.050                 0.384                 0.260                 1.000             36       3084.119       8241.233          1.314          5.612       1700.000        128.434          1.287          0.298          0.124          0.082          0.051          0.030          0.034          0.022          0.016          0.066         59.724          4.605              ?              ?              ?
           1955             92     02/04/1955       1006.700              83.732            484.206         36.793          3.240          2.260          2.178          1.249          1.178          1.166          1.125          1.110          1.099          0.000          0.543          2.226          0.580          4.002        329.027         81.769       1314.818         383.988          0.203          0.267          0.278          0.286          0.292          0.295          0.299          0.300          0.300          0.300        489.193        101.193          0.861          0.861                 0.386                 0.260                 1.000             32       2836.610       7627.863          1.311          5.297       1700.000        119.188          1.367          0.280          0.129          0.087          0.054          0.034          0.037          0.031          0.026          0.181         66.855         19.733              ?              ?              ?
           1956             97     06/04/1956       1000.800              97.473            391.329         35.244          3.144          2.214          2.165          1.275          1.218          1.192          1.153          1.112          1.103          0.000          0.526          2.250          0.582          3.485        281.146         86.978       1313.161         419.009          0.211          0.271          0.281          0.288          0.293          0.296          0.299          0.300          0.300          0.300        491.221        103.221          0.519          0.519                 0.368                 0.267                 1.000             39       3530.163       8900.530          1.561          6.550       1700.000        137.722          1.539          0.257          0.126          0.101          0.062          0.039          0.038          0.026          0.019          0.042         74.351         10.506              ?              ?              ?
           1957             94     04/04/1957       1059.500              79.570            454.207         38.911          3.012          2.146          2.111          1.236          1.193          1.164          1.119          1.104          1.095          0.000          0.673          2.211          0.636          4.559        352.000         92.398       1311.822         451.205          0.174          0.250          0.263          0.273          0.280          0.286          0.294          0.298          0.300          0.300        474.795         89.412          1.142          1.142                 0.388                 0.290                 0.980             35       3430.100       7975.121          1.208          5.962       1700.000        115.136          1.357          0.323          0.141          0.102          0.068          0.044          0.044          0.038          0.024          0.070         81.259         15.417              ?              ?              ?
           1958            101     11/04/1958        815.700              83.338            329.960         37.991          3.166          2.226          2.175          1.290          1.249          1.210          1.168          1.122          1.109          0.000          0.370          3.041          0.715          3.362        262.066         95.851       1311.147         355.337          0.233          0.234          0.239          0.247          0.256          0.266          0.282          0.293          0.298          0.300        458.883         70.883          1.260          1.260                 0.358                 0.260                 0.999             43       3715.009       9189.500          1.193          6.647       1700.000        140.264          2.045          0.394          0.169          0.117          0.068          0.041          0.042          0.031          0.027          0.107         89.087         11.918              ?              ?              ?
           1959            117     27/04/1959        797.300              34.054            300.389         41.138          3.187          2.251          2.180          1.278          1.223          1.195          1.156          1.127          1.112          0.000          0.444          3.240          0.589          5.212        403.189        106.245       1311.522         409.942          0.126          0.208          0.223          0.231          0.239          0.251          0.273          0.289          0.297          0.300        431.648         51.035          1.851          1.851                 0.362                 0.261                 0.954             56       3621.908       8363.388          0.791          5.893       1700.000        125.745          1.970          0.321          0.169          0.118          0.078          0.050          0.054          0.044          0.043          0.391         96.393         18.882              ?              ?              ?
           1960            106     15/04/1960        663.400              31.422            254.702         39.396          2.935          2.161          2.092          1.243          1.216          1.201          1.165          1.115          1.105          0.000          0.405          3.133          0.794          5.179        403.298        115.147       1312.467         319.420          0.292          0.294          0.266          0.261          0.265          0.270          0.281          0.292          0.298          0.300        478.566         90.566          3.095          3.095                 0.401                 0.315                 0.965             46       3632.372       8174.877          1.017          5.845       1700.000        117.919          1.664          0.711          0.205          0.121          0.072          0.048          0.052          0.040          0.040          0.180        103.129          9.030              ?              ?              ?
           1961             86     27/03/1961        990.100              52.894            382.532         35.221          3.094          2.191          2.171          1.261          1.209          1.176          1.139          1.114          1.094          0.000          0.255          2.769          1.060          2.977        235.479        103.152       1312.546         404.231          0.269          0.288          0.294          0.297          0.297          0.298          0.300          0.300          0.300          0.300        503.623        115.623          0.664          0.664                 0.384                 0.289                 0.999             29       3669.283       9652.660          1.726          7.587       1700.000        147.469          1.793          0.362          0.180          0.135          0.070          0.040          0.032          0.028          0.035          0.096        109.839         13.408              ?              ?              ?
           1962             98     08/04/1962        872.600              44.426            325.163         36.830          2.998          2.156          2.166          1.282          1.231          1.172          1.145          1.117          1.095          0.000          0.454          3.025          0.995          3.582        259.474        106.182       1312.885         422.459          0.270          0.281          0.288          0.293          0.291          0.279          0.285          0.294          0.299          0.300        492.124        104.124          0.693          0.693                 0.371                 0.290                 0.994             39       3589.349       8829.925          1.472          6.589       1700.000        129.574          1.747          0.337          0.173          0.118          0.064          0.047          0.047          0.036          0.063          0.392        117.017         11.016              ?              ?              ?
           1963             95     05/04/1963       1051.300             176.506            459.712         37.199          2.980          2.133          2.142          1.234          1.205          1.170          1.130          1.097          1.085          0.000          0.448          2.892          0.834          3.814        284.451        108.835       1313.515         375.685          0.224          0.279          0.282          0.273          0.271          0.278          0.289          0.296          0.300          0.300        479.786         91.786          0.740          0.740                 0.387                 0.270                 0.992             33       3246.764       8500.503          1.479          6.238       1700.000        127.212          1.933          0.418          0.160          0.117          0.068          0.035          0.034          0.024          0.019          0.083        122.841         18.300              ?              ?              ?
           1964            102     11/04/1964        670.000              45.005            221.519         42.982          3.082          2.198          2.201          1.276          1.199          1.164          1.126          1.105          1.090          0.000          0.918          2.642          0.634          6.573        492.738        124.870       1315.024         334.778          0.108          0.201          0.219          0.227          0.236          0.248          0.271          0.288          0.296          0.300        425.953         47.158          5.138          5.138                 0.352                 0.263                 0.934             47       2926.656       7557.148          0.664          5.424       1700.000        122.981          1.657          0.303          0.164          0.133          0.086          0.054          0.055          0.047          0.031          0.112        128.927          4.204              ?              ?              ?
           1965            106     16/04/1965        903.200              89.450            472.223         41.791          3.012          2.172          2.138          1.221          1.182          1.166          1.145          1.100          1.088          0.000          0.591          4.025          0.609          6.217        446.677        128.189       1316.532         335.743          0.114          0.202          0.213          0.215          0.220          0.230          0.259          0.281          0.294          0.299        412.443         33.028          1.137          1.137                 0.386                 0.265                 0.990             46       2957.848       7424.838          0.820          4.683       1700.000        118.598          2.233          0.315          0.153          0.125          0.085          0.056          0.067          0.036          0.068          0.887        134.954         26.919              ?              ?              ?
           1966            105     15/04/1966        830.000              55.292            350.900         35.729          2.849          2.082          2.046          1.204          1.194          1.177          1.129          1.105          1.092          0.000          0.469          2.714          1.118          5.300        413.977        125.393       1317.916         321.500          0.238          0.286          0.293          0.298          0.299          0.300          0.300          0.301          0.301          0.302        501.718        113.718          2.471          2.471                 0.382                 0.318                 0.987             44       3641.990       8461.271          1.591          6.466       1700.000        119.792          1.606          0.352          0.221          0.212          0.103          0.055          0.047          0.036          0.027          0.054        140.728          8.975              ?              ?              ?
           1967            127     07/05/1967        841.400              49.968            381.371         42.575          3.173          2.240          2.245          1.325          1.264          1.225          1.158          1.113          1.100          0.000          0.439          3.575          0.764          3.642        270.483        119.906       1319.322         404.733          0.123          0.205          0.218          0.222          0.225          0.234          0.262          0.283          0.295          0.299        418.685         38.348          2.188          2.188                 0.355                 0.275                 0.970             68       4172.268       9637.445          0.948          7.161       1700.000        145.507          2.164          0.294          0.143          0.113          0.074          0.047          0.052          0.029          0.062          0.598        147.472         29.002              ?              ?              ?
           1968            108     17/04/1968        654.300              41.770            228.230         40.331          3.116          2.217          2.159          1.205          1.159          1.147          1.110          1.092          1.090          0.000          0.549          3.264          0.684          6.679        499.260        131.308       1321.027         328.284          0.110          0.202          0.215          0.219          0.226          0.238          0.265          0.285          0.295          0.299        418.082         39.078          5.413          5.413                 0.386                 0.273                 0.982             50       3301.535       8130.648          0.888          5.365       1700.000        127.057          2.070          0.302          0.150          0.151          0.099          0.065          0.061          0.044          0.056          0.265        153.159         10.684              ?              ?              ?
           1969             87     28/03/1969        654.000              20.943            202.354         35.027          2.944          2.119          2.133          1.221          1.194          1.154          1.124          1.093          1.076          0.000          0.423          3.399          0.919          5.168        409.198        125.352       1322.705         327.479          0.289          0.289          0.287          0.291          0.295          0.297          0.299          0.297          0.298          0.300        501.986        113.986          1.467          1.467                 0.386                 0.289                 0.995             31       4002.215       9012.801          1.731          6.835       1700.000        132.404          2.246          0.393          0.147          0.112          0.068          0.046          0.051          0.028          0.044          0.264        158.417          8.538              ?              ?              ?
           1970            105     15/04/1970        970.700              60.850            435.932         42.690          3.120          2.169          2.182          1.253          1.212          1.182          1.117          1.088          1.075          0.000          0.542          5.443          0.603          4.642        353.906        130.912       1324.719         449.356          0.214          0.201          0.200          0.200          0.200          0.202          0.237          0.265          0.285          0.296        398.585         10.585          0.850          0.850                 0.307                 0.258                 0.994             46       2621.192       7795.949          0.841          5.681       1700.000        133.992          3.266          0.540          0.174          0.141          0.091          0.056          0.070          0.052          0.149          0.906        164.121         23.934              ?              ?              ?
           1971             87     28/03/1971        706.200              55.976            253.748         39.580          2.802          1.977          1.916          1.054          1.071          1.083          1.070          1.088          1.074          0.000          0.453          3.299          0.784          6.010        415.265        135.315       1326.802         327.601          0.166          0.245          0.259          0.269          0.276          0.283          0.292          0.298          0.300          0.300        470.316         85.674          1.452          1.452                 0.386                 0.268                 0.994             29       3526.198       8397.729          1.213          5.739       1700.000        129.018          2.290          0.346          0.163          0.152          0.099          0.062          0.060          0.040          0.024          0.064        169.073          4.900              ?              ?              ?
           1972             91     31/03/1972        913.200              94.459            320.688         37.486          2.898          2.111          2.151          1.277          1.244          1.196          1.131          1.082          1.071          0.000          0.318          3.340          0.917          4.121        309.604        128.662       1328.729         386.947          0.293          0.302          0.306          0.306          0.306          0.306          0.306          0.306          0.306          0.306        518.453        130.453          1.762          1.762                 0.369                 0.276                 0.994             31       4277.184       9946.748          1.562          7.111       1700.000        145.395          1.048          0.677          0.488          0.503          0.250          0.122          0.075          0.048          0.029          0.100        174.160         11.123              ?              ?              ?
           1973            105     15/04/1973        636.100              17.284            204.237         39.687          2.906          2.149          2.194          1.307          1.239          1.207          1.156          1.094          1.083          0.000          0.334          3.518          0.675          4.415        338.838        127.420       1330.266         340.964          0.181          0.234          0.244          0.247          0.241          0.222          0.251          0.276          0.291          0.298        431.188         45.073          7.700          7.700                 0.350                 0.300                 0.965             50       3856.645       8736.590          1.132          6.749       1700.000        124.183          2.145          0.293          0.145          0.123          0.097          0.068          0.081          0.089          0.095          0.382        180.030         11.766              ?              ?              ?
           1974            100     10/04/1974       1186.900              95.243            575.305         37.767          3.029          2.150          2.147          1.216          1.167          1.129          1.120          1.091          1.075          0.000          0.294          2.493          1.136          4.376        326.501        119.580       1331.373         424.772          0.230          0.279          0.287          0.294          0.296          0.298          0.300          0.300          0.300          0.300        497.072        109.072          0.138          0.138                 0.392                 0.302                 0.995             39       3171.250       8305.779          1.481          6.513       1700.000        120.925          1.809          0.221          0.092          0.075          0.054          0.043          0.046          0.024          0.029          0.101        184.834         24.763              ?              ?              ?
           1975             87     28/03/1975       1165.200             182.489            490.430         39.125          2.936          2.093          2.130          1.241          1.232          1.186          1.104          1.081          1.069          0.000          0.464          2.802          0.726          4.065        297.314        115.861       1332.296         416.568          0.181          0.258          0.270          0.279          0.286          0.290          0.296          0.299          0.300          0.300        481.114         94.989          0.715          0.715                 0.381                 0.278                 0.999             29       3957.768       9012.741          1.477          6.727       1700.000        131.096          2.003          0.246          0.108          0.096          0.067          0.049          0.048          0.029          0.028          0.128        189.222         23.548              ?              ?              ?
           1976            103     12/04/1976        801.900              38.281            261.619         35.471          2.939          2.123          2.150          1.258          1.239          1.191          1.120          1.086          1.074          0.000          0.279          2.545          0.901          2.894        217.072        105.051       1332.125         380.659          0.283          0.297          0.302          0.299          0.292          0.293          0.297          0.300          0.300          0.300        504.374        116.374          0.712          0.712                 0.357                 0.262                 1.000             43       3835.821       9772.216          1.765          7.368       1700.000        152.277          1.475          0.444          0.142          0.079          0.045          0.034          0.038          0.028          0.028          0.232        194.348         13.429              ?              ?              ?
           1977            112     22/04/1977       1122.500             153.449            489.126         36.477          2.949          2.141          2.152          1.247          1.220          1.189          1.131          1.092          1.082          0.000          0.514          2.581          0.785          3.966        282.777        106.790       1332.351         416.300          0.183          0.259          0.270          0.277          0.282          0.287          0.294          0.298          0.300          0.300        478.688         92.427          0.308          0.308                 0.360                 0.270                 0.990             51       4202.789       9237.980          1.634          6.994       1700.000        126.612          1.916          0.208          0.093          0.080          0.060          0.044          0.049          0.049          0.031          0.049        199.300         10.611              ?              ?              ?
           1978             97     07/04/1978       1159.600             109.842            549.097         35.058          3.045          2.166          2.180          1.255          1.219          1.187          1.136          1.086          1.071          0.000          0.302          2.645          0.948          2.509        187.731         95.470       1331.240         389.555          0.242          0.286          0.293          0.297          0.297          0.295          0.296          0.299          0.300          0.300        498.840        110.840          0.338          0.338                 0.371                 0.282                 1.000             40       4335.930       9773.053          1.881          7.517       1700.000        143.662          1.770          0.369          0.146          0.104          0.063          0.045          0.045          0.033          0.025          0.046        204.090         17.378              ?              ?              ?
           1979            108     18/04/1979        678.800              17.617            182.906         38.123          2.850          2.078          2.116          1.246          1.226          1.182          1.124          1.087          1.073          0.000          0.697          2.913          0.666          4.696        345.348        107.272       1331.608         383.948          0.219          0.262          0.270          0.277          0.280          0.279          0.274          0.282          0.293          0.299        471.854         83.854          1.803          1.803                 0.354                 0.240                 0.995             49       2651.088       8487.117          1.365          5.866       1700.000        138.023          1.903          0.227          0.091          0.076          0.054          0.043          0.063          0.054          0.060          0.341        208.522          7.280              ?              ?              ?
           1980             82     22/03/1980        661.100              25.762            251.421         39.544          2.906          2.109          2.113          1.185          1.156          1.138          1.107          1.077          1.061          0.000          0.880          3.178          0.648          5.733        436.145        114.173       1332.399         323.385          0.194          0.264          0.275          0.282          0.287          0.287          0.280          0.284          0.294          0.299        476.170         88.793          2.072          2.072                 0.381                 0.261                 0.997             27       2833.369       8115.598          1.305          5.700       1700.000        128.662          1.871          0.256          0.122          0.100          0.069          0.054          0.072          0.055          0.084          0.497        212.549         13.182              ?              ?              ?
           1981             87     28/03/1981       1027.800             123.769            435.487         38.474          3.009          2.116          2.140          1.229          1.209          1.173          1.123          1.074          1.061          0.000          0.728          2.713          0.754          5.021        383.544        117.352       1333.577         397.767          0.197          0.269          0.279          0.286          0.290          0.293          0.298          0.299          0.300          0.300        487.801        100.058          0.753          0.753                 0.358                 0.271                 0.996             29       3157.790       8573.575          1.442          6.525       1700.000        129.019          2.009          0.242          0.108          0.095          0.067          0.048          0.046          0.042          0.024          0.034        216.976          5.756              ?              ?              ?
           1982             92     02/04/1982        781.000              69.174            252.711         40.205          2.895          2.098          2.120          1.241          1.224          1.175          1.125          1.075          1.064          0.000          0.617          3.169          0.619          4.279        321.536        118.643       1334.617         343.141          0.169          0.239          0.252          0.261          0.269          0.277          0.289          0.296          0.299          0.300        464.213         79.269          2.426          2.426                 0.349                 0.255                 0.999             35       3602.824       9269.396          1.291          6.675       1700.000        142.923          2.221          0.276          0.124          0.097          0.070          0.049          0.050          0.032          0.033          0.217        221.238          9.553              ?              ?              ?
           1983             99     09/04/1983        492.900               7.313             99.887         40.865          2.941          2.133          2.170          1.247          1.204          1.175          1.114          1.079          1.067          0.000          0.448          3.434          0.716          4.365        334.822        123.748       1335.953         327.088          0.135          0.212          0.223          0.225          0.218          0.223          0.255          0.278          0.292          0.298        414.934         33.483         10.806         10.806                 0.328                 0.263                 0.974             45       4061.011       8420.570          1.065          6.717       1700.000        106.614          2.192          0.291          0.141          0.130          0.101          0.071          0.085          0.059          0.062          0.303        226.140          5.308              ?              ?              ?
           1984            111     20/04/1984        627.200              18.377            142.838         37.741          2.775          2.056          2.084          1.229          1.231          1.197          1.145          1.080          1.069          0.000          0.300          2.788          0.818          3.212        252.132        114.081       1336.313         342.731          0.175          0.251          0.263          0.271          0.278          0.284          0.293          0.298          0.300          0.300        473.333         87.869          2.683          2.683                 0.355                 0.279                 0.981             53       4257.840       9609.238          1.533          7.450       1700.000        136.618          1.920          0.239          0.104          0.087          0.062          0.042          0.048          0.039          0.028          0.219        230.943          7.124              ?              ?              ?
           1985             95     05/04/1985       1049.100              62.458            503.145         35.674          2.908          2.085          2.126          1.228          1.193          1.168          1.112          1.058          1.063          0.000          0.318          2.886          0.724          3.907        295.119        110.612       1336.694         393.312          0.202          0.269          0.278          0.285          0.289          0.293          0.297          0.299          0.300          0.300        487.760         99.760          0.435          0.435                 0.374                 0.265                 1.000             38       3946.693       9356.085          1.706          6.622       1700.000        141.459          2.161          0.229          0.100          0.095          0.069          0.047          0.047          0.028          0.032          0.077        234.745         13.129              ?              ?              ?
           1986            107     17/04/1986        931.300              60.797            418.327         38.564          3.021          2.127          2.145          1.248          1.218          1.172          1.095          1.084          1.063          0.000          0.538          3.135          0.665          4.332        329.064        108.529       1336.864         385.209          0.184          0.253          0.264          0.272          0.279          0.285          0.293          0.298          0.300          0.300        475.309         88.880          0.615          0.615                 0.355                 0.261                 1.000             49       3692.551       8846.959          1.489          6.384       1700.000        133.315          2.131          0.249          0.107          0.090          0.067          0.050          0.048          0.042          0.044          0.309        238.523         22.673              ?              ?              ?
           1987             95     05/04/1987        650.000              30.047            228.467         39.664          2.903          2.093          2.147          1.235          1.209          1.165          1.123          1.076          1.060          0.000          0.583          3.037          0.699          4.967        379.468        116.141       1337.620         298.872          0.205          0.268          0.273          0.270          0.230          0.234          0.264          0.284          0.295          0.299        449.638         61.638          3.954          3.954                 0.357                 0.273                 0.958             42       3499.502       8260.688          1.242          6.099       1700.000        121.925          1.864          0.271          0.136          0.130          0.098          0.073          0.077          0.045          0.056          0.287        242.473          9.686              ?              ?              ?
           1988             95     04/04/1988        914.300             107.307            442.223         39.125          2.907          2.104          2.137          1.242          1.222          1.178          1.118          1.077          1.062          0.000          0.330          2.898          0.653          3.692        278.142        107.754       1337.582         283.081          0.220          0.256          0.267          0.275          0.281          0.287          0.294          0.298          0.300          0.300        481.479         93.479          1.250          1.250                 0.342                 0.261                 0.999             39       3193.390       9149.735          1.413          6.966       1700.000        141.770          2.151          0.221          0.103          0.088          0.061          0.043          0.043          0.039          0.032          0.117        246.720         21.001              ?              ?              ?
           1989            103     13/04/1989        831.300              43.274            337.622         38.471          2.875          2.087          2.126          1.219          1.193          1.157          1.120          1.068          1.057          0.000          0.461          2.689          0.737          4.325        320.816        114.579       1338.481         362.735          0.190          0.262          0.270          0.273          0.266          0.269          0.283          0.294          0.299          0.300        468.721         81.687          1.057          1.057                 0.361                 0.274                 0.997             43       3313.787       8430.297          1.436          6.414       1700.000        120.395          2.032          0.198          0.090          0.079          0.067          0.050          0.051          0.037          0.019          0.066        250.496          6.963              ?              ?              ?
           1990             85     26/03/1990        799.000              66.591            399.006         42.107          2.905          2.098          2.129          1.213          1.199          1.160          1.112          1.062          1.053          0.000          0.620          3.177          0.748          5.031        379.484        118.171       1339.364         278.383          0.272          0.236          0.248          0.258          0.266          0.275          0.287          0.296          0.299          0.300        471.889         83.889          3.804          3.804                 0.375                 0.276                 0.997             28       3105.513       8460.830          1.085          6.050       1700.000        129.466          2.358          0.287          0.122          0.102          0.065          0.049          0.048          0.042          0.021          0.084        253.698          8.839              ?              ?              ?
