Summary_file = p0N50c_h.sum
Title = p0N50
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            104     13/04/1952       1000.300              77.569            489.857          3.853          2.735          2.016          1.902          1.126          1.140          1.133          1.127          1.120          1.113          0.000          0.046          5.360          0.431          0.278         13.973         37.927       1322.876         429.413          0.158          0.246          0.266          0.279          0.288          0.294          0.299          0.300          0.300          0.300        479.110         95.271          0.148          0.148                 0.481                 0.478                 0.265             45       1161.201       3817.193          0.271          5.040       1700.000         61.310          1.133          1.377          0.585          0.269          0.109          0.020          0.034          0.092          0.341          1.401         39.969         40.072              ?              ?              ?
           1953            109     19/04/1953        918.900              42.346            387.901          3.758          2.524          1.972          1.917          1.151          1.148          1.144          1.131          1.124          1.116          0.000          0.034         14.570          0.494          0.921         27.447         49.892       1319.222         456.691          0.216          0.283          0.292          0.298          0.300          0.300          0.300          0.300          0.300          0.301        499.035        111.034          0.000          0.000                 0.367                 0.364                 0.236             49       1251.684       3765.723          0.300          6.095       1700.000         56.819          2.358          1.669          1.440          2.142          1.679          1.292          1.068          0.966          0.953          1.002         39.739         22.940              ?              ?              ?
           1954            100     10/04/1954        668.500              34.757            278.124          3.189          2.512          1.955          1.916          1.154          1.164          1.141          1.125          1.118          1.110          0.000          0.042         26.499          0.439          1.987         45.746         54.100       1315.174         363.418          0.201          0.264          0.276          0.286          0.293          0.298          0.300          0.300          0.300          0.300        489.592        101.592          0.015          0.015                 0.390                 0.388                 0.310             39       1102.985       3524.956          0.267          5.598       1700.000         52.907          4.672          2.341          1.803          3.063          3.089          2.816          2.633          2.345          2.019          1.715         39.504         27.365              ?              ?              ?
           1955             95     05/04/1955       1006.700              83.216            481.211          3.878          2.414          1.925          1.900          1.131          1.143          1.124          1.113          1.108          1.100          0.000          0.036         11.309          0.480          1.726         40.585         53.590       1310.347         429.416          0.191          0.268          0.280          0.290          0.295          0.299          0.300          0.300          0.300          0.300        490.691        103.557          0.000          0.000                 0.394                 0.392                 0.305             35       1246.489       3994.625          0.303          5.569       1700.000         60.423          3.213          1.950          1.321          1.158          0.530          0.228          0.193          0.320          0.716          1.680         39.316         40.422              ?              ?              ?
           1956            102     11/04/1956       1005.400              70.981            435.371          4.853          2.409          1.915          1.906          1.146          1.158          1.136          1.120          1.113          1.106          0.000          0.026         16.228          0.480          1.028         26.229         58.218       1306.597         468.317          0.195          0.270          0.282          0.291          0.296          0.299          0.300          0.300          0.300          0.300        491.789        104.290          0.000          0.000                 0.379                 0.376                 0.313             44       1483.549       4324.695          0.354          6.522       1700.000         66.144          2.334          1.450          1.384          2.475          2.066          1.635          1.334          1.180          1.154          1.216         39.129         31.617              ?              ?              ?
           1957             97     07/04/1957       1059.200              62.741            490.413          4.632          2.449          1.911          1.901          1.138          1.155          1.130          1.112          1.105          1.098          0.000          0.024         18.918          0.507          1.013         25.583         64.067       1303.666         483.143          0.186          0.262          0.276          0.287          0.293          0.298          0.300          0.300          0.300          0.300        487.948        101.306          0.000          0.000                 0.399                 0.396                 0.340             38       1253.616       3591.624          0.292          5.520       1700.000         53.362          2.667          1.941          1.655          2.686          2.250          1.807          1.535          1.413          1.431          1.533         38.942         33.096              ?              ?              ?
           1958            101     11/04/1958        811.400              68.716            347.008          5.582          2.567          1.979          1.944          1.153          1.160          1.135          1.119          1.112          1.105          0.000          0.017         20.661          0.694          0.568         15.217         63.352       1300.393         385.539          0.239          0.267          0.274          0.283          0.291          0.296          0.300          0.300          0.300          0.300        491.945        103.945          0.000          0.000                 0.360                 0.358                 0.304             43       1348.112       4027.613          0.316          6.409       1700.000         62.009          4.139          1.961          1.171          1.770          1.825          1.743          1.900          1.990          2.059          2.102         38.818         35.569              ?              ?              ?
           1959            118     28/04/1959        797.300              36.045            335.883          5.102          2.717          2.054          1.981          1.171          1.166          1.144          1.128          1.120          1.111          0.000          0.021         14.838          0.586          0.819         20.751         69.228       1298.345         426.171          0.144          0.229          0.250          0.264          0.274          0.281          0.288          0.296          0.300          0.300        462.793         80.401          0.000          0.000                 0.364                 0.361                 0.262             57        953.678       3810.022          0.239          6.409       1700.000         61.158          3.430          1.672          1.129          1.094          0.728          0.475          0.809          1.206          1.794          2.503         38.811         36.860              ?              ?              ?
           1960             99     08/04/1960        663.400              31.720            288.187          4.393          2.458          1.931          1.914          1.142          1.158          1.127          1.112          1.106          1.098          0.000          0.034         23.499          0.523          1.811         41.193         75.525       1297.023         328.921          0.186          0.266          0.280          0.290          0.296          0.299          0.300          0.300          0.300          0.300        490.202        103.597          0.059          0.059                 0.410                 0.408                 0.238             39       1135.015       3758.257          0.276          6.186       1700.000         58.548          3.816          2.395          1.831          2.833          2.574          2.155          2.132          2.048          1.923          1.791         38.702         29.434              ?              ?              ?
           1961             86     27/03/1961        990.100              44.869            442.194          5.574          2.358          1.879          1.892          1.125          1.143          1.118          1.101          1.095          1.089          0.000          0.019         18.040          0.827          0.815         19.540         68.192       1294.035         455.897          0.245          0.287          0.294          0.299          0.300          0.300          0.300          0.300          0.300          0.300        502.358        114.358          0.000          0.000                 0.377                 0.374                 0.304             30       1603.582       4465.896          0.393          7.054       1700.000         69.561          4.283          2.547          2.080          2.421          1.484          1.016          0.883          0.938          1.093          1.296         38.585         36.262              ?              ?              ?
