APSIM output file, version = 5.4
Title = p0N13
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1976            108     17/04/1976        733.700              35.820            276.220          4.149          2.594          1.984          1.884          1.130          1.149          1.140          1.133          1.126          1.118          0.000          0.034          1.399          0.441          0.168          9.657         35.146       1320.878         404.056          0.215          0.283          0.291          0.298          0.299          0.300          0.300          0.300          0.300          0.300        498.349        110.349          0.077          0.077                 0.481                 0.442                 0.790             47       1378.021       4063.455          0.338          3.786       1700.000         61.229          0.759          0.289          0.118          0.053          0.019          0.003          0.005          0.007          0.017          0.128         39.982          8.043              ?              ?              ?
           1977            114     24/04/1977       1122.500             128.457            529.507          3.173          2.552          2.001          1.934          1.179          1.151          1.154          1.145          1.136          1.126          0.000          0.042          1.756          0.413          0.848         37.570         44.803       1315.484         458.655          0.192          0.266          0.278          0.288          0.294          0.298          0.300          0.300          0.300          0.300        489.710        102.477          0.019          0.019                 0.368                 0.332                 0.842             53       1314.607       3529.999          0.300          3.397       1700.000         52.578          1.125          0.303          0.129          0.065          0.033          0.011          0.012          0.011          0.017          0.050         39.756          9.541              ?              ?              ?
           1978             97     07/04/1978       1159.600              77.515            605.647          4.107          2.472          1.957          1.938          1.154          1.158          1.138          1.125          1.118          1.110          0.000          0.025          2.056          0.531          0.564         24.039         42.931       1308.192         442.472          0.227          0.287          0.294          0.299          0.300          0.300          0.301          0.301          0.301          0.301        501.460        113.460          0.000          0.000                 0.374                 0.345                 0.846             41       1418.475       4006.539          0.341          3.985       1700.000         62.061          1.176          0.441          0.191          0.111          0.044          0.015          0.013          0.014          0.019          0.032         39.579         11.595              ?              ?              ?
           1979            122     02/05/1979        678.800              21.286            226.365          3.309          2.583          1.989          1.942          1.183          1.189          1.160          1.142          1.134          1.124          0.000          0.048          2.399          0.399          1.334         53.670         54.240       1305.327         408.059          0.194          0.263          0.276          0.287          0.295          0.299          0.300          0.300          0.300          0.300        489.627        102.183          0.151          0.151                 0.377                 0.351                 0.815             61       1123.873       3275.191          0.257          3.399       1700.000         48.631          1.342          0.444          0.190          0.111          0.054          0.022          0.016          0.012          0.025          0.182         39.385          6.063              ?              ?              ?
           1980             93     02/04/1980        669.900              26.109            283.819          3.648          2.525          1.961          1.918          1.144          1.155          1.131          1.118          1.111          1.102          0.000          0.039          2.764          0.472          1.339         48.908         55.854       1301.969         353.750          0.190          0.264          0.277          0.287          0.294          0.298          0.300          0.300          0.300          0.300        488.858        101.885          0.048          0.048                 0.417                 0.393                 0.792             37       1049.517       3345.349          0.255          3.507       1700.000         52.434          1.420          0.508          0.233          0.135          0.062          0.022          0.015          0.015          0.041          0.312         39.202         10.044              ?              ?              ?
           1981             91     01/04/1981       1078.200              89.171            524.464          4.339          2.396          1.909          1.901          1.134          1.146          1.124          1.111          1.104          1.097          0.000          0.025          4.489          0.673          0.759         27.798         55.124       1297.560         433.617          0.252          0.291          0.297          0.300          0.301          0.301          0.302          0.302          0.303          0.303        506.601        118.601          0.000          0.000                 0.376                 0.360                 0.847             33       1465.182       3716.446          0.340          4.088       1700.000         53.259          1.435          0.908          0.684          0.713          0.366          0.175          0.088          0.048          0.034          0.036         39.049          6.311              ?              ?              ?
           1982             97     07/04/1982        723.800              52.826            275.030          4.127          2.539          1.969          1.931          1.153          1.157          1.131          1.118          1.111          1.103          0.000          0.032          2.352          0.459          0.995         35.407         57.671       1294.032         368.472          0.181          0.259          0.275          0.286          0.294          0.299          0.300          0.300          0.300          0.300        487.442        101.389          0.116          0.116                 0.361                 0.342                 0.834             39       1142.741       3620.950          0.264          3.932       1700.000         53.456          1.337          0.434          0.188          0.105          0.051          0.017          0.013          0.014          0.031          0.162         38.959          8.274              ?              ?              ?
           1983            101     11/04/1983        490.900               7.677            115.125          4.748          2.718          2.040          1.988          1.184          1.168          1.138          1.125          1.118          1.109          0.000          0.024          5.663          0.490          0.834         28.725         61.637       1291.101         340.196          0.175          0.255          0.270          0.281          0.287          0.289          0.291          0.294          0.298          0.300        478.107         92.653          0.297          0.297                 0.336                 0.329                 0.836             47        937.043       3238.157          0.233          4.212       1700.000         52.105          2.181          1.351          0.656          0.427          0.207          0.076          0.059          0.084          0.183          0.440         38.915          5.388              ?              ?              ?
           1984            115     24/04/1984        627.200              17.047            208.362          4.867          2.531          1.964          1.936          1.165          1.174          1.146          1.126          1.119          1.111          0.000          0.020          6.414          0.495          0.782         23.861         57.235       1287.371         372.186          0.183          0.263          0.276          0.287          0.293          0.297          0.300          0.300          0.300          0.300        487.450        101.185          0.030          0.030                 0.364                 0.359                 0.833             56       1282.813       3679.885          0.300          4.547       1700.000         52.190          2.808          1.390          0.747          0.545          0.244          0.100          0.066          0.064          0.126          0.324         39.028          9.107              ?              ?              ?
           1985             98     08/04/1985       1049.700              50.413            535.584          4.567          2.444          1.901          1.907          1.136          1.146          1.117          1.106          1.101          1.094          0.000          0.022          2.071          0.476          0.817         25.492         58.826       1284.041         439.486          0.192          0.271          0.282          0.291          0.296          0.299          0.300          0.300          0.300          0.300        491.879        104.635          0.000          0.000                 0.384                 0.341                 0.828             41       1293.944       4102.812          0.313          3.937       1700.000         64.323          1.455          0.255          0.107          0.069          0.034          0.013          0.009          0.009          0.020          0.100         38.947         14.847              ?              ?              ?
