Summary_file = output\kend_cw.sum
Title = 
           date      year      wht_yield         wht_ep     wht_laimax      sor_yield         sor_ep     sor_laimax    avg_residue    max_residue    min_residue annual_rainfall  annual_runoff      annual_es   annual_drain
             ()    (year)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)           (mm)           (mm)           (mm)
     22/05/1958      1958          0.000          0.000          0.000          0.000          0.000          0.000        589.424        959.117          0.000         120.700          2.798        101.689          0.000
     17/11/1958      1958       1609.652         63.146          1.934          0.000          0.000          0.000         65.937        188.094          0.000         412.900          9.660        168.448        206.327
     19/06/1959      1959          0.000          0.000          0.000          0.000          0.000          0.000       3563.812       4258.827          0.000         258.100          1.117        152.706         57.993
     24/11/1959      1959       1647.778         81.954          2.213          0.000          0.000          0.000       1427.259       2582.753          0.000         354.300         11.155        132.801        133.818
     28/05/1960      1960          0.000          0.000          0.000          0.000          0.000          0.000       4381.660       5108.736          0.000         281.700          3.356        131.956        137.533
     21/11/1960      1960       1282.445         60.162          1.854          0.000          0.000          0.000       2392.822       3514.738          0.000         301.600          0.672        106.620        200.445
     07/06/1961      1961          0.000          0.000          0.000          0.000          0.000          0.000       4501.970       5391.814          0.000         310.200          6.599        141.115         98.860
     19/11/1961      1961        798.445         41.404          1.178          0.000          0.000          0.000       1849.111       2975.189          0.000         345.300          6.104        118.735        231.428
     30/05/1962      1962          0.000          0.000          0.000          0.000          0.000          0.000       2961.486       3513.701          0.000         163.700          8.338         89.972         23.505
     17/11/1962      1962       1052.109         49.819          1.419          0.000          0.000          0.000       1067.129       2264.438          0.000         408.300          3.942        159.020        224.527
     15/05/1963      1963          0.000          0.000          0.000          0.000          0.000          0.000       2259.305       3343.584          0.000         274.300         14.670        150.477         51.468
     02/11/1963      1963       1497.017         57.167          1.743          0.000          0.000          0.000        506.216       1102.791          0.000         427.600         12.840        150.761        249.720
     12/06/1964      1964          0.000          0.000          0.000          0.000          0.000          0.000       3343.688       4058.969          0.000         119.800          0.000        111.740          3.170
     03/12/1964      1964        351.147         16.101          0.498          0.000          0.000          0.000       1535.180       2660.553          0.000         481.500         11.915        166.020        306.469
     28/05/1965      1965          0.000          0.000          0.000          0.000          0.000          0.000       1319.421       1900.885          0.000         217.600          1.748        146.812         40.744
     19/11/1965      1965       1836.915         77.109          2.497          0.000          0.000          0.000        412.219        805.487          0.000         438.600         12.993        161.612        200.194
     23/06/1966      1966          0.000          0.000          0.000          0.000          0.000          0.000       3481.323       4950.477          0.000         255.800          4.906        157.979         47.548
     05/12/1966      1966       1479.106         72.972          2.207          0.000          0.000          0.000       1098.849       2111.005          0.000         276.400          0.069        141.432        135.349
     30/06/1967      1967          0.000          0.000          0.000          0.000          0.000          0.000       3436.043       4723.658          0.000         288.800          0.081        161.798         83.175
     04/12/1967      1967        969.770         50.804          1.646          0.000          0.000          0.000        940.928       1696.794          0.000         269.000          6.354        127.898        148.119
     13/06/1968      1968          0.000          0.000          0.000          0.000          0.000          0.000       2229.771       3165.481          0.000         242.800          1.502        168.911         10.742
     07/12/1968      1968       1373.115         67.259          2.041          0.000          0.000          0.000        493.364        999.232          0.000         337.300          1.455        159.344        167.832
     29/06/1969      1969          0.000          0.000          0.000          0.000          0.000          0.000       3489.487       4127.617          0.000         185.000          1.905        105.412          0.000
     05/12/1969      1969        930.488         47.865          1.693          0.000          0.000          0.000       1300.168       2339.138          0.000         219.900          2.153        132.941        113.684
     12/06/1970      1970          0.000          0.000          0.000          0.000          0.000          0.000       2242.413       3073.433          0.000         205.600          2.089        122.097         13.024
     01/12/1970      1970       2005.315         90.297          2.659          0.000          0.000          0.000        477.016       1040.460          0.000         287.100          0.141        145.047        116.219
     22/05/1971      1971          0.000          0.000          0.000          0.000          0.000          0.000       4418.245       5506.033          0.000         214.300          4.545        116.936         20.214
     25/11/1971      1971       1862.812         74.155          2.383          0.000          0.000          0.000       1414.282       3007.315          0.000         410.300          3.537        138.476        194.824
     15/05/1972      1972          0.000          0.000          0.000          0.000          0.000          0.000       4588.884       5386.921          0.000         103.500          0.000         93.992         35.939
     06/11/1972      1972       1807.587         74.783          2.242          0.000          0.000          0.000       2253.951       3883.730          0.000         284.000          0.000        106.474        133.269
     26/05/1973      1973          0.000          0.000          0.000          0.000          0.000          0.000       5418.739       5864.442          0.000         133.300          0.000         71.333         19.818
     24/11/1973      1973       1045.346         48.158          1.463          0.000          0.000          0.000       2672.877       4198.873          0.000         473.800          2.318        132.071        308.720
     15/05/1974      1974          0.000          0.000          0.000          0.000          0.000          0.000       3356.758       4173.299          0.000         146.800          0.000        112.595         15.848
     09/11/1974      1974       1645.415         68.503          2.318          0.000          0.000          0.000       1021.686       1988.582          0.000         331.500          2.244        150.716        175.236
     20/05/1975      1975          0.000          0.000          0.000          0.000          0.000          0.000       3894.143       4612.344          0.000         193.800          0.000        107.215         26.324
     16/11/1975      1975       1315.991         60.171          1.791          0.000          0.000          0.000       1067.221       2345.586          0.000         373.400          4.347        156.255        185.405
     22/05/1976      1976          0.000          0.000          0.000          0.000          0.000          0.000       3292.861       4057.871          0.000         255.400          0.987        122.932         92.207
     17/11/1976      1976       2015.942         85.260          2.624          0.000          0.000          0.000       1053.986       2058.380          0.000         375.900          1.097        135.679        162.819
     19/05/1977      1977          0.000          0.000          0.000          0.000          0.000          0.000       5029.612       5620.877          0.000         114.100          0.306         71.413         25.931
     15/11/1977      1977        888.469         36.686          1.210          0.000          0.000          0.000       2633.151       4262.509          0.000         415.300         14.185        128.083        270.130
     08/06/1978      1978          0.000          0.000          0.000          0.000          0.000          0.000       2591.889       3677.798          0.000         268.000          0.690        157.429         70.287
     29/11/1978      1978       1210.068         58.550          1.483          0.000          0.000          0.000        835.269       1526.385          0.000         333.000          2.932        150.264        183.847
     22/05/1979      1979          0.000          0.000          0.000          0.000          0.000          0.000       2756.973       3824.973          0.000         151.600          0.000        132.380          0.000
     19/11/1979      1979       1365.738         58.204          1.875          0.000          0.000          0.000        936.414       1909.422          0.000         392.600          1.145        166.760        147.038
     13/07/1980      1980          0.000          0.000          0.000          0.000          0.000          0.000       3312.016       4266.363          0.000         259.200          1.993        151.164         87.591
     17/12/1980      1980       1931.380         91.736          2.737          0.000          0.000          0.000        925.029       1712.413          0.000         282.600          1.105        144.860        109.108
     30/05/1981      1981          0.000          0.000          0.000          0.000          0.000          0.000       5348.600       5801.688          0.000         147.300          0.000         80.236         15.804
     26/11/1981      1981        922.330         41.370          1.231          0.000          0.000          0.000       3177.675       4517.304          0.000         324.800          0.006        115.767        215.605
     30/07/1982      1982          0.000          0.000          0.000          0.000          0.000          0.000       3514.170       4649.897          0.000         408.800         91.520        165.686        114.717
     16/12/1982      1982       1269.620         60.925          2.548          0.000          0.000          0.000       1276.147       2120.566          0.000         137.200          0.000        116.210         16.405
     20/06/1983      1983          0.000          0.000          0.000          0.000          0.000          0.000       3056.223       3916.140          0.000         157.400          0.313        120.507          0.000
     30/11/1983      1983       1655.166         72.316          2.533          0.000          0.000          0.000        564.840       1266.676          0.000         300.200          2.921        153.460         91.461
     29/05/1984      1984          0.000          0.000          0.000          0.000          0.000          0.000       3271.188       4314.954          0.000         176.700          0.000        117.778          0.142
     21/11/1984      1984       1407.708         59.679          1.846          0.000          0.000          0.000        942.610       2061.847          0.000         442.500          6.789        157.311        220.264
     02/07/1985      1985          0.000          0.000          0.000          0.000          0.000          0.000       3231.518       4246.139          0.000         232.100          5.097        153.022         83.105
     10/12/1985      1985       1950.067         87.048          3.078          0.000          0.000          0.000        895.098       1699.284          0.000         249.400          0.031        144.346         82.362
     27/06/1986      1986          0.000          0.000          0.000          0.000          0.000          0.000       4640.957       5321.365          0.000         173.600          0.005         99.154          0.107
     12/12/1986      1986       1054.233         52.956          1.518          0.000          0.000          0.000       1765.062       3148.006          0.000         280.000          0.915        130.029        161.939
     15/05/1987      1987          0.000          0.000          0.000          0.000          0.000          0.000       3642.396       3897.446          0.000         117.000          1.735         70.075          0.000
     04/11/1987      1987       2399.826         83.459          2.538          0.000          0.000          0.000       1333.281       2500.026          0.000         209.600          0.000        124.338         22.545
     15/05/1988      1988          0.000          0.000          0.000          0.000          0.000          0.000       3576.905       5311.376          0.000         264.800         23.738        134.818         28.558
