APSIM output file, version = 5.3
Title = stock lablab SAMPLE Simulation
           Date           rain        paddock         number            sex            age         weight     cond_score         intake      wt_change      trampling
     23/01/1989          2.600          0.000             20          steer        425.000        200.994          0.798          0.589         -1.290          0.000
     24/01/1989          0.400          0.000             20          steer        426.000        199.699          0.767          0.561         -1.296          0.000
     25/01/1989          0.000          0.000             20          steer        427.000        198.403          0.736          0.545         -1.296          0.000
     26/01/1989          0.000          0.000             20          steer        428.000        197.131          0.704          0.579         -1.272          0.000
     27/01/1989          1.600          0.000             20          steer        429.000        195.878          0.673          0.604         -1.253          0.000
     28/01/1989          0.000          0.000             20          steer        430.000        194.630          0.643          0.596         -1.249          0.000
     29/01/1989          0.000          0.000             20          steer        431.000        193.394          0.613          0.608         -1.236          0.000
     30/01/1989          0.000          0.000             20          steer        432.000        192.170          0.583          0.618         -1.224          0.000
     31/01/1989          0.000          0.000             20          steer        433.000        190.961          0.554          0.633         -1.209          0.000
     01/02/1989          0.000          0.000             20          steer        434.000        189.762          0.524          0.640         -1.199          0.000
     02/02/1989          0.000          0.000             20          steer        435.000        188.565          0.495          0.628         -1.197          0.000
     03/02/1989          0.000          0.000             20          steer        436.000        187.360          0.467          0.595         -1.205          0.000
     04/02/1989          1.000          0.000             20          steer        437.000        186.148          0.438          0.563         -1.213          0.000
     05/02/1989          4.000          0.000             20          steer        438.000        184.911          0.409          0.496         -1.237          0.000
     06/02/1989         20.900          0.000             20          steer        439.000        183.657          0.379          0.444         -1.254          0.000
     07/02/1989          0.000          0.000             20          steer        440.000        182.421          0.349          0.467         -1.236          0.000
     08/02/1989          0.000          0.000             20          steer        441.000        181.210          0.320          0.503         -1.211          0.000
     09/02/1989          0.000          0.000             20          steer        442.000        180.028          0.291          0.549         -1.182          0.000
     10/02/1989          0.000          0.000             20          steer        443.000        178.871          0.262          0.586         -1.158          0.000
     11/02/1989          3.400          0.000             20          steer        444.000        177.729          0.235          0.605         -1.141          0.000
     12/02/1989          1.000          0.000             20          steer        445.000        176.587          0.208          0.588         -1.142          0.000
     13/02/1989          0.000          0.000             20          steer        446.000        175.447          0.180          0.579         -1.140          0.000
     14/02/1989          0.000          0.000             20          steer        447.000        174.326          0.153          0.604         -1.121          0.000
     15/02/1989          0.000          0.000             20          steer        448.000        173.219          0.126          0.618         -1.107          0.000
     16/02/1989          0.000          0.000             19          steer        449.000        172.986          0.119          0.634         -1.098          0.000
     17/02/1989          0.000          0.000             19          steer        450.000        171.899          0.093          0.642         -1.088          0.000
     18/02/1989          0.000          0.000             19          steer        451.000        170.818          0.067          0.641         -1.081          0.000
     19/02/1989          0.000          0.000             19          steer        452.000        169.742          0.041          0.639         -1.076          0.000
     20/02/1989          0.000          0.000             19          steer        453.000        168.674          0.016          0.641         -1.068          0.000
     21/02/1989         99.000          0.000             18          steer        454.000        168.498          0.010          0.646         -1.064          0.000
     22/02/1989          0.000          0.000             18          steer        455.000        167.430         -0.016          0.624         -1.068          0.000
     23/02/1989          0.000          0.000             18          steer        456.000        166.369         -0.041          0.625         -1.061          0.000
     24/02/1989          0.200          0.000             18          steer        457.000        165.310         -0.066          0.616         -1.058          0.000
     25/02/1989          0.000          0.000             17          steer        458.000        165.163         -0.071          0.598         -1.066          0.000
     26/02/1989          0.000          0.000             16          steer        459.000        165.082         -0.075          0.624         -1.053          0.000
     27/02/1989          0.000          0.000             16          steer        460.000        164.045         -0.100          0.645         -1.036          0.000
     28/02/1989          0.000          0.000             16          steer        461.000        163.019         -0.125          0.652         -1.026          0.000
     01/03/1989          0.000          0.000             15          steer        462.000        163.000         -0.127          0.628         -1.038          0.000
     02/03/1989          0.000          0.000             15          steer        463.000        161.972         -0.151          0.636         -1.027          0.000
     03/03/1989          0.000          0.000             15          steer        464.000        160.958         -0.176          0.651         -1.014          0.000
     04/03/1989          0.000          0.000             15          steer        465.000        159.944         -0.199          0.636         -1.015          0.000
     05/03/1989          2.800          0.000             15          steer        466.000        158.935         -0.223          0.635         -1.009          0.000
     06/03/1989          0.000          0.000             15          steer        467.000        157.930         -0.247          0.631         -1.004          0.000
     07/03/1989          0.000          0.000             14          steer        468.000        157.995         -0.248          0.665         -0.989          0.000
     08/03/1989          0.000          0.000             14          steer        469.000        157.025         -0.271          0.691         -0.970          0.000
     09/03/1989          0.000          0.000             13          steer        470.000        157.185         -0.270          0.713         -0.961          0.000
     10/03/1989          0.000          0.000             12          steer        471.000        157.447         -0.266          0.744         -0.947          0.000
     11/03/1989          0.000          0.000             12          steer        472.000        156.522         -0.289          0.780         -0.925          0.000
     12/03/1989          0.000          0.000             12          steer        473.000        155.616         -0.310          0.807         -0.906          0.000
     13/03/1989          0.000          0.000             11          steer        474.000        156.018         -0.304          0.836         -0.895          0.000
     14/03/1989          0.000          0.000             11          steer        475.000        155.140         -0.325          0.861         -0.878          0.000
     15/03/1989          0.000          0.000             10          steer        476.000        155.649         -0.315          0.817         -0.902          0.000
     16/03/1989         13.000          0.000             10          steer        477.000        154.785         -0.337          0.887         -0.863          0.000
     17/03/1989          2.400          0.000             10          steer        478.000        153.911         -0.357          0.850         -0.875          0.000
     18/03/1989          0.000          0.000              9          steer        479.000        154.548         -0.344          0.800         -0.901          0.000
     19/03/1989          0.000          0.000              9          steer        480.000        153.644         -0.366          0.782         -0.904          0.000
     20/03/1989          0.000          0.000              9          steer        481.000        152.751         -0.387          0.794         -0.893          0.000
     21/03/1989          0.000          0.000              8          steer        482.000        153.573         -0.371          0.840         -0.876          0.000
     22/03/1989          0.000          0.000              8          steer        483.000        152.726         -0.392          0.892         -0.847          0.000
     23/03/1989          0.000          0.000              8          steer        484.000        151.907         -0.412          0.942         -0.819          0.000
     24/03/1989          0.000          0.000              7          steer        485.000        152.979         -0.390          0.937         -0.828          0.000
     25/03/1989          5.000          0.000              7          steer        486.000        152.211         -0.410          1.055         -0.768          0.000
     26/03/1989         45.000          0.000              7          steer        487.000        151.452         -0.428          1.066         -0.758          0.000
     27/03/1989         28.000          0.000              7          steer        488.000        150.679         -0.446          1.022         -0.773          0.000
     28/03/1989          1.200          0.000              7          steer        489.000        149.908         -0.464          1.014         -0.772          0.000
     29/03/1989          0.000          0.000              6          steer        490.000        151.284         -0.437          1.046         -0.765          0.000
     30/03/1989          0.000          0.000              6          steer        491.000        150.538         -0.455          1.076         -0.747          0.000
     31/03/1989          0.000          0.000              6          steer        492.000        149.794         -0.472          1.071         -0.744          0.000
     01/04/1989          0.000          0.000              6          steer        493.000        149.048         -0.490          1.056         -0.746          0.000
     02/04/1989          2.600          0.000              6          steer        494.000        148.299         -0.507          1.039         -0.749          0.000
     03/04/1989          3.200          0.000              6          steer        495.000        147.528         -0.525          0.980         -0.771          0.000
     04/04/1989          0.400          0.000              6          steer        496.000        146.740         -0.543          0.934         -0.787          0.000
     05/04/1989          0.400          0.000              6          steer        497.000        145.953         -0.561          0.924         -0.787          0.000
     06/04/1989          0.200          0.000              5          steer        498.000        147.599         -0.528          0.948         -0.786          0.000
     07/04/1989          0.000          0.000              5          steer        499.000        146.838         -0.546          0.991         -0.762          0.000
     08/04/1989          0.000          0.000              5          steer        500.000        146.100         -0.564          1.033         -0.737          0.000
     09/04/1989          0.000          0.000              5          steer        501.000        145.397         -0.581          1.096         -0.704          0.000
     10/04/1989          0.000          0.000              5          steer        502.000        144.731         -0.598          1.169         -0.666          0.000
     11/04/1989          0.300          0.000              5          steer        503.000        144.100         -0.613          1.237         -0.631          0.000
     12/04/1989          3.400          0.000              5          steer        504.000        143.472         -0.628          1.236         -0.628          0.000
     13/04/1989          0.000          0.000              5          steer        505.000        142.868         -0.643          1.281         -0.603          0.000
     14/04/1989          0.000          0.000              5          steer        506.000        142.294         -0.657          1.335         -0.575          0.000
     15/04/1989          0.000          0.000              5          steer        507.000        141.761         -0.671          1.424         -0.533          0.000
     16/04/1989          0.000          0.000              4          steer        508.000        144.085         -0.624          1.502         -0.511          0.000
     17/04/1989          0.000          0.000              4          steer        509.000        143.628         -0.636          1.615         -0.457          0.000
     18/04/1989          0.000          0.000              4          steer        510.000        143.235         -0.648          1.750         -0.393          0.000
     19/04/1989          0.000          0.000              4          steer        511.000        142.902         -0.657          1.881         -0.332          0.000
     20/04/1989          0.000          0.000              4          steer        512.000        142.626         -0.666          2.001         -0.277          0.000
     21/04/1989          0.000          0.000              4          steer        513.000        142.407         -0.673          2.127         -0.219          0.000
     22/04/1989          0.400          0.000              4          steer        514.000        142.244         -0.679          2.251         -0.163          0.000
     23/04/1989          0.000          0.000              4          steer        515.000        142.104         -0.684          2.304         -0.140          0.000
     24/04/1989         26.000          0.000              4          steer        516.000        141.889         -0.689          2.140         -0.215          0.000
     25/04/1989          3.100          0.000              4          steer        517.000        141.593         -0.695          1.960         -0.296          0.000
     26/04/1989         60.600          0.000              4          steer        518.000        141.254         -0.702          1.851         -0.339          0.000
     27/04/1989          2.400          0.000              4          steer        519.000        140.911         -0.711          1.835         -0.343          0.000
     28/04/1989          0.400          0.000              4          steer        520.000        140.569         -0.720          1.832         -0.342          0.000
     29/04/1989          0.000          0.000              4          steer        521.000        140.241         -0.728          1.860         -0.328          0.000
     30/04/1989          0.000          0.000              4          steer        522.000        139.919         -0.737          1.869         -0.322          0.000
     01/05/1989          0.000          0.000              4          steer        523.000        139.602         -0.745          1.876         -0.317          0.000
     02/05/1989          0.000          0.000              3          steer        524.000        142.763         -0.680          1.892         -0.329          0.000
     03/05/1989          0.000          0.000              3          steer        525.000        142.470         -0.688          1.968         -0.293          0.000
     04/05/1989          0.000          0.000              3          steer        526.000        142.188         -0.696          1.988         -0.282          0.000
     05/05/1989          0.000          0.000              2          steer        527.000        146.656         -0.605          2.074         -0.271          0.000
     06/05/1989          0.000          0.000              2          steer        528.000        146.467         -0.612          2.255         -0.188          0.000
     07/05/1989          3.600          0.000              1          steer        529.000        153.602         -0.465          2.352         -0.189          0.000
     08/05/1989         18.400          0.000              1          steer        530.000        153.424         -0.470          2.375         -0.178          0.000
     09/05/1989          1.000          0.000              1          steer        531.000        153.275         -0.475          2.436         -0.148          0.000
     10/05/1989          0.000          0.000              1          steer        532.000        153.200         -0.480          2.597         -0.076          0.000
     11/05/1989          0.000          0.000              1          steer        533.000        153.181         -0.483          2.720         -0.019          0.000
     12/05/1989          0.000          0.000              1          steer        534.000        153.228         -0.485          2.989          0.047          0.000
     13/05/1989          0.000          0.000              1          steer        535.000        153.335         -0.486          3.279          0.107          0.000
     14/05/1989          0.000          0.000              1          steer        536.000        153.509         -0.485          3.608          0.174          0.000
     15/05/1989          0.200          0.000              1          steer        537.000        153.746         -0.483          3.912          0.237          0.000
     16/05/1989          1.600          0.000              1          steer        538.000        154.006         -0.479          4.029          0.260          0.000
     17/05/1989          2.200          0.000              1          steer        539.000        154.292         -0.476          4.159          0.286          0.000
     18/05/1989          1.400          0.000              1          steer        540.000        154.602         -0.471          4.274          0.310          0.000
     19/05/1989          0.000          0.000              1          steer        541.000        154.978         -0.466          4.593          0.376          0.000
     20/05/1989          0.000          0.000              1          steer        542.000        155.420         -0.460          4.908          0.442          0.000
     21/05/1989          0.000          0.000              1          steer        543.000        155.933         -0.452          5.250          0.513          0.000
     22/05/1989          0.000          0.000              1          steer        544.000        156.515         -0.443          5.579          0.582          0.000
     23/05/1989          8.400          0.000              1          steer        545.000        157.155         -0.433          5.851          0.640          0.000
     24/05/1989          0.000          0.000              1          steer        546.000        157.847         -0.421          6.099          0.692          0.000
     25/05/1989          0.000          0.000              1          steer        547.000        158.577         -0.408          6.274          0.730          0.000
     26/05/1989          0.000          0.000              1          steer        548.000        159.362         -0.395          6.529          0.785          0.000
     27/05/1989          1.000          0.000              1          steer        549.000        160.158         -0.380          6.589          0.797          0.000
     28/05/1989          0.000          0.000              1          steer        550.000        160.980         -0.365          6.703          0.822          0.000
     29/05/1989          0.000          0.000              1          steer        551.000        161.859         -0.350          6.956          0.878          0.000
     30/05/1989          0.000          0.000              1          steer        552.000        162.776         -0.333          7.128          0.917          0.000
     31/05/1989          0.000          0.000              1          steer        553.000        163.739         -0.316          7.323          0.963          0.000
     01/06/1989          3.000          0.000              1          steer        554.000        164.742         -0.298          7.497          1.004          0.000
     02/06/1989          0.000          0.000              1          steer        555.000        165.746         -0.279          7.505          1.004          0.000
     03/06/1989          0.000          0.000              1          steer        556.000        166.771         -0.259          7.593          1.025          0.000
     04/06/1989          0.000          0.000              1          steer        557.000        167.832         -0.240          7.741          1.061          0.000
     05/06/1989          1.000          0.000              1          steer        558.000        168.933         -0.220          7.897          1.101          0.000
     06/06/1989         13.200          0.000              1          steer        559.000        170.045         -0.199          7.945          1.112          0.000
     07/06/1989          0.400          0.000              1          steer        560.000        171.161         -0.177          7.970          1.117          0.000
     08/06/1989          0.000          0.000              1          steer        561.000        172.219         -0.156          7.835          1.058          0.000
     09/06/1989          0.400          0.000              1          steer        562.000        173.278         -0.136          7.843          1.059          0.000
     10/06/1989          1.000          0.000              1          steer        563.000        174.211         -0.116          7.555          0.933          0.000
     11/06/1989          0.000          0.000              1          steer        564.000        174.835         -0.098          6.806          0.624          0.000
     12/06/1989          0.600          0.000              1          steer        565.000        175.445         -0.087          6.758          0.610          0.000
     13/06/1989          0.200          0.000              1          steer        566.000        176.052         -0.076          6.739          0.607          0.000
     14/06/1989          0.000          0.000              1          steer        567.000        176.665         -0.066          6.748          0.612          0.000
     15/06/1989          0.000          0.000              1          steer        568.000        177.282         -0.055          6.761          0.617          0.000
     16/06/1989          0.000          0.000              1          steer        569.000        177.905         -0.044          6.772          0.622          0.000
     17/06/1989          0.000          0.000              1          steer        570.000        178.535         -0.032          6.792          0.631          0.000
     18/06/1989          0.000          0.000              1          steer        571.000        179.186         -0.021          6.844          0.650          0.000
     19/06/1989          0.000          0.000              1          steer        572.000        179.851         -0.010          6.893          0.665          0.000
     20/06/1989          0.000          0.000              1          steer        573.000        180.518          0.002          6.903          0.668          0.000
     21/06/1989          0.000          0.000              1          steer        574.000        181.034          0.014          6.529          0.516          0.000
     22/06/1989          0.000          0.000              1          steer        575.000        181.541          0.023          6.490          0.507          0.000
     23/06/1989          0.000          0.000              1          steer        576.000        182.028          0.032          6.428          0.487          0.000
     24/06/1989          0.000          0.000              1          steer        577.000        182.502          0.040          6.381          0.474          0.000
     25/06/1989          0.000          0.000              1          steer        578.000        182.887          0.048          6.135          0.385          0.000
     26/06/1989          0.000          0.000              1          steer        579.000        183.178          0.055          5.862          0.290          0.000
     27/06/1989          0.000          0.000              1          steer        580.000        183.478          0.059          5.859          0.300          0.000
     28/06/1989          0.000          0.000              1          steer        581.000        183.840          0.063          5.998          0.363          0.000
     29/06/1989          5.400          0.000              1          steer        582.000        184.196          0.069          5.958          0.355          0.000
     30/06/1989          0.800          0.000              1          steer        583.000        184.542          0.075          5.916          0.347          0.000
