APSIM output file, version = 5.3
Title = stock lablab SAMPLE Simulation
           Date           rain            das          stage            lai        biomass          yield     root_depth             ep         height         dlt_dm dlt_dm_green(1) dlt_dm_green(2) dlt_dm_green(3) dlt_dm_green(4) dlt_dm_green(5) dlt_dm_green(6)  dm_green_root  dm_green_stem  dm_green_leaf dlt_dm_senesced(1) dlt_dm_senesced(2) dlt_dm_senesced(3) dlt_dm_senesced(4) dlt_dm_senesced(5) dlt_dm_senesced(6)    dm_sen_stem    dm_sen_leaf      dm_dead() dm_feed_on_offer() dm_feed_removed() herbage_trampling
            (?)            (?)            (d)             ()      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)           (mm)           (mm)        (g/m^2)         (g/m^2)         (g/m^2)         (g/m^2)         (g/m^2)         (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)                (?)               (?)               (?)
     19/04/1989          0.000            196          3.000          0.109         46.227          0.000       1800.000          0.274          8.541          0.959           0.959           0.768           0.192           0.000           0.000           0.000         19.000          1.068          3.555              0.097              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             53.750             7.523           572.940
     20/04/1989          0.000            197          3.000          0.117         48.502          0.000       1800.000          0.284          9.164          1.028           1.028           0.822           0.206           0.000           0.000           0.000         19.622          1.145          3.705              0.100              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             56.507             8.005           571.610
     21/04/1989          0.000            198          3.000          0.124         50.837          0.000       1800.000          0.330          9.799          1.084           1.084           0.867           0.217           0.000           0.000           0.000         20.281          1.225          3.859              0.104              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             59.343             8.506           570.504
     22/04/1989          0.400            199          3.000          0.129         52.240          0.000       1800.000          0.390         10.284          1.041           1.041           0.832           0.208           0.000           0.000           0.000         20.875          1.286          3.938              0.107              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             61.242             9.003           569.627
     23/04/1989          0.000            200          3.000          0.114         46.557          0.000       1800.000          0.029          9.588          0.353           0.353           0.283           0.071           0.000           0.000           0.000         20.740          1.199          3.457              0.106              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             55.773             9.217           568.976
     24/04/1989         26.000            201          3.000          0.098         40.972          0.000       1800.000          0.021          8.777          0.274           0.274           0.219           0.055           0.000           0.000           0.000         20.510          1.097          3.000              0.105              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             49.292             8.561           568.415
     25/04/1989          3.100            202          3.000          0.084         39.941          0.000       1800.000          0.010          7.953          0.240           0.240           0.192           0.048           0.000           0.000           0.000         20.237          0.994          3.000              0.104              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             43.375             7.840           567.556
     26/04/1989         60.600            203          3.000          0.083         39.804          0.000       1800.000          0.115          7.843          0.580           0.580           0.464           0.116           0.000           0.000           0.000         20.348          0.980          3.000              0.104              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             45.746             7.406           566.371
     27/04/1989          2.400            204          3.000          0.082         39.741          0.000       1800.000          0.103          7.792          0.605           0.605           0.484           0.121           0.000           0.000           0.000         20.486          0.974          3.000              0.105              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             45.854             7.341           565.017
     28/04/1989          0.400            205          3.000          0.085         39.932          0.000       1800.000          0.172          7.946          0.725           0.725           0.580           0.145           0.000           0.000           0.000         20.747          0.993          3.000              0.106              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             46.990             7.330           563.644
     29/04/1989          0.000            206          3.000          0.086         40.006          0.000       1800.000          0.193          8.005          0.685           0.685           0.548           0.137           0.000           0.000           0.000         20.955          1.001          3.000              0.107              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             46.781             7.438           562.276
     30/04/1989          0.000            207          3.000          0.087         40.040          0.000       1800.000          0.170          8.032          0.672           0.672           0.538           0.134           0.000           0.000           0.000         21.144          1.004          3.000              0.108              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             46.728             7.475           560.964
     01/05/1989          0.000            208          3.000          0.088         40.114          0.000       1800.000          0.190          8.091          0.695           0.695           0.556           0.139           0.000           0.000           0.000         21.352          1.011          3.000              0.109              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             46.990             7.502           559.677
     02/05/1989          0.000            209          3.000          0.094         41.829          0.000       1800.000          0.198          8.475          0.739           0.739           0.591           0.148           0.000           0.000           0.000         21.694          1.059          3.123              0.110              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             47.506             5.677           558.409
     03/05/1989          0.000            210          3.000          0.096         41.695          0.000       1800.000          0.118          8.562          0.577           0.577           0.462           0.115           0.000           0.000           0.000         21.860          1.070          3.099              0.111              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             47.600             5.905           428.290
     04/05/1989          0.000            211          3.000          0.102         43.544          0.000       1800.000          0.207          8.964          0.781           0.781           0.625           0.156           0.000           0.000           0.000         22.231          1.120          3.234              0.113              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             49.510             5.965           427.410
     05/05/1989          0.000            212          3.000          0.117         48.670          0.000       1800.000          0.308          9.862          0.927           0.927           0.742           0.185           0.000           0.000           0.000         22.845          1.233          3.634              0.116              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             52.818             4.148           426.563
     06/05/1989          0.000            213          3.000          0.125         51.385          0.000       1800.000          0.187         10.392          0.723           0.723           0.578           0.145           0.000           0.000           0.000         23.242          1.299          3.840              0.118              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             55.895             4.510           293.312
     07/05/1989          3.600            214          3.000          0.126         51.743          0.000       1800.000          0.015         10.495          0.271           0.271           0.217           0.054           0.000           0.000           0.000         23.284          1.312          3.862              0.118              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             54.095             2.352           292.935
     08/05/1989         18.400            215          3.000          0.130         53.153          0.000       1800.000          0.045         10.768          0.379           0.379           0.303           0.076           0.000           0.000           0.000         23.433          1.346          3.969              0.118              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             55.528             2.375           153.602
     09/05/1989          1.000            216          3.000          0.144         57.928          0.000       1800.000          0.081         11.587          0.721           0.721           0.577           0.144           0.000           0.000           0.000         23.927          1.448          4.344              0.121              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             60.364             2.436           153.424
     10/05/1989          0.000            217          3.000          0.153         61.191          0.000       1800.000          0.082         12.174          0.586           0.586           0.469           0.117           0.000           0.000           0.000         24.281          1.522          4.597              0.123              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             63.787             2.597           153.275
     11/05/1989          0.000            218          3.000          0.176         69.444          0.000       1800.000          0.214         13.572          1.097           1.097           0.878           0.219           0.000           0.000           0.000         25.146          1.697          5.248              0.127              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             72.165             2.720           153.200
     12/05/1989          0.000            219          3.000          0.202         78.574          0.000       1800.000          0.314         15.133          1.212           1.212           0.970           0.242           0.000           0.000           0.000         26.120          1.892          5.966              0.132              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             81.564             2.989           153.181
     13/05/1989          0.000            220          3.000          0.232         89.449          0.000       1800.000          0.369         16.998          1.415           1.415           1.132           0.283           0.000           0.000           0.000         27.291          2.125          6.820              0.138              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000             92.729             3.279           153.228
     14/05/1989          0.000            221          3.000          0.262        100.231          0.000       1800.000          0.298         18.877          1.439           1.439           1.151           0.288           0.000           0.000           0.000         28.476          2.360          7.664              0.144              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            103.839             3.608           153.335
     15/05/1989          0.200            222          3.000          0.271        103.652          0.000       1800.000          0.068         19.601          0.733           0.733           0.587           0.147           0.000           0.000           0.000         28.945          2.450          7.915              0.146              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            107.564             3.912           153.509
     16/05/1989          1.600            223          3.000          0.282        107.747          0.000       1800.000          0.095         20.443          0.812           0.812           0.650           0.162           0.000           0.000           0.000         29.489          2.555          8.219              0.149              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            111.776             4.029           153.746
     17/05/1989          2.200            224          3.000          0.289        110.685          0.000       1800.000          0.039         21.108          0.710           0.710           0.568           0.142           0.000           0.000           0.000         29.926          2.638          8.430              0.151              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            114.844             4.159           154.006
     18/05/1989          1.400            225          3.000          0.322        122.679          0.000       1800.000          0.295         23.236          1.627           1.627           1.301           0.325           0.000           0.000           0.000         31.276          2.904          9.363              0.158              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            126.953             4.274           154.292
     19/05/1989          0.000            226          3.000          0.356        135.025          0.000       1800.000          0.314         25.455          1.694           1.694           1.355           0.339           0.000           0.000           0.000         32.683          3.182         10.321              0.165              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            139.618             4.593           154.602
     20/05/1989          0.000            227          3.000          0.395        149.518          0.000       1800.000          0.348         28.055          1.940           1.940           1.552           0.388           0.000           0.000           0.000         34.326          3.507         11.445              0.173              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            154.426             4.908           154.978
     21/05/1989          0.000            228          3.000          0.436        164.626          0.000       1800.000          0.352         30.797          2.036           2.036           1.629           0.407           0.000           0.000           0.000         36.053          3.850         12.613              0.182              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            169.876             5.250           155.420
     22/05/1989          0.000            229          3.000          0.471        177.616          0.000       1800.000          0.440         33.243          1.857           1.857           1.486           0.371           0.000           0.000           0.000         37.588          4.155         13.606              0.190              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            183.195             5.579           155.933
     23/05/1989          8.400            230          3.000          0.506        190.482          0.000       1800.000          0.264         35.708          1.872           1.872           1.497           0.374           0.000           0.000           0.000         39.128          4.464         14.585              0.197              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            196.333             5.851           156.515
     24/05/1989          0.000            231          3.000          0.527        198.818          0.000       1800.000          0.392         37.483          1.443           1.443           1.155           0.289           0.000           0.000           0.000         40.229          4.685         15.196              0.203              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            204.917             6.099           157.155
     25/05/1989          0.000            232          3.000          0.570        214.867          0.000       1800.000          0.566         40.521          2.232           2.232           1.786           0.446           0.000           0.000           0.000         42.110          5.065         16.422              0.212              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            221.142             6.274           157.847
     26/05/1989          0.000            233          3.000          0.572        216.308          0.000       1800.000          0.070         41.260          0.797           0.797           0.638           0.159           0.000           0.000           0.000         42.546          5.157         16.473              0.215              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            222.837             6.529           158.577
     27/05/1989          1.000            234          3.000          0.585        221.417          0.000       1800.000          0.096         42.591          1.170           1.170           0.936           0.234           0.000           0.000           0.000         43.349          5.324         16.818              0.219              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            228.007             6.589           159.362
     28/05/1989          0.000            235          3.000          0.635        240.061          0.000       1800.000          0.400         46.110          2.535           2.535           2.028           0.507           0.000           0.000           0.000         45.508          5.764         18.242              0.229              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            246.764             6.703           160.158
     29/05/1989          0.000            236          3.000          0.668        252.733          0.000       1800.000          0.459         48.722          1.963           1.963           1.570           0.393           0.000           0.000           0.000         47.084          6.090         19.183              0.237              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            259.688             6.956           160.980
     30/05/1989          0.000            237          3.000          0.713        269.725          0.000       1800.000          0.565         52.063          2.412           2.412           1.930           0.482           0.000           0.000           0.000         49.097          6.508         20.465              0.247              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            276.853             7.128           161.859
     31/05/1989          0.000            238          3.000          0.762        288.330          0.000       1800.000          0.361         55.707          2.593           2.593           2.074           0.519           0.000           0.000           0.000         51.279          6.963         21.870              0.258              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            295.653             7.323           162.776
     01/06/1989          3.000            239          3.000          0.749        284.871          0.000       1800.000          0.061         55.856          0.404           0.404           0.323           0.081           0.000           0.000           0.000         51.265          6.982         21.505              0.258              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            292.367             7.497           163.739
     02/06/1989          0.000            240          3.000          0.766        292.006          0.000       1800.000          0.264         57.697          1.464           1.464           1.171           0.293           0.000           0.000           0.000         52.306          7.212         21.988              0.264              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            299.511             7.505           164.742
     03/06/1989          0.000            241          3.000          0.812        309.487          0.000       1800.000          0.533         61.217          2.507           2.507           2.006           0.501           0.000           0.000           0.000         54.380          7.652         23.297              0.274              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            317.080             7.593           165.746
     04/06/1989          0.000            242          3.000          0.876        333.422          0.000       1800.000          0.693         65.812          3.168           3.168           2.534           0.634           0.000           0.000           0.000         57.102          8.227         25.116              0.288              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            341.163             7.741           166.771
     05/06/1989          1.000            243          3.000          0.888        338.863          0.000       1800.000          0.101         67.492          1.334           1.334           1.067           0.267           0.000           0.000           0.000         57.981          8.437         25.450              0.292              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            346.759             7.897           167.832
     06/06/1989         13.200            244          3.000          0.887        339.839          0.000       1800.000          0.030         68.467          0.892           0.892           0.714           0.178           0.000           0.000           0.000         58.413          8.558         25.425              0.294              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            347.784             7.945           168.933
     07/06/1989          0.400            245          3.000          0.876        337.043          0.000       1800.000          0.070         68.839          0.517           0.517           0.414           0.103           0.000           0.000           0.000         58.468          8.605         25.099              0.295              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000            345.013             7.970           170.045
     08/06/1989          0.000            246          3.000          0.761        334.385          0.000       1800.000          0.093         69.119          0.519           0.519           0.415           0.104           0.000           0.000           0.000         58.509          8.640         21.803              0.295              3.012              0.000              0.000              0.000              0.000          0.000          2.996          0.000            342.230             7.835           171.161
     09/06/1989          0.400            247          3.000          0.760        335.172          0.000       1800.000          0.100         69.947          0.864           0.864           0.691           0.173           0.000           0.000           0.000         58.893          8.743         21.794              0.297              0.000              0.000              0.000              0.000              0.000          0.000          2.979          0.000            343.026             7.843           172.219
     10/06/1989          1.000            248          3.000          0.557        327.588          0.000       1800.000          0.000         69.182          0.000           0.000           0.000           0.000           0.000           0.000           0.000         58.385          8.648         15.961              0.294              5.231              0.000              0.000              0.000              0.000          0.000          8.151          0.000            335.172             7.555           173.278
     11/06/1989          0.000            249          3.000          0.234        320.723          0.000       1800.000          0.000         67.898          0.000           0.000           0.000           0.000           0.000           0.000           0.000         57.826          8.487          6.700              0.292              8.938              0.000              0.000              0.000              0.000          0.000         16.885          0.000            327.588             6.806           174.211
     12/06/1989          0.600            250          3.000          0.227        315.364          0.000       1800.000          0.014         66.842          0.146           0.146           0.117           0.029           0.000           0.000           0.000         57.415          8.355          6.501              0.290              0.000              0.000              0.000              0.000              0.000          0.000         16.680          0.000            322.180             6.758           174.835
     13/06/1989          0.200            251          3.000          0.231        314.181          0.000       1800.000          0.126         66.465          0.561           0.561           0.449           0.112           0.000           0.000           0.000         57.423          8.308          6.632              0.290              0.000              0.000              0.000              0.000              0.000          0.000         16.478          0.000            320.978             6.739           175.445
     14/06/1989          0.000            252          3.000          0.239        314.177          0.000       1800.000          0.171         66.296          0.680           0.680           0.544           0.136           0.000           0.000           0.000         57.550          8.287          6.851              0.291              0.000              0.000              0.000              0.000              0.000          0.000         16.280          0.000            320.983             6.748           176.052
     15/06/1989          0.000            253          3.000          0.245        313.535          0.000       1800.000          0.152         66.040          0.618           0.618           0.494           0.124           0.000           0.000           0.000         57.615          8.255          7.013              0.291              0.000              0.000              0.000              0.000              0.000          0.000         16.085          0.000            320.352             6.761           176.665
     16/06/1989          0.000            254          3.000          0.252        313.356          0.000       1800.000          0.162         65.876          0.665           0.665           0.532           0.133           0.000           0.000           0.000         57.729          8.234          7.206              0.291              0.000              0.000              0.000              0.000              0.000          0.000         15.895          0.000            320.184             6.772           177.282
     17/06/1989          0.000            255          3.000          0.262        314.437          0.000       1800.000          0.108         65.936          0.793           0.793           0.634           0.159           0.000           0.000           0.000         57.970          8.242          7.493              0.293              0.000              0.000              0.000              0.000              0.000          0.000         15.709          0.000            321.285             6.792           177.905
     18/06/1989          0.000            256          3.000          0.285        320.564          0.000       1800.000          0.292         66.849          1.303           1.303           1.042           0.261           0.000           0.000           0.000         58.722          8.356          8.167              0.296              0.000              0.000              0.000              0.000              0.000          0.000         15.533          0.000            327.463             6.844           178.535
     19/06/1989          0.000            257          3.000          0.292        320.615          0.000       1800.000          0.122         66.810          0.700           0.700           0.560           0.140           0.000           0.000           0.000         58.869          8.351          8.349              0.297              0.000              0.000              0.000              0.000              0.000          0.000         15.361          0.000            327.563             6.893           179.186
     20/06/1989          0.000            258          3.000          0.294        319.413          0.000       1800.000          0.065         66.578          0.576           0.576           0.460           0.115           0.000           0.000           0.000         58.891          8.322          8.427              0.297              0.000              0.000              0.000              0.000              0.000          0.000         15.192          0.000            326.370             6.903           179.851
     21/06/1989          0.000            259          3.000          0.157        312.816          0.000       1800.000          0.000         65.171          0.000           0.000           0.000           0.000           0.000           0.000           0.000         58.314          8.146          4.492              0.294              3.708              0.000              0.000              0.000              0.000          0.000         18.644          0.000            319.413             6.529           180.518
     22/06/1989          0.000            260          3.000          0.158        309.362          0.000       1800.000          0.057         64.276          0.310           0.310           0.248           0.062           0.000           0.000           0.000         58.052          8.034          4.513              0.293              0.000              0.000              0.000              0.000              0.000          0.000         18.389          0.000            315.919             6.490           181.034
     23/06/1989          0.000            261          3.000          0.145        305.445          0.000       1800.000          0.057         63.282          0.258           0.258           0.206           0.052           0.000           0.000           0.000         57.738          7.910          4.148              0.292              0.361              0.000              0.000              0.000              0.000          0.000         18.487          0.000            311.940             6.428           181.541
     24/06/1989          0.000            262          3.000          0.138        298.999          0.000       1800.000          0.000         61.875          0.000           0.000           0.000           0.000           0.000           0.000           0.000         57.168          7.734          3.945              0.289              0.000              0.000              0.000              0.000              0.000          0.000         18.221          0.000            305.445             6.381           182.028
     25/06/1989          0.000            263          3.000          0.073        301.827          0.000       1800.000          0.000         60.353          0.000           0.000           0.000           0.000           0.000           0.000           0.000         56.592          7.544          3.000              0.286              1.736              0.000              0.000              0.000              0.000          0.000         19.639          0.000            298.999             6.135           182.502
     26/06/1989          0.000            264          3.000          0.035        323.608          0.000       1800.000          0.000         58.762          0.000           0.000           0.000           0.000           0.000           0.000           0.000         56.019          7.345          3.000              0.283              2.760              0.000              0.000              0.000              0.000          0.000         22.016          0.000            301.827             5.862           182.887
     27/06/1989          0.000            265          3.000          0.035        339.466          0.000       1800.000          0.006         57.392          0.022           0.022           0.018           0.004           0.000           0.000           0.000         55.501          7.174          3.000              0.280              2.135              0.000              0.000              0.000              0.000          0.000         23.773          0.000            323.830             5.859           183.178
     28/06/1989          0.000            266          3.000          0.035        334.788          0.000       1800.000          0.012         56.286          0.062           0.062           0.050           0.012           0.000           0.000           0.000         55.053          7.036          3.000              0.278              0.000              0.000              0.000              0.000              0.000          0.000         23.443          0.000            340.086             5.998           183.478
     29/06/1989          5.400            267          3.000          0.036        330.215          0.000       1800.000          0.011         55.247          0.092           0.092           0.074           0.018           0.000           0.000           0.000         54.640          6.906          3.000              0.276              0.000              0.000              0.000              0.000              0.000          0.000         23.116          0.000            335.709             5.958           183.840
     30/06/1989          0.800            268          3.000          0.037        325.650          0.000       1800.000          0.017         54.203          0.079           0.079           0.063           0.016           0.000           0.000           0.000         54.218          6.775          3.000              0.274              0.000              0.000              0.000              0.000              0.000          0.000         22.790          0.000            331.000             5.916           184.196
