APSIM output file, version = 5.3
Title = Roma 800mm wet soil
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
            292           1957          0.000       5262.983       1466.282        142.481
            286           1958          0.000       5447.494       1778.837        145.006
            287           1959          0.000       4843.455       1438.171        129.103
            291           1960          0.000       5581.425       1531.021        143.388
            290           1961          0.000       6913.535       2182.323        183.675
            288           1962          0.000       5721.962       1637.510        152.575
            288           1963          0.000       5288.527       1588.902        133.759
            287           1964          0.000       6052.380       2436.035        160.991
            287           1965          0.000       7050.225       2603.487        168.235
            288           1966          0.000       9782.678       4307.263        204.024
            289           1967          0.000       6088.093       1910.432        145.354
            290           1968          0.000       8187.896       2799.572        185.065
            287           1969          0.000       5230.479       1613.375        126.175
            288           1970          0.000       4477.003       1668.714        125.519
            288           1971          0.000       7835.122       3137.189        206.400
            289           1972          0.000       3702.208       1085.202        114.803
            282           1973          0.000      13581.556       6332.254        277.619
            289           1974          0.000       6774.406       2635.502        156.202
            286           1975          0.000       8404.435       3524.177        188.527
            288           1976          0.000       6342.851       2565.123        152.261
            292           1977          0.000       3828.523       1013.824        110.065
            290           1978          0.000      12612.226       5717.204        248.535
            288           1979          0.000       3882.470       1118.867        108.827
            290           1980          0.000       5841.674       1671.662        147.600
            289           1981          0.000       6871.825       2444.599        157.841
            291           1982          0.000       3997.237       1137.834        109.284
            289           1983          0.000       7858.354       2767.603        163.254
            288           1984          0.000       9825.427       4147.433        207.429
            287           1985          0.000       7304.304       2356.564        172.331
            287           1986          0.000       8368.685       3428.736        196.403
            288           1987          0.000       5547.377       1681.206        136.516
            289           1988          0.000       7013.874       2509.217        172.727
            293           1989          0.000       5581.307       1528.710        131.098
            290           1990          0.000       5125.207       1647.180        122.715
            289           1991          0.000       4693.844       1305.611        135.520
            290           1992          0.000       4696.118       1460.109        120.296
            286           1993          0.000       6938.961       2729.259        158.999
            295           1994          0.000       3447.071        882.177        106.587
            291           1995          0.000       4596.160       1495.624        124.649
            290           1996          0.000       6238.361       2415.278        145.731
            291           1997          0.000       4089.222       1352.789        119.347
            286           1998          0.000      13492.684       6365.621        275.021
            290           1999          0.000       5966.600       1944.864        158.979
            293           2000          0.000       5095.876       1365.768        141.808
            287           2001          0.000       6027.183       1730.879        160.305
            292           2002          0.000       4586.854       1267.777        130.962
