ApsimVersion = 6.0
Title = Dalby 1500mm wet soil
            day           year            LAI        Biomass          Yield         sum_ep
          (day)         (year)        (m2/m2)        (kg/ha)        (kg/ha)             ()
             71           1958          0.272         8582.5         2220.2        239.186
             40           1959          1.762        15107.9         7554.7        322.628
             38           1960          1.616        14882.8         7500.6        339.527
             42           1961          1.722        14141.7         6212.0        286.199
             37           1962          2.514        16669.7         9085.0        329.364
             40           1963          1.017        11579.1         4444.9        250.265
             43           1964          2.106        14608.9         6277.7        325.565
             45           1965          0.875        11462.1         3748.2        279.971
             39           1966          1.899        16082.8         8514.1        349.573
             43           1967          1.409        12606.9         5229.8        295.192
             48           1968          0.994        11745.7         4353.7        262.308
             35           1969          0.956        12580.7         4711.4        301.451
             38           1970          1.969        16830.0         9056.6        371.349
             39           1971          3.678        17205.2         9215.5        330.723
             44           1972          2.580        17978.8         9415.9        346.162
             39           1973          1.668        13301.8         5431.9        286.689
             37           1974          1.982        15671.1         8040.4        308.832
             45           1975          1.723        14923.7         6648.3        316.623
             40           1976          2.358        16483.2         8866.7        322.616
             38           1977          0.624        10233.4         3024.2        250.605
             33           1978          1.152        11073.3         3726.4        259.043
             43           1979          2.015        13684.9         6060.7        285.989
             35           1980          1.071        11474.9         4270.8        287.970
             36           1981          1.575        14359.5         6724.9        288.768
             40           1982          1.814        15903.4         8455.1        351.312
             38           1983          0.762        13045.7         5661.8        309.548
             44           1984          1.913        16486.8         8044.4        308.179
             40           1985          1.162        11870.0         4351.0        278.712
             41           1986          0.522        11615.0         4387.0        285.016
             44           1987          1.881        14746.1         6733.4        350.051
             39           1988          1.390        15330.2         7515.9        330.054
             37           1989          1.397        14082.1         6547.9        303.962
             39           1990          1.636        15679.4         7601.2        330.743
             42           1991          0.656         9163.5         2655.4        224.941
             34           1992          1.234        13686.4         6013.7        307.816
             42           1993          0.619        10621.1         3356.4        248.361
             40           1994          1.272        13762.7         6033.8        336.892
             42           1995          1.339        13356.2         6196.8        300.628
             38           1996          2.160        17968.0         9680.2        355.949
             44           1997          0.385        11498.2         3607.3        263.868
             36           1998          1.089        12763.5         5495.2        306.945
             41           1999          1.549        14357.5         6673.2        306.680
             50           2000          2.368        18759.0         9325.4        367.469
             43           2001          0.449         9513.5         2718.0        224.047
             39           2002          1.207        13603.5         6086.8        333.948
