APSIM output file, version = 5.3
Title = Step 3. Declining dead pool.
           date       sw_dep()      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)     basal_area     root_depth       sw_index  transpiration vpd_estimation  max_n_avail()   growth_photo    death_frost   surfaceom_wt  transpiration
     18/01/1957        294.382         14.693         79.227        100.116        100.346          0.000        750.000          1.000          0.000         14.060         15.000          0.000          0.000        715.704          0.000
     19/01/1957        293.682         14.310         79.067        100.070        100.235          0.000        750.000          1.000          0.000         17.720         15.000          0.000          0.000        749.817          0.000
     20/01/1957        292.974         13.894         78.881        100.042        100.158          0.000        750.000          1.000          0.000         23.190         15.000          0.000          0.000        784.625          0.000
     21/01/1957        292.333         13.510         78.693        100.025        100.105          0.000        750.000          1.000          0.000         17.210         15.000          0.000          0.000        820.260          0.000
     22/01/1957        291.743         13.153         78.506        100.015        100.069          0.000        750.000          1.000          0.000         24.710         15.000          0.000          0.000        856.852          0.000
     23/01/1957        291.194         12.820         78.320        100.009        100.045          0.000        750.000          1.000          0.000         27.630         15.000          0.000          0.000        894.538          0.000
     24/01/1957        290.676         12.509         78.133        100.005        100.029          0.000        750.000          1.000          0.000         31.020         15.000          0.000          0.000        933.459          0.000
     25/01/1957        293.980         15.871         78.086        100.003        100.019          0.000        750.000          1.000          0.000         20.650         15.000          0.000          0.000        968.140          0.000
     26/01/1957        303.369         19.271         81.600        101.776        100.722          0.000        750.000          1.000          0.000         15.040         15.000          0.000          0.000        983.101          0.000
     27/01/1957        301.523         18.308         80.483        101.642        101.090          0.000        750.000          1.000          0.000          7.080         15.000          0.000          0.000        999.070          0.000
     28/01/1957        299.858         17.520         80.062        101.159        101.118          0.000        750.000          1.000          0.000         10.210         15.000          0.000          0.000       1016.081          0.000
     29/01/1957        298.402         16.844         79.882        100.718        100.958          0.000        750.000          1.000          0.000         14.560         15.000          0.000          0.000       1034.172          0.000
     30/01/1957        297.157         16.250         79.730        100.431        100.747          0.000        750.000          1.000          0.000         15.960         15.000          0.000          0.000       1053.384          0.000
     31/01/1957        296.100         15.718         79.572        100.258        100.551          0.000        750.000          1.000          0.000         21.300         15.000          0.000          0.000       1073.765          0.000
     01/02/1957        295.195         15.235         79.411        100.155        100.393          0.000        750.000          1.000          0.000         21.120         15.000          0.000          0.000       1095.366          0.000
     02/02/1957        294.407         14.794         79.248        100.093        100.273          0.000        750.000          1.000          0.000         22.140         15.000          0.000          0.000       1118.244          0.000
     03/02/1957        293.711         14.387         79.083        100.056        100.186          0.000        750.000          1.000          0.000         23.410         15.000          0.000          0.000       1142.461          0.000
     04/02/1957        293.084         14.009         78.916        100.033        100.125          0.000        750.000          1.000          0.000         18.120         15.000          0.000          0.000       1168.086          0.000
     05/02/1957        292.510         13.657         78.750        100.020        100.083          0.000        750.000          1.000          0.000         14.060         15.000          0.000          0.000       1195.192          0.000
     06/02/1957        291.977         13.328         78.583        100.012        100.055          0.000        750.000          1.000          0.000         13.560         15.000          0.000          0.000       1223.859          0.000
     07/02/1957        291.477         13.019         78.415        100.007        100.036          0.000        750.000          1.000          0.000          9.690         15.000          0.000          0.000       1254.175          0.000
     08/02/1957        291.003         12.727         78.248        100.004        100.023          0.000        750.000          1.000          0.000         18.590         15.000          0.000          0.000       1286.235          0.000
     09/02/1957        290.552         12.453         78.082        100.003        100.015          0.000        750.000          1.000          0.000         18.690         15.000          0.000          0.000       1320.139          0.000
     10/02/1957        290.119         12.193         77.915        100.002        100.010          0.000        750.000          1.000          0.000         16.420         15.000          0.000          0.000       1356.000          0.000
     11/02/1957        289.703         11.947         77.750        100.001        100.006          0.000        750.000          1.000          0.000         18.960         15.000          0.000          0.000       1393.936          0.000
     12/02/1957        289.302         11.713         77.585        100.001        100.004          0.000        750.000          1.000          0.000         12.300         15.000          0.000          0.000       1434.076          0.000
     13/02/1957        288.914         11.491         77.421        100.000        100.002          0.000        750.000          1.000          0.000         15.210         15.000          0.000          0.000       1474.381          0.000
     14/02/1957        288.538         11.279         77.257        100.000        100.002          0.000        750.000          1.000          0.000         16.570         15.000          0.000          0.000       1514.485          0.000
     15/02/1957        288.173         11.078         77.095        100.000        100.001          0.000        750.000          1.000          0.000         20.580         15.000          0.000          0.000       1554.388          0.000
     16/02/1957        287.819         10.885         76.933        100.000        100.001          0.000        750.000          1.000          0.000         21.580         15.000          0.000          0.000       1594.092          0.000
     17/02/1957        287.474         10.702         76.772        100.000        100.000          0.000        750.000          1.000          0.000         24.410         15.000          0.000          0.000       1633.597          0.000
     18/02/1957        287.138         10.526         76.612        100.000        100.000          0.000        750.000          1.000          0.000         23.040         15.000          0.000          0.000       1672.905          0.000
     19/02/1957        286.810         10.357         76.453        100.000        100.000          0.000        750.000          1.000          0.000         25.350         15.000          0.000          0.000       1712.016          0.000
     20/02/1957        286.490         10.196         76.295        100.000        100.000          0.000        750.000          1.000          0.000         25.250         15.000          0.000          0.000       1750.931          0.000
     21/02/1957        286.178         10.040         76.137        100.000        100.000          0.000        750.000          1.000          0.000         25.980         15.000          0.000          0.000       1789.652          0.000
     22/02/1957        285.872          9.892         75.981        100.000        100.000          0.000        750.000          1.000          0.000         19.450         15.000          0.000          0.000       1828.180          0.000
     23/02/1957        285.574          9.748         75.825        100.000        100.000          0.000        750.000          1.000          0.000          8.300         15.000          0.000          0.000       1866.515          0.000
     24/02/1957        285.281          9.611         75.671        100.000        100.000          0.000        750.000          1.000          0.000         15.740         15.000          0.000          0.000       1904.658          0.000
     25/02/1957        284.995          9.478         75.517        100.000        100.000          0.000        750.000          1.000          0.000         10.810         15.000          0.000          0.000       1942.610          0.000
     26/02/1957        284.714          9.350         75.364        100.000        100.000          0.000        750.000          1.000          0.000         14.660         15.000          0.000          0.000       1980.373          0.000
     27/02/1957        292.891         17.527         75.364        100.000        100.000          0.000        750.000          1.000          0.000         13.560         15.000          0.000          0.000       1958.319          0.000
     28/02/1957        292.304         16.940         75.364        100.000        100.000          0.500        750.000          1.000          0.000         16.820         15.000          0.000          0.000       1939.670          0.000
     01/03/1957        291.776         16.412         75.364        100.000        100.000          0.500        750.000          1.000          0.000         18.660         15.000          0.000          0.000       1924.299          0.000
     02/03/1957        291.294         15.930         75.364        100.000        100.000          0.500        750.000          1.000          0.000         20.900         15.000          0.000          0.000       1912.090          0.000
     03/03/1957        290.852         15.488         75.364        100.000        100.000          0.500        750.000          1.000          0.000         23.470         15.000          0.000          0.000       1902.948          0.000
     04/03/1957        290.442         15.078         75.364        100.000        100.000          0.500        750.000          1.000          0.000         24.080         15.000          0.000          0.000       1896.789          0.000
     05/03/1957        291.881         16.517         75.364        100.000        100.000          0.500        750.000          1.000          0.000         20.050         15.000          0.000          0.000       1887.835          0.000
     06/03/1957        293.127         17.763         75.364        100.000        100.000          0.500        750.000          1.000          0.000         20.900         15.000          0.000          0.000       1876.198          0.000
     07/03/1957        292.474         17.111         75.364        100.000        100.000          0.500        750.000          1.000          0.000         20.480         15.000          0.000          0.000       1867.650          0.000
     08/03/1957        292.770         17.406         75.364        100.000        100.000          0.500        750.000          1.000          0.000         18.660         15.000          0.000          0.000       1859.297          0.000
     09/03/1957        292.153         16.789         75.364        100.000        100.000          0.500        750.000          1.000          0.000         21.020         15.000          0.000          0.000       1853.956          0.000
     10/03/1957        291.602         16.238         75.364        100.000        100.000          0.500        750.000          1.000          0.000         20.130         15.000          0.000          0.000       1851.561          0.000
     11/03/1957        301.994         19.099         81.281        101.153        100.461          0.500        750.000          1.000          0.000         16.260         15.000          0.000          0.000       1834.872          0.000
     12/03/1957        301.184         18.727         80.536        101.174        100.746          0.500        750.000          1.000          0.000         20.180         15.000          0.000          0.000       1852.829          0.000
     13/03/1957        299.519         17.734         80.080        100.898        100.807          0.500        750.000          1.000          0.000         21.230         15.000          0.000          0.000       1870.155          0.000
     14/03/1957        298.075         16.922         79.875        100.567        100.711          0.500        750.000          1.000          0.000         20.700         15.000          0.000          0.000       1886.528          0.000
     15/03/1957        298.589         17.880         79.805        100.340        100.563          0.500        750.000          1.000          0.000         12.700         15.000          0.000          0.000       1902.250          0.000
     16/03/1957        297.344         17.038         79.681        100.204        100.419          0.500        750.000          1.000          0.000         16.660         15.000          0.000          0.000       1918.338          0.000
     17/03/1957        296.423         16.443         79.557        100.123        100.301          0.500        750.000          1.000          0.000         22.010         15.000          0.000          0.000       1934.753          0.000
     18/03/1957        295.617         15.910         79.423        100.074        100.210          0.500        750.000          1.000          0.000         21.870         15.000          0.000          0.000       1951.748          0.000
     19/03/1957        294.898         15.428         79.283        100.044        100.144          0.500        750.000          1.000          0.000         24.780         15.000          0.000          0.000       1969.340          0.000
     20/03/1957        294.247         14.987         79.137        100.026        100.097          0.500        750.000          1.000          0.000         32.110         15.000          0.000          0.000       1987.094          0.000
     21/03/1957        293.649         14.580         78.989        100.016        100.064          0.500        750.000          1.000          0.000         22.240         15.000          0.000          0.000       2003.322          0.000
     22/03/1957        293.093         14.203         78.838        100.010        100.042          0.500        750.000          1.000          0.000         18.120         15.000          0.000          0.000       2019.658          0.000
     23/03/1957        292.570         13.851         78.685        100.006        100.028          0.500        750.000          1.000          0.000         20.720         15.000          0.000          0.000       2036.653          0.000
     24/03/1957        292.075         13.522         78.531        100.003        100.018          0.500        750.000          1.000          0.000         19.670         15.000          0.000          0.000       2054.443          0.000
     25/03/1957        306.865         19.265         81.600        103.000        103.000          0.500        750.000          1.000          0.000         17.740         15.000          0.000          0.000       2074.947          0.000
     26/03/1957        303.911         18.302         80.482        102.376        102.750          0.500        750.000          1.000          0.000         16.380         15.000          0.000          0.000       2088.865          0.000
     27/03/1957        301.465         17.514         80.061        101.599        102.290          0.500        750.000          1.000          0.000         15.970         15.000          0.000          0.000       2103.475          0.000
     28/03/1957        299.470         16.840         79.882        100.982        101.767          0.500        750.000          1.000          0.000         12.200         15.000          0.000          0.000       2118.849          0.000
     29/03/1957        297.862         16.248         79.730        100.589        101.296          0.500        750.000          1.000          0.000         16.830         15.000          0.000          0.000       2135.384          0.000
     30/03/1957        296.563         15.718         79.573        100.353        100.919          0.500        750.000          1.000          0.000         18.050         15.000          0.000          0.000       2152.514          0.000
     31/03/1957        295.498         15.238         79.413        100.212        100.636          0.500        750.000          1.000          0.000         20.210         15.000          0.000          0.000       2169.797          0.000
     01/04/1957        294.608         14.799         79.250        100.127        100.433          0.500        750.000          1.000          0.000         23.420         15.000          0.000          0.000       2167.737          0.000
     02/04/1957        293.846         14.394         79.086        100.076        100.290          0.500        750.000          1.000          0.000         24.290         15.000          0.000          0.000       2165.615          0.000
     03/04/1957        293.178         14.018         78.921        100.046        100.192          0.500        750.000          1.000          0.000         19.160         15.000          0.000          0.000       2163.629          0.000
     04/04/1957        293.527         14.594         78.780        100.027        100.126          0.500        750.000          1.000          0.000         18.610         15.000          0.000          0.000       2162.386          0.000
     05/04/1957        292.935         14.202         78.634        100.016        100.082          0.500        750.000          1.000          0.000         18.930         15.000          0.000          0.000       2158.879          0.000
     06/04/1957        292.386         13.837         78.485        100.010        100.053          0.500        750.000          1.000          0.000         19.030         15.000          0.000          0.000       2156.834          0.000
     07/04/1957        291.871         13.497         78.334        100.006        100.034          0.500        750.000          1.000          0.000         19.830         15.000          0.000          0.000       2156.266          0.000
     08/04/1957        291.384         13.178         78.181        100.004        100.022          0.500        750.000          1.000          0.000         18.800         15.000          0.000          0.000       2157.202          0.000
     09/04/1957        290.920         12.878         78.026        100.002        100.014          0.500        750.000          1.000          0.000         19.310         15.000          0.000          0.000       2159.489          0.000
     10/04/1957        301.493         19.219         81.002        100.903        100.370          0.500        750.000          1.000          0.000         19.100         15.000          0.000          0.000       2163.128          0.000
     11/04/1957        299.989         18.228         80.276        100.902        100.583          0.500        750.000          1.000          0.000         24.510         15.000          0.000          0.000       2159.635          0.000
     12/04/1957        298.836         17.583         80.007        100.641        100.606          0.500        750.000          1.000          0.000         20.580         15.000          0.000          0.000       2155.540          0.000
     13/04/1957        297.808         17.015         79.888        100.387        100.518          0.500        750.000          1.000          0.000         23.270         15.000          0.000          0.000       2151.072          0.000
     14/04/1957        296.907         16.505         79.766        100.232        100.404          0.500        750.000          1.000          0.000         24.290         15.000          0.000          0.000       2145.865          0.000
     15/04/1957        296.118         16.042         79.639        100.139        100.298          0.500        750.000          1.000          0.000         16.300         15.000          0.000          0.000       2139.916          0.000
     16/04/1957        295.421         15.617         79.509        100.084        100.212          0.500        750.000          1.000          0.000         18.500         15.000          0.000          0.000       2134.427          0.000
     17/04/1957        294.797         15.224         79.376        100.050        100.147          0.500        750.000          1.000          0.000         19.000         15.000          0.000          0.000       2129.979          0.000
     18/04/1957        294.230         14.858         79.242        100.030        100.100          0.500        750.000          1.000          0.000         17.570         15.000          0.000          0.000       2126.227          0.000
     19/04/1957        293.708         14.516         79.106        100.018        100.067          0.500        750.000          1.000          0.000         18.610         15.000          0.000          0.000       2123.705          0.000
     20/04/1957        293.220         14.195         78.970        100.011        100.045          0.500        750.000          1.000          0.000         21.450         15.000          0.000          0.000       2122.653          0.000
     21/04/1957        292.761         13.892         78.833        100.007        100.029          0.500        750.000          1.000          0.000          8.280         15.000          0.000          0.000       2121.989          0.000
     22/04/1957        295.181         16.383         78.775        100.004        100.019          0.500        750.000          1.000          0.000         14.270         15.000          0.000          0.000       2122.594          0.000
     23/04/1957        294.638         15.922         78.701        100.002        100.012          0.500        750.000          1.000          0.000         23.170         15.000          0.000          0.000       2119.942          0.000
     24/04/1957        294.124         15.498         78.617        100.001        100.008          0.500        750.000          1.000          0.000         19.160         15.000          0.000          0.000       2116.805          0.000
     25/04/1957        293.635         15.106         78.524        100.001        100.005          0.500        750.000          1.000          0.000         18.660         15.000          0.000          0.000       2113.459          0.000
     26/04/1957        293.169         14.741         78.424        100.001        100.003          0.500        750.000          1.000          0.000         21.120         15.000          0.000          0.000       2110.191          0.000
     27/04/1957        292.721         14.400         78.319        100.000        100.002          0.500        750.000          1.000          0.000         15.500         15.000          0.000          0.000       2106.465          0.000
     28/04/1957        292.291         14.080         78.210        100.000        100.001          0.500        750.000          1.000          0.000         19.430         15.000          0.000          0.000       2103.578          0.000
     29/04/1957        291.876         13.778         78.097        100.000        100.001          0.500        750.000          1.000          0.000         21.020         15.000          0.000          0.000       2102.552          0.000
     30/04/1957        291.474         13.493         77.981        100.000        100.001          0.500        750.000          1.000          0.000         19.310         15.000          0.000          0.000       2104.496          0.000
     01/05/1957        291.086         13.222         77.863        100.000        100.000          0.500        750.000          1.000          0.000         23.220         15.000          0.000          0.000       2109.417          0.000
     02/05/1957        290.710         12.966         77.744        100.000        100.000          0.500        750.000          1.000          0.000         13.970         15.000          0.000          0.000       2117.517          0.000
     03/05/1957        290.345         12.723         77.623        100.000        100.000          0.500        750.000          1.000          0.000         16.240         15.000          0.000          0.000       2128.782          0.000
     04/05/1957        289.991         12.491         77.500        100.000        100.000          0.500        750.000          1.000          0.000         17.430         15.000          0.000          0.000       2140.706          0.000
     05/05/1957        289.733         12.325         77.408        100.000        100.000          0.500        750.000          1.000          0.000         17.950         15.000          0.000          0.000       2152.606          0.000
     06/05/1957        289.481         12.165         77.315        100.000        100.000          0.500        750.000          1.000          0.000         16.000         15.000          0.000          0.000       2164.482          0.000
     07/05/1957        289.233         12.010         77.223        100.000        100.000          0.500        750.000          1.000          0.000         16.560         15.000          0.000          0.000       2176.334          0.000
     08/05/1957        288.990         11.861         77.129        100.000        100.000          0.500        750.000          1.000          0.000         15.780         15.000          0.000          0.000       2188.163          0.000
     09/05/1957        288.752         11.716         77.036        100.000        100.000          0.500        750.000          1.000          0.000         18.120         15.000          0.000          0.000       2199.968          0.000
     10/05/1957        288.518         11.575         76.942        100.000        100.000          0.500        750.000          1.000          0.000         17.910         15.000          0.000          0.000       2211.750          0.000
     11/05/1957        288.288         11.439         76.849        100.000        100.000          0.500        750.000          1.000          0.000         18.180         15.000          0.000          0.000       2223.508          0.000
     12/05/1957        288.062         11.307         76.755        100.000        100.000          0.500        750.000          1.000          0.000         19.220         15.000          0.000          0.000       2235.242          0.000
     13/05/1957        287.840         11.179         76.661        100.000        100.000          0.500        750.000          1.000          0.000         20.010         15.000          0.000          0.000       2246.953          0.000
     14/05/1957        287.621         11.054         76.567        100.000        100.000          0.500        750.000          1.000          0.000         20.570         15.000          0.000          0.000       2258.640          0.000
     15/05/1957        287.407         10.933         76.473        100.000        100.000          0.500        750.000          1.000          0.000         20.010         15.000          0.000          0.000       2270.304          0.000
     16/05/1957        287.195         10.816         76.379        100.000        100.000          0.500        750.000          1.000          0.000         15.430         15.000          0.000          0.000       2281.945          0.000
     17/05/1957        286.987         10.702         76.286        100.000        100.000          0.500        750.000          1.000          0.000         16.040         15.000          0.000          0.000       2293.562          0.000
     18/05/1957        286.782         10.590         76.192        100.000        100.000          0.500        750.000          1.000          0.000         13.100         15.000          0.000          0.000       2305.157          0.000
     19/05/1957        286.580         10.482         76.098        100.000        100.000          0.500        750.000          1.000          0.000         16.880         15.000          0.000          0.000       2316.728          0.000
     20/05/1957        286.381         10.377         76.005        100.000        100.000          0.500        750.000          1.000          0.000          9.740         15.000          0.000          0.000       2328.276          0.000
     21/05/1957        286.185         10.274         75.911        100.000        100.000          0.500        750.000          1.000          0.000         11.550         15.000          0.000          0.000       2339.800          0.000
     22/05/1957        285.992         10.174         75.818        100.000        100.000          0.500        750.000          1.000          0.000         11.110         15.000          0.000          0.000       2351.302          0.000
     23/05/1957        285.801         10.076         75.725        100.000        100.000          0.500        750.000          1.000          0.000         10.790         15.000          0.000          0.000       2362.781          0.000
     24/05/1957        285.613          9.981         75.632        100.000        100.000          0.500        750.000          1.000          0.000         14.650         15.000          0.000          0.000       2374.237          0.000
     25/05/1957        285.428          9.888         75.539        100.000        100.000          0.500        750.000          1.000          0.000         16.960         15.000          0.000          0.000       2385.670          0.000
     26/05/1957        285.244          9.798         75.447        100.000        100.000          0.500        750.000          1.000          0.000         17.370         15.000          0.000          0.000       2397.080          0.000
     27/05/1957        285.064          9.710         75.354        100.000        100.000          0.500        750.000          1.000          0.000         12.310         15.000          0.000          0.000       2408.467          0.000
     28/05/1957        284.885          9.623         75.262        100.000        100.000          0.500        750.000          1.000          0.000         11.190         15.000          0.000          0.000       2419.832          0.000
     29/05/1957        284.709          9.539         75.170        100.000        100.000          0.500        750.000          1.000          0.000         14.050         15.000          0.000          0.000       2431.173          0.000
     30/05/1957        284.535          9.457         75.078        100.000        100.000          0.500        750.000          1.000          0.000         15.120         15.000          0.000          0.000       2442.492          0.000
     31/05/1957        284.363          9.377         74.986        100.000        100.000          0.500        750.000          1.000          0.000         13.810         15.000          0.000          0.000       2453.789          0.000
     01/06/1957        284.193          9.298         74.895        100.000        100.000          0.500        750.000          1.000          0.000          5.250         15.000          0.000          0.000       2465.062          0.000
     02/06/1957        287.969         13.103         74.866        100.000        100.000          0.500        750.000          1.000          0.000         10.590         15.000          0.000          0.000       2476.313          0.000
     03/06/1957        287.749         12.916         74.833        100.000        100.000          0.500        750.000          1.000          0.000         13.100         15.000          0.000          0.000       2487.542          0.000
     04/06/1957        287.532         12.735         74.797        100.000        100.000          0.500        750.000          1.000          0.000         12.740         15.000          0.000          0.000       2498.749          0.000
     05/06/1957        287.319         12.561         74.758        100.000        100.000          0.500        750.000          1.000          0.000         12.390         15.000          0.000          0.000       2509.933          0.000
     06/06/1957        287.109         12.394         74.716        100.000        100.000          0.500        750.000          1.000          0.000         10.620         15.000          0.000          0.000       2521.094          0.000
     07/06/1957        286.972         12.286         74.686        100.000        100.000          0.500        750.000          1.000          0.000          9.440         15.000          0.000          0.000       2532.233          0.000
     08/06/1957        286.835         12.180         74.655        100.000        100.000          0.500        750.000          1.000          0.000         11.220         15.000          0.000          0.000       2543.350          0.000
     09/06/1957        286.700         12.077         74.624        100.000        100.000          0.500        750.000          1.000          0.000         14.700         15.000          0.000          0.000       2554.445          0.000
     10/06/1957        286.500         11.925         74.575        100.000        100.000          0.500        750.000          1.000          0.000         16.690         15.000          0.000          0.000       2565.517          0.000
     11/06/1957        286.303         11.779         74.524        100.000        100.000          0.500        750.000          1.000          0.000         15.120         15.000          0.000          0.000       2576.568          0.000
     12/06/1957        286.108         11.637         74.471        100.000        100.000          0.500        750.000          1.000          0.000         16.240         15.000          0.000          0.000       2587.596          0.000
     13/06/1957        285.916         11.499         74.417        100.000        100.000          0.500        750.000          1.000          0.000         13.940         15.000          0.000          0.000       2598.602          0.000
     14/06/1957        285.727         11.365         74.361        100.000        100.000          0.500        750.000          1.000          0.000         14.050         15.000          0.000          0.000       2609.586          0.000
     15/06/1957        285.540         11.236         74.304        100.000        100.000          0.500        750.000          1.000          0.000         15.390         15.000          0.000          0.000       2620.549          0.000
     16/06/1957        285.417         11.152         74.265        100.000        100.000          0.500        750.000          1.000          0.000         12.310         15.000          0.000          0.000       2631.489          0.000
     17/06/1957        285.295         11.070         74.225        100.000        100.000          0.500        750.000          1.000          0.000         12.920         15.000          0.000          0.000       2642.407          0.000
     18/06/1957        285.174         10.989         74.185        100.000        100.000          0.500        750.000          1.000          0.000         14.050         15.000          0.000          0.000       2653.303          0.000
     19/06/1957        285.054         10.910         74.145        100.000        100.000          0.500        750.000          1.000          0.000         13.760         15.000          0.000          0.000       2664.178          0.000
     20/06/1957        284.936         10.832         74.104        100.000        100.000          0.500        750.000          1.000          0.000         11.220         15.000          0.000          0.000       2675.031          0.000
     21/06/1957        303.969         19.903         81.600        101.761        100.705          0.500        750.000          1.000          0.000          4.740         15.000          0.000          0.000       2648.518          0.000
     22/06/1957        302.751         19.413         80.629        101.633        101.076          0.500        750.000          1.000          0.000          9.430         15.000          0.000          0.000       2639.062          0.000
     23/06/1957        301.521         18.974         80.214        101.206        101.128          0.500        750.000          1.000          0.000         10.920         15.000          0.000          0.000       2610.920          0.000
     24/06/1957        300.416         18.571         80.047        100.801        100.997          0.500        750.000          1.000          0.000         14.200         15.000          0.000          0.000       2589.316          0.000
     25/06/1957        299.469         18.200         79.975        100.497        100.797          0.500        750.000          1.000          0.000         13.810         15.000          0.000          0.000       2575.881          0.000
     26/06/1957        298.676         17.854         79.926        100.298        100.598          0.500        750.000          1.000          0.000         14.520         15.000          0.000          0.000       2578.920          0.000
     27/06/1957        298.013         17.532         79.872        100.179        100.430          0.500        750.000          1.000          0.000         17.370         15.000          0.000          0.000       2581.534          0.000
     28/06/1957        297.452         17.229         79.815        100.107        100.301          0.500        750.000          1.000          0.000         14.750         15.000          0.000          0.000       2583.293          0.000
     29/06/1957        296.797         16.800         79.726        100.064        100.206          0.500        750.000          1.000          0.000         15.010         15.000          0.000          0.000       2585.030          0.000
     30/06/1957        296.215         16.405         79.632        100.039        100.139          0.500        750.000          1.000          0.000          7.570         15.000          0.000          0.000       2586.711          0.000
     01/07/1957        300.320         19.628         80.255        100.253        100.185          0.500        750.000          1.000          0.000          0.970         15.000          0.000          0.000       2588.717          0.000
     02/07/1957        307.227         19.627         81.600        103.000        103.000          0.500        750.000          1.000          0.000          5.690         15.000          0.000          0.000       2592.277          0.000
     03/07/1957        304.620         18.917         80.576        102.376        102.750          0.500        750.000          1.000          0.000         10.080         15.000          0.000          0.000       2596.588          0.000
     04/07/1957        302.629         18.511         80.181        101.633        102.303          0.500        750.000          1.000          0.000         11.730         15.000          0.000          0.000       2601.467          0.000
     05/07/1957        301.007         18.138         80.024        101.045        101.800          0.500        750.000          1.000          0.000         13.670         15.000          0.000          0.000       2606.951          0.000
     06/07/1957        299.719         17.793         79.956        100.636        101.334          0.500        750.000          1.000          0.000         11.450         15.000          0.000          0.000       2612.608          0.000
     07/07/1957        299.652         18.397         79.921        100.381        100.953          0.500        750.000          1.000          0.000          7.980         15.000          0.000          0.000       2617.387          0.000
     08/07/1957        298.801         18.032         79.877        100.229        100.663          0.500        750.000          1.000          0.000          9.990         15.000          0.000          0.000       2621.829          0.000
     09/07/1957        298.112         17.693         79.829        100.137        100.453          0.500        750.000          1.000          0.000         10.520         15.000          0.000          0.000       2626.313          0.000
     10/07/1957        297.539         17.376         79.776        100.082        100.305          0.500        750.000          1.000          0.000         10.590         15.000          0.000          0.000       2630.609          0.000
     11/07/1957        297.049         17.078         79.719        100.049        100.203          0.500        750.000          1.000          0.000          9.420         15.000          0.000          0.000       2634.921          0.000
     12/07/1957        296.620         16.796         79.660        100.030        100.133          0.500        750.000          1.000          0.000         10.420         15.000          0.000          0.000       2639.719          0.000
     13/07/1957        296.234         16.530         79.599        100.018        100.087          0.500        750.000          1.000          0.000         12.420         15.000          0.000          0.000       2644.656          0.000
     14/07/1957        295.880         16.276         79.536        100.011        100.057          0.500        750.000          1.000          0.000         14.970         15.000          0.000          0.000       2649.443          0.000
     15/07/1957        295.549         16.034         79.472        100.006        100.037          0.500        750.000          1.000          0.000          9.220         15.000          0.000          0.000       2653.937          0.000
     16/07/1957        296.038         16.614         79.396        100.004        100.023          0.500        750.000          1.000          0.000          2.620         15.000          0.000          0.000       2658.383          0.000
     17/07/1957        295.558         16.227         79.314        100.002        100.015          0.500        750.000          1.000          0.000         10.860         15.000          0.000          0.000       2663.115          0.000
