Summary_file = Latham200SandGravel.sum
Title = Latham 200mm wet soil SandGravel
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw
     18/10/1973       291      1973        262.300          262.229          0.000       9700.562       3686.992          0.380          0.772        129.912          1.999          7.371         20.668         15.762
     14/10/1974       287      1974        240.000          240.000          0.000       9178.465       3023.790          0.329          0.744        132.680          2.198          6.647         28.564         23.343
     17/10/1975       290      1975        180.500          180.500          0.001       3901.985       1122.628          0.288          0.442         53.448          2.351          2.639         63.605         25.094
     06/10/1976       280      1976        104.500          104.500          0.001       1386.413        439.295          0.317          0.289         21.092          2.329          1.023         97.095          1.661
     08/10/1977       281      1977        126.000          126.000          0.000       3287.903       1207.707          0.367          0.579         51.750          2.385          2.880         77.505          7.605
     19/10/1978       292      1978        176.000          176.000          0.000       6539.181       2192.166          0.335          0.620         88.951          2.376          5.209         28.262          6.189
     17/10/1979       290      1979         98.700           98.700          0.000       2624.790        623.327          0.237          0.370         38.227          2.646          1.649         79.958          0.947
     13/10/1980       287      1980        147.500          147.500          0.000       3548.009        786.294          0.222          0.503         45.172          2.841          2.234         78.341          1.126
     16/10/1981       289      1981        210.300          210.300          0.000       8088.769       2380.724          0.294          0.671        110.249          2.357          5.612         31.309          8.531
     12/10/1982       285      1982        159.700          159.700          0.001       3510.587        954.037          0.272          0.363         51.547          2.029          1.936         67.118         23.047
     05/10/1983       278      1983        225.900          225.900          0.000       8513.496       3707.694          0.436          0.827        127.267          2.232          8.277         20.518         20.620
     18/10/1984       292      1984        157.000          157.000          0.001       4590.501       1333.437          0.290          0.489         57.562          2.322          3.096         55.047          3.191
     08/10/1985       281      1985        130.400          130.400          0.001       2687.302        659.177          0.245          0.455         36.177          2.572          1.695         90.579          1.456
     24/10/1986       297      1986        181.400          181.400          0.000       6930.522       1869.782          0.270          0.608         85.080          2.493          4.661         33.199          3.977
     06/10/1987       279      1987        133.400          133.400          0.001       3057.468        826.976          0.270          0.404         43.921          2.456          2.031         73.337          8.998
     11/10/1988       285      1988        238.700          232.813          0.000       8853.450       2899.125          0.327          0.737        125.105          2.315          6.713         28.351          7.948
     18/10/1989       291      1989        175.400          173.001          0.001       6036.326       1470.303          0.244          0.594         88.837          2.514          3.697         48.290          3.975
     21/10/1990       294      1990        188.700          188.700          0.001       4971.135       1332.426          0.268          0.512         63.156          2.426          3.233         52.164         17.213
     09/10/1991       282      1991        176.600          176.600          0.001       4435.290       1237.093          0.279          0.575         57.591          2.619          3.240         66.693          2.146
     17/10/1992       291      1992        248.400          248.400          0.000       8117.944       2932.802          0.361          0.673        110.572          2.192          6.429         24.507         31.614
     22/10/1993       295      1993        202.500          202.500          0.001       7478.668       2045.760          0.274          0.594        100.501          2.454          5.021         29.194          3.590
     04/10/1994       277      1994        180.800          180.800          0.000       5234.805       1829.206          0.349          0.628         88.581          2.328          4.259         53.582          7.362
     14/10/1995       287      1995        209.700          209.700          0.000       7375.534       2105.551          0.285          0.570        109.561          2.360          4.970         29.264          6.495
     09/10/1996       283      1996        235.900          235.900          0.000       7615.037       3161.971          0.415          0.805        107.476          2.218          7.012         34.418         23.837
     14/10/1997       287      1997        140.000          140.000          0.001       1540.321        559.375          0.363          0.560         23.829          2.442          1.366        110.398         13.644
     14/10/1998       287      1998        210.400          210.400          0.000       8240.509       2816.862          0.342          0.710        109.633          2.392          6.738         23.679          7.906
     13/10/1999       286      1999        328.700          310.343          0.000       9790.387       3142.244          0.321          0.738        142.441          2.071          6.506         33.310         50.559
     12/10/2000       286      2000        121.600          121.600          0.000       1771.023        487.299          0.275          0.442         25.372          2.626          1.280        102.794          0.862
     15/10/2001       288      2001        169.100          169.100          0.000       3796.666       1408.836          0.371          0.606         63.917          2.723          3.836         63.077          8.621
     10/10/2002       283      2002         93.200           93.200          0.001        509.839         83.815          0.164          0.456          7.388          6.065          0.508        126.651          0.000
