Summary_file = Dalby1500.sum
Title = Dalby 1500mm wet soil
       day      year            lai        biomass          yield         sum_ep
     (day)    (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
       291      1957          0.000       9160.826       3638.572        213.446
       286      1958          0.000      11660.239       5440.767        244.459
       288      1959          0.000       9304.969       3909.870        222.382
       292      1960          0.000       8400.828       2845.072        207.605
       290      1961          0.000      10062.319       4012.589        244.708
       289      1962          0.000       9881.976       4006.233        233.942
       288      1963          0.000       9340.999       4048.030        214.968
       288      1964          0.000      12142.211       5169.365        261.062
       289      1965          0.000      14044.501       6066.402        300.620
       289      1966          0.000      13587.861       5840.392        271.563
       289      1967          0.000       9761.135       4008.476        207.142
       291      1968          0.000      11509.042       4696.600        233.150
       287      1969          0.000      12554.986       5884.013        250.753
       290      1970          0.000       8780.151       3650.425        206.069
       289      1971          0.000      13293.413       5734.167        278.794
       289      1972          0.000       7282.649       2692.263        182.977
       283      1973          0.000      15190.359       7117.792        280.604
       289      1974          0.000      12366.875       5442.240        236.211
       287      1975          0.000      13347.578       6209.925        261.260
       288      1976          0.000      12314.983       5592.370        248.749
       290      1977          0.000       7453.761       2559.514        175.786
       289      1978          0.000      15762.256       6811.284        275.158
       287      1979          0.000       9655.377       4095.193        211.803
       288      1980          0.000       8141.196       2826.663        198.700
       288      1981          0.000      11000.427       4729.757        225.739
       290      1982          0.000       8824.597       3492.841        200.186
       286      1983          0.000      10740.651       4870.885        199.691
       289      1984          0.000      14483.719       6847.613        274.294
       289      1985          0.000      12139.920       5462.217        260.790
       288      1986          0.000       8795.228       3410.423        198.368
       287      1987          0.000       9585.784       3857.601        216.290
       285      1988          0.000      14048.800       6637.068        279.625
       290      1989          0.000       9062.443       3448.468        192.451
       288      1990          0.000      11194.866       4852.911        230.073
       286      1991          0.000       6957.922       2450.475        176.867
       291      1992          0.000       8445.076       3216.887        213.956
       286      1993          0.000       9919.769       4467.841        227.719
       292      1994          0.000       6483.494       2143.004        177.696
       289      1995          0.000       7933.060       3167.953        194.298
       289      1996          0.000       9979.509       4652.083        227.554
       288      1997          0.000       8724.165       3771.123        214.821
       285      1998          0.000      15172.673       7067.793        288.609
       287      1999          0.000      10521.369       4519.838        233.993
       291      2000          0.000       6467.470       2032.471        175.435
       288      2001          0.000       7078.753       2471.435        182.143
       290      2002          0.000       8118.201       2957.699        223.295
