ApsimVersion = 6.1
Title = Dalby 600mm wet soil
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
            293           1957          0.000         3399.6          965.5        107.935
            290           1958          0.000         6169.6         2762.1        193.572
            295           1959          0.000         4381.6         1726.8        150.801
            299           1960          0.000         3107.0          747.9        106.666
            293           1961          0.000         4022.3         1376.0        136.506
            292           1962          0.000         3580.6         1150.6        119.882
            294           1963          0.000         3990.9         1315.1        131.098
            295           1964          0.000         5786.0         2343.6        188.111
            294           1965          0.000         5913.3         2393.5        195.235
            299           1966          0.000         5811.9         2531.3        177.228
            293           1967          0.000         5219.2         2005.1        180.516
            301           1968          0.000         3724.7         1194.9        111.384
            293           1969          0.000         5697.1         2628.2        172.069
            295           1970          0.000         3924.2         1419.3        126.942
            295           1971          0.000         5486.2         2171.6        183.560
            293           1972          0.000         2932.6          747.6         97.148
            283           1973          0.000         5968.3         2506.2        174.858
            299           1974          0.000         5914.3         2641.1        168.846
            293           1975          0.000         5246.5         2233.8        152.284
            299           1976          0.000         5492.3         2503.3        164.986
            294           1977          0.000         3622.7          834.7        117.042
            299           1978          0.000         6786.3         2939.5        187.409
            290           1979          0.000         4584.1         1714.4        142.068
            287           1980          0.000         3134.9          827.1        106.252
            293           1981          0.000         4629.8         1740.0        147.781
            298           1982          0.000         3544.6         1187.8        116.473
            288           1983          0.000         5179.4         1916.7        168.266
            298           1984          0.000         6283.5         2867.6        195.810
            297           1985          0.000         5330.6         2252.3        177.851
            290           1986          0.000         3222.3          865.6         99.638
            288           1987          0.000         4048.5         1370.3        123.330
            284           1988          0.000         5906.8         2347.6        184.958
            293           1989          0.000         3160.4          858.5         97.653
            292           1990          0.000         5156.1         2027.8        158.430
            282           1991          0.000         2748.1          586.8         89.052
            300           1992          0.000         3635.2         1016.5        124.239
            287           1993          0.000         3886.0         1575.1        129.833
            299           1994          0.000         2653.5          526.5         94.173
            291           1995          0.000         3346.9         1080.8        125.770
            293           1996          0.000         3982.3         1588.8        139.882
            290           1997          0.000         3688.4         1372.8        133.038
            287           1998          0.000         6284.8         2529.6        195.655
            287           1999          0.000         3608.9         1337.5        113.826
            292           2000          0.000         2557.2          505.3         89.966
            290           2001          0.000         2956.3          626.5         96.408
            290           2002          0.000         3694.1         1118.7        134.861
