Summary_file = Dalby1500.sum
Title = Dalby 1500mm wet soil
       day      year            lai        biomass          yield         sum_ep
     (day)    (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
       293      1957          0.000       4940.662       2017.597        181.348
       290      1958          0.000       6737.930       3004.536        214.846
       295      1959          0.000       6529.900       2771.851        234.878
       299      1960          0.000       5158.670       2041.049        190.610
       293      1961          0.000       5767.044       2278.724        211.223
       292      1962          0.000       5472.853       2341.191        196.827
       294      1963          0.000       5992.244       2507.199        208.422
       295      1964          0.000       7353.412       2977.388        244.440
       294      1965          0.000       6873.319       2770.543        238.571
       299      1966          0.000       7427.829       3211.606        237.185
       293      1967          0.000       5662.732       2171.098        200.753
       301      1968          0.000       5486.802       2239.708        180.389
       293      1969          0.000       7030.959       3227.804        222.781
       295      1970          0.000       5922.621       2382.820        207.081
       295      1971          0.000       6704.958       2641.261        243.494
       293      1972          0.000       5172.242       1934.583        180.584
       283      1973          0.000       6013.164       2515.938        177.226
       299      1974          0.000       7311.961       3232.718        220.378
       293      1975          0.000       6857.590       2902.041        211.540
       299      1976          0.000       7718.921       3516.174        240.438
       294      1977          0.000       5227.012       1920.411        178.006
       299      1978          0.000       7220.684       3087.869        204.685
       290      1979          0.000       6263.840       2677.817        202.882
       287      1980          0.000       4727.377       1817.323        180.679
       293      1981          0.000       5796.758       2303.807        195.283
       298      1982          0.000       5745.499       2557.618        199.415
       288      1983          0.000       5606.779       2070.690        185.411
       298      1984          0.000       6664.071       3024.774        211.628
       297      1985          0.000       6753.272       2834.749        232.246
       290      1986          0.000       5183.537       2047.627        176.633
       288      1987          0.000       5696.467       2310.794        188.988
       284      1988          0.000       6537.833       2570.425        217.477
       293      1989          0.000       4975.000       1976.591        171.669
       292      1990          0.000       6781.514       2668.818        222.363
       282      1991          0.000       4618.156       1816.325        163.861
       300      1992          0.000       5461.907       2310.938        200.981
       287      1993          0.000       5682.871       2472.772        200.606
       299      1994          0.000       4652.828       1538.234        177.864
       291      1995          0.000       5072.838       2114.299        194.722
       293      1996          0.000       5749.469       2384.577        218.105
       290      1997          0.000       5802.818       2354.564        217.716
       287      1998          0.000       6477.471       2580.789        206.565
       287      1999          0.000       5351.312       2222.652        184.351
       292      2000          0.000       4135.583       1413.043        167.150
       290      2001          0.000       4935.232       1893.368        173.877
       290      2002          0.000       5270.311       2152.216        206.633
