ApsimVersion = 6.0
Title = Dalby 600mm wet soil Low Population
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
             31           1958          0.002         3931.2          771.4        112.673
             41           1959          0.006         9634.6         4823.9        206.758
             42           1960          0.003        11567.3         6056.4        268.564
             46           1961          0.006         8776.5         3340.1        179.123
             40           1962          0.001        10764.9         5992.5        212.257
             39           1963          0.001         5727.5         2072.1        130.502
             44           1964          0.004        10772.6         5119.4        243.229
             47           1965          0.003         8422.1         3435.4        203.503
             42           1966          0.005        11694.8         5538.7        256.080
             45           1967          0.004         7837.5         3544.4        184.651
             37           1968          0.001         6403.8         2312.7        151.747
             34           1969          0.003         7855.5         3017.6        191.212
             39           1970          0.004        11749.5         6249.3        258.801
             42           1971          0.003        10988.5         6103.2        213.273
             47           1972          0.001        11733.6         6588.1        231.701
             36           1973          0.005        10785.5         5310.4        239.492
             40           1974          0.003        10780.6         5542.6        214.806
             46           1975          0.003        10607.5         5056.3        226.534
             47           1976          0.005        10760.5         5297.0        207.499
             38           1977          0.005         6312.7         1992.1        154.824
             30           1978          0.001         7343.5         2352.0        169.813
             47           1979          0.004         8339.0         3183.9        172.185
             33           1980          0.004         7444.4         2925.8        189.091
             36           1981          0.001         9536.3         4919.1        194.077
             41           1982          0.004        11075.6         6150.4        242.929
             37           1983          0.007         8425.7         3708.8        205.533
             47           1984          0.001        11629.5         6191.0        216.224
             40           1985          0.004         8131.1         3241.6        188.895
             41           1986          0.003         6970.1         2477.2        168.977
             39           1987          0.001         9153.2         4563.1        209.188
             40           1988          0.002        11587.4         6105.3        248.812
             33           1989          0.001         8426.9         3570.3        184.576
             38           1990          0.001        11858.3         5814.8        246.375
             32           1991          0.003         5708.7         1472.0        142.195
             31           1992          0.001         8443.9         3463.8        188.428
             40           1993          0.006         6275.8         1684.5        141.229
             40           1994          0.001         9063.2         4190.3        218.634
             40           1995          0.004         7843.7         3570.0        171.797
             39           1996          0.002        11599.0         6541.8        233.410
             45           1997          0.007         7152.2         2160.6        166.746
             34           1998          0.002         8993.4         4303.9        219.017
             42           1999          0.005         9298.7         4369.2        194.582
             51           2000          0.002        12715.2         6940.3        244.889
             38           2001          0.005         5453.6         1782.0        124.309
             38           2002          0.005         9674.3         4866.1        234.082
