Summary_file = csu-S09.sum
Title = south plots
      year     month       day day_month              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)              sw(9)             sw(10)             sw(11)             sw(12)             sw(13)             sw(14)             sw(15)             sw(16)             sw(17)             sw(18)             sw(19)             sw(20)          no3ppm(1)          no3ppm(2)          no3ppm(3)          no3ppm(4)          no3ppm(5)          no3ppm(6)          no3ppm(7)          no3ppm(8)          no3ppm(9)         no3ppm(10)         no3ppm(11)         no3ppm(12)         no3ppm(13)         no3ppm(14)         no3ppm(15)         no3ppm(16)         no3ppm(17)         no3ppm(18)         no3ppm(19)         no3ppm(20)          nh4ppm(1)          nh4ppm(2)          nh4ppm(3)          nh4ppm(4)          nh4ppm(5)          nh4ppm(6)          nh4ppm(7)          nh4ppm(8)          nh4ppm(9)         nh4ppm(10)         nh4ppm(11)         nh4ppm(12)         nh4ppm(13)         nh4ppm(14)         nh4ppm(15)         nh4ppm(16)         nh4ppm(17)         nh4ppm(18)         nh4ppm(19)         nh4ppm(20)
    (year)   (month)     (day)     (day)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)
      1996         6       163        11              0.219              0.225              0.223              0.222              0.229              0.260              0.273              0.294              0.309              0.315              0.286              0.311              0.324              0.316              0.332              0.320              0.328              0.335              0.335              0.335              6.707              5.964              2.694              1.269              1.358              1.843              1.803              1.263              0.920              0.671              0.547              1.431              1.472              0.955              0.801              0.559              0.523              0.526              0.514              0.512              1.527              1.201              0.562              0.032              0.041              0.023              0.019              0.001              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         7       191         9              0.053              0.169              0.231              0.244              0.246              0.261              0.270              0.289              0.306              0.312              0.290              0.313              0.324              0.315              0.330              0.319              0.326              0.333              0.334              0.334              8.044              4.349              2.792              1.328              1.140              1.350              1.271              0.838              0.586              0.429              0.426              1.126              1.450              0.956              0.807              0.563              0.526              0.529              0.517              0.515              1.766              0.921              0.219              0.000              0.022              0.001              0.001              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         8       227        14              0.064              0.151              0.172              0.189              0.198              0.214              0.221              0.241              0.275              0.286              0.277              0.308              0.323              0.314              0.329              0.318              0.325              0.332              0.333              0.333              4.901              4.013              2.989              1.034              0.872              0.926              0.883              0.579              0.420              0.298              0.324              0.832              1.004              0.957              0.814              0.569              0.531              0.533              0.520              0.518              1.202              0.898              0.177              0.000              0.032              0.009              0.008              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         9       261        17              0.052              0.123              0.163              0.163              0.171              0.185              0.198              0.227              0.266              0.276              0.268              0.297              0.316              0.313              0.329              0.317              0.324              0.331              0.332              0.332              1.948              1.913              1.521              0.837              0.392              0.284              0.276              0.230              0.219              0.114              0.155              0.140              0.035              0.920              0.820              0.575              0.536              0.537              0.524              0.522              1.218              0.430              0.212              0.000              0.008              0.003              0.001              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        10       289        15              0.051              0.137              0.166              0.167              0.167              0.179              0.194              0.225              0.266              0.275              0.267              0.297              0.314              0.311              0.328              0.316              0.324              0.331              0.331              0.331              4.802              4.760              1.482              0.423              0.352              0.203              0.181              0.154              0.164              0.070              0.105              0.070              0.042              0.883              0.823              0.579              0.540              0.540              0.527              0.525              1.402              0.579              0.383              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        11       318        13              0.051              0.128              0.163              0.163              0.163              0.168              0.184              0.220              0.264              0.272              0.265              0.293              0.304              0.310              0.327              0.316              0.323              0.330              0.331              0.331              5.023              7.690              2.789              0.521              0.339              0.194              0.159              0.133              0.145              0.056              0.087              0.061              0.077              0.849              0.825              0.584              0.544              0.544              0.530              0.528              1.092              0.533              0.344              0.003              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        12       345        10              0.198              0.241              0.244              0.269              0.267              0.183              0.183              0.218              0.263              0.271              0.264              0.291              0.301              0.309              0.326              0.315              0.323              0.330              0.330              0.330              3.497              1.695              1.231              0.825              0.583              0.230              0.152              0.113              0.129              0.043              0.071              0.049              0.068              0.821              0.825              0.588              0.548              0.547              0.533              0.531              1.334              1.178              0.295              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997         1         8         8              0.051              0.111              0.163              0.165              0.182              0.197              0.204              0.217              0.262              0.270              0.263              0.290              0.299              0.308              0.325              0.314              0.322              0.329              0.330              0.330              7.426              5.334              3.423              1.181              0.805              0.332              0.011              0.090              0.112              0.027              0.055              0.038              0.093              0.794              0.825              0.593              0.552              0.551              0.536              0.534              1.344              0.771              0.709              0.000              0.026              0.001              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997         6       163        12              0.140              0.155              0.198              0.201              0.202              0.217              0.183              0.223              0.265              0.274              0.266              0.293              0.308              0.312              0.330              0.320              0.327              0.334              0.335              0.335              5.488              3.913              4.246              3.903              2.926              1.898              0.746              0.324              0.212              0.084              0.023              0.021              0.043              0.278              0.537              0.555              0.587              0.581              0.545              0.539              1.459              1.077              1.139              0.056              0.021              0.000              0.002              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997        10       300        27              0.052              0.169              0.218              0.224              0.227              0.250              0.260              0.229              0.262              0.269              0.263              0.289              0.299              0.307              0.326              0.315              0.323              0.330              0.330              0.330              3.932              4.556              2.736              1.521              1.395              1.163              0.324              0.242              0.148              0.036              0.000              0.000              0.041              0.288              0.531              0.548              0.589              0.593              0.562              0.558              1.292              0.853              1.321              0.022              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997        12       345        11              0.319              0.325              0.272              0.273              0.225              0.167              0.184              0.221              0.262              0.268              0.263              0.288              0.297              0.306              0.325              0.314              0.322              0.329              0.330              0.330              1.363              3.119              5.930              5.817              2.800              1.026              0.228              0.183              0.135              0.025              0.000              0.000              0.052              0.290              0.530              0.547              0.591              0.598              0.568              0.564              1.347              1.492              1.767              0.277              0.031              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
