Summary_file = csu-N09.sum
Title = south plots
      year     month       day day_month              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)              sw(9)             sw(10)             sw(11)             sw(12)             sw(13)             sw(14)             sw(15)             sw(16)             sw(17)             sw(18)             sw(19)             sw(20)          no3ppm(1)          no3ppm(2)          no3ppm(3)          no3ppm(4)          no3ppm(5)          no3ppm(6)          no3ppm(7)          no3ppm(8)          no3ppm(9)         no3ppm(10)         no3ppm(11)         no3ppm(12)         no3ppm(13)         no3ppm(14)         no3ppm(15)         no3ppm(16)         no3ppm(17)         no3ppm(18)         no3ppm(19)         no3ppm(20)          nh4ppm(1)          nh4ppm(2)          nh4ppm(3)          nh4ppm(4)          nh4ppm(5)          nh4ppm(6)          nh4ppm(7)          nh4ppm(8)          nh4ppm(9)         nh4ppm(10)         nh4ppm(11)         nh4ppm(12)         nh4ppm(13)         nh4ppm(14)         nh4ppm(15)         nh4ppm(16)         nh4ppm(17)         nh4ppm(18)         nh4ppm(19)         nh4ppm(20)
    (year)   (month)     (day)     (day)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)            (cc/cc)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)              (ppm)
      1996         6       163        11              0.125              0.187              0.220              0.230              0.234              0.268              0.279              0.299              0.311              0.319              0.298              0.319              0.326              0.317              0.332              0.320              0.328              0.334              0.335              0.335              9.291              5.896              3.200              1.799              1.982              2.920              2.878              2.371              2.353              2.990              3.363              4.318              3.671              2.449              2.025              1.268              0.986              0.809              0.684              0.664              1.181              1.039              0.715              0.038              0.022              0.020              0.017              0.002              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         7       191         9              0.052              0.155              0.230              0.242              0.237              0.263              0.274              0.293              0.308              0.315              0.302              0.321              0.326              0.316              0.331              0.319              0.327              0.333              0.334              0.334             11.338              5.667              4.620              2.241              1.906              2.583              2.541              2.073              2.044              2.589              3.058              3.933              3.651              2.446              2.030              1.275              0.993              0.816              0.691              0.673              1.875              0.785              0.437              0.011              0.003              0.004              0.003              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         8       227        14              0.052              0.141              0.185              0.197              0.198              0.216              0.222              0.241              0.275              0.287              0.278              0.314              0.324              0.315              0.330              0.318              0.325              0.332              0.333              0.333              6.620              4.718              4.165              1.820              1.402              1.751              1.718              1.402              1.497              1.881              2.261              2.951              2.771              2.437              2.038              1.284              1.002              0.825              0.701              0.683              1.263              0.844              0.354              0.015              0.010              0.009              0.007              0.001              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         9       261        17              0.051              0.115              0.163              0.175              0.174              0.192              0.203              0.228              0.267              0.277              0.269              0.299              0.318              0.313              0.329              0.317              0.325              0.332              0.332              0.332              3.894              3.963              4.439              2.048              1.387              1.665              1.628              1.347              1.453              1.803              2.158              2.780              2.632              2.395              2.043              1.292              1.011              0.834              0.709              0.692              1.427              0.483              0.255              0.001              0.000              0.002              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        10       289        15              0.051              0.133              0.170              0.177              0.170              0.187              0.199              0.226              0.266              0.276              0.268              0.299              0.316              0.312              0.328              0.317              0.324              0.331              0.331              0.331              6.087              6.007              3.436              1.674              1.207              1.253              1.246              1.106              1.274              1.409              1.768              1.811              1.030              2.328              2.044              1.298              1.018              0.842              0.717              0.700              1.475              0.566              0.430              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        11       318        13              0.051              0.127              0.163              0.164              0.164              0.174              0.189              0.223              0.264              0.274              0.266              0.295              0.309              0.311              0.327              0.316              0.323              0.330              0.331              0.331              6.157              8.141              4.284              1.780              1.204              1.235              1.208              1.093              1.259              1.402              1.732              1.790              1.126              2.256              2.043              1.304              1.025              0.849              0.724              0.708              1.329              0.522              0.337              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        12       345        10              0.072              0.216              0.241              0.266              0.262              0.182              0.186              0.221              0.263              0.273              0.265              0.294              0.306              0.309              0.327              0.315              0.323              0.330              0.330              0.330              6.341              3.222              3.948              4.264              2.781              1.346              1.156              1.005              1.204              1.246              1.572              1.409              0.721              2.193              2.040              1.310              1.031              0.856              0.732              0.715              1.480              1.197              0.281              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997         1         8         8              0.051              0.111              0.163              0.182              0.186              0.204              0.185              0.220              0.263              0.272              0.265              0.293              0.304              0.308              0.326              0.315              0.322              0.329              0.330              0.330              7.649              5.566              5.037              4.671              3.518              2.549              1.167              0.990              1.185              1.237              1.532              1.394              0.816              2.125              2.035              1.315              1.038              0.863              0.739              0.723              1.454              0.665              0.590              0.046              0.026              0.011              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997         6       163        12              0.077              0.147              0.193              0.198              0.200              0.221              0.201              0.227              0.266              0.276              0.269              0.299              0.317              0.314              0.331              0.320              0.328              0.335              0.335              0.335              6.200              4.013              3.530              3.011              2.476              2.775              2.441              2.279              2.090              1.762              1.371              1.318              1.103              1.363              1.724              1.469              1.362              1.177              0.977              0.942              1.465              0.879              0.677              0.009              0.011              0.034              0.010              0.003              0.001              0.001              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997        10       300        27              0.051              0.166              0.211              0.217              0.220              0.255              0.267              0.235              0.264              0.273              0.266              0.294              0.305              0.309              0.326              0.315              0.323              0.330              0.331              0.331              3.279              4.205              2.432              1.925              2.208              2.984              2.748              2.057              1.846              1.467              1.145              0.950              0.713              1.276              1.680              1.438              1.353              1.198              1.020              0.994              1.319              0.743              0.726              0.000              0.000              0.004              0.019              0.001              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997        12       345        11              0.314              0.319              0.269              0.271              0.210              0.175              0.207              0.228              0.263              0.272              0.265              0.292              0.303              0.307              0.325              0.314              0.322              0.329              0.330              0.330              1.664              3.151              5.558              5.231              3.020              2.891              2.904              2.106              1.832              1.468              1.134              0.957              0.776              1.258              1.667              1.430              1.351              1.205              1.033              1.009              1.285              1.210              1.123              0.131              0.013              0.014              0.017              0.003              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
